,Topic 1,Topic 2,Topic 3,Topic 4
IYD,0.0,0.0,0.0020964803373469195,0.0
JAG1,0.0007749871376026366,0.0,0.0,0.0
JAG2,0.0007476920739181152,0.0,0.0,0.0
JAM2,0.0006181529128553391,0.0,0.0,0.0
JAM3,0.0006745413032435976,0.0,0.0,0.0
KAL1,0.000651741897107115,0.0,0.0,0.0
KANK2,0.0,0.0033769291554451774,0.0,0.0
KANK3,0.0,0.0020969660731630767,0.0,0.0
KCNA1,0.0,0.0,0.0,0.0009714468409532476
KCNAB2,0.0007462149292951881,0.0,0.0,0.0
KCNC2,0.0,0.0,0.0,0.00047752555683988753
KCNE1L,0.00017558753909054518,0.0,0.0,0.0
KCNE2,0.0002502796780672475,0.0,0.0,0.0
KCNE3,0.0,0.0025760528558509497,0.0,0.0
KCNE4,0.0,0.001975891837041025,0.0,0.0
KCNH6,0.0,0.0,0.0,0.0017174524318962479
KCNJ15,0.0007276542859897136,0.0,0.0,0.0
KCNJ3,0.0,0.0,0.0,0.0007624013182164728
KCNJ4,0.0,0.0,0.0,0.0006291860341195084
KCNJ6,0.0,0.0,0.0006382189375629036,0.0
KCNK3,0.00047499833178993127,0.0,0.0,0.0
KCNK5,0.0006074917820985614,0.0,0.0,0.0
KCNN4,0.0,0.002699360018458859,0.0,0.0
KCNQ1,0.0,0.002573075620536473,0.0,0.0
KCNQ2,0.0,0.0,0.0,0.0015555446250707066
KCTD1,0.0006853951050381485,0.0,0.0,0.0
KCTD12,0.0,0.003001301299935369,0.0,0.0
KCTD4,2.0294682645432436e-05,0.0,0.0,0.0
KDM5D,0.00042856461168661595,0.0,0.0,0.0
KDM6B,0.0,0.0,0.0051709508452039,0.0
KDR,0.0006714585666392282,0.0,0.0,0.0
KEL,0.00026055546674847905,0.0,0.0,0.0
KHDC1L,0.0002249755484397146,0.0,0.0,0.0
KHDRBS3,0.000656430225692927,0.0,0.0,0.0
KIAA0040,0.0,0.0,0.005356906722695249,0.0
KIAA0101,0.0,0.0028152240927805765,0.0,0.0
KIAA0408,0.0004737138582047773,0.0,0.0,0.0
KIAA1199,0.0006386402665385447,0.0,0.0,0.0
KIAA1324,0.0006399889638029564,0.0,0.0,0.0
KIAA1324L,0.0006692107378652088,0.0,0.0,0.0
KIAA1462,0.0,0.0026440330621981672,0.0,0.0
KIF12,0.0004188668361187036,0.0,0.0,0.0
KIF1A,0.0,0.0,0.0021749950411766,0.0
KIFC2,0.0007347188907080602,0.0,0.0,0.0
KIR2DL1,9.505104530139242e-05,0.0,0.0,0.0
KISS1,0.0002437288627829623,0.0,0.0,0.0
KIT,0.0006193731627612355,0.0,0.0,0.0
KLF2,0.0,0.0028363128429247865,0.0,0.0
KLF4,0.0008150627134594399,0.0,0.0,0.0
KLF6,0.0,0.0,0.006453816824736815,0.0
KLF9,0.0,0.002861371240154965,0.0,0.0
KLHDC7B,0.0004292068484791929,0.0,0.0,0.0
KLK1,0.0004027466926250215,0.0,0.0,0.0
KLK10,0.0,0.0,0.0045639541290469505,0.0
KLK11,0.0,0.0,0.004919795623011879,0.0
KLK12,0.0,0.0,0.0,0.00499454842068157
KLK13,0.0,0.0,0.0028109182271655367,0.0
KLK14,0.0,0.0,0.0,0.004176811522917128
KLK15,0.0,0.0,0.00016024345986291607,0.0
KLK3,4.553458859370758e-05,0.0,0.0,0.0
KLK4,0.00018348705163924198,0.0,0.0,0.0
KLK5,0.00023602202127203859,0.0,0.0,0.0
KLK6,0.0,0.0,0.0,0.004946385971815744
KLK7,0.0,0.0,0.002439006472182837,0.0
KLK8,0.0,0.0,0.0,0.00558376986957199
KNG1,0.0,0.0,0.0,0.0009499274489068149
KPRP,0.0,0.0,0.0,0.0012450505398293205
KREMEN1,0.0007212319180639438,0.0,0.0,0.0
KREMEN2,0.0,0.0,0.0021570881788996557,0.0
KRT1,0.00032015504109962243,0.0,0.0,0.0
KRT10,0.0007436459821248803,0.0,0.0,0.0
KRT13,0.0,0.0,0.004384426355962709,0.0
KRT14,0.0005608011672782152,0.0,0.0,0.0
KRT15,0.0008689463803566482,0.0,0.0,0.0
KRT16,0.0,0.0,0.00432473681503956,0.0
KRT17,0.000915701218856252,0.0,0.0,0.0
KRT2,0.0,0.0,0.0007906568420743309,0.0
KRT20,0.0,0.0,0.0,0.0016805620455309347
KRT222,9.620707152803097e-05,0.0,0.0,0.0
KRT23,0.00041212334979664534,0.0,0.0,0.0
KRT24,0.0,0.0,0.0006643905055061306,0.0
KRT25,0.0,0.0,3.0303920776368083e-05,0.0
KRT31,0.0,0.0,0.0,0.002774976841035226
KRT34,0.0,0.0,0.0,0.001564767221662035
KRT36,0.0,0.0,0.0005294003129568545,0.0
KRT4,0.0005082019739661609,0.0,0.0,0.0
KRT40,0.0,0.0,0.0,0.00197568513645344
KRT5,0.0,0.0,0.005677852792735875,0.0
KRT6A,0.0,0.0,0.005439094629043278,0.0
KRT6B,0.00048161337075347413,0.0,0.0,0.0
KRT6C,0.00033518338204592367,0.0,0.0,0.0
KRT7,0.0010742694829435073,0.0,0.0,0.0
KRT75,0.0,0.0,0.0,0.0026602067501209185
KRT77,0.0,0.0,0.0,0.0014387250682472148
KRT79,0.00019703824796261617,0.0,0.0,0.0
KRT80,0.0006569440151269885,0.0,0.0,0.0
KRT81,0.00028521735958343496,0.0,0.0,0.0
KRT83,0.0,0.0,0.0,0.0015852618807538756
KRT85,0.0,0.0,0.0,0.0006568538238934934
KRT86,0.00030942968666358695,0.0,0.0,0.0
KRTAP1-1,2.1514932551328687e-05,0.0,0.0,0.0
KRTAP1-3,0.0,0.0,4.866993336810632e-05,0.0
KRTAP1-5,0.0,8.733223589131603e-05,0.0,0.0
KRTAP11-1,0.0,0.0,0.0,0.0001106711590959396
KRTAP2-3,0.0,0.0,0.0,0.0012153332841461516
KRTAP21-2,0.0,0.0,0.0,0.00013014108523318822
KRTAP3-1,0.0,0.0,0.0009564101057147685,0.0
KRTAP3-2,0.0,0.0,0.00020202613850912058,0.0
KRTAP3-3,0.0,0.0,0.0,0.00023568857955616766
KRTDAP,0.0003340273558192851,0.0,0.0,0.0
KYNU,0.0007008730117392536,0.0,0.0,0.0
L1CAM,0.0,0.0012898871999970228,0.0,0.0
LAD1,0.0,0.003401739449732483,0.0,0.0
LAIR1,0.0008034382275137967,0.0,0.0,0.0
LAIR2,0.0003098150287391331,0.0,0.0,0.0
LAMA1,0.00042792237489403895,0.0,0.0,0.0
LAMA3,0.0008270083178013717,0.0,0.0,0.0
LAMA4,0.000775115584961152,0.0,0.0,0.0
LAMC2,0.0008674050120544635,0.0,0.0,0.0
LAMC3,0.000635814424651206,0.0,0.0,0.0
LAMP1,0.0010627734443563795,0.0,0.0,0.0
LAMP3,0.000829705712330195,0.0,0.0,0.0
LAPTM5,0.0010404236039747007,0.0,0.0,0.0
LAT2,0.0007195621024032436,0.0,0.0,0.0
LBP,0.00019453352447156597,0.0,0.0,0.0
LCE1A,0.0,0.0,0.0,0.0004191157784281416
LCE1C,0.0,0.0,0.0,0.001785084806899322
LCE1F,0.0,0.0,0.0,0.0012102096193731913
LCE2B,0.0,0.0,0.0,0.0004990449488863202
LCE2C,0.0,0.0,0.0,0.0005400342670700015
LCE3D,0.0,0.0,0.0,0.002462433289884656
LCE3E,0.0,0.0,0.0,0.0016180533353008207
LCN12,0.0,0.0015114431279826626,0.0,0.0
LCN15,0.0,0.0,0.0,0.0009191854602690539
LCN2,0.0009440238614088967,0.0,0.0,0.0
LCP1,0.0,0.0,0.006586511265712124,0.0
LCP2,0.0008071632009107432,0.0,0.0,0.0
LDB2,0.000696120459474184,0.0,0.0,0.0
LDHAL6A,0.0,0.0,0.0,0.000584097784117459
LDLR,0.0,0.0034163775233619935,0.0,0.0
LDLRAD1,0.0003924709039437899,0.0,0.0,0.0
LDOC1,0.0,0.0030672966827396024,0.0,0.0
LECT1,0.0,0.0,0.0,0.0020484411762294744
LEFTY1,0.0001829732622051804,0.0,0.0,0.0
LELP1,0.0,0.0,0.00013544934286406946,0.0
LEPR,0.0005832794550184094,0.0,0.0,0.0
LEPREL1,0.0,0.00274327423934739,0.0,0.0
LGALS14,0.0,0.0,0.00016667156427002447,0.0
LGALS2,0.0005074955134943262,0.0,0.0,0.0
LGALS4,0.0,0.0,0.0030629917499871437,0.0
LGALS7,0.0,0.0,0.0028017352208696672,0.0
LGALS7B,0.0006046659402112227,0.0,0.0,0.0
LGI1,0.0,0.0,0.0,0.000647631227302165
LGI3,0.0,0.0,0.0,0.006762212767352828
LGR5,0.0,0.0,0.0021855554984168495,0.0
LGR6,0.00043376672970648944,0.0,0.0,0.0
LHFP,0.0,0.0030318179619087554,0.0,0.0
LHX1,6.08840479362973e-05,0.0,0.0,0.0
LHX3,0.0,0.0,0.0,0.00025105957387504816
LHX5,0.0,0.0,0.0,0.001968512005771296
LHX8,0.0,0.0,0.0,0.0009765705057262078
LHX9,0.0002042313000394783,0.0,0.0,0.0
LIF,0.0006373557929533907,0.0,0.0,0.0
LIFR,0.0006425579109732643,0.0,0.0,0.0
LILRA2,0.0005094864475513149,0.0,0.0,0.0
LILRA5,0.0,0.0022468202506584034,0.0,0.0
LILRA6,0.0006087120320044576,0.0,0.0,0.0
LILRB4,0.0,0.002918683019958641,0.0,0.0
LIMCH1,0.0008137140161950283,0.0,0.0,0.0
LIMS2,0.0007632984279777358,0.0,0.0,0.0
LIPF,5.375521953869287e-05,0.0,0.0,0.0
LIPG,0.0005099360133061188,0.0,0.0,0.0
LIPH,0.0,0.0025740680323079654,0.0,0.0
LIX1,0.0,0.0,0.0003090081618559958,0.0
LMCD1,0.0008259807389332485,0.0,0.0,0.0
LMO2,0.0007087083006086927,0.0,0.0,0.0
LMO3,0.0007147453264589164,0.0,0.0,0.0
LMO7,0.0,0.0036572854808917315,0.0,0.0
LMOD1,0.0006252817412529436,0.0,0.0,0.0
LMX1A,0.0,0.0,0.0,0.0007603518523072887
LOR,7.559127048631004e-05,0.0,0.0,0.0
LOX,0.0006846886445663139,0.0,0.0,0.0
LOXL2,0.0007072953796650234,0.0,0.0,0.0
LPCAT1,0.0,0.003884795879506325,0.0,0.0
LPHN2,0.0007713263878849479,0.0,0.0,0.0
LPIN2,0.0007318288251414639,0.0,0.0,0.0
LPL,0.0,0.002650483738712867,0.0,0.0
LPXN,0.0007417192717471494,0.0,0.0,0.0
LRG1,0.000671073224563682,0.0,0.0,0.0
LRIG3,0.0007287460885370944,0.0,0.0,0.0
LRMP,0.0006161619787983506,0.0,0.0,0.0
LRRC10B,0.0003869476675276279,0.0,0.0,0.0
LRRC23,0.0007225163916490978,0.0,0.0,0.0
LRRC32,0.0008057502799670738,0.0,0.0,0.0
LRRC36,0.00045714414895629135,0.0,0.0,0.0
LRRC38,0.0,0.0,0.0,0.0013065345171048425
LRRC4,0.0005330565378388899,0.0,0.0,0.0
LRRC46,0.00048604480462225525,0.0,0.0,0.0
LRRC48,0.0005234872096294929,0.0,0.0,0.0
LRRC55,0.00013454860804487643,0.0,0.0,0.0
LRRK2,0.000655980659938123,0.0,0.0,0.0
LRRN4,0.00046542900358053437,0.0,0.0,0.0
LRRTM1,0.0,0.0,0.0,0.0018393956534926998
LRRTM3,0.0,0.0,0.0,0.00032791454546945065
LSP1,0.0008891126156435653,0.0,0.0,0.0
LST1,0.0008495508292208235,0.0,0.0,0.0
LST3,0.0,0.0,0.00021120914480498968,0.0
LTB,0.000718855641931409,0.0,0.0,0.0
LTB4R,0.0,0.0024522494873572944,0.0,0.0
LTBP2,0.0008274578835561756,0.0,0.0,0.0
LTBP4,0.0009686215305645949,0.0,0.0,0.0
LTF,0.000752187731466154,0.0,0.0,0.0
LUZP6,0.00040460917932349475,0.0,0.0,0.0
LY6D,0.0,0.0,0.003719117549826992,0.0
LY6G6C,0.0,0.0,0.0,0.004195256716099784
LY6G6D,0.0001007027290760698,0.0,0.0,0.0
LY6H,0.00032632051430836137,0.0,0.0,0.0
LY6K,0.0,0.0021875236473117426,0.0,0.0
LY86,0.0006692749615444664,0.0,0.0,0.0
LYG2,0.0,0.0,0.0006226078268599261,0.0
LYNX1,0.0006118589922880848,0.0,0.0,0.0
LYPD1,0.0005017153823611334,0.0,0.0,0.0
LYPD2,0.00025105036221833985,0.0,0.0,0.0
LYPD3,0.0006713943429599705,0.0,0.0,0.0
LYPD6B,0.0005379375374624749,0.0,0.0,0.0
LYVE1,0.0,0.0022947041186329033,0.0,0.0
LYZ,0.0,0.0,0.008011254692516217,0.0
MACC1,0.0005446168001052755,0.0,0.0,0.0
MACROD2,0.0005433965501993792,0.0,0.0,0.0
MAEL,0.0,0.0,0.0010418120642663512,0.0
MAFA,0.0,0.0,0.0,0.0018711623750850529
MAFF,0.0007789690057166139,0.0,0.0,0.0
MAGEA1,0.0,0.0,0.0,0.0025864259773902922
MAGEA10,0.0,0.0,0.0,0.002087381028503972
MAGEA12,0.0,0.0,0.0,0.002387627784199438
MAGEA2,0.0,0.0,0.0,0.0027811252387627784
MAGEA2B,0.0,0.0,0.0,0.0025679807842076356
MAGEA3,0.0,0.0,0.0,0.004265963289966635
MAGEA4,0.0,0.0,0.0,0.004104055483141094
MAGEA6,0.0,0.0,0.0,0.00402207684677373
MAGEA8,0.0,0.0,0.0005390424695675171,0.0
MAGEA9,0.0,0.0,0.0,0.0035568480853889477
MAGEB2,0.0,0.0,0.0,0.0020453669773656986
MAGEC1,0.0,0.0,0.0,0.0012839903921038178
MAGEC2,0.0,0.0,0.0,0.0017061803693957354
MAGEC3,6.069137689852421e-05,0.0,0.0,0.0
MAGED4B,0.0006755046584324631,0.0,0.0,0.0
MAL,0.000617960241817566,0.0,0.0,0.0
MALL,0.0,0.0034816285973376074,0.0,0.0
MAMDC2,0.0005373595243491556,0.0,0.0,0.0
MAN1A1,0.0007387007588220376,0.0,0.0,0.0
MANSC4,0.00011200609662542458,0.0,0.0,0.0
MAOA,0.0008607257494116629,0.0,0.0,0.0
MAOB,0.0006686327247518895,0.0,0.0,0.0
MAP1B,0.0,0.002271382442002836,0.0,0.0
MAP1LC3C,0.0003637629193155991,0.0,0.0,0.0
MAP2,0.0006543750679566807,0.0,0.0,0.0
MAP6,0.0005247716832146469,0.0,0.0,0.0
MAPK15,0.0006295205040839516,0.0,0.0,0.0
MAPK4,0.00029851166118977833,0.0,0.0,0.0
MARC2,0.0007217457074980054,0.0,0.0,0.0
MARCH11,0.0,0.0,0.0004325195965354354,0.0
MARCH4,0.0001035285709634085,0.0,0.0,0.0
MARCH9,0.000763876441091055,0.0,0.0,0.0
MARCO,0.0008327242252553068,0.0,0.0,0.0
MATN2,0.0006868722496610756,0.0,0.0,0.0
MATN3,0.0005482775498229642,0.0,0.0,0.0
MATN4,0.0,0.0,0.0008650391930708708,0.0
MB,0.0005450021421808216,0.0,0.0,0.0
MBIP,0.0,0.003322346508013105,0.0,0.0
MCCC1,0.0008084476744958971,0.0,0.0,0.0
MCF2L,0.0007061393534383848,0.0,0.0,0.0
MDFI,0.000770234585337567,0.0,0.0,0.0
ME1,0.000729259877971156,0.0,0.0,0.0
MEDAG,0.0005489197866155412,0.0,0.0,0.0
MEF2C,0.0,0.0025095612671609704,0.0,0.0
MEP1A,0.0001003816106797813,0.0,0.0,0.0
MEP1B,0.0,0.0,0.00017493626993630667,0.0
MEST,0.0,0.0033751924348450657,0.0,0.0
MET,0.0007629130859021895,0.0,0.0,0.0
METTL11B,0.0,0.0,0.0,0.00141618094324619
METTL7A,0.0,0.003240224433922123,0.0,0.0
METTL7B,0.0005278544198190164,0.0,0.0,0.0
MFAP2,0.0008502572896926582,0.0,0.0,0.0
MFAP4,0.0009376657171623847,0.0,0.0,0.0
MFAP5,0.0,0.0021560145735668645,0.0,0.0
MFI2,0.0,0.0024088314723545094,0.0,0.0
MFNG,0.0007002307749466766,0.0,0.0,0.0
MFSD2A,0.0007752440323196675,0.0,0.0,0.0
MFSD4,0.0006056935190793458,0.0,0.0,0.0
MGAT3,0.0004963205933034869,0.0,0.0,0.0
MGAT4A,0.0007156444579685241,0.0,0.0,0.0
MGLL,0.0,0.0033136629050125477,0.0,0.0
MIA,0.0,0.0,0.0027172515629476715,0.0
MIEN1,0.0009207748895176101,0.0,0.0,0.0
MISP,0.0006990747487200382,0.0,0.0,0.0
MLKL,0.000703570406268077,0.0,0.0,0.0
MLPH,0.0008881492604546998,0.0,0.0,0.0
MME,0.0006146848341754235,0.0,0.0,0.0
MMP1,0.0007017079195696037,0.0,0.0,0.0
MMP10,0.0,0.0,0.0033453691935851192,0.0
MMP11,0.0007236081941964786,0.0,0.0,0.0
MMP13,0.0,0.0,0.0028862188787916634,0.0
MMP19,0.0007272689439141674,0.0,0.0,0.0
MMP20,0.0,0.0,0.0,0.0004590803636572309
MMP28,0.0006882209469254873,0.0,0.0,0.0
MMP3,0.0,0.0,0.0024826257520882155,0.0
MMP7,0.0007981076621354077,0.0,0.0,0.0
MMP9,0.0008003554909094272,0.0,0.0,0.0
MMRN1,0.0,0.0019748994252695327,0.0,0.0
MMRN2,0.0006731283822999283,0.0,0.0,0.0
MNDA,0.0007133966291945047,0.0,0.0,0.0
MORN5,0.00035316601223807896,0.0,0.0,0.0
MOXD1,0.0007244431020268287,0.0,0.0,0.0
MRAP2,0.0,0.0,0.0026708773811535327,0.0
MRC1,0.0004912469226421288,0.0,0.0,0.0
MRC1L1,0.0006667702380534163,0.0,0.0,0.0
MRGPRD,0.0,0.0,0.00013636764349365637,0.0
MROH2A,0.0,0.0,0.0011138986636889238,0.0
MROH6,0.0,0.0027876846661216673,0.0,0.0
MRPS17,0.0,0.0028281254458099757,0.0,0.0
MS4A1,0.0,0.0,0.0036181044805724317,0.0
MS4A12,0.0,3.4734412002227964e-05,0.0,0.0
MS4A15,0.0005410202740668444,0.0,0.0,0.0
MS4A4A,0.00076792253288429,0.0,0.0,0.0
MS4A7,0.0,0.0030154431676791336,0.0,0.0
MS4A8,0.0004152703100802725,0.0,0.0,0.0
MSC,0.0006193089390819777,0.0,0.0,0.0
MSLN,0.0008020253065701273,0.0,0.0,0.0
MSMB,0.0,0.0,0.0,0.008497085659477141
MSMP,0.00022375529853381837,0.0,0.0,0.0
MSR1,0.0,0.003052906712052965,0.0,0.0
MSRB3,0.0006699171983370434,0.0,0.0,0.0
MSTN,0.0001061617418129741,0.0,0.0,0.0
MT-ATP8,0.0015811869833245143,0.0,0.0,0.0
MT-ND2,0.0014949988057606843,0.0,0.0,0.0
MT-ND5,0.0,0.0,0.009419009557672952,0.0
MT-ND6,0.0,0.0,0.009782197456674576,0.0
MT1A,0.0005725541005823739,0.0,0.0,0.0
MT1E,0.0009824296216049998,0.0,0.0,0.0
MT1F,0.0007385080877842645,0.0,0.0,0.0
MT1G,0.0,0.002877001725555968,0.0,0.0
MT1H,0.0,0.0017039710116521548,0.0,0.0
MT1M,0.0006360713193682368,0.0,0.0,0.0
MT1X,0.0,0.004122726601721586,0.0,0.0
MT2A,0.0011203820846505343,0.0,0.0,0.0
MT3,0.0,0.0,0.002480330000514248,0.0
MT4,0.0,0.0,0.0,0.00015780887500717314
MTMR7,0.00033601828987627375,0.0,0.0,0.0
MTRNR2L2,0.00023512288976243082,0.0,0.0,0.0
MTTP,0.0,0.0,0.0011253774215587602,0.0
MUC13,0.0,0.0,0.0,0.005048859267274948
MUC15,0.0005261203804790586,0.0,0.0,0.0
MUC16,0.0,0.0,0.003053349593376481,0.0
MUC17,0.0,0.0,0.0,0.00016395727273472532
MUC19,0.0,0.0,0.0005978137098610795,0.0
MUC2,0.0,0.0,0.0,0.0010944147955042915
MUC20,0.0,0.0029251336964733407,0.0,0.0
MUC21,0.0,0.0,0.0,0.007017371273046244
MUC3A,0.00046003421452288774,0.0,0.0,0.0
MUC4,0.0006697245272992703,0.0,0.0,0.0
MUC5AC,0.0,0.0,0.00197434635361186,0.0
MUC5B,0.0,0.0,0.004070367540643986,0.0
MUC6,0.0,0.0,0.0,0.0018978054319044456
MUC7,0.0,0.0,0.0,0.0005441331988883697
MUCL1,0.00032728386949722687,0.0,0.0,0.0
MUM1L1,0.00022619579834561086,0.0,0.0,0.0
MUSTN1,0.00046440142471241116,0.0,0.0,0.0
MX1,0.0008650929596011864,0.0,0.0,0.0
MXRA5,0.0006784589476783172,0.0,0.0,0.0
MYADM,0.0,0.0035384441712555375,0.0,0.0
MYB,0.0,0.0018979875129788851,0.0,0.0
MYBL2,0.0,0.002651724253427232,0.0,0.0
MYBPC1,0.0,0.0,0.0013687270883992917,0.0
MYBPH,0.00020358906324690132,0.0,0.0,0.0
MYBPHL,0.0,0.0,0.0,0.005218964937737226
MYCL,0.0005798756000177514,0.0,0.0,0.0
MYCN,0.0,0.0,0.0019013414535597006,0.0
MYEOV,0.0004457123340484212,0.0,0.0,0.0
MYF6,0.0,0.0,0.00020018953724994674,0.0
MYH1,0.0,0.0,0.0,0.0009478779829976308
MYH10,0.0,0.0030424863884522964,0.0,0.0
MYH11,0.000826944094122114,0.0,0.0,0.0
MYH7,0.0,0.0,0.0,0.0008720477443578203
MYH7B,0.00028746518835745435,0.0,0.0,0.0
MYL1,0.0,0.0,0.0,0.0006578785568480854
MYL2,0.00013647531842260734,0.0,0.0,0.0
MYL7,0.0,0.0,0.0,0.0017113040341686957
MYLK,0.0008652856306389595,0.0,0.0,0.0
MYO15B,0.0,0.0,0.006277503103856128,0.0
MYO1F,0.0,0.0,0.005224671432034734,0.0
MYO1G,0.0006895054205106412,0.0,0.0,0.0
MYOC,0.0,0.0,0.0,0.0033109121762868597
MYOZ1,0.00039548941686890166,0.0,0.0,0.0
MYPN,2.729506368452147e-05,0.0,0.0,0.0
MYRF,0.0006045374928527073,0.0,0.0,0.0
MYT1L,0.0,0.0,0.00023646241211862975,0.0
MYZAP,0.0,0.0021006876173061727,0.0,0.0
MZB1,0.0,0.0032020165807196722,0.0,0.0
NAA11,0.0,0.0,0.00038109476127856835,0.0
NAMPTL,0.0006421725688977181,0.0,0.0,0.0
NAPSA,0.0010800496140767,0.0,0.0,0.0
NAT16,2.999245821334477e-05,0.0,0.0,0.0
NCALD,0.0006638801724868199,0.0,0.0,0.0
NCAN,0.0,0.0,0.0002213104517304457,0.0
NCCRP1,0.00038585586498024704,0.0,0.0,0.0
NCF1,0.0006992674197578112,0.0,0.0,0.0
NCF2,0.0,0.0,0.0058183527890626726,0.0
NCKAP1L,0.0006979829461726572,0.0,0.0,0.0
NCOA7,0.0,0.0,0.006166388727676111,0.0
NDNF,0.0006929734991905569,0.0,0.0,0.0
NDP,0.0,0.0,0.0012557761109601017,0.0
NDRG2,0.000887250128945092,0.0,0.0,0.0
NDRG4,0.0006860373418307255,0.0,0.0,0.0
NDST4,0.0,0.0,0.0,0.00030434568751383387
NDUFA4L2,0.0008825618003592801,0.0,0.0,0.0
NEBL,0.0007202685628750783,0.0,0.0,0.0
NEDD9,0.0008595054995057667,0.0,0.0,0.0
NEFH,0.0,0.0010780072867834323,0.0,0.0
NEFM,0.0,0.0,0.0,0.0026048711705729485
NELL1,0.0,0.0,0.0,0.003949320806997696
NELL2,0.0005379375374624749,0.0,0.0,0.0
NES,0.0007072953796650234,0.0,0.0,0.0
NFIX,0.0,0.003087889226998066,0.0,0.0
NFKBIZ,0.0,0.0,0.0055561779593156085,0.0
NGB,0.0,0.0,0.0,0.00129013878983137
NGFR,0.00045945620140956845,0.0,0.0,0.0
NINJ2,0.0,0.00289585754921432,0.0,0.0
NIPAL4,0.00029253885901881247,0.0,0.0,0.0
NKAIN3,0.0,0.0,0.0,0.0009601747784527353
NKD1,0.0004356292164049627,0.0,0.0,0.0
NKG7,0.0007619497307133241,0.0,0.0,0.0
NKX2-1,0.000761114822882974,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,0.0005769246534353148
NKX2-3,0.0,0.0,0.0006469427935439793,0.0
NKX6-2,0.0,0.0,0.0,0.0003473844716066993
NKX6-3,0.0,0.0,0.0003723709052974927,0.0
NLRP11,0.0,0.0,0.0,0.0009171359943598699
NLRP2,0.0005413413924631328,0.0,0.0,0.0
NLRP4,0.0,0.0,0.0,0.0006220129034373642
NLRP7,0.00014687955446235435,0.0,0.0,0.0
NMB,0.0006918174729639183,0.0,0.0,0.0
NME5,0.0004441709657462364,0.0,0.0,0.0
NMNAT2,0.0003419910920472396,0.0,0.0,0.0
NMRK2,9.492259794287703e-05,0.0,0.0,0.0
NMU,0.00048572368622596675,0.0,0.0,0.0
NNAT,0.00036491894554223765,0.0,0.0,0.0
NOL4,0.0,0.0,0.0,0.001815826795537083
NOS2,0.00035759744610686014,0.0,0.0,0.0
NOS3,0.0006408238716333064,0.0,0.0,0.0
NOSTRIN,0.0006573935808817924,0.0,0.0,0.0
NOTCH4,0.0,0.0026834814301149833,0.0,0.0
NOTUM,0.00042361938838377325,0.0,0.0,0.0
NOX5,0.00017122032890102174,0.0,0.0,0.0
NPB,0.00018856072230060008,0.0,0.0,0.0
NPC1L1,0.00015265968559554713,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.001656993187575318
NPHS2,0.0,0.0,0.0,0.0001383389488699245
NPNT,0.0,0.0033201135815272473,0.0,0.0
NPPA,0.00020127701079362422,0.0,0.0,0.0
NPPB,0.0,0.0,0.0004081846298513822,0.0
NPPC,0.0,0.0,0.0014513741450621139,0.0
NPR1,0.0,0.0023009066922047294,0.0,0.0
NPR3,0.0005423047476519983,0.0,0.0,0.0
NPTX1,0.0003495052625203902,0.0,0.0,0.0
NPTX2,0.0003760296420538193,0.0,0.0,0.0
NPW,0.0002995392400579015,0.0,0.0,0.0
NPY,0.0,0.0,0.0,0.0021089004205504048
NQO1,0.0009848701214167923,0.0,0.0,0.0
NR0B1,0.0,0.0,0.0,0.002558758187616307
NR0B2,0.0,0.0,0.0,0.005173876687735176
NR2F1,0.000713332405515247,0.0,0.0,0.0
NR4A1,0.0009318213623499341,0.0,0.0,0.0
NR4A2,0.0,0.0024787965022447112,0.0,0.0
NR4A3,0.0,0.0019791171752983746,0.0,0.0
NR5A1,0.0,0.0,0.00048624018336626974,0.0
NRARP,0.0006462186606909531,0.0,0.0,0.0
NRCAM,0.0005507180496347568,0.0,0.0,0.0
NREP,0.0008171178711956862,0.0,0.0,0.0
NRG1,0.0005015227113233604,0.0,0.0,0.0
NRGN,0.0007596376782600469,0.0,0.0,0.0
NRN1,0.0006613754489957697,0.0,0.0,0.0
NRSN1,0.0,0.0,0.0003237009719293864,0.0
NSG1,0.0004378128214997244,0.0,0.0,0.0
NSG2,0.0,0.0,0.0007566797187796152,0.0
NT5E,0.0006478242526723955,0.0,0.0,0.0
NTM,0.0006313187671031672,0.0,0.0,0.0
NTN4,0.000748783876465496,0.0,0.0,0.0
NTNG2,0.00036960727412804957,0.0,0.0,0.0
NTRK2,0.0,0.0,0.0038270178738034543,0.0
NTS,0.0004802646734890625,0.0,0.0,0.0
NTSR1,0.00010243676841602763,0.0,0.0,0.0
NTSR2,0.0,0.0,0.00013682679380844985,0.0
NXF2,0.0,0.0,0.0,0.0018250493921284114
NXF2B,0.0,0.0,0.0,0.001599608142118164
NXPE1,1.0853801794550891e-05,0.0,0.0,0.0
NXPH1,0.0,0.0,0.000394869270722372,0.0
NXPH2,0.0,0.0,0.00032875162539211435,0.0
NXPH4,0.0,0.0,0.0033072597174572623,0.0
OAS1,0.0008480094609186388,0.0,0.0,0.0
OASL,0.0006256670833284898,0.0,0.0,0.0
OBP2A,0.0,0.0,0.001058800625913709,0.0
ODAM,0.0002942086746795126,0.0,0.0,0.0
ODC1,0.0009548134395241899,0.0,0.0,0.0
ODF1,2.9799787175571675e-05,0.0,0.0,0.0
ODF3B,0.0008523766711081623,0.0,0.0,0.0
OFCC1,0.0,0.0,0.0,0.0011538493068706296
