i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54
908,c510d4d9-eacd-4b95-aa07-79609c898306.FPKM.txt.gz,0.01927982019209342,0.017087579252330478,0.002822489094499195,0.02146930429485019,9.732934243184078e-05,0.019975791736261513,0.012459924123149684,0.02324864750992752,0.03721069613356149,0.02381483672789664,0.027305426271166153,0.0010024484800486091,0.014224642196226944,0.002669689277098331,0.023616501077762572,0.01832842073363787,0.024863200529077454,0.02165930740617212,0.016083820978641833,0.0099400719462069,0.02250446760323772,0.08513608643904462,0.021135258379414164,0.02791629455844555,0.010793638465483524,0.026031431718935374,0.011352728638937784,0.01398419777153035,0.002422354731951121,0.016149744824876907,0.00440895870515683,0.040589269228088046,0.005004286901201358,0.01754354688196404,0.021676605636959733,0.023424722672558792,0.023031773031981922,0.01787388288421237,0.018558263486775972,0.0002079454675224794,0.021243239091790787,0.023927020529841556,0.004442188835753084,0.03487658929040762,0.017101500865067443,0.02600845257724815,0.018291330058606982,0.002618163845464792,0.014409785652764557,0.0001801412498623081,0.03368463406958273,0.026100517425763605,0.028426069066700636,0.0017849621098264042
909,9348d9ac-3c90-433e-b5f4-92a7c1287bed.FPKM.txt.gz,0.02323626412795579,0.01806215521917509,0.036349585249935125,0.02110406448777647,8.445163213637151e-05,0.014388591165346977,0.021111478891071695,0.01714565206124352,0.015488839697810097,0.0016676968169393727,0.015678818978199324,0.0131957975238778,0.0139572777247974,0.008496760445363235,0.027336005636021798,0.013059495612296508,0.018054982734313718,0.019185127990257914,0.018986412010862447,0.016738003834912453,0.019452179115021246,0.0048409503361497765,0.017553283129776217,0.01836978262387105,0.01754716148804675,0.018621607293347792,0.017648592037980068,0.012945500640176112,0.007351659709134111,0.020762485721211796,0.013543386268145255,0.019290403990370943,0.014117350975232095,0.025841201880156858,0.01344789041246627,0.014402104868898152,0.017084362327658767,0.014037826457939662,0.015952148864943727,0.00016455369111514808,0.024963017955934495,0.01370785992985935,0.09569584782399976,0.015465057638468295,0.04392436751847227,0.014821977630396244,0.025694856684190547,0.01360053304779054,0.014405807468751206,0.00013671426345059895,0.016541342676762827,0.024294419524191438,0.01567014985216639,0.04477615431363096
910,69e11cde-c26b-40d2-a3f5-b668ef590688.FPKM.txt.gz,0.029067851953569864,0.018283447815519268,0.019271891403111363,0.020357920627157532,0.00044072865910434504,0.016092112837419247,0.02045976715830497,0.019901915837827893,0.02384858980399893,0.0020319419508959403,0.017409271519073805,0.005973714014639971,0.013060289321426199,0.014416090366902477,0.02563468533513563,0.01257409324021251,0.02160699127535866,0.023783014595361116,0.020305551226452848,0.006184595951271756,0.022689419317687077,0.02722216182253382,0.024214215270904314,0.01773310052720594,0.016479889402439024,0.02107331150490564,0.016237409786793926,0.008520200813379125,0.005534371582618947,0.022602517738090355,0.012187937711872592,0.028283201478989627,0.012692276876919938,0.029206459180115243,0.01390521626501647,0.016630646709244825,0.017968991004422855,0.01290301678095627,0.01726494639380959,0.000696515865982385,0.024748390295952834,0.012886583250115078,0.06438947988069031,0.016104695537426172,0.038159853246953084,0.01963178158016854,0.030641491965672334,0.007897860142255686,0.017244134158775164,0.0005974807392060824,0.021982555036467358,0.02152272134841273,0.016539084875495238,0.03290361701577716
911,7f2cf950-b5e1-4a01-a44b-88a4e3303233.FPKM.txt.gz,0.012140714344460317,0.018154633039813788,0.0013724705485781941,0.0250381733704555,5.4901975933629234e-05,0.02378246308450807,0.01509169459484873,0.0249077209841453,0.025281975044879154,0.015614064343518535,0.018033077019607616,0.005761828021440429,0.08892152039585108,0.014052443920759399,0.011736983444969129,0.034921396443661434,0.0143416275761726,0.012738546126582088,0.013988582405258496,0.0029766923649987703,0.01459270520758396,0.04312472132765114,0.01193391747513505,0.022850241765823766,0.025437202680848755,0.011923121205441804,0.02225192829786828,0.06745827287438354,0.011471853736834034,0.013589223631794232,0.011549653242903305,0.009084056645017345,0.014047865460967212,0.011114216527388065,0.05889229610618317,0.025806762662917444,0.022192436481503226,0.032897437708681664,0.016502746934373994,9.380725444945465e-05,0.01375987864709868,0.046518262355493334,0.009773688772961866,0.012350314663129493,0.008166892330480534,0.013945547794638713,0.00855772252334737,0.007826901390182118,0.003197492095009581,6.55648485912649e-05,0.009000128707364835,0.0109420398438854,0.02918810846841994,0.0009814812812051806
912,dea7fd8b-f6c6-4208-861f-0da8c0808074.FPKM.txt.gz,0.02455063868374191,0.02003243468280645,0.04203647631518212,0.021996254543253765,3.817784013402979e-05,0.018990281755866274,0.023794974802464078,0.022171828448944466,0.02516292756142277,0.002143012647509076,0.0191321283458966,0.0048899464361972,0.01794432006503087,0.004273110915775541,0.024523388711751602,0.02058301496744389,0.025873757310562046,0.023560368985003504,0.023669164878909278,0.004026643561638123,0.022830059745747557,0.0022036542083821472,0.0242257079468214,0.022093741386609016,0.02129191351422008,0.020165983546557444,0.02765307663288848,0.008261383313497428,0.005060537191972932,0.02227619331253988,0.009272108710611657,0.02322052835739731,0.010440730428376822,0.02682430743399078,0.02145805407211935,0.01470001522942477,0.022591881529864556,0.020427406100888064,0.022418159278816085,6.0451297731730384e-05,0.023216701650420918,0.017330375818144787,0.023464161058671197,0.019118383328614846,0.02669256151524303,0.018507587452883875,0.027099933409796814,0.0052868125668081925,0.017726719332295235,5.011492088054109e-05,0.02059827954754087,0.025733636347597805,0.01759134887697745,0.0407146394761333
913,edea4e5b-ad4d-4a0b-9656-3d82d4a24698.FPKM.txt.gz,0.014667449616347153,0.007904408757036649,0.02950943928543707,0.012509206555053774,6.044222033731333e-05,0.006428312349351539,0.009291578025577802,0.006951765435276292,0.012567084575863493,0.004615779753883665,0.008208338981598772,0.010338781016709469,0.004924305317811102,0.1359209944200349,0.023698539115498893,0.005025631317412879,0.010479175060506956,0.01176828252588565,0.010842274296675126,0.005695375377262194,0.01212857408781304,0.23848953375339196,0.012068360610526357,0.008421053231838586,0.007287517532411965,0.012859016708158533,0.010236230973494494,0.003633139244673765,0.006443006191649047,0.014004029647821676,0.015546175785792617,0.018059708073791564,0.007910570304106185,0.0185644980513477,0.006260471234247552,0.006341964682549791,0.007068804160440468,0.005362997357216083,0.008475352797257495,0.00013313835774501169,0.013880471929511853,0.004764202238573208,0.03595729583619853,0.010479446879145581,0.03504316239915241,0.0078262326569644,0.0163645865567174,0.011878186029365068,0.020323647138042928,0.00010794544211146136,0.011843903335978857,0.019634381209020443,0.008130972763647758,0.05306425879573536
914,2d71fd22-4dd1-4954-87cf-a7c5879b8bec.FPKM.txt.gz,0.022889925184629442,0.013502976565052716,0.025195052755415368,0.021205429039105817,0.00015407931354807848,0.010376357512924197,0.012977861815877574,0.01345143144075747,0.03348733725502613,0.0036018633176202416,0.017771522660295313,0.0061681635358113935,0.007918688141343597,0.019794166468560952,0.04019166894008877,0.008433275213391966,0.02014691685989165,0.020058584450314203,0.016316961592031075,0.006318685967578366,0.022617189724195436,0.11586882550720891,0.018917138684400345,0.019082254164742005,0.008842400437882961,0.02290562272072256,0.011222860749231322,0.006202697682326648,0.005294312263773105,0.018247204073907994,0.007875825704722991,0.036631741962767195,0.006479529789473642,0.02383708471205551,0.01065384491155292,0.011407954956977492,0.014708079489683175,0.010349009057730962,0.013734774728319889,0.0003386634809139172,0.024706395159224445,0.009519187917676048,0.02420375017381183,0.01655810346332613,0.04210201576791993,0.018039435897153754,0.025101848494793046,0.007704686642562696,0.01107167483046975,0.0002953755259788708,0.024152494737224823,0.03728121725674737,0.016860818445289683,0.037225032855968336
915,8e884e57-d4c4-4b44-a7a3-76bc9694388f.FPKM.txt.gz,0.017401127666956458,0.02023797119744188,0.007123035798545104,0.02828243915353688,3.2743058068675636e-05,0.01800257958506335,0.01794069304433172,0.02396371346417881,0.02313230471613382,0.0010458009934258886,0.021815399216557636,0.0021498450761613295,0.015112487290926749,0.04403826656025764,0.024294839666023933,0.014525329657585226,0.017424303393690582,0.019160472490871952,0.01253272254457378,0.040692247257104484,0.0211783118780316,0.05133996550200807,0.01753488846664759,0.02926355822365261,0.0103671904034814,0.022172429057924225,0.009197640625318543,0.0519603150894592,0.006300933254638399,0.01590192685674132,0.009612787252389747,0.030791218358723855,0.0053574133661930924,0.016116847124900382,0.018867686583978034,0.02625421908306721,0.02330793712439057,0.016542504707804828,0.015844723955069282,4.445962214583103e-05,0.02233480231514406,0.02734768844341392,0.011119773587795652,0.013796126238809615,0.016738922234364035,0.024913961012208514,0.0203836484867092,0.007617833987665815,0.009336260704519173,4.2056908113472744e-05,0.02297589775114216,0.02140457058756766,0.028711989256491096,0.006411190118053784
916,cf5790d4-7c94-4b99-9c84-1174a277cefd.FPKM.txt.gz,0.017747972426455257,0.01741815385741276,0.003762507425392516,0.010394852153447825,3.0534171316728384e-05,0.01639908619914138,0.01819853874868661,0.012768870899557597,0.003812420915609213,0.13447913936193212,0.01638524461031424,0.03312852790322838,0.022496112151786613,0.004370611164452424,0.020419895465817527,0.02723380823458222,0.01726859777512133,0.014958220124632495,0.02691107251269539,0.0011357792264318437,0.013826660756423066,0.00025400902235298315,0.01598940923561669,0.010847953022711803,0.02725315554247916,0.013604138337726127,0.03900609673315043,0.003634061273288656,0.02796858041096544,0.02042164819839269,0.11045288415941847,0.00933563292184313,0.028473710186104548,0.017094474092532286,0.0127311231958396,0.00839409702342382,0.0120830316358978,0.020847513988138063,0.01834162933112721,4.241987602826547e-05,0.012254559030311087,0.010706006590728507,0.011085217220063752,0.024709115569827765,0.014293024996379801,0.009883281528753765,0.011422329308201504,0.014205926170887062,0.006198623782715298,3.5901487779306496e-05,0.013149147058606769,0.026812677584263978,0.010829516491960295,0.00449249890804625
917,5943b9f4-fd43-46dc-8ebe-a0145e4ee7c3.FPKM.txt.gz,0.021398914836830117,0.015085069327951653,0.023690061587911305,0.01681861768717158,3.382478644094178e-05,0.012041239004920878,0.020934741912278405,0.013018733736010412,0.011628033849206427,0.002959934255704315,0.011388412892649994,0.01722869426723567,0.0133591075587337,0.1271713444232187,0.017781472831565226,0.009774183216637575,0.013815145443437541,0.01568102393229418,0.01563976702305037,0.0028128571808807303,0.01643036005901902,0.023925832173803393,0.015585340685148802,0.011541405338614362,0.01628261453302023,0.013049411614882175,0.012703545453361657,0.00670999895757097,0.00888438023637938,0.018555676722251797,0.013021794474906142,0.013932024710968044,0.02327033160933315,0.023127213271613472,0.010036285656800089,0.011169070554063982,0.011322709421159479,0.01103284149985809,0.01279305690096208,4.5856398897410494e-05,0.01980046550423551,0.009409163350869018,0.12109142272164887,0.01149509605501771,0.04184567062799537,0.010898876154041906,0.023438194673883066,0.01695181684040607,0.011309892972992619,4.332739992446434e-05,0.01203432809530458,0.014504533491989515,0.01089870538684728,0.04059757669810073
918,f8d89988-7ca5-4d3b-91da-ffaca0702f9c.FPKM.txt.gz,0.011245936186900082,0.015152212472681602,0.002576129850551545,0.012107480868168482,0.00014904005559052515,0.013632240528941632,0.016562009645909866,0.013839517225381572,0.004789553097454796,0.014079576268813851,0.012482840188870513,0.13321847823325525,0.019299585779936665,0.0070994830650020525,0.009787998274646485,0.02059455103762432,0.01160948293911315,0.01097730852781324,0.013015020598620365,0.0030338893735523684,0.009344074824232138,0.0021725771216990694,0.01163685319969079,0.013094018576577045,0.023544015329672624,0.008742761379820014,0.021204320977016113,0.00833902447872237,0.06147953630323012,0.010811400971895044,0.009034408376851153,0.00842880855550003,0.038890668238194114,0.010369167386848089,0.013359964228332381,0.013202329272243329,0.013997101254676556,0.01949717423120613,0.012815385828919282,0.00025670774567397765,0.011836087338660865,0.014781130906509586,0.020153727231462925,0.011371896127350133,0.010754571520552534,0.010537381034152641,0.009960232374925741,0.2184285236228658,0.0036449104666705736,0.00021460135752372392,0.010134949719166727,0.009204921655353292,0.011349897430594938,0.002154536714382088
919,9ad28472-32f0-4cb5-ba51-17d3e75fe85d.FPKM.txt.gz,0.024069620410564003,0.017090673714110296,0.02673000481178733,0.013701357976533667,3.483433140715375e-05,0.017030768127432393,0.019276320224885644,0.01387702972262607,0.0074052598436801145,0.014094683936651056,0.014282024003754572,0.006493699019933232,0.02404713155986041,0.017648502862555298,0.016191046755883134,0.02281738420110872,0.013739206436903073,0.014148660098582446,0.021169039912195896,0.001716988859473435,0.01572897818156014,0.009693741269223002,0.021877163616488587,0.010467189793315424,0.027414306345939745,0.012046244153062241,0.03531829962760053,0.004029758191470365,0.010593453503778329,0.02472232618228444,0.12990327491645343,0.012081876397174188,0.029237045194983234,0.027245893496358822,0.0105104167869053,0.010353259909273424,0.012651963919456069,0.0145870525838088,0.01847256837545465,6.0320082054506004e-05,0.014804877466834709,0.009212178085065796,0.03267708705922536,0.02073886862372913,0.021052047307808432,0.009231546699284573,0.019573328481076673,0.011261426251736723,0.01792933356566676,4.802008026641507e-05,0.016386830193112566,0.01661543182507647,0.011711179799950995,0.056198475224592384
920,ba08bef5-b401-4327-8923-bd5cfe44bb11.FPKM.txt.gz,0.010353172576036573,0.010038460073135523,0.0031335277629267405,0.009625280403838803,4.2823021602651606e-05,0.00953883857098562,0.009094689048685602,0.007873843023752589,0.005467566351849545,0.016606571157602043,0.010114556096491558,0.23953951224358755,0.015893093780937548,0.0033686119637127343,0.005910383849492333,0.0137085162978186,0.007736684474359511,0.0064394766207445525,0.008990645459394724,0.0016500170482583495,0.00814471613326097,0.00043828043936493363,0.008949864833227877,0.007547824694938399,0.021801926580647512,0.006520489090422139,0.014196726054251051,0.004391152293085304,0.1479891574684016,0.009884306775938937,0.019754154312443824,0.005932398925917067,0.08285160079120674,0.008660835574189672,0.009988194241918685,0.007840966487808135,0.007234707153148445,0.009619806048063603,0.010725666461221051,7.464913981911333e-05,0.00802371718100234,0.008845808094273686,0.009280959015057648,0.009049030387628526,0.008098506534809941,0.0064591026045657685,0.007860854369905761,0.12726799776575617,0.003461187038083935,6.0165584532370346e-05,0.008063594310143675,0.006037886997091015,0.007529265213659007,0.0022882315790019305
921,673b5bd8-a5b6-4b19-9a9d-4bcbc6988ab1.FPKM.txt.gz,0.0156840158250778,0.01580996225767998,0.006470587638465595,0.01875684198372145,0.0005016178607143366,0.013117960718676923,0.014669892572244308,0.015528844957428938,0.010633392005157019,0.006405014253191667,0.015520663583381234,0.10175436075334761,0.014429198561583608,0.01689098903790008,0.01695020198998866,0.011228865981167542,0.012815265722672152,0.013496564012949871,0.016642924079757045,0.029836673629625863,0.013458456696739543,0.08316234218821059,0.014060190954440907,0.020513774708558526,0.01757139363326107,0.012656385736862601,0.01117680898916716,0.01659533174557634,0.043138149498438284,0.014929491820168278,0.006801066580048038,0.01658749640131663,0.03874133221049643,0.016427099893939506,0.01469701215857963,0.014348021524381534,0.01648193347565315,0.013577709728253912,0.014304209070946115,0.0007956611818054335,0.021504201459298565,0.013616764402563564,0.03805136989012688,0.011186891698492952,0.02291956183399192,0.013077389220396099,0.017819625772142644,0.04098049963614884,0.0053983166341165815,0.0006920812497593774,0.01330021558290584,0.01457437109713595,0.012684910056036312,0.007026095845309072
922,cf7e72eb-b82f-44c8-894c-3995571ffe81.FPKM.txt.gz,0.013735580144159994,0.02180580707696924,0.001671718995155659,0.023585201398937973,0.0001181323752457626,0.02155120292400665,0.017146704569736257,0.01884027623011884,0.005428915787988462,0.002809876602658834,0.023758074262523212,0.09644296824924521,0.02089063355943915,0.002524757989157929,0.021954821522909135,0.03255086777422999,0.021743908937765736,0.02091760463108914,0.021495384071776244,0.008011341731057863,0.016964360617560882,0.0003444089980065849,0.015345838473331081,0.021624049501845884,0.022385712830953353,0.02170745405351088,0.024847955551064806,0.02852066807476513,0.0444360313707726,0.015099509327959403,0.009710680714517155,0.01393955561830176,0.02248905143810414,0.013374086933940875,0.02337028097899058,0.02431871695933923,0.022781144717745984,0.028152390997737645,0.020990424976999537,0.00020987820810112863,0.017447660577298605,0.02532810093476888,0.006438652493535007,0.022787140788715122,0.011892804520128959,0.023482745804272512,0.013940602640615647,0.014155237052645877,0.003254734763760828,0.00017922130206194265,0.01666907436434031,0.03265201971240712,0.02306836766350237,0.0011076582042268272
923,c6e9cad6-fa27-439a-a5eb-eab1bc1c6a71.FPKM.txt.gz,0.020832377410007895,0.01598161798937117,0.03166897416896323,0.0161098802077435,2.7202952068017588e-05,0.013415005078625149,0.014995146175914076,0.015219204229943968,0.016210229003235856,0.0010850986787630478,0.015196076103976639,0.06623321441025518,0.01187909694007084,0.011372518303844557,0.022525026451550263,0.010068252300932194,0.01682103848320507,0.022370168826636887,0.017512921627661028,0.010849189636583855,0.02047485003285993,0.0038618639841702315,0.016828112453209264,0.017021180609667973,0.01414034565279442,0.023258418954285584,0.00999851708951923,0.01573925140277059,0.03616203400866075,0.017789725205353928,0.0034035642373851428,0.02019588125987305,0.02451680784949807,0.02160948874850323,0.010178696895629004,0.02005789147912273,0.016489057134557523,0.012007351715942482,0.014451791377885149,4.270006477256203e-05,0.023241477433990985,0.01221523511523168,0.046025404946944674,0.013534517962763282,0.03225358872365881,0.020114841310849004,0.02468304215304638,0.05052027153476963,0.011265667018610336,3.681489348522677e-05,0.017836337468362357,0.02136688024732951,0.017581725467847097,0.04072442658729788
924,e8816445-8476-4bdd-8f13-bb7f6d755b93.FPKM.txt.gz,0.008743270612575703,0.00922040913196545,0.0037690375648560654,0.00854881806661729,3.5974338841043567e-05,0.007415290271168306,0.010045860458522148,0.006517768366442857,0.0036956291993127327,0.007835354367996872,0.006742427514149968,0.24508751486818306,0.010419849302945261,0.013585404498534915,0.004915963941993078,0.007168766767658817,0.005171076828288398,0.006310300636237838,0.006895139663806168,0.0009077361428929,0.006054591892451137,0.00018070265173168192,0.006426168257141051,0.005845726236261212,0.015327922413477706,0.005223200235052077,0.006490514034375923,0.004241575918349123,0.11223613345320847,0.00848927108406304,0.003341824786628821,0.004474395297889719,0.0548393870512628,0.008030744624605709,0.008166648009687319,0.006700327647774157,0.005894126578508105,0.006578796373513107,0.0070577765028710495,6.001582793824906e-05,0.008110397207477573,0.006806971544123118,0.040539141204656355,0.0059448964942926084,0.010625000794887481,0.005651400292465232,0.008219172760709319,0.24325178950444598,0.002918779410646363,4.738487015339914e-05,0.005191755596956306,0.004084910169512973,0.006611933898894773,0.0033050248309991737
925,c1efb56c-bcb2-4f9d-a291-b2c05217de2a.FPKM.txt.gz,0.01537689827001682,0.020604045992274007,0.0029107756045354876,0.021483555370602554,3.9718821576988273e-05,0.022707873753489323,0.016833508663900362,0.023958528937328256,0.01619989489152373,0.15167787688092868,0.021686792663559253,0.0037956573336115234,0.016323039034443945,0.004431172434468016,0.018475157551479632,0.021421983150141904,0.018570676618515542,0.015842483599440235,0.017967181335167177,0.01726583370781619,0.015271476620380626,0.04876688045175276,0.01828275657931286,0.025287343979712298,0.017500416662819773,0.014087280832257243,0.022844627675252777,0.01824170682633808,0.004476322476999058,0.014743546877395099,0.016503235828279037,0.023165979968993937,0.008296317067757276,0.01423503694124175,0.03662922472461126,0.015619461959664724,0.021397612623381607,0.02092815119875694,0.018662772679194157,5.530541970142526e-05,0.016493010968098874,0.02422471182749358,0.006769406318691906,0.015798565462577987,0.011311571458652447,0.018964767478674895,0.0147888756959112,0.004620485827954701,0.011263192111677294,4.7745783533350754e-05,0.014995283244706491,0.018148043425813304,0.017741538857537778,0.0022646895300537312
926,31024f61-9191-4a91-a8fd-a8f4b63e6da6.FPKM.txt.gz,0.02319874350657482,0.018607639352319006,0.0056270896578205975,0.013755593092647895,4.028165078782128e-05,0.021820047701493935,0.02013227413446627,0.017064809206463517,0.004418545882306515,0.046991751896663436,0.020223815367090482,0.0034250028840225196,0.034867284339013545,0.003558300036311369,0.013712415002361474,0.039533381481415476,0.01672471668789801,0.012115121638744756,0.020703963214983336,0.0012037685739043737,0.01452811401918282,0.00040957142715355803,0.023133124731519687,0.013391659427892734,0.03411036102375252,0.011751769186569798,0.055696927486718895,0.004596887118192585,0.007829319216815808,0.021046747978744184,0.14980834735592552,0.01068258736248605,0.02465124246953225,0.02126819335878206,0.022515713176696504,0.010501679773916106,0.014728642509558054,0.019342288153683773,0.025417807707816042,6.332113473383733e-05,0.013298942041719641,0.016162248446038294,0.007470983164669711,0.023501560938452525,0.011485507693220374,0.010060811413745133,0.015996417831249603,0.017423883161823243,0.008461604730273154,5.1893037830157205e-05,0.014755730099201033,0.017125476760922277,0.013890235993199843,0.007115854760693336
927,56ce81a1-b4ae-4567-a140-4a68c34aabf3.FPKM.txt.gz,0.023731290508473106,0.016399951412291267,0.016031165939991366,0.018270909303341888,2.4444805368428446e-05,0.01635658845187103,0.02039796421768461,0.01508988542519549,0.012979180778952978,0.006158709444928036,0.016222470205189448,0.0042505054693001846,0.01761221116142114,0.021261765756287875,0.027034898179060494,0.020725636597956978,0.020877643570540744,0.016447476763856633,0.02152232723756448,0.0035605736305738427,0.019302724705564833,0.012376411005919649,0.023007415300258415,0.014255905033042714,0.0242153657471956,0.015123811657245786,0.0404347410679231,0.005632661184004124,0.006380915245176671,0.024086075325653017,0.09530405867076468,0.017291166526178223,0.012890075497850054,0.030320846878657493,0.024518659071171053,0.00947520646407441,0.014999489633571705,0.014169465234441266,0.019919321447915517,2.7738347192842402e-05,0.017809056353401985,0.01212582033444277,0.029014022007428135,0.021021806646542202,0.03148884501155294,0.01114005705636838,0.021774891617113525,0.005143859043769953,0.0168035649478013,2.6065533622661123e-05,0.01536929893353912,0.030140170070958473,0.013230135888281253,0.03622475365152611
928,6a99a9ab-dcda-408b-886a-1600fb578306.FPKM.txt.gz,0.009352900491623154,0.008131833558184502,0.005069294434167608,0.00832149786633678,5.543358781022272e-05,0.007545453236373794,0.008050255042352487,0.007155808182042861,0.007594944736833429,0.03396997659324012,0.0073292962534120595,0.4196213540214994,0.01085626665320353,0.0009754968093434379,0.004943535674172709,0.007020174253745438,0.006451268071842781,0.006938242384941316,0.007520174094478067,0.0009606811701896047,0.0071540661348404085,0.000641797125598944,0.006858856753937634,0.006292385071667006,0.01290084805324544,0.006371548390002525,0.006192240792838748,0.0040386444565724934,0.07208039634303709,0.008700880134099255,0.001955523747988423,0.005759819004230731,0.058147446185474516,0.0072289417789886965,0.005380799430004658,0.008100798426595324,0.007303720126853449,0.007258586635051761,0.007379550844539938,9.679793569865739e-05,0.00733914053022292,0.007220103338554273,0.008845349107219725,0.006606744654001247,0.006195995145184413,0.00578160747988743,0.007973129631696474,0.11626698478604719,0.003069857104488915,7.39102469308311e-05,0.006774808738543246,0.004907401013530995,0.00672892827009849,0.004508505466534787
929,133a3327-f686-4061-b6a3-edcc9085264e.FPKM.txt.gz,0.019017951755458205,0.014492736505614414,0.014512965889575955,0.01884766683094106,6.346542425169267e-05,0.014665606651780886,0.015311738348397726,0.018737840721094856,0.025906297420064076,0.0008655955406631456,0.01721159578449336,0.004316241593447279,0.010702941059586036,0.0022375639867453162,0.019894209494092346,0.010780080625887077,0.020187228412161966,0.023243770008978485,0.01740905286459401,0.19914780433765347,0.021374163185093623,0.042429828201013244,0.021279531316525574,0.019329036689622565,0.009764968156268282,0.021042199490508662,0.00971951188041613,0.02375594390802357,0.004661980136843303,0.016864051430916294,0.002606554537870972,0.0321645559923715,0.006574391872197962,0.01816259355654786,0.012717992372056577,0.017405413990853123,0.01819606166947492,0.01298562243584752,0.014858298566513405,0.0001377877455534974,0.019677807860478454,0.01465938671248703,0.007333333656554655,0.013535966142830664,0.017562879552957756,0.021168471682155892,0.022233738794872133,0.003545106257687714,0.008774032139818899,0.00011101347310860152,0.023249321272301966,0.01764227468658362,0.018682068334671894,0.018241759043490676
930,04268bf5-f4de-4c02-bd76-a64ac21b6136.FPKM.txt.gz,0.015579687168218767,0.018047551555788906,0.005871387750713117,0.016107222074189922,3.948821069123844e-05,0.017938481885329562,0.01697334915930199,0.014151822491404167,0.004884284652812695,0.019642253492476485,0.01361604172363821,0.02879080295396067,0.05552141737518848,0.005810758082941652,0.008978541191948549,0.0223152752676441,0.009652297349713315,0.011443436002081926,0.01925803939946055,0.002172299503711475,0.013219218552978354,0.00019103706644020392,0.01360606537119806,0.01235879644576012,0.03090622157867847,0.011614905549706822,0.020074152882250968,0.015283699373168574,0.03920713687862659,0.021262747492796597,0.05715398826849129,0.007783029673754506,0.08146005044980943,0.015201062509295314,0.009316250654438859,0.016640718257343236,0.014405383057810106,0.021175649029702936,0.017758432325333317,8.437145022405191e-05,0.011182293063364494,0.013246069829937675,0.009168086562443003,0.015801885407645704,0.00858429830497615,0.00985045582622931,0.011956317773084854,0.1457276242356659,0.006971642838854361,5.488623791004656e-05,0.01358628727802824,0.008254584102082201,0.013466426523698357,0.006651787857056079
931,c4261805-d89d-4cf0-8dd6-24a8f504a9ed.FPKM.txt.gz,0.022719160162083554,0.01220496778400856,0.07125516346906419,0.011794659381062752,4.4229012708106106e-05,0.010962941831309417,0.015958524484298988,0.011100645867538615,0.019094184245408728,0.005175221693907363,0.009781033071321724,0.0022844910658471607,0.00892164884082461,0.009625656979702165,0.02304639098022294,0.008949465536510276,0.015707216759554037,0.016438823571722008,0.018355339927153835,0.001828490260565333,0.01817782838005832,0.002751376455580153,0.022640275658018995,0.00894112020496308,0.013252611031446202,0.013260639610205339,0.023704756661731715,0.0025028699700266567,0.0037826827464294602,0.02314011548233883,0.06198668682758779,0.017066328541008677,0.008592998674953565,0.03121417826077647,0.011176127252511376,0.006635895485168197,0.009901313442254464,0.008292272458053142,0.014343437350314082,8.579827436097032e-05,0.014831021213743197,0.005872973754950078,0.030703627707396094,0.013758602319943308,0.032941244195792974,0.008921586658166508,0.024558717340077727,0.004007332071256723,0.02816520328589377,6.53949453142711e-05,0.01452523845411802,0.021327622134088866,0.008602330546370468,0.19502153768028627
932,9e5fc005-e1de-4b0f-ac72-085dbc6d1189.FPKM.txt.gz,0.020012579205202174,0.02388299432470323,0.004930508172930902,0.023473749082177846,3.8115190060422624e-05,0.026603133478668807,0.02042603388814985,0.024921281545322155,0.015594559567371784,0.003825096589873538,0.02758915308063063,0.005423826211390822,0.03214163751087681,0.02502260383570146,0.0161234193448094,0.02500282096300173,0.025541159757726046,0.023423584079889342,0.02273415513414375,0.008992022635088474,0.02524785791000506,0.0007060390279225276,0.02029787491013843,0.0283648191101779,0.0212994959866668,0.026822018766646367,0.012139503116675106,0.03195694799814108,0.009622090410196555,0.02135079335718377,0.004958030952645085,0.020047074633904847,0.022842489096074312,0.017325539806515314,0.015524534797897638,0.03332472965350093,0.027144351888423117,0.026769295239114917,0.022395464573643106,6.516953432280054e-05,0.024188953526172237,0.03209918308105709,0.009304738752714248,0.01935359054713335,0.01372459597544642,0.027054585900943087,0.017463742611858356,0.01446091354435592,0.007175092180448742,5.061238448229783e-05,0.02423836894929031,0.015042427416227341,0.02838251513858354,0.0035541256237726078
