i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79
10,c56cda8a-0755-4715-9c46-5bc6280a5bf0.FPKM.txt.gz,0.01123147664858851,0.010427977627692616,0.009143051296626277,0.03712052077034935,5.548159988203109e-05,0.005878121670924887,0.01700422114513851,0.006069243934572956,0.006225633947568535,0.013732122543980084,0.011455013474819606,0.031364394937298146,0.004598633479937952,0.11980045355444172,0.00873296245851717,0.007893778234284977,0.008072104633928231,0.001834352496496885,0.010776965956093199,0.005503977388711302,0.011085198212543317,0.0008668156063942106,0.007754192572003338,0.0051150065104533455,0.016508587843222053,0.011307345771276754,0.014501774468353188,0.0008857222522501824,0.11733942200533007,0.01439853597875404,3.3953655613717224e-05,0.005466544106161269,0.01825598000687579,0.04147947298402581,0.003781082293704264,0.008508314103120456,0.0048512988096671775,0.006871982102026875,0.01190133408890916,3.0470595697693387e-05,0.010170907951457451,0.005938994392163493,0.009441897774123607,0.011783170796630552,0.008679257072363061,0.005940595024904415,0.009152555103867598,0.0367565748673923,0.013925880443192195,0.02309444489316078,0.013591461085426252,0.010136603623846926,0.006112468908649396,0.013955865128187677,0.003117544843749868,0.008509142050504157,0.010998349740468514,0.0038530887661580976,0.01230462459531143,0.009231893384735962,0.008861816132164224,0.0035295796532636846,0.006182053364246245,0.009148999090223667,0.0014814947652141675,0.006597893357782042,0.007975801677815957,0.004240353034273223,0.007669263555858664,0.009331543675307917,0.004614679716814713,0.00220161241980359,0.011069691660494978,0.014451890883078402,0.007338160790109219,0.01546445900809514,0.00821503259670986,0.009268406642203918,0.007798425764010976
11,8970e6da-5904-483d-8770-0ede67f98cf4.FPKM.txt.gz,0.013024592201480266,0.010724178107878199,0.020801811354260187,0.009247589912319103,7.136320635483436e-05,0.0064045084828921505,0.013136748530798272,0.0079305054828978,0.01462089161222734,0.0007689438656328898,0.007918359138889865,0.009840744004063713,0.006202257787873988,0.0049368880041995,0.01579918714155611,0.005415476011887252,0.01428395928738992,0.004265119693610222,0.01263689356776205,0.018984260004225578,0.015792164987959822,0.012539988923790293,0.010296088148650764,0.011893340319781879,0.008162149352584691,0.014971972948315967,0.009806402787713484,0.00643969731087721,0.006327574985586903,0.01585416038177235,3.6617478283836214e-05,0.028602224094645173,0.010192885312833421,0.013579320717465489,0.005393941761320495,0.009976563956447044,0.014046679001913401,0.006083992657232021,0.011029910934206974,3.220054705465169e-05,0.01386018388473314,0.008278381168604004,0.0114775265820493,0.010496734684101195,0.014071996317623908,0.012003287377352822,0.01321395749880923,0.006652586466953708,0.14316277014642542,0.033289794381443534,0.014022445648223462,0.019833827381425025,0.011379503926825702,0.022591417306155534,0.013631025909551935,0.007619349513831949,0.006372652987465578,0.0113307179604262,0.008177264554723798,0.01377804298407042,0.014135373289303147,0.0049386700268432525,0.006444531738806887,0.007312612743799375,0.005261068074507507,0.010392380163753538,0.0035957730911718683,0.00936742280787997,0.010059915179651317,0.01103184478418635,0.01801837730281129,0.008486416981630085,0.010542530473994649,0.007887422211467064,0.009968429481691497,0.030900311854001484,0.0070171810169872804,0.011279509753244434,0.010044608336838083
12,74dfc8ec-405b-4ffa-a282-daac57bf4d01.FPKM.txt.gz,0.012100463714018147,0.010738581781855773,0.011738784984073087,0.0025500862143288824,0.0005838937054497943,0.01532488541076429,0.005093575401453488,0.017406822160050666,0.0074738946408345565,0.014722119619458456,0.010741947541705495,0.0025891675757781923,0.01651085023038909,0.004021495854265771,0.010152362976914416,0.011028318714141857,0.011389905876038234,0.002266850648035225,0.009853677358081195,0.016080122903898646,0.009734912813280552,0.00030131582720079546,0.014897785329346025,0.01973014663541692,0.006873792762051925,0.011329843508443578,0.0054724462095447485,0.018364055883316056,0.000609639689213637,0.008211986806340024,0.0003690235604725035,0.012302438332593181,0.008156533025925162,0.0006857109780351046,0.011624588675743106,0.015046180804114321,0.027775234663744895,0.016089510927354934,0.011024083854242191,0.00027244929663058307,0.0109521087006171,0.020534392752389444,0.01085118450668232,0.011621090698695397,0.009018978061513552,0.02594599784975712,0.017311980914856095,0.0017782595109751475,0.0020662421888531088,0.007505283712005762,0.01072007626088081,0.008077413849871333,0.017776032021692534,0.00916397326073974,0.02851494577618811,0.014112611197322718,0.009209086146510023,0.037622382256447595,0.006466129855797728,0.013932038241008408,0.013376052465087248,0.01551346138056033,0.01640472803955534,0.008753003415290693,0.002811796321521341,0.019701740991828774,0.010639762546293926,0.034983404092719134,0.015707052807467335,0.010823788619830818,0.03177684979326009,0.0801796402426802,0.00886499327725749,0.0060564420491559775,0.01894537648839976,0.005500380266252528,0.011144096250077482,0.015103285650978553,0.009294450644433285
13,ec27c2ca-312a-4e06-bc8f-ca8cb085ab3e.FPKM.txt.gz,0.005468107818328329,0.0037756770537580022,0.006778483727648292,0.0012765707961544818,4.649768614585857e-05,0.004186132180610913,0.0026942689761354803,0.004999822013415204,0.004049669754058648,0.000631276533760892,0.004165997732615753,0.0015476123639603892,0.00324654731294033,0.0014150542016154607,0.004807550472639541,0.0029211784871868342,0.005028662592258634,0.0016285684569580588,0.004263794198131695,0.006880855580509443,0.005349155170076595,0.006976802835949429,0.004790893301160119,0.00586618303195542,0.0026871255512456067,0.0055628590100344375,0.0029117738989683363,0.6701486642011947,0.00013858537618886922,0.005060509214051143,3.1774342498268405e-05,0.011621683980109028,0.0038193721644357945,0.0005144633065058349,0.004500596755542839,0.00460784734491599,0.006536034247035724,0.003080722094539117,0.004236006491429002,2.8726026240443916e-05,0.004914602928812152,0.004723078368073231,0.004308954668067882,0.0044685578258428634,0.004635705733442388,0.005499095216112898,0.005712289277500638,0.00046669480533142977,0.002176002673071108,0.00537037164634951,0.005400154289798648,0.005089976083384387,0.00538521729704634,0.005923704456867631,0.009433480506903206,0.0037122328551293885,0.003513337368039814,0.008635049776567367,0.00305319050916343,0.005719439338010475,0.005493696659253677,0.003025566291566704,0.0035046812865122223,0.003409743183677842,0.0003707671192399659,0.005024491682257127,0.0018021889005989983,0.005292070236169578,0.005582378064528708,0.004214718270740761,0.008468887285769779,0.00518514676499292,0.004512210412219313,0.003023536943075309,0.005683430414200715,0.004959435775351072,0.0033422698119424427,0.0050968048598448185,0.005584734131634522
14,78e16228-2d9f-4e19-bbd2-b0bb85e8faa2.FPKM.txt.gz,0.01608077925607187,0.013804441278774608,0.02102988739278461,0.00395279374338232,0.00020404676441485568,0.012179046942467261,0.013034067743984261,0.013402520087682836,0.016725512731296393,0.0009055848668971929,0.010702378948460366,0.004925304657031205,0.007303338751887501,0.003098189442363468,0.015018624188403138,0.007721273434587961,0.015308008009881132,0.019165007971233394,0.011341301602159832,0.015375455050853325,0.01417347635021096,0.007851117391366014,0.017336155226880624,0.017018115052791723,0.007208340394493938,0.015482128270033606,0.007573591334042463,0.005236752240967221,0.0007863711563674367,0.012702480993679368,9.84584975278146e-05,0.037305534015789926,0.00962097821821555,0.010028139470405737,0.012789682285151828,0.014213948905204596,0.02448212811737273,0.008406485272784075,0.012087104224175362,7.14733270579375e-05,0.015339823648192301,0.015150069871029572,0.014554120174395937,0.010657832502258881,0.013639617425640184,0.019403138387267573,0.020515131473763958,0.0010152873459398166,0.008323723954133867,0.023468667988247063,0.015861153869345924,0.012368453294270837,0.017990380936086233,0.02022843868851102,0.019541872787673095,0.011318877301715062,0.007979734186947522,0.020563865385293617,0.00783921138112671,0.0187852218901716,0.017185540753104515,0.006438374367500593,0.010504822778162892,0.008190706847112804,0.005381858397355087,0.014317918773871974,0.004566971710375192,0.01338770806609447,0.014389246090696736,0.013770604155084687,0.03295322548002641,0.0207905057292296,0.010443114784448244,0.008367469662598624,0.014839087635256185,0.018837992273834637,0.007886813266513306,0.015427593653174131,0.012025799474412662
15,512b0f65-4ee9-4d01-b453-075499fe9d83.FPKM.txt.gz,0.01263596211968069,0.014904224479124671,0.016464049548186813,0.010408678230389575,4.280918657369351e-05,0.007720217700145403,0.03168414223112992,0.008810770739497466,0.010343880035442022,0.0006370954305790873,0.0072880284329566464,0.013672612651961284,0.005602702784315221,0.006898656389807199,0.013317167275329575,0.007185371171715848,0.010842153340166062,0.004292802049512948,0.012590025997732636,0.008942365742186459,0.01398398730153676,0.001355300512809245,0.012272960201183987,0.00814128391085225,0.009674911996421835,0.012450823191897109,0.015638291797351263,0.02884377491324134,0.008139337569957336,0.015777572639990675,3.054785957975576e-05,0.011165430272690312,0.011735467296059668,0.11135459023994917,0.007663157413195946,0.010559693248100268,0.009863892626264121,0.007707064578932023,0.012704743192191205,2.8902378813665446e-05,0.01389426478270303,0.008343267547247036,0.016508262364616354,0.009664259122880135,0.012161058644859168,0.009297880445328319,0.013075711989587591,0.005830777917695268,0.053835563854534994,0.023282635998082998,0.012645002893156697,0.012528975045577226,0.009382024375634625,0.02251863098775293,0.006063236974657079,0.008079082623897074,0.006891863900726742,0.0073725611025564014,0.01088960634481473,0.011999406857407208,0.014102614089286538,0.00422395930453682,0.007281982132760696,0.010967774123345285,0.006678883647873872,0.009320686540032118,0.0071507211342447885,0.007961238865242156,0.009597851018859118,0.013028415653847542,0.009365283931722625,0.005017901045378247,0.011195097686061629,0.011556383519159441,0.008364014444248615,0.048409397236979686,0.0077225064232382444,0.010960619050662267,0.009455147701353724
16,6632e6de-5170-4096-a298-078b6bfd3760.FPKM.txt.gz,0.01210660978291637,0.012535798780348861,0.013705368868864207,0.02148167083506128,4.6618144570444246e-05,0.013415119902420097,0.010983267396198293,0.01535979338345461,0.014007369069078056,0.006329305275977627,0.012768510785103751,0.018674076747570382,0.04254193613325262,0.006327433976116013,0.011002571521775067,0.013595951513009345,0.011524691561597779,0.002902873828572511,0.012801929411880306,0.011805005006383968,0.013339404099414082,0.00033122288912671387,0.010902573812186114,0.013904692763934273,0.014827256604557219,0.014141505371439952,0.008590335009978783,0.003295181095790105,0.016223433912828204,0.014787540818418689,3.149971146368329e-05,0.0072648132824538825,0.014461444358139616,0.007087752528873202,0.009506846421933765,0.01678199423987701,0.011665254561863377,0.014139271395854903,0.014110688565550412,2.828130169374822e-05,0.012827761284571271,0.013498716490554933,0.013150840458586359,0.012048987637350687,0.011442736650050099,0.011589639176907458,0.011399392053722987,0.00640680792171027,0.02445895202926374,0.007054090367577115,0.01187892470718207,0.008276714529669939,0.012348967653819808,0.011742532333910009,0.007827523703291515,0.013650538675117554,0.018260779926405152,0.010937599174557028,0.014327029282163622,0.012443208804901443,0.011546293436693174,0.06218534688519637,0.01090048117972193,0.016880230561540255,0.0016354043174631623,0.016831650566320435,0.00727587710785489,0.011589563198536471,0.016248423651738786,0.013751091393027685,0.010365549723784251,0.009710378071611568,0.011262514617020079,0.01264380600029552,0.013288133790958407,0.011142497692931668,0.023182806674212818,0.012596750562782155,0.012054563037467842
17,b44cdb13-1812-4bf6-825e-edae5bc5376a.FPKM.txt.gz,0.009374392854643422,0.00979663444354279,0.005552489003336369,0.05123295585450905,0.00010171484309919145,0.01065842151505038,0.009636214277655014,0.009450451717595882,0.0025874998189522602,0.0034694999146408683,0.0159937840478027,0.04799784747431588,0.015350702161236343,0.026030412650735666,0.007028789523494394,0.022998377146656437,0.0069526577467298525,0.001562449355782957,0.014329337006102214,0.004844770981187257,0.009899680688009177,8.609438740141259e-05,0.006752006410840551,0.005699730045925141,0.03326946662631369,0.008655482253664526,0.018713081516374977,0.0007048226704923029,0.04882386524476518,0.01346816886868109,5.970303798823703e-05,0.0022459996452443404,0.020669036784515295,0.005983542949068519,0.005829769955266651,0.012553901012535085,0.004019804382055264,0.014770883149576646,0.014942828582780275,4.6493020419611135e-05,0.008511259987763203,0.006797995193585501,0.010231028798221643,0.013743859751626161,0.0076113952803972445,0.005315623687964304,0.006631731863973838,0.11976185077662209,0.003534742709220715,0.006009275485942922,0.012524222883886259,0.006445838450081387,0.006383839604154273,0.00688499734953115,0.002767600934797109,0.013227160386144092,0.028205382284133083,0.003773130956370887,0.019473419547462758,0.007051378586438273,0.006282221224218104,0.014634443920114728,0.01285651795077206,0.016237421608762233,0.0005218069739343902,0.007928252641384052,0.02135443403233975,0.0033515106179119944,0.00938498329322326,0.011005194879792185,0.0027839302288776733,0.00200135855466164,0.011565955479824393,0.025210732618125706,0.008242946087105154,0.005721237125708537,0.021619228748874737,0.010530835357188451,0.011737490569877194
18,e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.FPKM.txt.gz,0.0024537643983567285,0.0042057547700629335,0.002410811954876878,0.0024630151754561134,1.881773277152095e-05,0.0022451897232262878,0.003253148534709734,0.004266594737914247,0.004439273274609773,0.05882664468032876,0.0028159234642520107,0.0017496679771287456,0.008815355617746483,0.0039044147135549262,0.0029183960745330154,0.003463117919015035,0.002109902606934614,0.005795186246626712,0.002557502052078182,0.0017460423711722077,0.004039122238319414,5.2652987259591675e-05,0.0018342930009718093,0.0021625708918408056,0.0030856658994266256,0.0023601718386727466,0.006911677851353648,0.0006079629468718767,0.00015890867135370503,0.0029716789337041406,1.6133303553596487e-05,0.0014508431569563087,0.003915336383965064,0.0014952310308703253,0.0024074050674845024,0.0026161504232798225,0.0014254830439310445,0.004243986356259854,0.0026558026985798837,1.5046464717126546e-05,0.001839285404543929,0.0022828319026607724,0.0025617122162894805,0.0023532660813728136,0.0025993898580626952,0.0016093700259985704,0.002345835617154949,0.0014154277814393216,0.008092984195834842,0.0005855371860949982,0.0020284675269952967,0.002545050572709158,0.0029880750794552932,0.002722134920195981,0.0018752236423826521,0.0026040082830290504,0.0034403967259184188,0.0012954231062212948,0.005283247574685658,0.0020134681483717403,0.0025788404011195046,0.01767169866574929,0.0024613719987481657,0.004745614232126709,0.0009342645927039301,0.0027926333308139375,0.05973453827300584,0.0016188306084360924,0.010487513832494907,0.002772366105196731,0.0012539812373419722,0.0025813111274865168,0.6511994430554954,0.0036218136869200306,0.0024863297375229856,0.00436048450432061,0.00564415810355933,0.001895115051015741,0.0037939083917985757
19,c8c58445-3c7f-4c98-85b0-6a707c3d8473.FPKM.txt.gz,0.015644778903950926,0.01457691043130393,0.01655969439196905,0.00783806783747796,6.57991806745991e-05,0.011452550499263879,0.010230785926830618,0.014633037681920721,0.01574258058415092,0.0014727051017262066,0.011288134677984774,0.009420255702052233,0.013574531763871075,0.005338309786722946,0.011783354292784974,0.010714174865239004,0.012353137681734912,0.0034230867556081196,0.01442433123514644,0.010761822161340376,0.013860378733336337,0.0016610082077048844,0.013259697763843902,0.01500591119644206,0.011622242463437443,0.014301567418220624,0.008938067527150545,0.0033959323757736144,0.001776828945181737,0.016613923277318563,3.9524728605741e-05,0.014536802667293793,0.014930634937728568,0.0020472166986335747,0.009511265066071426,0.01523769698655706,0.01581024808056328,0.013064814613057979,0.014852259436873034,3.4624183794911805e-05,0.013216071774350815,0.014850430855683047,0.014711748779269722,0.012683458345788101,0.010770153664314141,0.014535800786794539,0.01580606909032911,0.002248942016485763,0.10705628110398357,0.017740427553916447,0.014789931105263464,0.008241446916463783,0.013101180084675208,0.019433745109077902,0.010939807691234992,0.013242430253246432,0.01301944181692152,0.013255550626729841,0.010949712784935799,0.015491078381706328,0.013392154272762538,0.012597088062124628,0.010512408579860265,0.01956564203717363,0.002539040730495284,0.013956111656208206,0.006334276719543957,0.010443162339564289,0.01491994069126397,0.014223039161591103,0.015108685257133549,0.009573727393216679,0.011569265727205411,0.010066274399264432,0.013629955447245809,0.014856860668929724,0.013101552818059192,0.014603953635902856,0.011124456891941248
20,c3ed7c7a-b80a-4de2-8dfb-b60bcf336375.FPKM.txt.gz,0.010531705174007425,0.010337871403514939,0.012714691715517614,0.0063195532430175404,0.00010184784426061845,0.007495967460428024,0.01952522281939801,0.006823752975405069,0.011985506624147815,0.004770929902474652,0.008611678372712919,0.007267243480476543,0.00522158812533722,0.023141904856836083,0.015012311124140733,0.008287900893677183,0.012981355626053848,0.004086597903036208,0.01097020175830359,0.01176596858580851,0.013670005665075112,0.03470332361911762,0.011776060319930226,0.007723139910965335,0.008385612182951528,0.011754858605492748,0.026498123801030643,0.0015984129348567096,0.0019435535981016552,0.012090429361978119,5.957148031572965e-05,0.014025391115545632,0.008820917648401655,0.05973010871291536,0.010052386230769709,0.007303892114420228,0.007360608707302323,0.0067630781452129906,0.009802021618593781,4.886762366891766e-05,0.010876821134352807,0.007081676446892742,0.011684598776117938,0.01014238033806919,0.015378519873479218,0.007881340790750587,0.009124360779926542,0.005001756416000006,0.12484070902459164,0.006045317826212122,0.00970912328369518,0.024179128706306896,0.010443848909493044,0.01599191399230675,0.008993742550673176,0.007755476585339936,0.006469961403790122,0.006008954892563545,0.0120024741887044,0.009027735843645246,0.012724204334406807,0.004008285416078895,0.008094839939979089,0.007080086094207768,0.035169859885273935,0.007866697779722279,0.02201811609317998,0.005027632849165969,0.00780243532688447,0.01052365013477038,0.007757075101887842,0.00572744317460007,0.015495897760323453,0.01247720447681382,0.007557345646503475,0.036169298102696104,0.006441913812031788,0.008480813878185944,0.008873195145176373
21,24d7f10a-ac34-4f7e-8424-d2fc0d32ac58.FPKM.txt.gz,0.0074239068977933025,0.011655752425505055,0.008697278511342535,0.01781307727496285,4.00621855872248e-05,0.0052673713678610765,0.03249765359072697,0.0065719821647393355,0.00846201499819878,0.0003958916688994057,0.004974850171187296,0.031072579685717017,0.006945850658035385,0.0036087705604829702,0.008040186220969537,0.004313991727436481,0.005861825027850421,0.003372837626610546,0.006454160889226359,0.006516164270855634,0.007238128741473872,0.030535474803265187,0.007497882169647114,0.00812515765201007,0.008795021917797005,0.007629611426203216,0.006224515338178506,0.006133384921870974,0.046622436528101906,0.009285763553689893,2.629317156219351e-05,0.014060515216696542,0.006371708564422613,0.31062343170286083,0.005637480986487407,0.008142236064554805,0.008987054412807512,0.004516516642940981,0.007019363620632973,2.3336063189566672e-05,0.010722716242842354,0.005790515012344429,0.010155270080438785,0.004990663170611244,0.00849275183189996,0.008330681867541847,0.009395414877126796,0.012617534449324895,0.03018752695932949,0.006143294983784796,0.0067554750060619135,0.005939984215235744,0.0077978989413291615,0.008634902649895288,0.010854578072597425,0.0056176768985115,0.005269952807565637,0.0094741373977837,0.007594797039158269,0.008205319571960216,0.01001972659770819,0.006059024878748662,0.004922525025394163,0.0035932376489367338,0.0033820118960496094,0.007354956402048992,0.0030968740531144732,0.007786297934691241,0.007751741706178301,0.007431784794699529,0.010718060625475425,0.0115328504496484,0.005750177000344869,0.007230414352705612,0.006945018070588643,0.011262639023059465,0.005897079008665595,0.006580981169414219,0.006231985864803098
22,e6981360-42ea-402a-aead-f6f2b31ef30c.FPKM.txt.gz,0.010979625392907892,0.012374319435780793,0.013677566050274587,0.014484082610713196,0.0001587449389753132,0.00921255594593715,0.0157790162922354,0.010429349601730205,0.03752000723036189,0.000549564012530567,0.007134189429371925,0.020540914514021888,0.007183963655874105,0.00304582698497317,0.009992253686300764,0.006220814466188275,0.011027661656810597,0.0035406428509189183,0.008972027611518503,0.011461499385554472,0.010014801201915604,0.0004563747841261987,0.010400627603363133,0.013053084434792327,0.009351514569236925,0.011576815344002858,0.007020700775940851,0.006969461769211208,0.054464186594939325,0.011402312676333452,8.148846074717308e-05,0.01789302059471793,0.008408520539699238,0.04034498133917077,0.008932113918311965,0.011671334832854782,0.017863456526857325,0.006875895911656297,0.00982473542914712,6.104119616916614e-05,0.012337529623082977,0.011290835184800426,0.012009539340660087,0.007659634040585326,0.009341967878769715,0.014813462471770003,0.014116563405918844,0.003050392969188538,0.12213731526159931,0.008359348902678686,0.01003259482792398,0.007354252932078954,0.012207812138441737,0.013663645676192918,0.015076508696577987,0.00880245736188588,0.007365259683775333,0.019688042318554134,0.0070148718887420355,0.012153864629058063,0.013841127413075437,0.006101881446835071,0.008068474695783721,0.006488496725541696,0.0017007100564124203,0.011645440617713849,0.004194379611119039,0.014315258237878646,0.012140820690101008,0.010439328810805096,0.02345439506039006,0.020873980085822003,0.007886270977481881,0.007720936853984431,0.011822697916640063,0.012472648693321715,0.007265734047002007,0.010688499265210141,0.009451925306423832
23,ad778372-ad13-4d11-ac15-900de7d9637a.FPKM.txt.gz,0.011731029967716822,0.013429562772620467,0.007946656342551416,0.012159531922485955,3.4862418485787764e-05,0.013952530598583063,0.009674346630324586,0.016025148483878177,0.0033320619435308102,0.005119373485036655,0.01642729937751019,0.009393673047684828,0.01942216549033876,0.02154119580081845,0.009949923342044944,0.03239420251502281,0.009238138068811646,0.00672738421716405,0.017342600527846554,0.006465846158936644,0.013112886952498319,6.38567406126158e-05,0.00954286916717206,0.007716574507978815,0.021369348669016887,0.010013584186683865,0.03435481181200979,0.0012550551420092133,0.0015090712918866438,0.01333424081196611,2.554195590729882e-05,0.0032114484684448046,0.024245833728672724,0.00131126747773614,0.0092652803130085,0.012779714537955848,0.005297959436050183,0.023046050410022806,0.01638925229983619,2.3322196270378664e-05,0.008880099344184279,0.011327464468348423,0.012939730931141959,0.016594787381611662,0.00915245503314757,0.008076096458531428,0.00973285563646092,0.003453068009867142,0.005397783324328679,0.008061892745243158,0.014016063952864059,0.008911030048772285,0.008571802513101552,0.01051074345794198,0.00442921412507442,0.017273008011709126,0.027127929808622678,0.005014473399574461,0.020789593591926375,0.009679275344690643,0.008384620375747985,0.023716466332043416,0.016983005795260214,0.03021717667161999,0.0011850719637281223,0.011280252060877176,0.0832681213312758,0.004336839095481764,0.012094170021590533,0.015800612422406952,0.00345172870874885,0.002932897020485454,0.01733008041634859,0.025350124373785376,0.011457920521650943,0.010643472569762592,0.02227046099994257,0.012129315857328923,0.017052792657640023
24,3067f41a-e3f1-47f5-9545-56d54fa75b98.FPKM.txt.gz,0.013188864584270004,0.014422739164034781,0.01686238936676513,0.0381601857547461,5.025263829497231e-05,0.00828018303359454,0.018872561285960418,0.009301663955058534,0.010023829388636354,0.0010625415597405822,0.009100868197305182,0.021540849094871212,0.007373526470173077,0.0058769435641228785,0.015193886954400562,0.008514971381697904,0.01345533295441914,0.003417527766019749,0.01387304824356388,0.01260539262970503,0.015247497194808897,0.0023602850895838383,0.011973934981685686,0.011915883550458447,0.012614033846082149,0.01370821038318165,0.010744760390422705,0.0018637588438991212,0.0763565226915796,0.015111754579593437,3.199307277120831e-05,0.016285426760508072,0.011530558005014827,0.02442426079615179,0.008040872443261859,0.011478580932810425,0.0123340735052201,0.009858107603503362,0.011743941511780383,2.8561110009867243e-05,0.014426191535177806,0.00982074104706505,0.014393496753295055,0.0109635197712414,0.014472358100797368,0.012106334197118387,0.013643005322451503,0.007543893554300443,0.05147594244081528,0.011051249901483293,0.013029451093547122,0.015834473922624756,0.01165483670185164,0.01792624730151491,0.010811584189076733,0.01020054103203567,0.008689274859492094,0.008259190081611485,0.010651008068313206,0.013233442301966538,0.014166060309730819,0.006227414621849386,0.00896216779383539,0.014874974482591811,0.003206125224217633,0.009989527592734344,0.00596164247367451,0.006718291850058867,0.011185032381843707,0.01275400627588958,0.013089885294694445,0.0071172036517880505,0.011676834614142406,0.01097952468710367,0.01116329485041474,0.023180138727965118,0.009406858941213367,0.011265419992337341,0.009058238778427735
25,63b48baa-7826-4b1e-ae67-7cdbd36a4e92.FPKM.txt.gz,0.011443209732130465,0.009954723604781774,0.009702502521338205,0.007049374280715403,5.742154478191899e-05,0.011820336677640582,0.006584317623846365,0.011538767889346862,0.19183666753369633,0.008967989179101632,0.010069437713218022,0.007506959466807302,0.012197217470094474,0.0037258034401222518,0.008132159841492629,0.007566767784391523,0.014462420317818888,0.002798276764685609,0.010374330077655964,0.0120469444570475,0.010599637038068389,0.004212092907208177,0.010499792709071051,0.014740647071569203,0.007944958747622915,0.011893213023917984,0.0038965207483563045,0.013998625942385476,0.0034955072439883067,0.010230828986897525,3.5270837478061495e-05,0.010550900681816402,0.009520004622788831,0.0019155578791156883,0.008043169527170844,0.014825220679419623,0.019832596788942454,0.011040236135036463,0.010303396843919002,3.180335900442478e-05,0.011185206210141987,0.015233831895365339,0.009946017874625398,0.00927031102385094,0.009245550785645967,0.017556665398449793,0.01493974966325165,0.0038879706534033615,0.0015111663474093326,0.012491323372240374,0.01124825392505773,0.006299776492220494,0.01207442698333529,0.01024366645927738,0.013374844753804632,0.00983175663649486,0.01093163538222415,0.02746346510365766,0.007338429129857513,0.01156757908642487,0.012051473703980275,0.010568461553907614,0.009075170933380623,0.012263537731485686,0.0006493044697415974,0.013744769356097664,0.004125939638077078,0.020009346544327795,0.013400123734569322,0.010412576908939188,0.02346351411249332,0.043475248431743996,0.007272286210762465,0.0064663133154682275,0.014005880574983687,0.006073266894740356,0.010566720713287986,0.012500340621856669,0.008788487678926744
