i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
277,69ad4bfb-b94a-4b72-986b-d6a73febd362.FPKM.txt.gz,0.520728298634,0.118570570257,0.143726652909,0.0845589195685,0.111491340352,0.00135837621797,0.000809801206865,0.00141062145712,0.00467594890416,0.0014367440767,0.0,0.0112327264178
278,ac32a9f2-e148-4e70-899e-78b8ae563839.FPKM.txt.gz,0.524140905823,0.180877066858,0.0266570812365,0.0738173975557,0.161926671459,0.000460100647017,0.000172537742631,0.000661394680086,0.0270596693027,0.00301941049605,0.0011214953271,8.62688713156e-05
279,b2192c25-6689-497e-ae44-49fc4fc80e97.FPKM.txt.gz,0.312192084394,0.344920422703,0.0427830992106,0.0460797421293,0.155473342979,0.00014651746305,3.66293657625e-05,0.000366293657625,0.02822292632,0.0689364663651,0.000622699217963,0.000219776194575
280,d5a54e1d-02d7-4cee-b6b1-e0a616cc322d.FPKM.txt.gz,0.52460762865,0.151108151812,0.134899648055,0.0630077047465,0.0976695519833,0.000570721963284,0.00129363645011,0.00136973271188,0.0211547607724,0.000627794159612,0.0,0.0036906686959
281,5b917d60-5201-4def-839a-a92f15d9068d.FPKM.txt.gz,0.517123201371,0.231434115364,0.048156641383,0.0907693470756,0.0509286092281,0.000680392107452,0.000251997076834,0.000478794445984,0.0100546833657,0.0312224378197,0.0169594032709,0.00194037749162
282,6476b6b8-7e7e-44ac-9869-c93b654458a5.FPKM.txt.gz,0.498829313978,0.139522360103,0.0591664715523,0.143291969094,0.12870522126,0.00138140950597,0.00170920159213,0.00686022008897,0.00173261531257,0.000304378365722,0.0,0.0184968391477
283,fa3d075d-a2fd-4842-a724-fdce90fd8eb7.FPKM.txt.gz,0.274834664409,0.386507700405,0.0166823039429,0.0347605208357,0.148081191789,0.00128149385569,2.28838188517e-05,0.000205954369665,0.0608709581455,0.076065813863,0.000640746927847,4.57676377034e-05
284,15d9df59-6840-4f24-81f2-008e43af911b.FPKM.txt.gz,0.321853907996,0.403860772615,0.0193268987123,0.0276427633549,0.0729538596208,0.000391605814195,0.00025339199742,0.000161249452904,0.0428923544724,0.108935523254,0.000184285089033,0.00154338762065
285,9e7f3ce2-b4d2-4086-bb9f-3c6099c82837.FPKM.txt.gz,0.396418306434,0.202030889738,0.0787404061779,0.121032184707,0.0836202267774,0.000615899687312,0.000394807491867,0.000347430592843,0.0691544802754,0.0446764157797,1.57922996747e-05,0.00295316003916
286,592b3724-0836-41e9-b4d0-1bce729e7a1f.FPKM.txt.gz,0.529818847954,0.146075039012,0.139375127214,0.0778377094783,0.048171517742,0.00125517334962,0.00625890494606,0.00385032905896,0.0348565031549,0.000932899111202,0.0,0.0115679489789
287,2ce7edaf-0a05-444a-ba19-a26ee1b74513.FPKM.txt.gz,0.497438237673,0.111929307806,0.22056047626,0.0717086021282,0.0842166400465,0.0010164077247,4.14860295795e-05,0.000622290443693,0.00491609450518,0.0,0.0,0.00755045738348
288,86640b11-93b3-4f4e-89a7-1a1fdc9a414b.FPKM.txt.gz,0.369557889278,0.353507065992,0.0357059509918,0.108336574614,0.0584727084144,0.000492674705043,0.000311162971606,0.00132244262933,0.00681965512771,0.0593024763386,0.00539349150784,0.000777907429016
289,f204f6b8-03fb-4464-922d-de9fffeff9d5.FPKM.txt.gz,0.227919239575,0.0417794121048,0.354841693841,0.0739841346932,0.0890862415875,0.000150327250861,0.00440574481371,0.000520363560674,0.000821018062397,0.000104072712135,1.15636346817e-05,0.206376188163
290,7af5a442-83c8-426b-ba0f-a56783fbc5f2.FPKM.txt.gz,0.350232891437,0.333863310641,0.0154962379076,0.030163919742,0.0414054102472,0.00154514510928,8.95736295235e-05,0.00145557147976,0.0155410247223,0.131135793622,0.0786904335364,0.000380687925475
291,a22817b9-da0e-45cd-ba5d-3eb790e273cb.FPKM.txt.gz,0.437497586407,0.0614404325159,0.357076655725,0.0506661517668,0.0611121838193,0.00111990731802,0.00222050588917,0.00897856729098,0.00436377679089,9.65437343116e-05,0.0,0.015427688743
292,aa5ba703-5bc5-4536-98cd-ab31520d29d7.FPKM.txt.gz,0.473381997396,0.179956295332,0.101171657058,0.0583271340896,0.120420308722,0.000627673423842,0.0282685512367,0.0156220941045,0.0213641435745,0.000674167751534,0.0,0.000185977310768
293,206537cc-dc94-4722-b6d2-1e5fd6588078.FPKM.txt.gz,0.563283098767,0.160692489725,0.0462074978204,0.112043841076,0.099165524972,0.000622742558226,7.47291069872e-05,0.000747291069872,0.0140739818159,0.00199277618632,0.0,0.00109602690248
294,ac4cd473-92f1-43ae-b9ef-2239755ef6a7.FPKM.txt.gz,0.374062519695,0.220236969812,0.160222474318,0.0445421314678,0.118721245352,0.00108716203441,0.00102413814836,0.000378143316317,0.011360055461,0.0361441986513,0.00779920589904,0.0244217558455
295,dd5a0067-d77e-40e7-a42f-064d7cfab3d6.FPKM.txt.gz,0.317492583233,0.052521700912,0.35037358532,0.0614904955499,0.0898252939237,0.000206021316339,0.00189539611032,0.000975167564004,0.00107131084496,0.000439512141523,5.49390176904e-05,0.123653994067
296,cfffb137-1ebf-4c5b-9f38-ac28c191c132.FPKM.txt.gz,0.377868724054,0.363143259967,0.012121093444,0.0390068144435,0.0631510926608,0.00142946659356,0.0,0.000881178037127,0.0226169029529,0.114964361244,0.00469961619801,0.00011749040495
297,20c6123b-33b6-46a7-8625-482e4594c032.FPKM.txt.gz,0.418436070125,0.229516905729,0.0201532054907,0.110362791973,0.0899353932103,0.000736894418453,0.0263739653488,0.0225009853821,0.0806642332014,0.00109677308793,0.0,0.000222782033486
298,74a288d5-7bb7-414b-b422-f9a4548a8433.FPKM.txt.gz,0.341003159909,0.113345053184,0.138079131247,0.123269838444,0.0872869286573,0.000667586452446,0.00241443766968,0.00181360986248,0.0281276425297,8.90115269927e-05,0.0,0.163903600516
299,b7f4d8a5-5d3b-4995-9ff4-a3298ca82f0e.FPKM.txt.gz,0.30371611282,0.353650875469,0.0434915674683,0.0644641677808,0.0387397110227,0.000418807686732,0.000386591710829,0.00691032683108,0.0576343808895,0.119553486574,0.010582948084,0.000451023662634
300,d5fd50e4-2068-4cfc-9b04-3976f9fd7940.FPKM.txt.gz,0.530269745581,0.0949473791765,0.127260651885,0.0712169204046,0.164631654235,0.000740778583836,0.000153264534587,0.00666700725452,0.00326964340452,0.00045979360376,0.0,0.000383161336467
301,95167b79-f563-461e-81dd-a7143cfafe0d.FPKM.txt.gz,0.428891553476,0.218386963615,0.0340848780296,0.0870009631828,0.148113930769,0.000452106225306,0.00188705207084,0.0284826921943,0.0491223242191,0.00326302753917,0.0,0.000314508678474
302,f69d848c-f9cb-4871-9c25-35c43cbbf4e6.FPKM.txt.gz,0.331072627905,0.235815719585,0.0149250455433,0.0676016768728,0.322798007067,0.000329228945809,0.0,0.00153640174711,0.00805513487412,0.0176466714954,0.000153640174711,6.58457891618e-05
303,9447e559-9df9-4517-9f1e-7b280cc4293b.FPKM.txt.gz,0.30615249247,0.284121290061,0.092371992284,0.0276659108599,0.179583065417,0.000642999763105,0.00087989441267,0.000761447087888,0.0242140173948,0.0715252631223,0.00257199905242,0.0095096280754
304,b600c271-e77b-4752-af07-08dd817ea601.FPKM.txt.gz,0.550892857143,0.162549603175,0.11001984127,0.0827628968254,0.0792410714286,0.000421626984127,0.000545634920635,0.00188492063492,0.00575396825397,0.00168650793651,2.48015873016e-05,0.00421626984127
305,3743ccc7-6c5f-459c-bd5d-e3c03d19e538.FPKM.txt.gz,0.354638130324,0.360485741575,0.0264896789661,0.0448706703312,0.103502719139,0.000779681500107,0.000233904450032,0.000916125762626,0.0575404947079,0.0489639982067,0.000487300937567,0.00109155410015
306,8ff70f54-8735-40b1-a556-b96e8889cc0f.FPKM.txt.gz,0.293503939696,0.0434390746835,0.409059252482,0.0451597044887,0.101681028008,0.000232148465772,0.00348222698658,0.000150213713146,0.000846659110462,0.000109246336834,2.73115842084e-05,0.102309194445
307,be066ad3-e17c-4adc-9f4b-4d5c33d4dfad.FPKM.txt.gz,0.439713997508,0.0858304159497,0.2749807156,0.0655224589094,0.118198540319,0.000519195395479,0.000326351391444,0.00670503767875,0.00501394410491,8.90049249392e-05,0.0,0.00310033821871
308,2525f105-0ebf-461c-a69c-03bf8ef1e42f.FPKM.txt.gz,0.54492937274,0.152976035183,0.0901941783758,0.0494390816593,0.109202042414,0.000577689985465,0.00178897543886,0.020666393351,0.0249524803399,0.00219894897693,1.86351608214e-05,0.00305616637472
309,156e6312-4cfa-486c-8730-7881580fbc1a.FPKM.txt.gz,0.325806041605,0.0608114787668,0.379400923611,0.0783233769719,0.0228078351622,0.000324817466706,0.00249968224378,0.000974452400119,0.00128514736827,5.64899942098e-05,0.0,0.12770975441
310,1888b928-30dc-4b5c-b0aa-7a1e9e34f753.FPKM.txt.gz,0.401502671863,0.190104062035,0.127867732733,0.10030535578,0.111515127165,0.000441962312668,0.00194865201495,0.000964281409458,0.0408011571377,0.0112097713849,4.01783920607e-05,0.0132990477721
311,631f56be-6fde-4e67-8ce1-83f01325d489.FPKM.txt.gz,0.388483685221,0.0748121743899,0.278080614203,0.0494543460378,0.137954483137,0.00375102824239,0.00392651494379,0.000449684672333,0.0118453523444,0.000998080614203,3.29037565122e-05,0.0502111324376
312,0d6ef3a0-0ac4-4898-a438-34bbbfde6341.FPKM.txt.gz,0.277817814932,0.0673825309888,0.367886999135,0.0627125972903,0.1770683194,0.000288267512251,0.00762467569905,0.0215191697896,0.000648601902566,0.00214759296627,0.0,0.0149034303834
313,085bdf94-a24f-4511-8d3f-d0c91f7e6947.FPKM.txt.gz,0.234265828955,0.330431132535,0.0351784650382,0.0272842983264,0.0873774576179,0.000284352488761,0.000243730704653,0.000406217841088,0.047947245843,0.181741862103,0.0542300817852,0.000609326761631
314,40ba876d-2ee4-46f9-af5c-c7afbefb9e51.FPKM.txt.gz,0.479720978137,0.246422496528,0.0241413211404,0.11206129742,0.0693185187497,0.000312104992119,6.24209984239e-05,0.000592999485027,0.0197718512508,0.0441316458857,0.00265289243301,0.00081147297951
315,031c7bbf-4088-400e-9ff9-036417c0091a.FPKM.txt.gz,0.438595771731,0.0851805524227,0.189390366436,0.138044169213,0.108700555704,0.000553653085078,0.0109705333525,0.00338343551992,0.00459327003917,0.000143539688724,0.0,0.0204441528083
316,2891f45a-b4b0-438b-92a6-494fefea1efe.FPKM.txt.gz,0.479647420026,0.180796276122,0.0772506685154,0.0633356442508,0.131251856987,0.000767554719224,0.0156482123403,0.0336733683272,0.0121075567,0.00148558977914,0.0,0.00403585223334
317,20870a8f-9d0a-41a0-90b6-f0f51a03e3e5.FPKM.txt.gz,0.412212344889,0.1419822208,0.0881418679586,0.0764185653237,0.0710939463882,0.000982654996686,0.0,0.00795264974062,0.00239950638726,6.85573253502e-05,0.0,0.19874768619
318,42434e75-893e-4a9a-9008-6a3c2ea6dc7d.FPKM.txt.gz,0.41730506156,0.404833561332,0.0189010487916,0.0361605107159,0.050455996352,0.000387596899225,0.0,0.000706794345645,0.0214774281806,0.0484496124031,0.00129958960328,2.27998176015e-05
319,042d7a67-32a0-4dac-8ecd-02f6984a7b74.FPKM.txt.gz,0.291227518221,0.319804939437,0.0223769073462,0.109275863877,0.0328771433066,0.000262178176289,0.000104871270515,0.00433904881758,0.071417335221,0.104910597242,0.0321168265954,0.0112867704892
320,f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM.txt.gz,0.297418511311,0.292431890051,0.0136067866699,0.0519034298224,0.301188883483,0.00112503040623,0.011752006811,0.0211323279008,0.00443930917052,0.00486499635125,0.0,0.000136828022379
321,03d6e124-5927-4573-a041-a1d8e109fa1c.FPKM.txt.gz,0.442522871217,0.316942294159,0.0450035186488,0.0326002814919,0.0599401829697,0.000263898662913,0.000193525686137,0.00177691766362,0.0241731175229,0.050721323012,0.0247712878255,0.00109078114004
322,6821cf1e-ae8a-472d-8b55-92eca84abab5.FPKM.txt.gz,0.211998426436,0.349626278521,0.0709677419355,0.0162273800157,0.219394177813,0.00051140833989,0.000452399685287,0.000334382376082,0.0414634146341,0.0849331235248,0.000334382376082,0.00375688434304
323,4da5c413-9533-426a-9f39-7bad328a95b7.FPKM.txt.gz,0.273907243998,0.439128873384,0.0133644572132,0.0172891442643,0.127103427047,0.00153909296121,2.56515493536e-05,0.00148778986251,0.0359378206444,0.0888826185102,0.00107736507285,0.000256515493536
324,5fedbbb9-10a8-4f18-a1e8-30b3d6164083.FPKM.txt.gz,0.460086695565,0.165010559075,0.131310436812,0.0774702678671,0.114060242303,0.00053351117039,0.0159386462154,0.0237634767145,0.00415694120262,0.000466822274091,0.0,0.00720240080027
325,4fb80022-8f80-4992-b1aa-0f678c941878.FPKM.txt.gz,0.508162344385,0.117139595997,0.196135163114,0.0790751997452,0.0794468186765,0.00180500623789,7.96326281422e-05,0.00116794521275,0.00791017439546,0.000318530512569,0.0,0.00875958909564
326,42f7a87d-594e-4f38-92d7-1b56f3ff11b9.FPKM.txt.gz,0.451058515699,0.276558039962,0.00936013320647,0.0575523311132,0.0355970504282,0.000523311132255,0.000130827783064,0.00247383444339,0.1162226451,0.0478472882969,0.00256898192198,0.000107040913416
327,2d683c1f-3a48-4bb8-84f9-bad6347c008b.FPKM.txt.gz,0.528905939939,0.118110861225,0.175261277947,0.0748511707898,0.07223177669,0.000873131366583,0.000211668210081,0.00582087577722,0.0200026458526,0.000476253472682,0.0,0.00325439872999
328,8c593c14-319f-4268-92c1-46019e543502.FPKM.txt.gz,0.410889947219,0.294473616369,0.0191584917437,0.0266346453915,0.0367701930774,0.000203525053934,0.000108546695432,0.000108546695432,0.0702839852919,0.125113634822,0.0156307241421,0.000624143498731
329,82d6c231-8692-460d-bbca-e24237b82b47.FPKM.txt.gz,0.481341625944,0.263759316847,0.0192507033911,0.0576533886174,0.14112246409,0.000715731279925,0.000715731279925,0.0184362505553,0.00952663013969,0.0074534774668,0.0,2.46803889629e-05
330,b2ca49c5-527d-43e0-8280-6fe8ff7b3738.FPKM.txt.gz,0.304413571496,0.0481726004833,0.403904572887,0.0502517990468,0.0527630388702,0.000580555443045,0.00838430070072,0.000567054153672,0.0014581392523,0.000229521919343,1.35012893731e-05,0.129261344458
331,3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.FPKM.txt.gz,0.571656084323,0.129733241131,0.088912638042,0.117390666583,0.0643951300266,0.000901070807401,0.000125730810335,0.00245175080153,0.0225896355902,0.000440057836173,0.0,0.00140399404874
332,7f147a1b-4ca6-481b-a79d-be653bbff528.FPKM.txt.gz,0.507419210277,0.247398297067,0.0398346860529,0.0741672060947,0.0949310361998,0.000273863466614,0.000149380072698,0.00194194094508,0.0322909923816,0.00141911069063,0.000124483393915,4.97933575661e-05
333,12d1e7fb-44bc-4007-820d-a85c41d019df.FPKM.txt.gz,0.506542824662,0.108144063082,0.176353917229,0.0528263551266,0.121979537044,0.000556321505454,0.000798200420869,0.000338630481581,0.00152383716711,7.25636746245e-05,0.0,0.0308637496069
334,057c6a18-e5f2-4eba-9c20-c483c5a67cc3.FPKM.txt.gz,0.248608993654,0.0955396583402,0.0149850800724,0.0208357765529,0.0119098810315,0.5979307559,7.8183026465e-05,0.000703647238185,0.00900407854788,0.000247579583806,0.0,0.00015636605293
335,c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM.txt.gz,0.259773764636,0.510716411987,0.00525897995634,0.0128249652709,0.040360190514,0.00121551895217,2.4806509228e-05,4.9613018456e-05,0.0358702123437,0.0886584639809,0.045147846795,9.92260369121e-05
336,7c5f96bd-441c-4467-8700-dc5224e682bb.FPKM.txt.gz,0.420728639002,0.0903418430675,0.270203629776,0.0634539904056,0.0791203998792,0.000503203730417,0.0468482673018,0.0112717635613,0.00214700258311,0.00107350129156,0.0,0.0143077594015
337,d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.FPKM.txt.gz,0.31073789617,0.057578261715,0.260681994945,0.0501288158662,0.233278242271,0.00068053665176,0.0043748784756,0.00052255492903,0.00114232937974,0.00017013416294,0.0,0.0807043554346
338,fadfa0b7-8543-4ca3-8c26-9114e71caaeb.FPKM.txt.gz,0.455025359694,0.191118931788,0.0472414863886,0.0628092329987,0.106572818549,0.00153193251216,0.00285684711728,0.115350377808,0.0166442397267,0.000745264465376,0.0,0.000103508953524
339,bbc51e77-8f08-4815-9006-ee7ca1aaf112.FPKM.txt.gz,0.241606330756,0.39953044706,0.01544927679,0.0785105649411,0.0209821208688,0.000262686959234,0.000295522829139,0.00477761907107,0.0432776765338,0.166050994106,0.0263672035331,0.00288955655158
340,0063c2da-4f47-4974-afea-03b4cdb21e33.FPKM.txt.gz,0.394473800448,0.294256220655,0.056668902449,0.0554583081126,0.0925450292015,0.000916125443748,0.000212671978013,0.00125967248515,0.0447756310632,0.0526117754838,0.00338639226528,0.00343547041406
341,1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM.txt.gz,0.531023033824,0.142307071546,0.0992137603468,0.0957552281478,0.111226395518,0.000668649558461,0.000853104609071,0.00179843674345,0.00657121117798,0.000691706439787,0.0,0.00989140208895
342,bc5be208-5934-40dd-81df-567599ea2a51.FPKM.txt.gz,0.303362148175,0.32955802659,0.0568546194378,0.0481351609818,0.150949764668,0.00438785651334,0.026627163457,0.0438785651334,0.0232893922631,0.0103508410058,0.00015001218849,0.00245644958653
343,b5b0644d-9eb9-44aa-a5a1-39e9630ad156.FPKM.txt.gz,0.364400607612,0.106540150238,0.332126433194,0.0705204236636,0.087104896269,0.00141498637035,2.08086230934e-05,0.000249703477121,0.0364567076597,0.000332937969495,0.0,0.000832344923736
344,1d1a63f0-860d-451c-a7f1-b6e15d253dba.FPKM.txt.gz,0.200330139714,0.330990589316,0.0376427343737,0.032486428535,0.194578220989,0.000680700440754,0.00028929768732,0.00408420264452,0.0535030546432,0.141330429011,0.00154859350271,0.00253560914181
345,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.FPKM.txt.gz,0.435465484484,0.176778551826,0.0582647245092,0.127105763141,0.116128351277,0.00105552037154,0.000379987333756,0.00825416930547,0.00958412497361,0.000527760185772,0.0,0.0664555625924
346,2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM.txt.gz,0.237713074327,0.354806610712,0.019901358484,0.0131305702172,0.32610106429,0.000173055291166,0.00015142337977,0.00015142337977,0.0350869602838,0.0117244959765,0.000237951025353,0.000822012633036
347,b13f356a-71cb-41d0-a53d-51553db8987f.FPKM.txt.gz,0.300700011865,0.082577670808,0.035797216902,0.033525991966,0.0126103832268,0.523025813997,0.000118646078747,0.000576280953914,0.0102883099714,0.000186443838031,0.0,0.000593230393735
348,5b1d889e-c40d-4f58-a4b3-9e9eb0835e86.FPKM.txt.gz,0.556074105501,0.0990666100976,0.181846037807,0.0917597699524,0.0576061848866,0.00174421345401,0.000966388535332,0.00355913826427,0.006670437939,0.000117852260406,0.0,0.000589261302032
349,0358446c-e52e-4524-8f42-9fc427e144d1.FPKM.txt.gz,0.259109225875,0.361590668081,0.0581760339343,0.0905196182397,0.06065747614,0.000360551431601,0.000593849416755,0.00217391304348,0.0404453870626,0.103382820785,0.00791092258749,0.015079533404
350,e897fe45-26b8-468a-84fd-e1ad54f840e3.FPKM.txt.gz,0.473365595157,0.190350893334,0.158150403886,0.0546304303825,0.0991407069387,0.00099361510295,0.00086481314516,0.00485767383664,0.0131193994149,0.000570408670212,0.0,0.00395606013211
351,8714911e-19cb-47ab-bcdd-28d7e37c4a13.FPKM.txt.gz,0.207294303141,0.378884693581,0.032384548359,0.0120119497116,0.146715903904,0.000601634786938,0.000145222189951,0.000186714244222,0.0265341687067,0.187876021742,0.00493755445832,0.00242728517489
352,b01ddd22-5864-4e4a-a463-62831421fe99.FPKM.txt.gz,0.551200353734,0.14971259136,0.0575857674201,0.0983691835514,0.118890940776,0.0014305407444,7.80294951492e-05,0.000832314614924,0.0200015605899,0.000416157307462,5.20196634328e-05,0.0014305407444
353,5061303f-9743-4495-a9ea-a5c579992525.FPKM.txt.gz,0.457958224311,0.252383697725,0.0450130826201,0.0788505033483,0.105880526853,0.00115304448091,0.000133043593951,0.00164087099206,0.054215264535,0.00184043638299,2.21739323252e-05,0.000909131225332
354,e77ea9a5-0b4f-466a-86b3-378d756dea57.FPKM.txt.gz,0.513125285725,0.202954693102,0.0448016169005,0.0928995933688,0.101729987248,0.000336854262409,2.40610187435e-05,0.000288732224922,0.0396766199081,0.0040903731864,2.40610187435e-05,4.81220374871e-05
355,170b32d9-17b0-4bbe-85d8-89b5fc8b5bb1.FPKM.txt.gz,0.325622422652,0.290581515867,0.116589851589,0.055042229916,0.18226123007,0.00101440007057,0.00172006968487,0.00220521754471,0.00888702670518,0.00123492182504,2.20521754471e-05,0.0148190619005
356,fe819208-ff01-49e0-a04a-5fb467351305.FPKM.txt.gz,0.248108052377,0.323064233426,0.00771213527168,0.0172595112898,0.307516238788,0.000309310238169,8.24827301784e-05,0.00173213733375,0.0145582018765,0.0781730075265,0.00129910300031,0.000185586142901
357,3fbc019c-2a61-48f6-9c6d-00823297ae53.FPKM.txt.gz,0.276984847625,0.0504653538392,0.280063560524,0.0539413200159,0.199435332841,0.000950570342205,0.00173088927984,0.00107825889564,0.00137619885364,0.000170251404574,0.0,0.133803416378
358,33ccace3-8a24-44e8-a101-15bd1e8467fe.FPKM.txt.gz,0.265181354022,0.0708573702009,0.413964591207,0.0999270605398,0.0771169020622,0.000198925800676,0.027345666733,0.0037928519329,0.00259929712884,0.000517207081759,0.0,0.0384987732909
359,69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM.txt.gz,0.407641423358,0.18102189781,0.0911724452555,0.13170620438,0.0957344890511,0.000707116788321,0.0180428832117,0.0452098540146,0.0252737226277,0.00102645985401,0.0,0.00246350364964
360,b9e1ccfb-5124-4f8a-8f6e-8ecfeaa54e9e.FPKM.txt.gz,0.419264049125,0.27437662821,0.0250511723111,0.0718273167101,0.146096948269,0.000465202828433,0.0313546706364,0.0203061034611,0.00835039077038,0.00281447711202,2.32601414217e-05,6.9780424265e-05
361,2b856cba-b1b2-4d22-aed7-c5b8ab35415a.FPKM.txt.gz,0.510892480675,0.20219766179,0.0391937647735,0.0624480930173,0.0796652398901,0.000990225515876,0.00402478758066,0.0608828978471,0.0373091420175,0.00220405034179,0.0,0.00019165655146
362,3880c844-453a-47f0-a046-922baa28a07a.FPKM.txt.gz,0.537086009319,0.279351886832,0.017546068925,0.0255215548,0.0775301179532,0.001595097175,0.0243462200395,0.0342106367796,0.00142719220921,0.000251857448684,0.0,0.00113335851908
363,a12ff0ad-8580-4cec-9e63-1175335f0316.FPKM.txt.gz,0.568758516554,0.101443671049,0.165377674658,0.0570839317939,0.0757190733989,0.000865466062682,0.00121533532206,0.00213604389938,0.0087651456561,0.000110485029279,0.0,0.0185246565757
364,7972a299-f3bb-43a5-b75f-a1cf3c998bc5.FPKM.txt.gz,0.539273338234,0.188254751654,0.078100388533,0.111624488081,0.0645279848787,0.000997584794708,0.00076131471175,0.00477790612202,0.00937204662396,0.000420035703035,0.0,0.00189016066366
365,c27a0a56-cde3-4e53-b02d-8a2ca66b5d1d.FPKM.txt.gz,0.508781289345,0.0824352873392,0.247711316447,0.0557393141418,0.0544375920275,0.00224066921321,0.0113954034272,0.00452401783999,0.00567636200679,0.000256076481509,0.0,0.0268026717313
366,05ec8eb6-0940-49e0-ab1e-8ec6cd850bb9.FPKM.txt.gz,0.194584139265,0.347758809183,0.0332856782441,0.013018249096,0.192263056093,0.00107644436969,0.000201833319317,0.000370027752081,0.0118577075099,0.205012194096,0.000437305525187,0.000134555546211
367,7ff71ff2-38d3-46b3-b2a3-105377beb504.FPKM.txt.gz,0.361312296911,0.0747954429785,0.349802294171,0.0521669341894,0.0377598559292,0.00405199076068,0.102650432604,0.0107465841914,0.00321027287319,3.91496691853e-05,0.0,0.0034647457229
368,fefd7990-acb5-4d6b-9bfa-b1a474e368d7.FPKM.txt.gz,0.48073721481,0.174267826576,0.136750533449,0.0827725279621,0.0692428541281,0.0005158627805,0.0118179473351,0.0234014115882,0.0193214059606,0.001031725561,0.0,0.000140689849227
369,175f6491-e372-44ee-9108-3228812e2f1c.FPKM.txt.gz,0.236052897818,0.370844775257,0.0097738112444,0.0167834947247,0.145649660356,0.00171628848099,0.0,0.00180661945368,0.0209025870791,0.188231680879,0.00812978754155,0.000108397167221
370,6bc9fb91-4915-4afc-b685-80ce6d6d6650.FPKM.txt.gz,0.286969579,0.355338042007,0.0205401998406,0.0446582503754,0.0175370298278,0.000537604508463,0.000129766605491,0.00163135161189,0.0379289249764,0.202621285431,0.0316630517398,0.000444914075969
371,d39a7d6b-a424-483a-abb6-cb11ec9a263f.FPKM.txt.gz,0.404397887629,0.198978443425,0.199168903125,0.0373474158082,0.0432170374859,0.000796467838282,0.00431131503766,0.00299541165267,0.0269240758376,0.0423859406112,0.00566184745909,0.0338152540906
372,8377d811-2636-4a75-be84-8e201ca646c1.FPKM.txt.gz,0.224811910354,0.410035428526,0.0182118546236,0.0131165160623,0.144580231679,0.000199036662553,0.000119421997532,7.96146650213e-05,0.0418574101349,0.103936945185,0.0425540384539,0.000497591656383
373,52cf2038-62b5-4c57-b5b5-3f06c48a5f26.FPKM.txt.gz,0.222667252998,0.039969574157,0.456292563496,0.047171941668,0.115546892642,0.000653680219637,0.0028524227766,0.000392208131782,0.00117662439535,0.000534829270612,4.75403796099e-05,0.112694469865
374,c4087638-cda2-4686-96b4-59b377ddb18d.FPKM.txt.gz,0.307061691503,0.31567255141,0.0133881177997,0.0328903393229,0.227342429128,0.000471827940078,0.000412849447568,0.00112059135768,0.0265010026344,0.072740140762,0.00224118271537,0.000157275980026
375,fde67178-6278-4872-a2c4-cfa32f71fdbe.FPKM.txt.gz,0.334967765368,0.0509246647901,0.366975392718,0.043615121523,0.0776809225461,0.00036320711886,0.00317806229002,0.00024213807924,0.000499409788432,4.54008898574e-05,0.0,0.121507914888
376,d011c9fc-3598-4f0b-b059-85d63de31a9f.FPKM.txt.gz,0.343002028398,0.156476383657,0.29863807592,0.07397855694,0.0625036221385,0.000318748188931,0.0246305418719,0.00746160533179,0.0318168646769,8.69313242538e-05,0.0,0.00108664155317
377,959e98c8-c279-4178-acc2-0bb0c42ed5c2.FPKM.txt.gz,0.349412471625,0.0947556416077,0.261617038323,0.0563660034718,0.151655761784,0.000317131793297,0.0410268393644,0.0249699559354,0.0152223260782,0.00242021631727,0.0,0.00223661370009
378,755f981f-f957-48ec-9779-cf9887e19ab0.FPKM.txt.gz,0.337816103754,0.159891181604,0.0617835266742,0.0703726516785,0.340553673476,0.000427745269137,0.00398658590836,0.0129179071279,0.011087157376,0.000769941484447,0.000153988296889,0.000239537350717
379,780ab54f-9100-447b-ba9e-75480e7be3d9.FPKM.txt.gz,0.483260358311,0.181583526128,0.0369591403606,0.0589281275693,0.172845643487,0.000573602799182,0.00107072522514,0.00785835834879,0.0561365939466,0.000554482705876,0.0,0.000229441119673
380,6e98ba8f-e00d-470c-832f-adc3dc6956a6.FPKM.txt.gz,0.425052477176,0.2343896209,0.0414000657545,0.100275663236,0.124958903417,0.000581674717382,0.0371513112971,0.0101919526567,0.0225588629524,0.00288308338181,0.0,0.000556384512278
381,f9ea29ab-6953-4646-b367-cff2483b9f46.FPKM.txt.gz,0.503942351837,0.0843164261333,0.200011976765,0.0586063037707,0.0749545880991,0.00215581771364,0.0417589875641,0.0272072179971,0.00481066730543,0.000339341677146,0.0,0.00189632113699
