i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
326,42f7a87d-594e-4f38-92d7-1b56f3ff11b9.FPKM.txt.gz,0.0111441484301,0.00281874405328,0.0333967649857,0.0185061845861,0.010608943863,0.0078853472883,0.0293529971456,0.018375356803,0.00516175071361,0.000142721217888,0.0373691722169,0.0355970504282,0.0161631779258,0.0235965746908,0.0231327307326,2.3786869648e-05,0.0200880114177,0.0253805899144,0.00122502378687,0.00399619410086,0.0179947668887,0.000523311132255,0.00449571836346,0.0271408182683,0.000130827783064,0.000261655566127,0.00921741198858,0.0127973358706,0.0351688867745,0.0984181731684,0.00221217887726,0.0126784015224,0.0,0.281184586108,0.0468601332065,0.00256898192198,0.0988701236917,0.00455518553758,0.000107040913416,0.00641056137012,8.32540437678e-05,0.0143553758325
327,2d683c1f-3a48-4bb8-84f9-bad6347c008b.FPKM.txt.gz,0.0351104643471,0.00526524672576,0.0559862415663,0.050562243683,0.1149622966,0.0232570445826,0.0259822727874,0.0259293557349,0.0230453763725,0.0412488424395,0.0208228601667,0.07223177669,0.070908850377,0.0373858976055,0.0140230189178,0.00121709220796,0.0450588702209,0.0207434845879,0.0377827754994,0.0164572033338,0.0286281254134,0.000873131366583,0.0101600740839,0.00701150945892,5.29170525202e-05,0.000211668210081,0.0162190765974,0.00164042862813,0.000476253472682,0.0178330466993,0.00560920756714,0.0,0.000158751157561,0.0643735943908,0.00423336420161,0.0,0.00732901177404,0.0110332054505,0.0729726154253,0.00158751157561,0.00203730652203,0.00957798650615
328,8c593c14-319f-4268-92c1-46019e543502.FPKM.txt.gz,0.0132698335165,0.0272859255641,0.0296603845267,0.0151965373604,0.00951140418719,0.00921290077475,0.0372043798592,0.0199047502748,0.00264582570114,0.00218450224556,0.0321026851739,0.0367701930774,0.0140025237107,0.0186971682881,0.00755756366942,4.07050107868e-05,0.0324825986079,0.0277743856935,0.0027679407335,0.00337851589531,0.0473806325559,0.000203525053934,0.005155968033,0.0237310212887,8.14100215737e-05,0.000108546695432,0.077135995441,0.0172860612475,0.0527943989905,0.0394974288002,0.0,0.0723192358313,2.71366738579e-05,0.210784114191,0.0297417945482,0.0156307241421,0.0376385666409,0.0153593574036,0.00499314798985,0.00261868902729,0.000583438487945,0.00527808306536
329,82d6c231-8692-460d-bbca-e24237b82b47.FPKM.txt.gz,0.0113529789229,0.0233970087369,0.0953650229528,0.095216940619,0.0586652845649,0.010637247643,0.0695246557086,0.032627474209,0.0183128486105,0.00288760550866,0.0270003455254,0.14112246409,0.0251986771312,0.0824078187472,0.00824324991362,0.0,0.0207315267289,0.103238067032,0.00488671701466,0.0141418628758,0.0231748852362,0.000715731279925,0.00540500518288,0.011303618145,0.000715731279925,0.00125869983711,0.0164618194383,0.00192507033911,0.00740411668888,0.0116985043684,0.0171775507182,4.93607779259e-05,0.0,0.036601016832,0.00113529789229,0.0,0.00399822301199,0.00360333678859,0.00083913322474,0.000172762722741,2.46803889629e-05,0.0113776593119
330,b2ca49c5-527d-43e0-8280-6fe8ff7b3738.FPKM.txt.gz,0.0281906922111,0.00330781589642,0.0177001903682,0.0305129139833,0.0504948222555,0.0957376429449,0.0149324260467,0.0230196983812,0.00996395155737,0.0615253756734,0.015377968596,0.0527630388702,0.0188477999649,0.016174544669,0.000675064468657,0.0130962506919,0.103271362415,0.00575154927296,0.0309179526645,0.00457693709749,0.0143923744718,0.000580555443045,0.0131637571388,0.00309179526645,0.00164715730352,0.000324030944955,0.00116111088609,0.00124211862233,9.45090256119e-05,0.000580555443045,0.000243023208716,0.000135012893731,0.00673714339719,0.001809172776,0.0039693790757,1.35012893731e-05,0.000121511604358,9.45090256119e-05,0.215723601604,0.0217775797589,0.116165093766,9.45090256119e-05
331,3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.FPKM.txt.gz,0.0708912218939,0.00429580268645,0.0410720647095,0.0374258712097,0.066029630561,0.0389765512039,0.0189643972255,0.0476938873871,0.0436914565914,0.00347855241927,0.0271368998973,0.0643951300266,0.0488045095451,0.025502399363,0.00488254646801,0.000942981077513,0.119402359548,0.0205988977599,0.0458707906372,0.0211227761363,0.0654428867794,0.000901070807401,0.038641269043,0.00691519456843,0.0,0.000880115672346,0.0366924414828,0.00199073783031,0.000377192431005,0.00523878376396,0.00157163512919,6.28654051675e-05,0.000125730810335,0.0493912533266,0.00989082374636,0.0,0.000440057836173,0.0201588399237,0.000586743781564,0.00779531024077,0.000461012971229,0.00125730810335
332,7f147a1b-4ca6-481b-a79d-be653bbff528.FPKM.txt.gz,0.0334113429269,0.00346063835084,0.0549967634318,0.0414778668526,0.0597271324005,0.0160085644575,0.0306478115819,0.0468555494697,0.0381915052532,0.00463078225365,0.0393367524772,0.0949310361998,0.059901409152,0.0239008116317,0.00119504058159,2.48966787831e-05,0.0584325051038,0.0342827266843,0.0190957526266,0.0149380072698,0.11967833491,0.000273863466614,0.0114026788826,0.019045959269,0.000149380072698,0.00119504058159,0.097893740975,0.00490464572026,0.00102076383011,0.0133197231489,0.000746900363492,0.000398346860529,0.0,0.00903749439825,0.00941094457999,0.000124483393915,0.00139421401185,0.0259921326495,9.95867151322e-05,0.00413284867799,2.48966787831e-05,0.00430712542947
333,12d1e7fb-44bc-4007-820d-a85c41d019df.FPKM.txt.gz,0.0515685847665,0.00735311902861,0.0404663425489,0.0534552403067,0.108724572479,0.0457634907965,0.0291947850906,0.0213579082311,0.0187939917277,0.0573253029533,0.0167622088383,0.121979537044,0.0367897830346,0.0365962799023,0.00374912318893,0.0260987349733,0.086254021237,0.0203420167864,0.0668311443291,0.0100621628813,0.0594296495175,0.000556321505454,0.0168105846213,0.00406356577897,0.0,9.6751566166e-05,0.0237525094937,0.000387006264664,7.25636746245e-05,0.00292673487652,0.000241878915415,0.0,0.000798200420869,0.0119004426384,0.00374912318893,0.0,0.000217691023873,0.000919139878577,0.00643397915004,0.0025639165034,0.00476501463367,0.000846576203952
334,057c6a18-e5f2-4eba-9c20-c483c5a67cc3.FPKM.txt.gz,0.0133953585343,0.00272337542186,0.033749006424,0.0208748680661,0.0193763600589,0.00846982786704,0.0176693639811,0.0218391253925,0.0148678055328,0.00230639928072,0.0148417445239,0.0119098810315,0.0671070977158,0.0112322948021,0.00126395892785,0.0,0.0266995035378,0.0210051731103,0.00358338871298,0.001680935069,0.0337880979373,0.5979307559,0.00248882634247,0.00410460888941,5.21220176433e-05,0.000169396557341,0.0328629321241,0.00208488070573,0.000208488070573,0.000390915132325,0.000534250680844,3.90915132325e-05,2.60610088217e-05,0.000547281185255,0.00194154515721,0.0,0.000325762610271,0.00659343523188,0.00062546421172,0.000443037149968,0.00015636605293,9.12135308758e-05
335,c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM.txt.gz,0.00305120063505,0.141843619766,0.0713187140306,0.0308096844612,0.00880631077595,0.00478765628101,0.121279023616,0.0175878150427,0.00384500893034,7.44195276841e-05,0.0656628299266,0.040360190514,0.0201180789839,0.0592379440365,4.9613018456e-05,9.92260369121e-05,0.0304871998412,0.125421710657,0.00037209763842,0.00659853145465,0.0182079777734,0.00121551895217,0.00171164913673,0.0444284580274,2.4806509228e-05,2.4806509228e-05,0.0059287557055,0.0162978765628,0.0829529668585,0.00024806509228,2.4806509228e-05,0.00570549712244,0.0,0.000148839055368,0.00590394919627,0.045147846795,0.000223258583052,0.0193490771979,2.4806509228e-05,0.000620162730701,0.0,0.0
336,7c5f96bd-441c-4467-8700-dc5224e682bb.FPKM.txt.gz,0.0323559998658,0.0299406219598,0.0335133684458,0.0621792076219,0.081653191989,0.0314502331511,0.0142071186554,0.0232647858029,0.0200778288436,0.149954711664,0.0141064779094,0.0791203998792,0.0263175551008,0.0342010802107,0.0142071186554,0.00402562984334,0.038226710054,0.0126471870911,0.0334127276997,0.0052668657117,0.0205978060317,0.000503203730417,0.0136032741789,0.00392498909725,0.00219732295615,0.00410949713174,0.00617263242645,0.000452883357375,0.00105672783388,0.00784997819451,0.0071622664296,1.67734576806e-05,0.0446509443457,0.068418933879,0.00149283773357,0.0,0.00149283773357,0.000201281492167,0.0553859572612,0.00637391391862,0.0102821295582,0.00392498909725
337,d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.FPKM.txt.gz,0.0549047248688,0.00339053081859,0.0163571845227,0.0220688314213,0.0315841921058,0.0966483569901,0.0137930196383,0.0432019249465,0.0068053665176,0.0305147773673,0.0122739646121,0.233278242271,0.0133190744702,0.0273308380323,0.00735222632705,0.00153120746646,0.0653558234493,0.00904141551624,0.0276468014777,0.0059546957029,0.0240253742952,0.00068053665176,0.0199786117052,0.0030381100525,0.00240618316158,0.00027950612483,0.006076220105,0.00080206105386,9.721952168e-05,0.00226035387906,0.0002430488042,7.291464126e-05,0.00196869531402,0.0125899280576,0.00770464709314,0.0,9.721952168e-05,0.0002430488042,0.105872059109,0.00990423877115,0.0791731479681,0.00013367684231
338,fadfa0b7-8543-4ca3-8c26-9114e71caaeb.FPKM.txt.gz,0.0063347479557,0.0467032398302,0.0465583272953,0.0716695994203,0.031570230825,0.00836352344478,0.0236828485664,0.111168616085,0.015153710796,0.0296863678708,0.0101438774454,0.106572818549,0.0238277611013,0.135907255978,0.00571369423455,2.07017907049e-05,0.00989545595694,0.0811510195632,0.00857054135183,0.00476141186213,0.0104337025153,0.00153193251216,0.0334333919884,0.00786668046786,0.00283614532657,0.014242832005,0.00581720318808,0.00200807369837,0.000745264465376,0.0152158161681,0.101107545803,0.0,2.07017907049e-05,0.00765966256081,0.000538246558327,0.0,0.00813580374702,0.00650036228134,0.000621053721147,0.000248421488459,8.28071628196e-05,0.00349860262913
339,bbc51e77-8f08-4815-9006-ee7ca1aaf112.FPKM.txt.gz,0.00925971531301,0.00423582721765,0.0392552824706,0.0228701833883,0.0450836493786,0.00825822128093,0.0396985667143,0.0258089937448,0.00637015876143,0.00141194240588,0.0612881511763,0.0209821208688,0.0245940665583,0.0262194421186,0.00190448045445,0.000607463593229,0.017501518659,0.0404537917221,0.00290597448653,0.0209821208688,0.0144313648229,0.000262686959234,0.00357910981957,0.0468896222233,0.000197015219426,0.00385821471375,0.00499105222545,0.041865734128,0.0969971596973,0.00653433811095,0.00091940435732,0.0690538344087,9.85076097129e-05,0.0165821143017,0.19543909767,0.0263672035331,0.00101791196703,0.000394030438851,0.00287313861662,0.0443284243708,0.00228209295835,0.00134627066608
340,0063c2da-4f47-4974-afea-03b4cdb21e33.FPKM.txt.gz,0.0268130286126,0.0179298836848,0.0358270486037,0.0229194954766,0.0196966970406,0.0162939453924,0.0462970536751,0.0358106892208,0.00709997218905,0.015508695012,0.0360887987305,0.0925450292015,0.0215125885452,0.0225759484352,0.0159176795851,0.00140690693147,0.0309683118753,0.0266821535492,0.0113206929835,0.00497325240892,0.0552129173688,0.000916125443748,0.0113861305152,0.0322934218921,0.000163593829241,0.0008834066779,0.0583212001243,0.0159176795851,0.040080488164,0.0480802264139,0.000376265807254,0.0125312873198,4.90781487722e-05,0.12313707527,0.0285634825854,0.00338639226528,0.0158195232876,0.0130384281905,0.0135455690611,0.013790959805,0.00202856348259,0.00229031360937
341,1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM.txt.gz,0.0397270065251,0.0104908810034,0.0475894030573,0.0620921814115,0.120057181066,0.0296280925042,0.0226418574624,0.0311729035531,0.0431394249614,0.0118512370017,0.0220193216666,0.111226395518,0.0597864932789,0.0572732932144,0.00239791565793,0.00225957436997,0.0608009960573,0.0358534504623,0.031518756773,0.0186991307556,0.0418251827258,0.000668649558461,0.0223651748864,0.00627147172074,0.000276682575915,0.00154481104886,0.0418251827258,0.00308962209772,0.000599478914482,0.00212123308201,0.000253625694589,9.22275253049e-05,0.000576422033156,0.0106983929354,0.00108367342233,0.0,0.00122201471029,0.00225957436997,0.0262156740679,0.007562657075,0.00763182771898,0.00159092481151
342,bc5be208-5934-40dd-81df-567599ea2a51.FPKM.txt.gz,0.0129385512573,0.0278647640121,0.0351591066774,0.0460724933901,0.0294023889441,0.0173264077706,0.0199328695457,0.0414971216411,0.0276397457293,0.00555045097414,0.0346153124941,0.150949764668,0.0133698362992,0.0481164094583,0.000675054848206,9.37576178064e-05,0.0415346246883,0.0484539368824,0.00939451330421,0.00586922687468,0.0289711039022,0.00438785651334,0.0054754448799,0.0136886121997,0.0263083875565,0.0420971703951,0.0288023401901,0.00656303324645,0.00841943407902,0.00292523767556,0.00178139473832,0.00193140692681,0.000318775900542,0.00630051191659,0.15327495359,0.00015001218849,0.000393781994787,0.0163325770219,0.0245832473889,0.00785688837218,0.00236269196872,0.000618800277523
343,b5b0644d-9eb9-44aa-a5a1-39e9630ad156.FPKM.txt.gz,0.028736708492,0.00345423143351,0.0376844164222,0.0321077054331,0.0683147096157,0.0136088395031,0.0175208606447,0.0391410200387,0.0384959527228,0.128243544125,0.0267806979212,0.087104896269,0.0402022598165,0.0598039827705,0.00079072767755,6.24258692802e-05,0.0310048484092,0.0264061427055,0.177372703248,0.0145868447885,0.0235969785879,0.00141498637035,0.00890609068398,0.00782404228312,0.0,0.000228894854028,0.0107996753855,0.00634663004349,0.000187277607841,0.00216409680171,2.08086230934e-05,0.000145660361654,2.08086230934e-05,0.00380797802609,0.011590403063,0.0,0.000270512100214,0.0298395655159,0.0129013463179,0.00709574047485,0.000769919054456,0.000645067315896
344,1d1a63f0-860d-451c-a7f1-b6e15d253dba.FPKM.txt.gz,0.00893419328489,0.070435478107,0.03708115651,0.0201657505573,0.0164559331552,0.00391402753433,0.0680870615864,0.0171025985739,0.00457771046407,0.0103296291884,0.0398379932951,0.194578220989,0.0123887480217,0.051477970832,0.0017187686129,0.00044245528649,0.0184469819444,0.0665725031057,0.00350560726988,0.00862787808655,0.0058710413015,0.000680700440754,0.0026206966969,0.0597654986982,0.000170175110188,0.00386297500128,0.00158262852475,0.0170004935078,0.106138216224,0.018072596702,0.000221227643245,0.035192212787,0.000119122577132,0.0124057655327,0.00663682929735,0.00154859350271,0.00675595187448,0.0297466092609,0.019893470381,0.0118952402022,0.00209315385532,0.00304613447237
345,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.FPKM.txt.gz,0.0655689254803,0.0062909014144,0.047033987756,0.0454929280135,0.0483428330167,0.0125395820139,0.0268735486595,0.054190415875,0.0336499894448,0.00162550137218,0.0175849693899,0.116128351277,0.0469284357188,0.0580958412497,0.012835127718,0.0663077897403,0.0217437196538,0.0605235381043,0.0384842727465,0.0386320455985,0.0243191893604,0.00105552037154,0.012835127718,0.00481317289424,8.44416297235e-05,0.00126662444585,0.0121807050876,0.00168883259447,0.000527760185772,0.0275279712898,0.00698754485962,0.0,0.000295545704032,0.0237492083597,0.0209837449863,0.0,0.00472873126451,0.00316656111463,0.00561536837661,0.0146717331645,0.000147772852016,0.0144817394976
346,2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM.txt.gz,0.0148827550402,0.069049061175,0.0524141213118,0.0296140867007,0.0131305702172,0.00711689884918,0.11391364541,0.0187981310029,0.00305009950679,0.00406679934239,0.0252877044216,0.32610106429,0.0128926191918,0.0568270312365,0.000713853076058,2.16319113957e-05,0.0212209050792,0.102665051484,0.00361252920308,0.00162239335468,0.0137578956477,0.000173055291166,0.00633815003894,0.0303279397768,6.48957341871e-05,0.00015142337977,0.0103400536471,0.000735484987453,0.0104914770269,0.00205503158259,0.0,0.00123301894955,8.65276455828e-05,0.00417495889937,0.00116812321537,0.000237951025353,0.000605693519079,0.0337457817773,0.00510513108938,0.000995067924202,0.000800380721641,0.000411006316518
347,b13f356a-71cb-41d0-a53d-51553db8987f.FPKM.txt.gz,0.0141697316904,0.00294920252886,0.0365938405736,0.0272038509127,0.0386108239123,0.0191528669977,0.0244580416617,0.0171528330989,0.00896625366532,0.0039492194783,0.0140849844913,0.0126103832268,0.0741029508975,0.0118476584349,0.0151527992,1.6949439821e-05,0.0496957575552,0.0143053272089,0.0109154392447,0.00318649468635,0.0291530364921,0.523025813997,0.00425430939507,0.00576280953914,3.3898879642e-05,0.000220342717673,0.0181020017288,0.00149155070425,0.000135595518568,0.00222037661655,0.000355938236241,5.0848319463e-05,8.47471991051e-05,0.00216952829709,0.000694927032662,0.0,0.00703401752572,0.00176274174139,0.00177969118121,0.0016949439821,0.000576280953914,0.000271191037136
