i_doc,doc,MEdarkred,MEorange,MEdarkturquoise,MElightyellow,MEcyan,MElightcyan,MEroyalblue,MEdarkgrey,MEblack,MEdarkorange,MEsalmon,MEgrey60,MEturquoise,MEred,MEmagenta,MEpurple,MEgreen,MEyellow,MEdarkgreen,MElightgreen,MEgreenyellow,MEtan,MEbrown,MEmidnightblue,MEblue,MEpink,MEgrey
1095,e1b5d397-c4e0-4f6a-8ee2-7224a7195223.FPKM.txt.gz,0.0270886453561789,-0.0130103661527344,-0.00992154309521192,-0.00884454819452217,-0.011584742371474,0.0151518706454202,-0.00127816098894462,0.000288565768205327,-0.0036819192311691204,0.0026721496319142397,-0.000168514923600099,-0.00283412292104899,-0.00357641846543056,0.0075606339893061,0.0680457799996166,-0.000274332045422346,-0.024062550890861,-0.0178411423752997,0.00609119438390352,-0.0005490831697944611,-0.0120204194361572,-0.0294378075249098,0.00031156123766837204,0.0018551605188710898,-0.0113145539930632,-0.0191119735854778,0.0618265865582653
1096,0ca5cc29-f48e-4533-a732-877e7bd2e73a.FPKM.txt.gz,-0.008836163409897079,-0.0137917902883796,0.0788407618825358,0.115621233747117,-0.00516357053728077,-0.007172265488652641,-0.00171441743308186,0.000685253470010167,0.0015565949465098901,0.00151812302532324,-0.00491787335414189,0.00123725618225045,0.00069412000056871,-0.0019192578587228103,-0.009567523950097391,-0.00327158549805398,-0.009143377822437359,0.0117139425401343,0.0029672612853255302,-0.00415445517668864,0.00608588452662825,-0.00162624478940997,-0.00151574229089668,-0.0019178689933239,-0.0111256649396331,-0.011042617344708001,-0.00252012086402675
1097,86272569-4b9c-4d44-b8f1-daeb9348a6e0.FPKM.txt.gz,-0.000331668943357873,-0.00907915181930995,-0.0019019711820221301,-0.0026007237029201198,-0.0057237288138914,-0.00615369469669469,-0.0020188912116633102,-0.00218079323706843,-0.00276242732332044,-0.00578420648792369,-0.00518796464478729,-0.00310130582923905,-0.0044239020192270205,0.0024901988827027302,0.0160343536042201,6.561194924560861e-05,-0.0066932234729290396,0.0890288227103089,0.00204137765459714,0.00385544880403161,-0.00901830751066377,-0.0260024792577974,-0.0011743534439994901,0.0020020285527655897,-0.00781528858702144,0.0070383445163759596,-0.00964430978168635
1098,e9422605-b2da-42b0-aa64-a98472834140.FPKM.txt.gz,-0.00656640589511703,0.0808014359362846,0.25781539176745805,0.116433773677204,-0.00194687623006912,0.00483480403897638,-0.00244903085452292,-0.0008244150991913121,-0.00346277147353207,-0.00553534082187844,-0.0074546227660931596,-0.00295348222173101,-0.00449944356197298,-0.00371954799004923,-0.012800849533759,-0.00342891923001253,0.0557800801240384,-0.00150874474657863,-0.00259022284082778,-0.000482350231722607,-0.0144406794661522,0.000350053655242112,-0.0037232688024565704,-0.00434017223374495,-0.0172980090668116,-0.0134910083057166,-0.010516970280221
1099,93904035-e387-47e3-90f0-ea0d5f726dac.FPKM.txt.gz,-0.00780258910513299,-0.00837476436464866,-0.00596539688762524,-0.0055388873723778796,0.00643066886136798,-0.00858944272114556,-0.00242253061318251,0.00034532948775771,-0.000396991273445094,0.00306101840420825,-0.00148730459914801,0.00181496094622744,-9.390434526265309e-05,0.00473904942117538,0.0346945481215183,-0.00022726653835846098,-0.0171280515359944,-0.00327792086506315,-0.00409006665013038,-0.00672667438241411,0.0362529293771875,0.015729574652998998,0.00134285965682708,0.007140329662874541,0.00119319675516446,0.0298825551040364,0.0111843978369543
1100,01cdf894-fd1d-42c0-866b-10c68cde7c54.FPKM.txt.gz,-0.009798991010364591,-0.0103439806756041,-0.00447027342897015,-0.00667503646173836,-0.0164890596605233,-0.011639052419882,-0.00204497081425229,-0.00321618442871557,-0.00361306283746189,-0.000355803623693123,-0.0041361049683204705,-0.0071589073426964,-0.0036758148100053704,-0.000995242983715973,-0.0112149264866782,-0.00273187543155048,-0.0054099640598094705,-0.0181070307867615,-0.0112294006071675,0.0069256540115883395,0.0242373025288278,0.0158252034607837,-0.000146824892937977,0.000213456222398318,-0.00983451428528544,-0.0124297618290257,0.0560642699731008
1101,354bc895-1cf4-41d2-bf30-c52c21369fe2.FPKM.txt.gz,0.00668501017381604,-0.0140103852145726,-0.00941038377474347,-0.0117360796163349,0.000434608092976577,-0.0134476503811626,-0.00247258662460329,-0.00400123990460549,-0.0018598728840419397,-0.005627508162815461,0.00240971225601516,-0.00417887375723339,-0.0023495324450866603,-0.00458473334089627,-0.0136583200494737,-0.0017291266390606198,-0.00704181437957225,-0.018324758460408,0.000745272224092547,-0.00338429603441056,-0.0128489458823008,-0.000319530440919145,-0.00295162886131505,-0.00632649120327915,-0.00227041600445703,0.00111047082963934,-0.0219768681666992
1102,8b178cb1-d22e-4657-80c6-d7efcddf43a6.FPKM.txt.gz,-0.00445760294296708,0.008081080111053171,-0.00177314929552398,0.00505777934869323,0.0085757277772,-0.0109053064971305,-0.00247006279209468,0.00627175778421598,-0.00237320565236198,-0.00862997679852566,-0.0005568331333461941,-0.00397003075335982,-0.00507932119382907,-0.00283718856527015,-0.00953021347758059,-0.0031058422350245802,-0.016659609908614998,-0.0254139394922992,-0.00340364631285423,0.000494487342187019,-0.0144523927377797,-0.0283147215555613,-0.0020106028924044396,-0.00644625830643604,-0.0114392484946233,-0.015795134810938,-0.0236239761343172
1103,01a1c77a-3f93-4561-a079-c771ac054f56.FPKM.txt.gz,0.0160084203814124,-0.0109430416596982,-0.00916710054199738,-0.0109438637447341,-0.00857689019938807,-0.00336228182589529,0.00129463635086156,-0.0027753564261711,-0.00232557701496942,0.00244100456385361,-0.00114456358050238,-0.00119057414002709,4.56621970530452e-06,-0.0009226594714434039,-0.0012457910548158801,-0.0019344936417094102,-0.006834521633953571,0.028588352739142002,0.00468310829267701,0.00338733502190576,-0.0100237219430209,-0.005830884399477721,0.000931379181070841,-0.00172561421820006,-0.000625608482643275,-0.00697771276533182,0.0457968295127483
1104,44f52c83-3eb1-4f91-a885-599fb960049c.FPKM.txt.gz,-0.0086098715699343,0.00022593087062431402,-0.009435338407275009,-0.005404628057666529,-0.00704159098058428,-0.0134505364136685,-0.0014163627197496301,-0.0005309220386871611,-0.0036517292303294203,0.0075812726837427204,-0.00338340068286854,-0.006002815820821079,-0.00624268559911159,-0.00107928477722661,0.0022036978839425803,-0.00219108839793413,-0.00296826827958827,-0.0130484036021858,0.000384792913194986,-0.00145528014271598,-0.0155669314582645,-0.0233499181347851,0.000189057757484155,-0.0047125509777687,-0.0128333110524378,-0.0170558953964927,-0.0320388192629621
1105,c8f22456-214f-4648-bf99-c2addece6502.FPKM.txt.gz,-0.00549196852314285,0.008756418481024509,-0.00138060293804732,-0.00356135127219392,0.0335596745818326,-0.0127677221322329,-0.0024696421533432398,-0.0090154304459776,-0.00215958880939074,-0.00330168367755641,0.00308771054744017,-0.00274519668093336,-0.0027998410856791,-0.0025139278987683,-0.0189649498714329,-0.0037264630228013604,-0.013358676906754999,-0.0238949831432357,-0.0109229423084032,-0.0101456944480537,-0.00981567757023256,-0.0171206645815395,-0.000744421428726476,-0.00469838546186202,-0.0119539773622443,-0.00794874091578311,-0.009996022285044379
1106,8fd4ceba-6ad2-4726-bf8b-f0316640305c.FPKM.txt.gz,0.0037075343420257204,-0.00483918061359595,-0.0035427477762256,-0.00909104437347048,-0.00524689830111986,-0.00159589279012344,-0.0024772136508690802,-0.00260438794594798,-0.00200545380493044,-0.0076292009103879795,-0.00210322474123925,-0.0016591725303242901,-0.000792621858645333,-0.00206161236222581,-0.0154438643491102,-0.00385783254034465,-0.0153034036458442,-0.0144374966478145,-0.00968513786736307,-0.0034599971380983897,-0.015361849998423,0.00102453028167812,-0.0032713250374391102,-0.00221587714609575,-0.007582611053983509,-0.006804237562510729,-0.033420300727144
1107,a720c6bf-6365-4e4b-8761-f5e1097fa711.FPKM.txt.gz,0.00247049629369483,-0.0047821348184744605,-0.008050343898169459,-0.0090476116589062,-0.014857287364285,0.313094600609327,-0.0020286369929033397,-0.00300268482286096,-0.0012407824714336,0.00237259268634232,-0.00478134481352105,-0.000314177981153785,-0.0009280792182386901,-0.00328993828757595,-0.00836297671698512,-0.0029324980741993103,-0.0185838110796904,-0.0132030525006507,0.0011533964773691198,-0.00782183695074353,-0.0121661143355133,-0.0183115993901271,-0.00288132474092639,-0.00558795031555504,-0.0167091923080308,-0.0216883777794356,-0.0166683983987609
1108,1e7b2b3b-f84d-42b2-b991-42d44f10340b.FPKM.txt.gz,-0.0202894317427075,0.00017605584935068,-0.0058506609704635296,-0.00659815896268818,0.11960574942950901,-0.00238570594355903,-0.00207291226794023,-0.00371215486396518,0.00589662751705009,-0.000375159510341876,0.000951983582291049,0.00753561333189442,0.0019718992365369,-0.00372058659244359,-0.0167150341910501,-0.00328020092163108,0.0179809336046095,-0.0047124391940971296,-0.007074086665807609,0.0040961217287435,-0.0164402120247099,-0.0150446738529543,-0.0009493799287591731,0.00413227738143409,-0.0127025565105555,-0.0159287288401312,-0.0342244643406578
1109,d229a59b-4f6c-4714-8dd5-1c714a764b22.FPKM.txt.gz,0.00020889240286650702,-0.00971015949302839,-0.0103750084782719,-0.0105814419053592,-0.005819796488762571,-0.00517115719264488,-0.00156148308899476,-0.00493778769977408,-0.00247101947717948,-0.0051245957851560105,0.00925409251831553,5.8308702542523795e-05,0.00292347539537192,-0.00090605428737326,-0.0022941035199444603,-0.000189926653064242,-0.0142032417451703,-0.009064271245240209,-0.000860955619997663,0.005444695411869129,-0.0124875101818574,-0.0140231859906339,0.00384797905919326,0.00436028871843882,0.0169295199461939,0.00118837775952877,0.00041164741332297796
