i_doc,doc,MEpurple,MEturquoise,MEbrown,MEred,MEgreenyellow,MEpink,MEmagenta,MEgreen,MEyellow,MEblack,MEblue,MEgrey
1194,TCGA-85-8354-01A-31R-2326-07,0.0119632849748087,-0.0412261107294041,-0.0326743468674751,-0.0607575980252208,-0.0192604619589614,-0.00672386642863754,-0.0113378820921545,-0.0241281001264971,0.0173282731875927,0.0373481954096872,0.0385465740883397,0.0337146765611928
1195,TCGA-77-8009-01A-11R-2187-07,0.0228909122624125,-0.0448837658464725,-0.0389766548031436,-0.0104140524264453,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.0110745508125203,0.00447336649668855,0.00151446743779964,0.0319214075659592,0.0379666449348337
1196,TCGA-34-5231-01A-21R-1820-07,0.0123413397884432,-0.0261277982490883,0.0037428453833601,0.0199714118798359,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.007727443055547179,0.00923639992637647,0.057687350838285995,0.0372398418178908,0.0481793420948545
1197,TCGA-33-AASB-01A-11R-A405-07,-0.0211143344945644,-0.0364467895670764,-0.0614911096112559,-0.0456723132002039,0.0320383331054728,0.0157154301840637,0.112585096749056,-0.0326259529331012,0.008676767053740809,0.0338408716138951,0.0157520142809678,0.000547396437973482
1198,TCGA-34-2596-01A-01R-0851-07,0.0074649444032342,-0.0178921092628914,0.00771730025128318,-0.0114875836694869,-0.00534871022279914,-0.00672386642863754,-0.0113378820921545,0.007155565615321571,0.0358575970520469,-0.0146062043351875,0.0375166771236914,0.0526706437364471
1199,TCGA-63-A5MV-01A-21R-A26W-07,0.0206646490776349,-0.0141403365984671,0.0024904400058363197,-0.0239304954775098,0.000965603049900381,-0.00282464816158085,-0.0113378820921545,0.0323447070003228,-0.0009473928217290891,0.0594726032975574,0.0386750149936622,0.0525186978699561
1200,TCGA-52-7809-01A-21R-2125-07,-0.0051974658117576,-0.0116765221100929,-0.0105784087430818,0.00019865532100849398,0.0259795274599195,0.00533447558515468,0.011933064084323,0.00469551436598261,0.0309220923865033,0.0129248921174794,0.0245267737883389,0.0486818440946818
1201,TCGA-85-8582-01A-21R-2403-07,0.0267000654155127,-0.0187165975113309,0.007987556778643821,0.0269403469591779,-0.0295274185601786,-0.00672386642863754,0.0521989225049516,0.0647723639689553,0.00902480511921441,0.0192561629425529,0.0380053792326408,0.0373932798332794
1202,TCGA-60-2715-01A-01R-0851-07,0.0178638905738879,0.0154557749893885,0.0189778553294624,0.0293972145521626,-0.0031713894280620803,-0.00672386642863754,0.0203016855077516,0.0392294649882237,0.0247361018491237,0.0553784707783924,0.031391024928701,0.031173172014589003
1203,TCGA-66-2790-01A-01R-0980-07,0.0135653757588851,-0.007221100629749159,0.0214692243059004,0.0326116293885322,-0.0235864134042216,-0.00672386642863754,0.0332579413484474,0.0270778579628575,0.0153792030106645,0.0446507192976013,0.0311694835851495,0.0677814971895917
1204,TCGA-18-3414-01A-01R-0980-07,0.0191525775557089,-0.0224077991728977,-0.00818090369540937,0.00829847352531872,-0.0345617696869282,0.00228611751329082,-0.0113378820921545,0.0204574665634181,0.0753208867777725,0.0521038828662377,0.0378680860271186,0.0405804592122047
1205,TCGA-66-2737-01A-01R-0980-07,0.0186597719501533,-0.0152150538219251,0.004173125363138521,0.0100733187712089,-0.013481379329029,2.19514717247625e-05,0.040534071169089,0.0497361339219158,0.0136612178884411,0.0237961985474353,0.0415023565019885,0.0431428846655559
1206,TCGA-56-8624-01A-11R-2403-07,0.0383880408864452,-0.0075346515325519,-0.0156296208159819,-0.0467147728656137,-0.0317151149860874,-0.00672386642863754,-0.0113378820921545,0.0115863721327276,0.00811586270586945,-0.00604373714059081,0.0281755452069293,0.0250269105789669
1207,TCGA-22-1000-01A-01R-A32Z-07,0.0371101021380346,0.00639817365125457,0.0251201616142283,0.00807000959306552,-0.00980307548184354,-0.00672386642863754,-0.0113378820921545,0.0568949549836357,0.00631957122881495,-0.0184043787786754,0.0334463325835371,0.0176313523807582
1208,TCGA-21-1078-01A-01R-0692-07,0.020844324786061002,-0.0420918610228108,-0.0628356093122262,-0.0356764381949897,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0483078067200621,-0.0130215127167605,-0.0185817381018486,0.00248527747066382,-0.0030723449919433103
1209,TCGA-92-8064-01A-11R-2247-07,0.0171955478751841,-0.0228976949693578,0.0456995483768876,0.0301745588840932,-0.0249123280211952,-0.00196784498684319,-0.0113378820921545,0.0279523202198567,0.0277556869392483,-0.0056858778693716,0.0366684831845501,0.0301865630649118
1210,TCGA-56-5897-01A-11R-1635-07,0.0228264251598866,-0.0138574559392706,0.0174433780208498,-0.011244309777482999,-0.0315285196355279,-0.00347340256572101,0.0442407190530775,0.0504131363129176,-0.0226172516900083,-0.00389796381298446,0.0408512847283926,0.0284546337080901
1211,TCGA-18-3419-01A-01R-0980-07,0.0205487078385861,-0.0372018098250464,0.0145395276585635,-0.008859100219933759,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0227059846971681,0.0134269639826925,0.012243701576543002,0.0276148435311859,0.0273808025364242
1212,TCGA-34-5234-01A-01R-1635-07,0.0258688364567537,0.00208400505550665,0.0360099928065614,0.0492866811872832,0.007090790259873841,-0.00672386642863754,0.0132825843823208,0.0422348387236445,0.0195554511835824,0.007166990374390479,0.0321685308512838,0.0131261540465301
1213,TCGA-56-8304-01A-11R-2326-07,0.0340685574592813,-0.0372238723763199,0.0022324981190449,-0.0134296588408884,-0.0188242598032275,-0.00672386642863754,0.0019780533790253398,-0.0144811780765436,0.0473364728522684,0.0525673430371809,0.0433366310888159,0.04027069394051
1214,TCGA-18-4083-01A-01R-1100-07,0.007909955497774209,-0.0264312938216283,0.0018035286947239602,-0.0248158091239229,0.00333007519869802,-0.00672386642863754,-0.0073197329870260406,0.0288758722755291,-0.00598692002301109,0.0657386051746143,0.0407809217098595,0.0517105029452971
1215,TCGA-68-8250-01A-11R-2296-07,0.0119496090515704,-0.0038640387960408398,0.00494285983106747,0.00451027205415985,-0.00680564038713031,-0.00672386642863754,-0.0037191337513653795,0.0005508873287088469,0.0155851272290542,-0.0101614067350603,0.0243302831125406,0.0222578138619337
1216,TCGA-21-1076-01A-02R-0692-07,0.00227564981770985,-0.0010268135181085599,0.0251005237309978,0.060894467183315995,-0.0140505473415411,-0.00672386642863754,0.041039561696803,0.0338877347890467,0.0182619109451034,0.0144858870707675,0.0419970107783329,0.0357521067824601
1217,TCGA-52-7811-01A-11R-2125-07,0.0265171043634793,-0.0108794752987422,-0.0130148976234409,-0.0251971036681361,-0.00624166387258657,-0.00672386642863754,0.00713862024231542,0.0106648501341623,0.00878284034179315,0.0210796614024653,0.0437784211962972,0.0283322916306995
1218,TCGA-56-7223-01A-11R-2045-07,-0.0383488265819979,-0.0401885613904793,-0.0799895959399542,-0.0661741463471774,-0.0039355170334746704,-0.00672386642863754,-0.00745365972152985,-0.007643872739867071,0.0334088247240812,0.00358675877823505,0.0224100337707507,0.0561480037911616
1219,TCGA-56-A4ZK-01A-11R-A262-07,0.0209416737781925,-0.0245897784022376,0.0101250082767764,-0.0303579997273337,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.00184131216765707,0.0103770445368825,0.0429894920745523,0.0456550364316189,0.0391327870640621
1220,TCGA-66-2727-01A-01R-0980-07,0.0136251768027485,-0.0265521730653578,-0.000475000368804791,-0.004002769710579721,0.00089774077551956,-0.00672386642863754,-0.000370724047088538,0.00485971840016422,-0.0132749593759832,0.0539793531440519,0.0338264371482224,0.0274655470211078
1221,TCGA-NC-A5HL-01A-11R-A26W-07,0.0230417214635172,-0.0291884477798705,0.0207401814359757,0.00606493347395101,-0.0156428809805493,-0.00672386642863754,-0.0113378820921545,-0.0161409526833413,-0.00199253250062808,-0.013401885755365,0.0251072695988838,0.0283857155705062
1222,TCGA-85-8288-01A-11R-2296-07,0.0152749864166898,-0.0252377917567102,0.0018875968688826898,0.00520203586419973,-0.0305454219068924,-0.00442816397206736,-0.0113378820921545,0.0451555897876962,0.00787824356593537,-0.00780330056579192,0.0250295281104603,0.0291069463664388
1223,TCGA-66-2788-01A-01R-0980-07,0.0289100373466644,-0.011814346577244,0.0208332029046269,0.0285477720894021,-0.0295274185601786,-0.0042218434515889,0.0166758048236499,0.0455302857020298,0.023555082349703,0.0583343079136292,0.0449112450220798,0.0455165283848093
1224,TCGA-34-8456-01A-21R-2326-07,0.007339046730281641,-0.0223798497951907,-0.0119381442777981,-0.0273983032150522,-0.0220766724739713,-0.00672386642863754,-0.0113378820921545,3.5758879781974503e-06,0.05612769578536099,0.02226068200652,0.0386559511125904,0.0511362607449043
1225,TCGA-85-7843-01A-11R-2125-07,0.0263160588011283,-0.026777018084685,-0.0109583450155561,-0.027464074629252003,-0.0321056285928074,-0.00672386642863754,0.17804211724704,0.022297390845721,0.008590830604588559,-0.0102291697550364,0.0421641534930037,0.0352692529795467
1226,TCGA-34-5241-01A-01R-1443-07,0.0312434083572926,-0.00977641803614818,0.0126828459726019,0.0302266907829557,-0.0141271810445333,-0.00672386642863754,0.000569158589031493,0.0299415448664241,0.0365800385144675,0.026678856964945003,0.0404343926668213,0.0266706196826881
1227,TCGA-43-8115-01A-11R-2247-07,0.0108162687077896,-0.0108437654445406,0.0249397856825765,0.006859341540261621,0.00605519859666197,-0.00672386642863754,-0.0113378820921545,0.0536480967318776,0.0209751393628802,0.0439253386474436,0.0326680412242256,0.0418624066608318
1228,TCGA-77-8154-01A-11R-2247-07,0.0314822331850938,-0.037918363727425,-0.0464249522140728,-0.0469486296307681,-0.0321308331456268,-0.00672386642863754,-0.0113378820921545,0.00500343785209407,0.00804082182383578,-0.00277630741424028,0.0415376961068221,0.0343290847744313
1229,TCGA-37-4130-01A-01R-1100-07,-0.044148483816863,-0.020944732659173997,0.0643018962869195,-0.00983796171606795,0.0171880195021717,0.276417271242567,-0.0113378820921545,-0.0211723374975096,0.0496711361871952,0.0556714083420955,-0.00720728815562155,-0.0107167434714522
1230,TCGA-92-7340-01A-21R-2045-07,0.0190748003741662,-0.0174025681872866,0.0113599759424089,0.0163556662483298,-0.012954266253268,-0.00672386642863754,-0.0113378820921545,0.0524200206210978,0.0332118383660792,-0.0175449570681058,0.0354817337192049,0.0225429779548975
1231,TCGA-43-6771-01A-11R-1820-07,0.0429916847643595,-0.038537406542626,-0.0266836445156718,0.0113893429554818,-0.0345617696869282,-0.00672386642863754,-0.00856499284405102,0.0328705504319368,-0.00738649338822447,-0.0154260673075502,0.0361049462932985,0.0216687043425845
1232,TCGA-60-2710-01A-01R-0851-07,0.0181410539110266,-0.0102964097807111,0.00659516308155264,0.0021650865938992302,-0.0137506059045143,-0.0052225272576005,-0.0113378820921545,0.0181010311791644,0.00815559998771982,0.0129899004376099,0.0449871917713874,0.0345301881564463
1233,TCGA-56-7582-01A-11R-2045-07,0.0199789157674774,-0.0315729423780518,-0.0187699301543769,-0.0308126281041941,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.00158326279927205,-0.0068089943450555,-0.0163545700101247,0.0500827137260606,0.0482998546301059
1234,TCGA-56-6545-01A-11R-1820-07,0.0227844511188864,-0.00651043581503021,0.0199113374940621,0.0171343373753198,-0.0210828094146896,-0.00672386642863754,-0.00856499284405102,0.0609602429406962,0.0142618097605092,0.0555642581923197,0.0287281818630622,0.0391809367529764
1235,TCGA-98-8022-01A-11R-2247-07,0.017429575485297,-0.0042979994499257,0.0127788282975133,-0.0150945931389241,0.007889871768422591,0.0644675128303487,-0.0113378820921545,0.0109431612500513,0.0024237786903577,0.0366076824323898,0.0262366181236109,0.0372131454415417
1236,TCGA-56-A4BY-01A-11R-A24H-07,-0.0015951251783468,-0.0177158757143238,-0.00916618052635906,-0.0115714813712716,-0.0284680372961628,0.00028601586229307796,-0.0113378820921545,-0.0137523333003799,-0.0107537953309838,-0.00502283143121459,0.0321229067299118,0.030613112298449
1237,TCGA-NC-A5HR-01A-21R-A26W-07,0.0232137913564593,-0.038681612775813994,-0.0201431914016904,-0.0167482434138463,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0206468629181605,0.0294584425350477,-0.0210673689655846,0.0336279716372585,0.0278244596451304
1238,TCGA-66-2770-01A-01R-0851-07,0.0168002259671352,-0.0157965227817886,0.0142520760988465,-0.00322463889597176,-0.0140975725125897,-0.00672386642863754,-0.0113378820921545,0.0310060106133415,0.026207156550934998,-0.0127449932215329,0.043261483491829,0.0360519526983458
1239,TCGA-94-7557-01A-11R-2125-07,0.0220765356349019,-0.025447376627568,-0.028219584655012,-0.0236485392933446,-0.0299813343638675,0.16335606474009198,0.0791927946826106,0.0176966898402447,-0.0190918580392203,0.0613887068460713,0.0285585583416232,0.0270275260393782
1240,TCGA-58-8386-01A-11R-2296-07,0.0275191433313016,0.000617712059955354,-0.0136373852557671,-0.0335511589441227,-0.0151351401770597,-0.00672386642863754,-0.00620551973177535,0.014257259379968001,-0.00220882080162262,0.0104937953592698,0.0309731086360592,0.017486912344444
1241,TCGA-33-4586-01A-01R-1443-07,0.0196714479416646,-0.0381269020747525,-0.0436146296037461,-0.07357118211563701,-0.0159988657171781,-0.00672386642863754,0.0149134461685191,0.00640669294783757,0.0159432703337806,-0.0059304710991361295,0.038593625390806,0.0414232201419659
1242,TCGA-52-7810-01A-11R-2125-07,0.0221144232005607,-0.04766465657777599,-0.0734977600078284,-0.0639619762215395,-0.0271794024293179,-0.00672386642863754,0.0265348141087466,0.0130815877944364,0.019231040443795,0.0124655610855115,0.0367711697532048,0.0338025069077005
1243,TCGA-58-8388-01A-11R-2326-07,-0.007357563890890509,-0.00597035009953086,0.0077125402096209095,-0.0105441384919067,-0.0128629860519703,-0.00672386642863754,-0.0113378820921545,0.0247048676601811,0.00724502546082702,-0.0103485697472045,0.0134871961823851,0.0290671921626677
1244,TCGA-60-2706-01A-01R-0851-07,-0.0363583514513863,-0.0181984069330548,0.0129373377453699,-0.0151957004707607,-0.0135133974412938,0.0726903021249644,-0.000712328234808845,0.0008941870855152151,0.00599208626241684,0.0406448110671823,-0.0012628351690146301,0.00393869247100399
1245,TCGA-51-4080-01A-01R-1100-07,0.0113135231019396,-0.0398055139085398,-0.044271897682833,-0.0032915392381903,-0.0345617696869282,-0.0018451463770086398,-0.0113378820921545,-0.0241684465385163,-0.0106636990499556,0.008895013460415001,0.0419806718251196,0.0446013680704798
1246,TCGA-98-A53J-01A-11R-A26W-07,0.0307593048188565,-0.0381601804453091,-0.0363755232053934,-0.0556257612021385,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0184666795719842,0.0379587202745031,-0.005772233068311611,0.0502052812057857,0.0478693772453074
1247,TCGA-34-7107-01A-11R-1949-07,0.0239346204932898,-0.0258590801613469,-0.0168296912900194,-0.0030194105055169197,-0.0215888702510755,-0.00514395040635062,-0.0113378820921545,0.0326400305449327,-0.0034795849121175898,0.0106351774810289,0.04270970506112,0.0393453414453691
1248,TCGA-85-8351-01A-11R-2296-07,0.00937941106893731,-0.0161146126606342,-0.0324552592575201,-0.0201990780931232,-0.0153555630791079,-0.00672386642863754,-0.0113378820921545,-0.000444031157209074,0.0169100419347911,0.032258563858419,0.0202998190395265,0.00670806238120524
1249,TCGA-34-5929-01A-11R-1820-07,-0.0109460699912039,-0.0255354605029502,-0.0128942433030173,0.0463141236214439,-0.0286189556295993,-0.00313101772718747,-0.0113378820921545,0.0117897000160305,-0.0123716403045185,0.023385841049487006,0.028744120744946,0.0458722178651318
1250,TCGA-85-A510-01A-11R-A26W-07,-0.0353752055800262,-0.0136769109227838,0.0152040946360124,0.0152679815949168,-0.0252228101261635,-0.00672386642863754,-0.0113378820921545,-0.0118263000270149,0.0369863755053362,0.0480099528673762,-0.00572194177391123,0.0022671169226450303
1251,TCGA-94-8491-01A-11R-2326-07,0.030307434912793,-0.0232458211650915,0.0109627032258105,-0.008958385937634141,-0.0155368666014896,-0.00672386642863754,-0.0113378820921545,-0.00433462813517906,0.0126748700059064,0.0032669905947035898,0.0271395252190726,0.0143774191695016
1252,TCGA-56-8622-01A-11R-2403-07,0.0355260185198661,-0.0189796662522408,-0.0203120077850486,-0.0441606275133328,-0.0137763313072546,-0.00672386642863754,-0.007146615378377441,0.034368277044115,-0.0291648633067518,0.0333099923176537,0.0395114598053434,0.0361275511497892
1253,TCGA-56-8626-01A-11R-2403-07,0.0312721261106201,-0.0038044338206302,-0.0290602228030715,-0.0155156643055376,-0.00896762509874689,-0.00672386642863754,0.0044856876775084,0.0285136454093663,-0.0128201733963274,0.0644860186479914,0.0339879608534496,0.0433792231545932
1254,TCGA-34-5928-01A-11R-1820-07,0.00681497354795049,-0.0167645203785048,-0.006197917998844771,0.008470163212877909,-0.0229908147358075,-0.00672386642863754,0.0130423304862958,0.0638709394971552,0.0169103313933462,0.0234929449431308,0.0262580007005894,0.0418842654002461
1255,TCGA-34-5236-01A-21R-1820-07,0.0248446967766584,-0.020600036237103,-0.0131593126735281,-0.0190411946395732,0.0275625925427274,0.0946462391781618,0.0753014113269481,0.0518439707757529,0.008648638556288609,0.0619509592429709,0.0480805915764527,0.0580694158272306
1256,TCGA-52-7812-01A-11R-2125-07,-0.0298926195777155,-0.0217972355662988,0.0182330629093042,0.0158943260209058,0.0462177475149059,-0.00672386642863754,-0.0053410101538400295,-0.00178348153768753,0.00822846086185385,-0.0191730048643323,-0.0030116862146119397,-0.0229518065404095
1257,TCGA-63-A5ML-01A-31R-A27Q-07,0.0239023592690011,-0.0264772013377439,-0.0134167707804152,0.0195333150963177,-0.0199010624209126,-0.00672386642863754,-0.0113378820921545,0.005019209520492889,-0.0217229137995598,-0.00590406143477236,0.0329163288349457,0.0404051589338838
1258,TCGA-66-2795-01A-02R-0980-07,0.0163790505840194,-0.0214284671034259,0.004517484300778821,-0.0163765263168764,-0.028424865532418,-0.00672386642863754,-0.0113378820921545,0.0328224576643562,0.026736676872575,0.0205436965248675,0.0379332969397622,0.0379747359388861
1259,TCGA-94-8035-01A-11R-2247-07,0.0218540747616566,-0.0285231912061087,-0.0346032971882268,-0.0416190191274799,0.0209716418454653,0.0025629781252590397,0.0521621063178127,-0.0065931566278602605,0.020709594498618998,0.0517373020276329,0.0485391465690893,0.0443692381458629
1260,TCGA-85-7698-01A-11R-2125-07,0.0270837892582957,-0.020641114634691003,0.0124706868683269,0.0299816282391936,-0.030024690211151,-0.00672386642863754,0.0038245927036277797,0.0404298721959496,0.0273305620316353,-0.0185560766180189,0.0479958027851742,0.0468237838823356
1261,TCGA-22-4601-01A-01R-1443-07,0.0157162870050031,-0.0226210290455863,-0.0195608881263054,-0.0201668194916675,-0.0259354388440558,-0.00672386642863754,-0.00428086907184901,-0.0113009337432253,0.0124496956676086,-0.000665473433161182,0.0392361680101047,0.0356428385143102
1262,TCGA-66-2793-01A-01R-1201-07,-0.0151800260173456,-0.0362504698248202,-0.0464760844117743,-0.0697030614643231,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0206599569845,-0.0137967107859633,-0.00421305201594971,0.0249671054878798,0.0310819548177797
1263,TCGA-58-8392-01A-11R-2326-07,0.0233270852013205,-0.0304442415490434,-0.0393862842026784,-0.0662857392328683,-0.0202725657181164,-0.00672386642863754,-0.004408947299002161,-0.0114385055928474,0.00648173184277201,0.0716381351726972,0.0531187233412834,0.054599682849314
1264,TCGA-63-7021-01A-11R-1949-07,0.0385111492453899,-0.0235041244958837,0.0137068537459935,0.0178070358103217,-0.0057839399479271796,-0.00672386642863754,0.0228631970224166,0.0217218101898304,0.0103802403144342,0.0309729354520929,0.0494703745022403,0.0385327291339803
1265,TCGA-85-7844-01A-11R-2125-07,0.00990557083526894,-0.0184776882418947,-0.005605243415991329,-0.0325084999936029,-0.0229550309978708,-0.00672386642863754,-0.0030498658436900602,0.0396757971845617,0.0129453931441399,-0.008332238866538529,0.0325199433556956,0.0287642385692996
1266,TCGA-63-A5MI-01A-12R-A27Q-07,0.00710564492081817,-0.0366973990491487,-0.0362368858525985,-0.0646460355799473,-0.0204746138260189,-0.00672386642863754,-0.0113378820921545,0.00502481036015723,-0.0012044768881839,0.0707401379177605,0.0336358464020435,0.0317506654690023
1267,TCGA-85-A4PA-01A-11R-A24Z-07,-0.0218181233461419,-0.0021271895695020803,0.061562589480209005,-0.0224673598721865,-0.0151016173436783,-0.00672386642863754,-0.0113378820921545,-0.0227509899754899,0.000144930368747772,-0.007058077526613809,-0.0190911833892922,-0.0027833005794037
1268,TCGA-43-2581-01A-01R-0851-07,-0.040029196357287994,-0.0083000973447325,0.009421513510611709,0.00200413256549288,0.0409356734115917,-0.00672386642863754,-0.0113378820921545,0.0287208998523361,0.0245161939482339,-0.0201518743274037,-0.0105150623820466,-0.0281276694396654
1269,TCGA-56-7579-01A-11R-2045-07,0.0398506970192253,-0.0410567023341934,-0.0540277309128105,-0.0236134736533686,-0.0345617696869282,-0.00672386642863754,-0.0076380526271631,0.00269100645727949,-0.000560414853004325,0.0555235202421593,0.051220984552594,0.0375554574776748
1270,TCGA-77-A5G3-01A-31R-A27Q-07,0.0225265473296232,-0.0381111249186425,-0.0196449631757659,-0.0446238121717318,-0.0301454800250034,-0.00672386642863754,-0.0113378820921545,0.0129669953133128,0.0152354100040862,0.0343504742350651,0.0476383716881685,0.0565156173160913
1271,TCGA-77-A5G1-01A-11R-A27Q-07,0.0289264886807851,-0.0177984742974482,7.93061831224065e-05,-0.026331568901425,0.00372674316678425,-0.00288642152823417,0.007362308060879221,0.0243837983664418,0.0323299559216402,0.054643197321475,0.0235330488154101,0.0223909265622866
1272,TCGA-94-A5I6-01A-21R-A27Q-07,0.024305900365817004,-0.0361238302258447,-0.0420591407155621,-0.0320161808649325,0.0315894258796308,0.12219517450058401,-0.00738624388532178,0.0159356625827963,0.0173357972461391,0.0684217403635568,0.0462768046564533,0.0586209764427414
1273,TCGA-NK-A5D1-01A-11R-A26W-07,-0.033094566957367996,-0.0245528860651327,-0.0264092995701044,-0.0252107951672389,0.024718109236092006,-0.00672386642863754,-0.0037581243336846297,-0.00016645124791108998,0.023508083108849,0.0416536049365846,0.0113971931094768,0.0490670629698237
1274,TCGA-33-AASI-01A-22R-A405-07,0.0239138370003613,-0.03472428014920299,0.0188936292919003,-0.00870397044883674,-0.0255440829232302,0.00702382720548315,-0.0113378820921545,-0.0214979301216847,0.0777351906324253,-0.0126671085231502,0.0161361902700038,-0.00681388918314043
1275,TCGA-77-6843-01A-11R-1949-07,0.0174480083684226,-0.0356212732473914,-0.0541623721764272,-0.0543477630453938,0.0184978657427668,0.10442606913326699,-0.0113378820921545,-0.0363844615809945,-0.0130890017484217,0.0237356459021746,0.0341320515601305,0.0503719080878901
1276,TCGA-22-5489-01A-01R-1635-07,0.0102539370730165,-0.00674880160296376,0.0399607399108323,0.0381461580979352,0.0244342731469255,0.11639629583141699,0.00042868070355171,0.040134180019483996,-0.00489966264826675,0.0185263655493151,0.0239942901380224,0.0384706300439118
1277,TCGA-22-A5C4-01A-12R-A27Q-07,-0.008654384923786191,-0.0214987017737111,-0.0223155073577036,-0.0449250634333518,-0.0244918214531173,-0.00672386642863754,-0.0113378820921545,-0.018409989769301003,0.0200042478411242,-0.00513531862672932,0.0283648311095972,0.0351765288845699
1278,TCGA-92-7341-01A-31R-2045-07,0.0194544476340198,-0.0360304121246142,-0.0254028977683021,-0.027233551570837004,-0.00918726626521677,-0.00299461814330684,-0.0023710899667659,0.0325883941646047,0.006571267475419329,0.0506081158611751,0.0483962182730286,0.054279215561659
1279,TCGA-21-1076-01A-01R-0692-07,0.0097258213966902,0.0013374879549541301,0.0337552340446103,0.0464077189860641,-0.00684495530605414,-0.0040875092357058294,0.00913622393785489,0.0314406107320727,0.016648572082378,0.0133689540082155,0.0438391454701219,0.0410415322193896
1280,TCGA-56-8309-01A-11R-2296-07,0.0154444268915321,-0.00277088819970837,0.040646544266629996,0.0212358091364862,-0.00840663754714943,-0.00672386642863754,-0.0113378820921545,0.0250747562832552,-0.0099751703658328,0.0132402432993287,0.0169694713557063,0.0257541158744835
1281,TCGA-70-6723-01A-11R-1820-07,0.0213298158641382,-0.0521365715161673,-0.0480613103486258,-0.0122360436576974,-0.0299813343638675,-0.00672386642863754,-0.0113378820921545,-0.0228526988099571,0.0401842585400576,0.0119595815576925,0.0417760031686142,0.0451847334602641
1282,TCGA-22-4594-01A-01R-1201-07,-0.053173053098945,-0.0132301133028957,0.0304458989105838,-0.020270717624922,-0.0229417237444877,-0.00672386642863754,-0.0113378820921545,0.0211350718554023,0.0141913233302132,-0.0116131180317369,-0.00543699014832749,-0.0216406907426648
1283,TCGA-56-A4BX-01A-11R-A24H-07,0.009501411158886999,-0.0468611891313531,-0.0979537590620783,-0.0488244137491577,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0398365178898696,0.0199895893935615,0.00011098363386748899,0.0451820503881429,0.0498939747663356
1284,TCGA-85-A50Z-01A-21R-A262-07,-0.000891945690690781,-0.0354573771439169,-0.0106004572697869,-0.0117676817529154,-0.0227598606263037,-0.00672386642863754,-0.0113378820921545,-0.00612147543087378,0.0294528687926546,-0.0029073177584053103,0.0251006000486575,0.0133849325894666
1285,TCGA-21-1071-01A-01R-0692-07,0.0216370850833504,-0.0270758689887323,-0.008010667775872159,-0.0051294036473736706,0.0148367579816671,-0.00672386642863754,0.0040841727176995106,0.0206712963292278,-0.0031589652858160697,0.0449757260028051,0.0323988685542325,0.0364283091781904
1286,TCGA-43-7657-01A-31R-2125-07,0.0326113957081476,-0.035382028979467,-0.04774643216511,-0.0295016135627097,-0.008770247688147579,-0.00672386642863754,-0.0113378820921545,0.0226081821835023,-0.0289033956460879,0.0265024694450195,0.0325717558251646,0.0519849533138402
1287,TCGA-O2-A5IB-01A-11R-A27Q-07,-0.0416182679468089,-0.0440449313417918,-0.0431301939675074,-0.00274189585666449,-0.0345617696869282,-0.00672386642863754,-0.0042319358256788,-0.0160731489979322,0.000369156780405317,-0.0105789930079056,0.0023528631848896897,0.0139686776529338
1288,TCGA-77-8130-01A-11R-2247-07,0.0366151201096728,-0.027737938021927002,-0.0388184996695674,-0.011241325315964999,-0.00919904140031122,-0.00672386642863754,-0.00298172052782972,0.0540519052414456,-0.00939967869051991,-0.0118374674388165,0.0380014510259414,0.0346816854043481
1289,TCGA-NC-A5HI-01A-11R-A26W-07,0.0187918860795399,-0.043115768781314,-0.0177464984582113,-0.0645020039365148,-0.0278963477345917,-0.00672386642863754,-0.0113378820921545,-0.0280140631979138,0.0217033515588206,0.0596344660695966,0.0386190851590787,0.0294542923471521
1290,TCGA-60-2721-01A-01R-0851-07,0.0314498567366536,-0.021620007185759998,0.0270514648057472,0.00785497250094704,-0.0345617696869282,0.0319460367127692,-0.0113378820921545,0.025653921129544,0.038612370840534,0.0413081673438504,0.0390863333140657,0.0408727652346768
1291,TCGA-63-A5MG-01A-12R-A27Q-07,0.0329834297861571,-0.0173332952973014,0.00501964916435209,-0.0134221860701464,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.0214154861371522,-0.0031986404802588396,-0.0145826501779806,0.0383146010689402,0.0173302304769983
1292,TCGA-66-2769-01A-02R-0851-07,0.011419352519589,-0.00789429413924093,0.0234611048280981,0.000415381465846132,-0.0245668638195929,-0.00672386642863754,-0.00621846586598632,0.0406213877886382,-0.00563759207072836,0.0566325113658105,0.0166740778910888,0.023842150415643
1293,TCGA-94-7943-01A-11R-2187-07,0.0053182187352204,-0.0175533370621734,-0.0156157799038624,-0.0364833877929895,-0.016804079244431003,-0.00672386642863754,-0.0034498360370420604,-0.0049817516268759,-7.87523219378797e-05,-0.00904280729270912,0.0212116563055473,0.023962900122327005
