"","MMpurple","MMturquoise","MMbrown","MMred","MMgreenyellow","MMpink","MMmagenta","MMgreen","MMyellow","MMblack","MMblue","MMgrey"
"PSG2",0.0911719507800517,-0.0938362235546044,-0.03299315679858,0.0131118482555409,0.0213078365439146,0.0240368768399214,0.160724500975383,0.0705093710259443,0.0843533127612403,0.158433184278639,0.106937890560547,0.129535934485335
"PSG3",-0.0590562215121298,-0.102246999431793,0.0122590636182185,0.0230236470157044,0.149209146304168,0.022969946575838,0.206297382106578,0.115332284723667,0.149441309838807,0.148633800344169,0.0339407043607181,-0.0215796445911567
"PSG4",0.310148082950574,-0.288700624133526,-0.0891281955749966,-0.0625737548976657,-0.199787586399702,0.0583033247741123,0.166033576762662,0.200754903275277,0.191452792236312,0.336449873717079,0.472543968146078,0.468977714564641
"PSG5",0.281027022296376,-0.269359546733467,-0.0748262646879313,-0.0733561205062044,-0.173771466976516,0.0898824781726946,0.227222155601106,0.23374207923783,0.178816215798559,0.335461511336965,0.416774542455896,0.422901055398277
"PSG6",0.019844817267549,-0.14254159195615,0.0189433919465878,-0.0169054241127355,0.0775408187561707,0.00851373456788622,0.176147699161142,0.193067357658157,0.178010748734374,0.181671222628708,0.154228768003051,0.124236359071831
"PSG8",0.0861853027931799,-0.117633290796908,-0.0229780788632921,0.00619315839031155,-0.0226852639371532,0.0381367427324712,0.160250384623071,0.109819666876534,0.116038938887092,0.166644677305355,0.160003627788603,0.166343341946547
"PSG9",0.121093135394702,-0.22135475726307,-0.106315797770489,-0.023043427631448,-0.0413157919590802,0.0735684058760085,0.225125916932977,0.180895140045308,0.183295203899286,0.295449663466174,0.277031259273297,0.285798061855644
"PSKH2",0.0671382098960753,0.0556685898117235,-0.0158916518522631,-0.00401576892000989,-0.100287439644226,-0.00686869005859345,-0.0246682998583973,-0.0636880935410618,-0.053167591449669,-0.0228025943914347,-0.0499168322293598,0.00277547523193345
"PSORS1C2",0.243430987840305,-0.217309869601474,-0.0354581278274353,-0.031753039652093,-0.129138070724529,0.0587418530124266,0.185531338808845,0.152972773402395,0.147271046020711,0.297476240461458,0.409126289383523,0.363691117622163
"PSPH",-0.0439552002102285,-0.612607917663259,-0.122646020372424,-0.217452130196467,-0.0775738455018155,0.0673351237299211,0.123294586539022,0.348548924327475,0.323107839855235,0.385879655642738,0.58841648974748,0.435218556875508
"PTCH2",0.0527747159705701,0.204374915057019,0.261140912124077,0.0936554707552346,-0.103040933474627,0.00118451245070349,-0.0840940789645153,0.0795761112585904,0.032443841666124,-0.00239663341754175,0.000936004851966168,0.128818426176935
"PTCHD2",-0.105276252067573,-0.099688244179897,0.0733637535905129,0.102825375445298,0.112141934626225,-0.0384817756994361,-0.000927168351313618,0.292626184042599,0.148805372978178,0.033440400016723,0.0792835955043255,0.0336964299605166
"PTF1A",-0.0945827930194047,0.101456816995608,0.0111402474413069,0.011577095177449,-0.0363708466223521,0.016394293519297,0.00876927889351852,-0.0633048916521292,-0.0359312276617929,0.0977341456334329,-0.112039047642427,0.0290827498923623
"PTGDS",0.173765837133923,0.818305535853025,0.517967652783527,0.410306206231687,-0.0272424506500608,-0.0522445093095524,-0.144927851844533,-0.179600286886173,-0.341487005426764,-0.344472430354822,-0.520013156926084,-0.279292755586248
"PTGES",-0.107800905718864,-0.42171542169298,0.0833205703819369,-0.0124291126545976,0.147672210454767,0.00781475158740929,0.186870923315283,0.49143956594423,0.384882864596105,0.197071984819181,0.395352449906433,0.108311347627453
"PTGIS",0.113923311912416,0.695839285106014,0.330172416321986,0.256481968251666,-0.024770840957651,-0.0509627314753814,-0.126763838098733,-0.0232360483898813,-0.33548150389839,-0.286182038516492,-0.454605244788548,-0.215019327506968
"PTGR1",0.0635923795559778,-0.320198315406841,-0.0773341088946491,-0.183490573336721,-0.0462612887593444,0.0606990059528821,0.19487584922047,0.147615484360855,0.162670073496476,0.152209004826624,0.427716211764971,0.274503532575895
"PTGS2",0.0679715105818005,0.389200941024768,0.0931059407243252,0.187802999863868,0.0162137535479208,-0.0716444144892634,-0.0453583663646855,0.027778725878606,-0.0407640553613808,-0.170880109152534,-0.265307448822791,-0.178268206858951
"PTH",-0.0270884836099814,-0.157030140687306,-0.0588665191042938,-0.0540718067044354,-0.0337470344165606,-0.0111613551668727,0.053689749008593,0.0656287372566764,0.102776278805158,0.112763764902123,0.132724322210667,0.13071538535755
"PTHLH",0.239821295132721,-0.600875933898551,-0.131088186333245,-0.277034779918094,-0.275088747224881,0.101891770229182,0.213691003096769,0.491761385802479,0.396422560999873,0.461202430200245,0.808793981298034,0.710693509752074
"PTN",0.364956097470109,0.163047197843977,0.00665389755689101,0.0337022641970367,-0.347296732256457,-0.0162887431844387,-0.0915760228004778,-0.0793519008867399,-0.0459520386711821,-0.000252867848541043,0.113609738158577,0.347207297013998
"PTPRB",0.230484890612476,0.891689112387863,0.185866866989737,0.326999534116145,-0.0783472644209889,-0.101406556895996,-0.15560210983998,-0.409815254312367,-0.450920616295989,-0.437706192035548,-0.673454280279775,-0.380526193831181
"PTPRC",0.0848460687987736,0.735237377214224,0.709807896218323,0.504918043787799,0.0459981572841696,-0.0825116665256199,-0.162264172284084,-0.0661432452153116,-0.198717906867207,-0.371920419376718,-0.494050926832328,-0.312164466702881
"PTPRCAP",0.00280131014324497,0.424943271837845,0.86866681022922,0.431677565564766,0.0848206204668534,-0.020506866148215,-0.070896255331637,0.0879768954297052,-0.0636503520518922,-0.16778628581071,-0.221158262464742,-0.19250172734451
"PTPRE",-0.0813775528140563,0.636945000299964,0.206645724648985,0.289152164651718,0.211486675103605,-0.141840920827838,-0.158036053744545,-0.110161140113234,-0.295266261488745,-0.487471277898477,-0.616220155944944,-0.536764501199647
"PTPRN",-0.0960578836158871,-0.393649841476448,-0.0140113864789945,-0.102811216824072,0.0596596583237182,0.128499685692582,0.247236515878651,0.571052262521394,0.330655374763616,0.404064003701393,0.430591483696454,0.314441500946461
"PTPRZ1",0.32020155285286,-0.385520853743249,-0.114439272327405,-0.218235928811227,-0.325320147309579,0.0610837780603124,0.0261594502573905,0.269989735501052,0.298093652705438,0.348821046813419,0.680765129258695,0.660274421586784
"PTX3",0.156718739478437,0.514055090128735,0.164156735868404,0.253297281073675,0.0589101878007006,-0.0412067020554019,-0.0170412388834269,-0.039455585202498,-0.243412580801665,-0.20344176971393,-0.323285088047574,-0.11520526241663
"PVALB",0.18280687307197,0.392510274363771,0.279971105178424,0.171451446786234,0.00211706890078858,0.0361768541965107,-0.0780806896674479,-0.0602939761831753,-0.236090252321514,-0.0933538817874848,-0.11501724596016,0.0568588581620182
"PVRL1",0.248793124169224,-0.664686051490269,-0.149734044629475,-0.296245430040595,-0.208688202441221,0.0921327007389451,0.149345652915198,0.44381101324063,0.356032345576057,0.473920461839528,0.863456991828215,0.709757276485013
"PXDN",-0.0788936187353324,0.0124983851325947,0.0142321357771015,0.0595415808310512,0.0366632184644909,-0.0613515514815859,0.00639258992534748,0.443128661948954,0.116331333404622,-0.00651318001756358,0.0255354330933839,0.0339855516935976
"PYDC1",0.0683594164533364,-0.26072058232185,0.0524422917822551,-0.0623763175201971,-0.124889311713464,0.0820047716715418,0.0295692699118051,0.21173181976697,0.164948699060211,0.269108127461382,0.339040230269375,0.342958233767742
"PYDC2",0.0650857064584828,-0.133680034815335,-0.0850242265152915,-0.0896317172187665,-0.0869728362456549,0.0310627614107634,-0.0192553919110545,0.0111000058231447,0.0631352666268249,0.131301611560071,0.154191951613102,0.17490532935273
"PYY",-0.0991332544579931,0.0928638454231676,-0.0190439747292623,0.0153513844772838,0.0584102529855681,0.0352876061685467,0.00231403168996188,-0.114808432223811,-0.0887353110323406,-0.0196917940458067,-0.152062103689938,-0.104401976958099
"QPCT",-0.395367616812163,0.0308282170605171,0.228249427200792,0.128054412392101,0.256040436355167,-0.0184777309429508,0.00450253529718542,0.269869801865726,0.115525435555957,0.00152841826299379,-0.12963342636097,-0.271255845459584
"QPRT",-0.38589188817449,0.195011384489785,0.141282766995087,0.186447973885903,0.284826464698704,-0.000134491363860598,-0.0168239907467936,0.0649525124261676,-0.0476482426587567,-0.0512519645000915,-0.351508024359045,-0.379001240052823
"QRFPR",0.300645165943128,-0.20742869408127,-0.156114976580439,-0.1296888054218,-0.259857051907365,0.0559001400665688,0.0685291166079929,0.0551869786620362,0.0557490635599749,0.272551913328819,0.408431046395254,0.478142975206513
"RAB11FIP1",0.16885200784334,0.746349661786629,0.0429224067844007,0.236970250244349,0.0375697604571073,-0.087154507091767,-0.190224782081647,-0.486701954383189,-0.473451479408659,-0.41839267079478,-0.61013105744131,-0.42193941493851
"RAB17",-0.131343891545231,0.653851227928113,0.135221244720169,0.250711124147849,0.213182930811804,-0.0956860239136853,-0.138517491392523,-0.36706586668578,-0.376294586486711,-0.388362780152013,-0.695251030009984,-0.655867258581619
"RAB20",-0.0747001222043235,0.704044519937936,0.305706756640093,0.315237563614777,0.248758757605535,-0.0749031023479652,-0.131018925839398,-0.221489399240428,-0.377104954553461,-0.400543390801396,-0.61683029439399,-0.571196363227703
"RAB3IP",-0.115757057683362,-0.114442006346267,-0.0281499962064141,-0.111873461822554,-0.0697436165043338,0.0746047855822428,0.0219362872234884,0.0246230994315675,0.155239297555618,0.167454382791167,0.123768873565875,0.0679173662245531
"RAB6B",-0.0633814214757479,-0.369722335396302,-0.00172987609745511,-0.199724900050672,-0.0473310233698314,0.0869021701332179,0.0401264211365625,0.261697550421059,0.234902417651513,0.289293089685739,0.467599192324429,0.42016740546357
"RAC3",-0.221921905198481,-0.595391459283951,-0.107024146737659,-0.230304207936277,0.111924857446134,0.0944870952093501,0.131503187058042,0.426713322670603,0.383440160504509,0.406221016092744,0.52141723782203,0.306422607950733
"RAET1L",0.391606349043186,-0.556993202882929,-0.163871603046951,-0.207268515064342,-0.301886620687169,0.131823352419536,0.190589518349648,0.350000921302157,0.339803324916194,0.476554577580035,0.848973331759156,0.772268601511158
"RAI2",0.28721708225393,0.883722515995795,0.260972375122967,0.346940541418797,-0.107038300706078,-0.0694013630255496,-0.173792024491153,-0.274480104784534,-0.502458746940281,-0.383671994689494,-0.571879555633925,-0.254786080626853
"RALYL",0.0300894903458299,-0.0549596481038677,-0.0743748486182424,-0.0838746975361923,-0.127402599867564,0.0367173419781597,-0.0361054366168027,-0.00147403150057801,0.0584582370919321,0.139358490527894,0.106935790714932,0.223410475501549
"RAMP1",-0.326929981609155,0.00787880184619103,0.221204582924405,0.115432066513218,0.208377318619141,-0.0492922090393941,-0.0195219735724313,0.293412411582223,0.187438540436309,-0.0953514012079258,-0.0734018941253431,-0.266294052972487
"RAMP2",0.305659700399401,0.872359708587853,0.236025419208765,0.357462293318662,-0.126373046519713,-0.0713017870985997,-0.163315989594982,-0.404028075657704,-0.462855292264772,-0.379348250072604,-0.579337809202216,-0.240076405767721
"RAMP3",0.292433700412396,0.881338225187924,0.30633277915869,0.409975420188158,-0.0840839651069015,-0.0886876126027179,-0.17001938355181,-0.434369214397081,-0.433273697538706,-0.419694428448548,-0.61259504743796,-0.308019427254267
"RAP1GAP",-0.121562699002126,0.443059374981903,-0.0738672772256261,0.0145802409222806,0.148533071680216,-0.0181458058654231,-0.137755408788706,-0.287156388993869,-0.409877646963472,-0.299427203192077,-0.422189187267858,-0.431271740332249
"RAPGEFL1",0.292837117017134,-0.544059830983221,-0.174962726909824,-0.272068415201874,-0.273134570722175,0.0985401725833569,0.0755801604731459,0.228585975343434,0.323028850371713,0.400059476044096,0.73885875110416,0.62343085503884
"RARRES1",0.0932570484726797,0.239529759792734,0.45903000202822,0.23674461034955,-0.0220523784278742,-0.0354310763253555,0.0133498554672875,0.269099681076543,0.0578251572114744,0.00701564098520674,0.00547274348732624,0.00763567516266263
"RARRES3",0.0225554030643697,0.621802282356819,0.513303171398047,0.521015886983089,0.209141679179278,-0.101994913889309,-0.154704815569882,-0.177789730564513,-0.287865186770733,-0.39358867912958,-0.489828726638717,-0.468737207615624
"RASAL1",-0.287391822652929,-0.602864703837592,0.00300495032799653,-0.160954216401524,0.0939018052850402,0.0653650665719233,0.154036838895945,0.457559006955888,0.456259871993581,0.333756916130984,0.502479898753209,0.192300331016139
"RASD1",-0.29531057672145,0.290377717145607,0.0403473654203748,-0.0160302741337803,0.238584838553632,-0.0561764545511186,-0.061331763910229,-0.0748057231714594,-0.139889020283226,-0.244271467826253,-0.373028288526354,-0.477016110665357
"RASGRF1",0.190796641658952,0.835782820981478,0.185254962756365,0.336502905980396,0.105266368582713,-0.0984914759847264,-0.167521666364509,-0.406804353298351,-0.55220248661645,-0.420360986067401,-0.621409744932128,-0.426993474600538
"RASGRP2",0.171890025770841,0.811576723886223,0.497384354781284,0.380819671155563,-0.0201100568833603,-0.072531459856418,-0.141701907478195,-0.254974983821453,-0.341408337490416,-0.370737484124858,-0.550113448620608,-0.302641788799921
"RASIP1",0.306992849628338,0.759877619704657,0.188291615669023,0.287701959197349,-0.175835121254028,-0.0574517003707515,-0.101789106079251,-0.320475009571735,-0.356968557768983,-0.273892159828094,-0.496373966960492,-0.187700682289448
"RASL11A",0.0926141444614142,0.568889226116774,0.140925540102373,0.148696391882943,-0.0349246703973822,-0.023066975824963,-0.157621988748129,-0.294851362211605,-0.329138278757382,-0.279558113201079,-0.351852019418047,-0.176382247576217
"RASSF2",0.0858777739156745,0.815745612146913,0.474270116206656,0.399007974551215,0.00627236303721262,-0.0832289222973592,-0.196482687753436,-0.184852515131645,-0.39559158036678,-0.436297652383421,-0.6236118114476,-0.367146513854059
"RAX",-0.129484457089323,-0.196662859543143,0.0723881644167071,-0.077035506127124,-0.0159973288350876,0.117449457914098,0.0753663980289956,0.225513125666007,0.199321074706859,0.272161142526454,0.186896952798949,0.238846210487324
"RBM46",-0.062030297330054,-0.0908492362622664,-0.0148353945475626,0.00995474064203115,0.104745328900684,0.179819107808185,0.0479173715283224,0.120386373336217,0.103312777993749,0.19277683037896,0.0748592497551674,0.102147118990743
"RBMY1A1",-0.00404112468241329,-0.0886832721783144,-0.0665020641664108,0.00772379056898626,0.0633065506793064,0.344838992425755,0.147264083879291,0.0634534048266533,0.04582779445425,0.186530519876081,0.097883178815751,0.134622881261192
"RBMY1D",0.0134290240919735,-0.0626493680216138,-0.00509148285420079,0.02313972022155,0.0045038364933195,0.249140340219756,0.118131678754746,0.0857739250295877,0.0388340000389305,0.127207084379017,0.0837552342689142,0.11791789572637
"RBMY1E",-0.0228627249518172,-0.046638261836606,-0.0602174985435935,-0.00160070715879565,0.0808633443360339,0.35405378743357,0.0592099762668182,-0.00109143576208179,0.0477831228614236,0.148501873782108,0.0455991827156054,0.0815023301540634
"RBMY1F",0.033739568179274,0.0433692796007776,-0.0398136770419994,0.0665987303719648,0.0777438291363122,0.158321090220515,0.10562770998965,-0.0504973830354155,-0.0646339716356719,0.0420111822931851,-0.0080486294514596,0.0127286520926811
"RBMY1J",0.0957308312862407,0.219829174032823,-0.0302123555543375,0.0693673610187155,0.0554800878869837,0.135119845868611,0.0232579094389218,-0.160855385674844,-0.177933547354911,-0.0209638665317084,-0.141842631370242,-0.0486797263457086
"RBP1",0.429376269030742,-0.120577557367084,0.0618308356136293,-0.0015013395395062,-0.382820316291959,0.0865458517973336,0.0896301246103113,0.274830317810319,0.201629518743355,0.274423733991463,0.472484593661853,0.608425968995995
"RBP2",0.300560327009077,0.804513620477707,0.156393857539849,0.327604504029109,-0.106963620587461,-0.048663820612056,-0.148610004387306,-0.493412183042964,-0.445168346402646,-0.336587463244715,-0.575626144805779,-0.276207315539742
"RBP4",0.169375155730621,0.747877068387965,0.144744852154444,0.31569000080784,0.0334362841306163,-0.0334067819598636,-0.121389658958442,-0.344348171581055,-0.407489603378111,-0.312361955610925,-0.547996129534251,-0.309740629015553
"RCAN1",0.375931701125885,0.63807420102865,0.180802955641452,0.237814777991846,-0.195572333176041,-0.0380989248409926,-0.11194278359026,-0.198268976410882,-0.276813434905992,-0.243368251836618,-0.250111640985958,0.0360056026806035
"RCAN2",0.0112325581882036,0.750883809686382,0.293805437306138,0.306737098759625,0.0553553671321322,-0.0744495766794554,-0.168123671293847,-0.0448340558125523,-0.364765282360149,-0.385308001138076,-0.542045680413169,-0.366383822834801
"RCN3",-0.165736427606811,-0.209606424904119,0.188188241661679,0.039458054315694,0.187551453502162,0.031033545050111,0.128382706313757,0.731361389896297,0.313423404718626,0.216652910699483,0.285515983710805,0.121778071729125
"RDH10",-0.101697141404904,-0.244077425297204,-0.117290798094932,-0.190509712581375,-0.0367495133752729,-0.00857315017692605,0.0669817901790266,0.129344751759465,0.195153356361441,0.14715913125468,0.238892192165862,0.0701977461643895
"RDH12",0.20692605555763,0.13195252142623,-0.00512704675167212,0.0263098212637228,-0.12529171361929,0.0771100471217528,0.00975172837329054,-0.0625061800957429,-0.130275605033052,0.109749157184106,0.0955296975602769,0.137231233003744
"REG1A",0.0535580137802845,-0.0808283749973588,-0.0372949160955724,-0.0599506515320597,-0.0508860932424985,0.037207335904529,0.0517669014839157,0.0766533457153447,0.0539311088714401,0.116453904377778,0.16811781158189,0.144223557087919
"REG1B",-0.0228687955179313,0.174247058280518,0.0322746197244881,0.0766271184004987,0.0521507807854336,0.0417128466294658,-0.0174052887011832,-0.0945543304734269,-0.0909402292306494,-0.0871613174191732,-0.161029390269335,-0.130018300186372
"REG3A",-0.014847059946848,0.0958142137301389,-0.0085950723015002,0.0203958508819774,-0.00201634832544652,0.0275725844974459,0.0352611927123819,-0.11909054465705,-0.071635244858511,0.0174858241472189,-0.0837677043826113,-0.0252936601907435
"REG3G",-0.00154531387956416,0.153695740917654,-0.0130990943350399,0.0665903402182439,0.0256653850212409,-0.00232308805712761,0.0351700879402478,-0.125061996819334,-0.105678704430241,-0.0752256961707396,-0.155624433754249,-0.0660140923470526
"REG4",-0.122791482081557,0.01808232254074,0.11794482415976,0.103862348202651,0.0577176003915738,0.00669454599256518,0.0554248130869877,0.000840317836954959,0.0598267120740211,0.015282651402764,-0.0660810975942567,-0.16557884600304
"RELB",0.185748903500942,-0.0053244890238324,0.395643917856655,0.215944166938908,-0.0423790695016405,0.054242148463336,0.0757482565110914,0.349832923575914,0.18567323690239,0.117573126481036,0.230307135255786,0.215850129898449
"RELN",0.0670037944209957,0.580321317839283,0.283670310605388,0.219927060549659,-0.0462731578538301,-0.0245039613234353,-0.0520088899189273,-0.0810987376578308,-0.260033751608744,-0.246698382658637,-0.417473963452297,-0.188328022059219
"RERGL",0.0764744760749666,0.613818465078662,0.20028819024772,0.230363651181448,-0.0453777644302001,-0.0626754717279633,-0.134360408500429,-0.311121091106859,-0.303306632565879,-0.328881918898879,-0.45199018600925,-0.2632370248157
"RET",-0.209930898825557,-0.0232686565980858,0.160515285893086,-0.0116255828261283,-0.0377778924209494,0.0222133706291168,0.00581736652135743,0.277258760190203,0.0684673676387595,0.0785925932528994,0.0435134338392561,0.0210087573890328
"RETN",0.181835241722918,0.826312577760864,0.176805590548117,0.358267059483899,0.0802418220846177,-0.103302184638898,-0.138245603275076,-0.368262391121642,-0.46458063410107,-0.414787192322037,-0.626298401780173,-0.408956374413284
"RETNLB",-0.19777138181065,-0.206325853560148,0.00815126199566351,-0.0209381137719797,-0.0275042387684113,0.0705825499991943,0.0448833493247938,0.106246104623032,0.186883667112438,0.181962921016465,0.112050449557785,0.0534278381184189
"REXO1L1",0.016638226686274,0.0134332549675537,-0.00687091861395288,0.0170059088240066,0.0146487926886525,0.0421205628003986,0.0116454179625917,0.0259177035733679,0.0703030382387595,0.0290569377078387,0.0213961767439859,0.0800193362983938
"RFPL4B",-0.0512777522605798,-0.0412145555229328,0.0444749790305392,0.0135595518505625,0.130031864878559,0.0829123197939148,0.172062222879144,0.103753731823653,0.0746649613421795,0.151528526442005,0.00643253171627828,-0.0170255369893223
"RFX4",0.0419495104806027,0.106209915275825,0.0142096720070797,-0.0462979088677848,-0.132614057559614,0.0124954770598521,-0.0706734491994027,-0.12145937627977,-0.0813622501073636,0.0611766332988807,-0.0115073791226027,0.185446242145148
"RFX6",-0.20577932950362,0.034556045849896,0.0254485111774839,-0.0137511310053863,-0.0704098688221526,0.0659480926426648,0.0252551590236262,-0.0369679611565542,0.0508593326682328,0.11132235777924,-0.111523102260733,-0.090750678054251
"RGL3",-0.396979329742019,0.496233119636761,0.125987432836194,0.193392059340932,0.329852341955924,-0.101030397248157,-0.124474703446515,-0.219358338871927,-0.199338157009768,-0.344596636577613,-0.658929309588645,-0.673957091317619
"RGMA",0.269763059769468,-0.315877230807874,-0.0835668491350497,-0.208497384863166,-0.278684256538971,0.0307506003882644,0.00423079275812848,0.285900307630936,0.152225635781798,0.275643034661545,0.594910759960013,0.606812182007071
"RGN",-0.0516379545464886,0.758430370106795,0.1791089038474,0.269825505485892,0.110308256907805,-0.0680523759201938,-0.189329760151663,-0.320502355180866,-0.389028641999638,-0.408682085084598,-0.670619903309028,-0.512095313226692
"RGS1",-0.050222451412491,0.237385371576794,0.615947531370473,0.288009132439445,0.0732936419197962,0.0137394966986143,-0.0144177145621191,0.305506854097194,0.155296511408298,-0.0709421339130843,-0.0395031548490055,-0.0679239875937528
"RGS16",0.0920289236443252,0.565612393060989,0.288296921968687,0.232083188340116,0.0569793793756768,-0.0121057204793881,-0.0946868720818975,-0.0397966305178941,-0.267344420986207,-0.279605386248074,-0.400351579253427,-0.199942189675418
"RGS2",0.153429793375197,0.582762967935339,0.282791073477329,0.252533690989916,-0.0403627005956754,-0.0441058865229213,-0.0573479988410467,-0.0786791371162466,-0.12920878874313,-0.214603646465396,-0.348777059874092,-0.185638954225143
"RGS5",-0.0157247490361421,0.692539455695184,0.324719903600812,0.301791627256525,0.000422176709471336,-0.0723634390965749,-0.180696394710037,-0.0881690187295541,-0.307249518798773,-0.392148262334117,-0.546998869616468,-0.352721185327671
"RHAG",0.0787854898700908,0.198259355937546,0.0335113663410613,0.0770935156643335,-0.117690739210878,0.0484226194480911,-0.00964102580175556,-0.183379649352777,-0.0756990830972361,-0.0445007305882457,-0.136441316452554,0.00690908162248493
"RHCG",0.382669519337867,-0.496690997048077,-0.104766583958726,-0.229257702971008,-0.285457300538809,0.114613029087398,0.223589861137581,0.269201430846964,0.327169818268042,0.491510377028405,0.774993627588935,0.709393201612809
"RHOB",0.0157488740717494,0.662046665551608,0.156160615342307,0.227786471052618,0.0232553241268283,-0.0819394617040234,-0.111719087028547,-0.236591307041871,-0.218320813321198,-0.361622010756504,-0.524115237605663,-0.396358613470022
"RHOBTB2",-0.0302994345036679,0.780987840214346,0.100938936194725,0.226368398792687,0.220025009292711,-0.126980457540279,-0.189627243347568,-0.365079309398735,-0.49922645379297,-0.486547909501643,-0.72017476938627,-0.636094325403547
"RHOU",-0.21874130384204,0.595205329224861,0.198863175800565,0.226053175393654,0.23431171582942,-0.0757110359486892,-0.176729368932548,-0.192858495875075,-0.281824739358676,-0.425011553771476,-0.611708914532933,-0.583663968708632
"RHOV",0.095415073492862,-0.651781836511917,-0.0740932288911396,-0.21971960377079,-0.0558614214879864,0.0534240532153905,0.20597701524863,0.448314446160417,0.518015930707238,0.416418001616909,0.746845372578962,0.446575881995557
"RHOXF2",-0.0361942794637727,0.0849540389602644,0.0306950493725329,0.0394109393637019,0.0445184806608098,0.123357664296581,0.0676143756519493,-0.0132069770922166,0.0158432284957187,0.190364154687403,-0.0659472070627099,0.0424241255537739
"RHOXF2B",-0.0670658020341738,0.0482877914840688,0.0504851852629072,0.0286177029691448,0.0875570497350151,0.0778392993348207,0.0418397209769655,0.0227734386071358,0.0720129580814388,0.115125819409392,-0.053126308807374,0.00484102940875393
"RIIAD1",0.0203980715072957,0.627864515627814,0.234371908013006,0.2666944142887,0.0432858882311898,-0.0840536168863726,-0.140112480378245,-0.285911716787946,-0.262546551387774,-0.354500691232006,-0.474034784462309,-0.380206782145494
"RIMKLB",0.0805697724747925,0.272636029151851,0.0824104995350555,0.0815192502591254,-0.169772326844691,0.0196739320504984,-0.0561283487228577,-0.0902638979483215,0.00212733227904623,-0.0614987369772156,-0.134944660458875,-0.00695347433597148
"RIT2",-0.0336924709874762,0.078214399877498,0.0438886967542123,0.0751757415600927,0.0270764568480809,0.0333012209470825,0.0879684889139206,-0.0422522916390668,-0.00962762079940627,0.0750226640140446,-0.0799956108857973,-0.000346542458495532
"RMI2",-0.149637414374247,-0.718045320987726,-0.0036446775079107,-0.178524613226819,0.00374016104762363,0.0823955826104315,0.137741352497779,0.483177874205442,0.506501041544611,0.457701232353701,0.685324961721785,0.436653905280374
"RNASE11",0.00959990518121171,0.0467861167326654,-0.0479935937967786,-0.0368375642626626,-0.0219640610463328,0.0233268991864455,0.00559618610196955,-0.0766144875376868,-0.0255576425371901,-0.00191055771408181,-0.0438853710893764,0.00842355604148145
"RNASE7",0.495591741646627,-0.373668342444802,-0.128851715554894,-0.0966427412965398,-0.312746970135221,0.0816650166509984,0.167657099159262,0.297037947328872,0.235760357303203,0.345955886765496,0.699522450925189,0.66927859463917
"RND1",-0.124777450364081,0.608936106405068,0.22082106306014,0.195050600343217,0.211121237416886,-0.100194278984034,-0.100023085227008,-0.257341173616126,-0.241311923272523,-0.358815185037823,-0.563386196925425,-0.532880357934948
"RNF113B",-0.0557602454560197,-0.00625223648221399,-0.04260845745464,-0.0219818291512999,-0.0549061654961052,0.00259294960206372,0.0341903474658846,0.003665196355127,0.221060187637183,0.0647105000014646,-0.00291617934125822,0.0330798157777337
"RNF128",0.237113689635009,0.540170945854142,-0.00982350643411607,0.18047811096481,0.0137021139708005,-0.035523688252791,-0.0452052744204895,-0.289584982014728,-0.406388187638347,-0.258596291426606,-0.361088779930532,-0.267177077294645
"RNF212",-0.216630215029109,0.206210223958983,0.134966721432345,0.170068593868934,0.328001549367635,0.0234199937472312,0.00279804327981581,0.0284553106951189,-0.0672524161390052,-0.10567669474962,-0.25561241905119,-0.282938045862306
"ROBO4",0.282298548134374,0.906122193265495,0.210852304408215,0.360911540603201,-0.073011559040951,-0.0963398288849816,-0.148816215520822,-0.396680833221897,-0.489900723704844,-0.434707504469077,-0.648734798661329,-0.33716518297094
"ROPN1L",0.238141377272966,0.661770607988997,0.215204272970477,0.290272149755868,-0.0293326777826288,-0.0690316006374363,-0.0981567542930796,-0.298306990179567,-0.258899052843013,-0.316418638517567,-0.394625160820377,-0.244642772484201
"RORC",-0.232609318590083,0.610530017234057,0.183862905136645,0.271025440401974,0.319574393948152,-0.110636173321017,-0.136970373831231,-0.266558902451163,-0.327480374650108,-0.460680246049491,-0.688870625687015,-0.745617428911396
"ROS1",0.0584298752588861,0.687435371585985,0.135559071122769,0.279581575416236,0.297477220379469,-0.111989535207329,-0.127168276457108,-0.25094149447962,-0.462874426801199,-0.405398042414029,-0.545539364726861,-0.51095640953611
"RP1-170O19.20",0.0393879870356226,-0.312865093485325,-0.0867610947344616,-0.114301001262039,-0.0862269090050766,0.0894968253665406,0.0803270744693671,0.194826487732041,0.1819571557182,0.312365335995197,0.354286052854125,0.355555242884166
"RP11-1085N6.3",0.146409277065559,-0.235520995752504,-0.134172590834724,-0.181252461644828,-0.175878289108684,0.0265840985440613,-0.00363434355164623,0.0460342631090878,0.143780082267243,0.165988407329317,0.345434278374302,0.335667302170027
"RP11-1118M6.1",0.180866898418768,-0.0513167288037199,-0.0254127788169009,-0.0895868815101156,-0.146543272593372,0.0317414271036931,-0.000804430248572198,0.0366827508819818,0.057808030337182,0.149318539464115,0.205507355159638,0.336545591965714
"RP11-1220K2.2",0.0431105285316179,0.0503479664196315,0.136249823796046,0.0296211011886297,-0.0659542914302671,0.0542643679624508,-0.0592622241201414,0.0282706112117176,-0.0355673884543055,0.0250892792401781,0.0130515763365996,0.070469205209637
