i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110
10,c56cda8a-0755-4715-9c46-5bc6280a5bf0.FPKM.txt.gz,0.07685751162847332,0.050994812848549786,0.002776221902929645,0.015561454350631956,0.00021917541338918248,0.0026301049606701895,0.01741226895258505,0.004846211918271923,0.04047439300586903,0.008620899593307843,0.025107761244916347,0.004139980030684558,0.0028979860214791904,0.06263546258188638,0.02678810608090008,0.0018508146019530964,0.010617831137520396,0.010082069015902393,0.0067213793439349296,0.0018021089545332781,0.02013978520809488,4.8705647419818326e-05,0.020310254974064242,0.03285195918466746,0.0046757421523025595,0.00036529235564863746,0.0035798650853566473,0.004529625210043104,0.0005114092979080924,0.021065192509071427,0.05679078489150817,0.001339405304045004,0.00036529235564863746,0.03635876579889438,0.0002678810608090008,0.01989625697099579,4.8705647419818326e-05,0.0001948225896792733,0.0008036431824270024,0.0012906996566251856,0.002703163431799917,0.0011202298906558216,0.00029223388451890997,0.0030197501400287363,0.0037990404987458294,0.07517716679248959,9.741129483963665e-05,0.0004870564741981833,0.00024352823709909165,0.0033850424956773737,2.4352823709909163e-05,0.0061612643986070185,0.04354284879331759,0.00021917541338918248,9.741129483963665e-05,0.0001948225896792733,0.0,0.004967976036821469,0.035871709324696195,0.0003409395319387283,4.8705647419818326e-05,0.008060784647979933,0.0016316391885639139,0.0004870564741981833,0.009789835131383484,0.0033850424956773737,2.4352823709909163e-05,0.00012176411854954583,0.0,2.4352823709909163e-05,0.01928743637824806,0.0,0.0009984657721062756,0.005844677690378199,4.8705647419818326e-05,7.305847112972749e-05,0.036042179090665566,0.00029223388451890997,0.0011689355380756399,0.01049606701897085,0.0007549375350071841,0.0015342278937242773,0.00029223388451890997,0.0052358570976304706,0.0,0.0,4.8705647419818326e-05,0.0,0.00024352823709909165,0.0017046976596936415,0.0008523488298468208,7.305847112972749e-05,0.00014611694225945499,0.0012663468329152765,0.0,0.0006575262401675474,0.0073301999366826584,0.0014368165988846407,0.0,0.0006818790638774566,0.00014611694225945499,0.0,2.4352823709909163e-05,7.305847112972749e-05,0.0012176411854954582,0.00024352823709909165,0.0006331734164576382,0.00014611694225945499,0.08598982051968926,0.011226651730268124
11,8970e6da-5904-483d-8770-0ede67f98cf4.FPKM.txt.gz,0.07944741438628063,0.08219975652358016,0.0033610331868946172,0.007912983644736145,0.0031228497327052346,0.021939342613666438,0.06531519610437728,0.01976922669771873,0.04427565765098185,0.0023553697136505583,0.03810935267030117,0.01328534377811888,0.006404488434870057,0.04414333350976552,0.02167469433123379,0.005081247022706822,0.029746466945429526,0.012861906526226645,0.012094426507171968,0.0036521462975705288,0.030963849044619702,2.6464828243264702e-05,0.007568940877573704,0.050362568146932726,0.0011909172709469115,0.0009527338167575292,0.00444609114486847,0.004948922881490499,0.0012703117556767056,0.018551844598528554,0.02590906685015614,0.0010850579579738528,0.0006086910495950881,0.025829672365426347,0.000979198645000794,0.022336315037315407,0.0014026358968930292,0.0001587889694595882,0.00010585931297305881,0.001058593129730588,0.005769332557031705,0.0006616207060816176,2.6464828243264702e-05,0.016249404541364528,0.0014820303816228233,0.05771979039856032,0.005478219446355793,0.0008204096755412058,0.00010585931297305881,0.01103583337744138,0.0,0.0057164029005451755,0.002911131106759117,0.0001587889694595882,2.6464828243264702e-05,0.000529296564865294,5.2929656486529405e-05,0.002672947652569735,0.013047160323929498,0.00010585931297305881,0.0007145503625681469,0.000529296564865294,2.6464828243264702e-05,0.000793944847297941,0.004816598740274175,0.014211612766633144,0.00010585931297305881,5.2929656486529405e-05,0.0,7.93944847297941e-05,0.05380299581855714,2.6464828243264702e-05,0.0010321283014873234,0.008018842957709205,0.0003969724236489705,0.0001323241412163235,0.0015614248663526173,0.0014820303816228233,0.0001852537977028529,0.005822262213518234,0.0001323241412163235,0.0005028317366220293,0.00010585931297305881,0.016408193510824114,0.0011115227862171174,0.0008998041602709998,0.0003175779389191764,0.0,0.00010585931297305881,0.0016408193510824116,0.000793944847297941,0.009024506430953263,7.93944847297941e-05,0.007383687079870852,0.0038638649235166462,7.93944847297941e-05,0.00042343725189223524,0.0009527338167575292,0.0,0.00010585931297305881,0.000529296564865294,0.0,0.001958397290001588,0.0,0.0005028317366220293,0.0010321283014873234,0.0030434552479754406,0.00010585931297305881,0.014026358968930291,0.0
12,74dfc8ec-405b-4ffa-a282-daac57bf4d01.FPKM.txt.gz,0.02136365691549487,0.06436225527874485,0.005335262467784962,0.025252068544558484,0.004250124338743952,0.0004747479314554415,0.015508432427544423,0.02319482750825157,0.02493556992358819,0.0008590676854907989,0.05122756250847764,0.01966812858886829,0.00029389157661527333,0.04035357417371253,0.021951440068725413,0.00022607044355021024,0.026201564407469367,0.00705339783876656,0.02095673011710449,0.02324004159696161,0.02448342903648777,2.2607044355021025e-05,0.016955283266265768,0.08823529411764706,0.002509381923407334,0.0003391056653253154,0.0007686395080707148,0.0013790297056562825,0.0015824931048514718,0.0059908667540805715,0.01790477912917665,0.00031649862097029435,0.0014242437943663246,0.026902382782475018,0.0006329972419405887,0.08127232445630059,0.000949495862910883,2.2607044355021025e-05,0.0,0.0007460324637156938,0.005764796310530361,0.0002712845322602523,0.0015598860604964506,0.00463444409277931,0.00015824931048514718,0.09940317402902744,0.008997603653298368,0.00418230320567889,0.00011303522177510512,0.07168693764977167,0.0,0.0023963467016322286,0.00031649862097029435,4.521408871004205e-05,0.002712845322602523,0.0004747479314554415,0.00015824931048514718,0.004385766604874079,0.002758059411312565,0.00031649862097029435,0.0001808563548401682,0.0006556042862956097,0.00015824931048514718,0.012004340552516164,0.007211647149251707,0.00574218926617534,0.0015598860604964506,9.04281774200841e-05,0.003911018673418637,0.0016955283266265769,0.0076185739476420855,0.0,0.0019894199032418503,0.030926436677668763,0.0004521408871004205,0.00042953384274539946,0.00040692679839037844,0.008861961387168242,2.2607044355021025e-05,0.0005199620201654835,0.0,0.00040692679839037844,0.0014920649274313875,0.004024053895193743,0.0012207803951711353,0.0008138535967807569,2.2607044355021025e-05,0.0,0.000904281774200841,0.000836460641135778,0.0006329972419405887,0.0011529592621060721,2.2607044355021025e-05,2.2607044355021025e-05,0.0025772030564723968,2.2607044355021025e-05,0.004272731383098974,0.001062531084685988,0.0,6.782113306506308e-05,0.0031875932540579646,0.0,0.0002712845322602523,4.521408871004205e-05,0.0012207803951711353,0.0034136636976081747,0.0031875932540579646,0.0014242437943663246,0.003684948229868427,9.04281774200841e-05
13,ec27c2ca-312a-4e06-bc8f-ca8cb085ab3e.FPKM.txt.gz,0.02567184682750923,0.058427062762943245,0.0009229844595174723,0.012256375032197132,0.008457113419764746,0.0003863655877049884,0.011376320082424658,0.023546836095131793,0.014531639048682064,0.0009444492143899717,0.04625654675023611,0.020520305658109386,0.0001931827938524942,0.04035373916029879,0.030887782261526574,0.0001502532841074955,0.040224950631063794,0.014445780029192067,0.02165793766635185,0.005537906757104834,0.02135743109813686,0.0001502532841074955,0.005130076414527346,0.04307976302910621,0.0014596033313299562,6.439426461749807e-05,0.000601013136429982,0.008435648664892248,0.0005366188718124838,0.008156606851549755,0.024512750064394264,0.0001502532841074955,0.004915428865802353,0.022623851635614322,0.0013737443118399587,0.014295526745084572,4.292950974499871e-05,0.0,8.585901948999742e-05,4.292950974499871e-05,0.005280329698634841,0.000300506568214991,0.0,0.005580836266849833,6.439426461749807e-05,0.06709882373143299,0.008564437194127243,0.006375032197132309,0.00045075985232248647,0.022216021293036833,0.0006439426461749807,0.0031123894565124066,0.0009444492143899717,0.00012878852923499615,4.292950974499871e-05,0.0002575770584699923,0.00010732377436249678,0.0026401648493174206,0.0010303082338799692,6.439426461749807e-05,0.00012878852923499615,0.00023611230359749292,0.0,0.0006654074010474801,0.004164162445264875,0.03384991843393149,0.0006868721559199793,0.0,0.0,0.00045075985232248647,0.011827079934747145,0.0,0.0007941959302824762,0.00766291748948227,0.0032626427406199023,0.0004292950974499871,0.00012878852923499615,0.004679316562204859,0.0015454623508199537,4.292950974499871e-05,0.0,0.0001502532841074955,0.00032197132308749035,0.006933115823817292,0.23821584957499786,0.0036490083283248907,0.0,0.0,6.439426461749807e-05,0.0,0.0009873787241349704,0.00023611230359749292,0.0,0.0036490083283248907,0.014059414441487079,0.0,0.0004292950974499871,0.0001931827938524942,0.0,0.0012449557826049627,6.439426461749807e-05,0.0,0.0,0.0,0.00017171803897999483,0.0,2.1464754872499354e-05,0.00010732377436249678,0.00023611230359749292,4.292950974499871e-05
14,78e16228-2d9f-4e19-bbd2-b0bb85e8faa2.FPKM.txt.gz,0.048656025633418386,0.08019343737020115,0.002640479439862339,0.02812555628078087,0.011807986708597876,0.0019877766569750192,0.02536640360766629,0.02631578947368421,0.037560078324333945,0.002907494214679879,0.05592476117011808,0.023586305108882693,0.0005636978579481398,0.06402420933958346,0.02880792737198125,0.0010087224826440396,0.04067525069720525,0.009998219901501217,0.012609031033050496,0.006319349670681778,0.02951996677149469,0.00011867323325223996,0.009553195276805317,0.04957574319112324,0.0015724203405921794,0.0005043612413220198,0.0009197175577048596,0.009434522043553077,0.0003263513914436599,0.011837655016910935,0.021717201685159913,0.0009197175577048596,0.0004153563163828399,0.02331929033406515,0.0008010443244526197,0.033584525010383906,0.00014834154156529995,0.009167507268735537,0.00011867323325223996,0.00044502462469589985,0.013795763365572896,0.00044502462469589985,0.0,0.013321070432563935,0.0002670147748175399,0.1012876045807868,0.005132617338159378,0.0002670147748175399,0.0,0.014122114757016555,0.0,0.002640479439862339,0.0007120393995134397,0.00017800984987835993,0.0,0.0014834154156529995,0.003916216697323918,0.004420577938645938,0.003530528689254139,0.0002670147748175399,0.0002966830831305999,0.00035601969975671986,0.0,0.00038568800806977984,0.007535750311517237,0.004687592713463478,0.0009197175577048596,0.0,0.0,0.014745149231590815,0.012846377499554975,0.0,0.0011273957158962795,0.019759093336497953,0.00035601969975671986,0.00017800984987835993,0.00017800984987835993,0.002848157598053759,0.0020471132736011393,0.0038568800806977987,0.0005636978579481398,0.0006230344745742597,0.0009197175577048596,0.014062778140390435,0.0,0.0009493858660179197,2.966830831305999e-05,0.0,0.00017800984987835993,0.00038568800806977984,0.0010087224826440396,0.0008603809410787397,2.966830831305999e-05,0.004390909630332878,0.0036788702308194385,0.0,0.00020767815819141994,0.0008900492493917997,0.0,0.00035601969975671986,5.933661662611998e-05,0.0,0.0,0.0,0.002610811131549279,0.0004153563163828399,0.002610811131549279,0.0005340295496350798,0.013647421824007595,0.0
15,512b0f65-4ee9-4d01-b453-075499fe9d83.FPKM.txt.gz,0.08402276439900933,0.07656636981609316,0.0032407651367444804,0.01164567634504927,0.0010012119934657744,0.005770142804447489,0.048268957158665755,0.015518785898719502,0.08078199926226484,0.005480318280023186,0.0360172840807293,0.01225167307793645,0.003952152605785951,0.049744427464825845,0.024924909100490066,0.0018179901986615378,0.01891763713969542,0.013252885071402223,0.007535437635031881,0.002766506824050166,0.021236233335089845,0.00010539073615429204,0.005980924276756073,0.07356273383569584,0.0017916425146229647,0.00018443378827001107,0.0008167782051957633,0.00832586815618907,0.00044791062865574116,0.020524845866048375,0.029772882963587502,0.0008958212573114823,0.0010539073615429204,0.019418243136428308,0.0007377351530800443,0.029720187595510355,0.00023712915634715708,0.0004215629446171682,0.00010539073615429204,0.0032407651367444804,0.006929440902144701,0.00023712915634715708,0.00010539073615429204,0.003925804921747379,0.0036359803973230755,0.07258786952626864,0.002292248511355852,0.0007377351530800443,0.0005533013648100332,0.007640828371186173,5.269536807714602e-05,0.0015545133582758077,0.0005269536807714602,0.0002107814723085841,0.0,0.00036886757654002215,7.904305211571903e-05,0.0017916425146229647,0.013173842019286505,0.00018443378827001107,0.0004215629446171682,0.0011856457817357854,2.634768403857301e-05,0.0014491226221215155,0.005085103019444591,0.007034831638298994,0.0005796490488486062,2.634768403857301e-05,0.0,0.0003425198925014491,0.017020603888918164,0.0,0.00036886757654002215,0.0085893449965748,0.00039521526057859514,5.269536807714602e-05,0.0012910365178900774,0.0024766822996258628,0.00015808610423143806,0.018469726511039678,0.0003161722084628761,0.0008958212573114823,0.0005796490488486062,0.0035832850292459293,0.010828898139853507,0.0008167782051957633,2.634768403857301e-05,2.634768403857301e-05,2.634768403857301e-05,0.0023449438794329977,0.00010539073615429204,0.0003161722084628761,2.634768403857301e-05,0.0016072087263529536,0.002661116087895874,0.00036886757654002215,0.00015808610423143806,0.0020814670390472676,0.0005006059967328872,0.00010539073615429204,0.00023712915634715708,5.269536807714602e-05,0.0013964272540443695,2.634768403857301e-05,0.0009485166253886283,0.0035569373452073562,0.005374927543868894,5.269536807714602e-05,0.05733256046793487,2.634768403857301e-05
16,6632e6de-5170-4096-a298-078b6bfd3760.FPKM.txt.gz,0.05511400651465798,0.046123778501628666,0.006232356134636265,0.03732899022801303,0.0011726384364820848,0.007904451682953312,0.02490770901194354,0.010423452768729642,0.038914223669923996,0.001976112920738328,0.043756786102062975,0.011378935939196526,0.002106406080347448,0.045928338762214985,0.03320304017372421,0.0031921824104234526,0.026775244299674268,0.010532030401737242,0.015396308360477742,0.007904451682953312,0.11064060803474485,8.686210640608035e-05,0.008447339847991314,0.12362649294245386,0.002084690553745928,0.0002823018458197611,0.004538545059717698,0.003452768729641694,0.00021715526601520088,0.016199782844733984,0.02193268186753529,0.0004560260586319218,0.000499457111834962,0.01758957654723127,0.00043431053203040176,0.03300760043431053,0.00019543973941368078,0.0003040173724212812,0.0004560260586319218,0.0016503800217155266,0.0033441910966340934,0.00021715526601520088,4.343105320304018e-05,0.0033876221498371334,0.0008903365906623236,0.08149837133550489,0.0006731813246471227,0.00036916395222584146,0.0004777415852334419,0.013789359391965255,6.514657980456026e-05,0.006188925081433224,0.0012160694896851249,0.00036916395222584146,2.171552660152009e-05,0.0007817589576547231,0.00019543973941368078,0.004429967426710098,0.016460369163952226,0.0006080347448425624,0.0003257328990228013,0.0002823018458197611,2.171552660152009e-05,0.000521172638436482,0.008794788273615635,0.0033007600434310533,0.00021715526601520088,2.171552660152009e-05,0.0,0.0014549402823018458,0.01003257328990228,0.0,0.0008686210640608035,0.006992399565689468,0.00021715526601520088,6.514657980456026e-05,0.00036916395222584146,0.0015418023887079262,0.00019543973941368078,0.0032138979370249727,0.00021715526601520088,0.0006297502714440825,0.0003040173724212812,0.006623235613463626,0.0006297502714440825,0.0002823018458197611,4.343105320304018e-05,0.0,0.00041259500542888166,0.004777415852334419,2.171552660152009e-05,0.0028013029315960914,0.0,0.0003474484256243214,0.0015418023887079262,0.0010857763300760044,0.003800217155266015,0.0015418023887079262,0.0001520086862106406,0.0006731813246471227,0.00021715526601520088,0.0,4.343105320304018e-05,0.0,0.0005863192182410424,0.001020629750271444,0.001758957654723127,0.0001302931596091205,0.02052117263843648,0.0
17,b44cdb13-1812-4bf6-825e-edae5bc5376a.FPKM.txt.gz,0.058599786045405916,0.03664962954158247,0.0051111375252585285,0.016957882641943024,0.00023772732675621063,0.0015452276239153692,0.007290304687190459,0.002080114109116843,0.017354094853203376,0.008518562542097548,0.03936368318871587,0.0028923491422005627,0.006953524307619161,0.07910376797812908,0.03666944015214549,0.004378144934426879,0.009627956733626531,0.012837275644835373,0.011866555727247513,0.0027338642576964223,0.0885930504378145,3.9621221126035104e-05,0.042355085383731526,0.07450770632750901,0.007508221403383653,0.0003367803795712984,0.025555687626292643,0.0009112880858988074,0.0007726138119576846,0.03132057530013075,0.036035500614128926,0.000752803201394667,0.0005150758746384563,0.013312730298347794,0.0004556440429494037,0.05848092238202782,0.0,0.00017829549506715798,0.0014065533499742463,0.0001981061056301755,0.0011292048020920004,0.00035659099013431595,0.0,0.0009112880858988074,0.0048139783668132655,0.08625539839137843,0.0004556440429494037,0.0002773485478822457,0.0016839018978564919,0.009211933911803161,0.0,0.008835532311105829,0.008776100479416776,0.0,0.00023772732675621063,0.0001981061056301755,3.9621221126035104e-05,0.008280835215341337,0.04889258686952732,3.9621221126035104e-05,0.00023772732675621063,0.0016442806767304567,0.0,0.00047545465351242125,0.010539244819525338,0.001327310907722176,7.924244225207021e-05,3.9621221126035104e-05,0.0,0.0,0.006161099885098459,0.0,9.905305281508775e-05,0.0020603034985538253,1.9810610563017552e-05,9.905305281508775e-05,0.0015254170133523516,0.0006933713697056143,0.00035659099013431595,0.0023574626569990887,0.0001981061056301755,0.004160228218233686,1.9810610563017552e-05,0.0010499623598399302,0.0,0.0,0.0,0.0,0.00025753793731922816,0.0005348864852014739,0.00021791671619319307,0.00011886366337810531,0.00017829549506715798,0.00013867427394112286,0.0,0.0,0.0009905305281508775,0.0006537501485795792,0.0,0.00011886366337810531,0.00023772732675621063,0.0,0.0,0.0,0.001465985181663299,0.0004160228218233686,5.943183168905266e-05,0.00035659099013431595,0.036709061373271526,0.0
18,e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.FPKM.txt.gz,0.01807526073475524,0.01741755144226252,0.003171098374518463,0.022209433430423753,0.0006107300573146669,0.004662689091421592,0.03510523348679884,0.003887531710983745,0.02107018697735601,0.006565348116132669,0.04878793573240628,0.005989852485201541,0.0008573710419994363,0.03079488865921263,0.0406605280466034,0.003452973785586771,0.008550220802405337,0.012214601146293339,0.009031757962980363,0.002748285257916001,0.03686695480597576,0.0043338344451752326,0.006342196749036926,0.07992342384665978,0.005261674339941746,0.0001409377055341539,0.0008221366156158978,0.005672742647749695,0.0043338344451752326,0.01358874377525134,0.029620407779761347,0.06524241285351874,0.00030536502865733344,0.006847223527200977,0.00012919289673964107,0.020224560744151084,0.00108052240909518,0.0001409377055341539,0.0,0.0016207836136427698,0.0009865639387390773,1.1744808794512825e-05,0.02249130884149206,0.0015385699520811802,0.0005050267781640515,0.05292210842807479,0.0005872404397256413,0.000469792351780513,0.0014681010993141033,0.006753265056844875,5.8724043972564124e-05,0.0017734661279714366,0.000270130602273795,0.0001409377055341539,0.0015033355256976416,0.0003640890726298976,0.00012919289673964107,0.0010570327915061543,0.0004345579253969745,0.0030653950953678476,0.00016442732312317956,0.0011509912618622568,4.69792351780513e-05,0.0016912524664098468,0.026742929625105702,0.0010922672178896927,0.0008221366156158978,2.348961758902565e-05,0.15812036080052616,0.0,0.0023254721413135393,2.348961758902565e-05,0.0006459644836982054,0.0021845344357793854,0.0006694541012872311,0.00012919289673964107,0.0020435967302452314,0.002689561213943437,2.348961758902565e-05,0.0014681010993141033,0.0,0.0001879169407122052,0.0002818754110683078,0.0005989852485201541,0.0,9.39584703561026e-05,0.0,3.523442638353848e-05,0.0011862256882457954,0.005191205487174669,0.0005872404397256413,0.0001409377055341539,7.046885276707695e-05,5.8724043972564124e-05,0.0008456262332049234,0.0,0.0013154185849854364,0.011298506060321338,0.0,0.005672742647749695,0.00015268251432866672,1.1744808794512825e-05,1.1744808794512825e-05,0.01205017382317016,0.0013976322465470263,0.062012590435027715,0.002419430611669642,8.221366156158978e-05,0.003030160668984309,0.014316921920511134
19,c8c58445-3c7f-4c98-85b0-6a707c3d8473.FPKM.txt.gz,0.07913214990138068,0.06895463510848127,0.00423405654174885,0.012728468113083497,0.002735042735042735,0.033083497698882317,0.029243918474687706,0.01591058514135437,0.048310322156476,0.002813938198553583,0.05541091387245233,0.012123602892833662,0.0010782380013149243,0.046837606837606835,0.0274819197896121,0.004260355029585799,0.031374095989480606,0.014779750164365548,0.011203155818540434,0.005233399079552926,0.043234714003944776,0.00018408941485864564,0.006495726495726496,0.09270216962524655,0.002577251808021039,7.889546351084812e-05,0.0017094017094017094,0.006495726495726496,0.00026298487836949375,0.01898750821827745,0.0505982905982906,0.001051939513477975,0.0026824457593688364,0.02159105851413544,0.0006048652202498356,0.032426035502958576,0.0003155818540433925,5.259697567389875e-05,0.0,0.0012360289283366206,0.0044444444444444444,0.00028928336620644314,2.6298487836949376e-05,0.005654174884944116,0.0010782380013149243,0.0860749506903353,0.00462853385930309,0.00042077580539119,0.00047337278106508875,0.02277449046679816,0.0,0.0042077580539119,0.004076265614727153,0.000210387902695595,0.0,0.0012097304404996713,2.6298487836949376e-05,0.005417488494411571,0.004812623274161736,0.0003155818540433925,0.00026298487836949375,0.00044707429322813936,0.0,0.0022090729783037473,0.0038132807363576594,0.004865220249835635,0.0003681788297172913,2.6298487836949376e-05,0.0,0.0024194608809993425,0.003708086785009862,0.0,0.0016042077580539118,0.005101906640368178,0.00042077580539119,0.00018408941485864564,7.889546351084812e-05,0.00294543063773833,0.0003944773175542406,0.0009467455621301775,5.259697567389875e-05,0.0029717291255752796,0.00018408941485864564,0.01088757396449704,2.6298487836949376e-05,0.0003944773175542406,0.0,0.0,5.259697567389875e-05,0.002314266929651545,0.002024983563445102,0.0018671926364234057,2.6298487836949376e-05,0.0016305062458908614,0.0009467455621301775,0.0,0.0004996712689020381,0.001761998685075608,0.0,5.259697567389875e-05,0.0003155818540433925,0.0,0.0,0.0,0.0007100591715976331,2.6298487836949376e-05,0.0017357001972386587,0.00018408941485864564,0.004339250493096647,0.00084155161078238
