i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35
1025,dcaf948d-c02a-4b7b-913b-e91c74b7641c.FPKM.txt.gz,0.5151364540032533,0.02873667088378818,0.1927525754563528,0.00867522139887945,0.031041026567865535,0.006913067052232063,0.00022591722392915236,0.002010663292969456,0.013735767214892463,0.0,0.0028013735767214894,6.777516717874571e-05,0.0018073377914332189,0.016853424905114767,0.0009262606181095246,0.00027110066871498283,0.10062353153804446,0.0,9.036688957166094e-05,0.00029369239110789804,0.02518977046810049,0.004134285197903488,0.0003388758358937285,9.036688957166094e-05,0.0,0.00015814205675040665,4.518344478583047e-05,0.03639526477498645,0.00022591722392915236,0.009398156515452737,0.0,0.00011295861196457618,2.2591722392915236e-05,0.0009036688957166094,2.2591722392915236e-05
1026,334ec5ef-bc13-4a08-b60e-445108510a95.FPKM.txt.gz,0.42191443336137485,0.03214757841605576,0.19006129071025119,0.013670231943276049,0.06357408965268598,0.012889075832231704,0.0035452469655089533,0.0007210671794255498,0.00444658093979089,9.013339742819372e-05,0.00258382405960822,0.002914313183511597,0.0018627568801826704,0.051255858670832835,3.004446580939791e-05,0.0007210671794255498,0.09677322437207067,6.008893161879582e-05,3.004446580939791e-05,0.0007511116452349478,0.05873693065737291,0.0024035572647518326,3.004446580939791e-05,0.007571205383968273,0.0,0.00015022232904698954,0.00048071145295036654,0.008081961302728037,0.018297079677923326,0.0027040019228458116,0.0,6.008893161879582e-05,9.013339742819372e-05,0.001321956495613508,3.004446580939791e-05
1027,ce85344b-0f16-4f96-b8da-af518e2adc71.FPKM.txt.gz,0.4039251417331945,0.0603956959389101,0.15260904778433415,0.0005351151220640982,0.010196112460951059,0.020565775772301283,0.0003471017007983339,0.0003037139881985422,0.0023863241929885457,1.4462570866597246e-05,0.0035577924331829224,0.00598750433877126,0.0013016313779937521,0.007086659724632651,0.003340853870183964,0.0008099039685294458,0.0714306375101238,1.4462570866597246e-05,0.0002169385629989587,5.785028346638898e-05,0.218543908365151,0.012799375216938563,0.00014462570866597245,5.785028346638898e-05,0.0,5.785028346638898e-05,2.892514173319449e-05,0.009675459909753558,0.00013016313779937522,0.00041941455513132015,2.892514173319449e-05,0.002227235913455976,0.004902811523776467,0.0012582436653939605,0.004642485248177716
1028,5958e543-9a75-4144-9f93-9daa1cc14190.FPKM.txt.gz,0.5106888361045131,0.03866983372921615,0.19926365795724466,0.0072446555819477435,0.028503562945368172,0.012826603325415678,0.0005463182897862233,0.001163895486935867,0.005700712589073635,0.0,0.005748218527315914,0.00042755344418052255,0.007292161520190024,0.02339667458432304,0.00019002375296912113,0.00330166270783848,0.09204275534441805,2.375296912114014e-05,0.0005938242280285036,7.125890736342043e-05,0.017529691211401424,0.006247030878859857,0.00047505938242280285,0.00023752969121140142,2.375296912114014e-05,0.000166270783847981,2.375296912114014e-05,0.00047505938242280285,0.00042755344418052255,0.014204275534441806,0.0,0.012589073634204275,0.00679334916864608,0.0030641330166270783,4.750593824228028e-05
1029,968ba83a-fbf6-45ca-b8a9-6543b30be443.FPKM.txt.gz,0.39188232517895066,0.08010173313406224,0.1599937072288209,0.0012323343559086499,0.025433283515561497,0.055219067096672694,0.02168384068800965,0.00060305723799785,0.0036183434279870997,0.0001573192794777,0.018878313537324,0.0015207530349510999,0.00207137051312305,0.018091717139935497,0.00028841867904245,0.0154172893888146,0.08175358556857809,0.0001048795196518,0.0001573192794777,0.00018353915939065,0.0703217179265319,0.00972757544770445,0.00028841867904245,0.0003146385589554,0.0,0.013529458035082199,0.00091769579695325,0.00034085843886835,0.0068696085371929,0.000524397598259,0.0006817168777367,0.0083379218123181,0.00049817771834605,0.00925561760927135,0.0
1030,a3884915-b232-4c1f-b87a-d0a196ae7aeb.FPKM.txt.gz,0.5103540870198434,0.01870562534134353,0.2298607318405243,0.007236482796286183,0.036000364099763336,0.002412160932095394,9.102494083378845e-05,0.0005461496450027307,0.015360458765701803,0.00020480611687602403,0.008032951028581831,0.0038230475150191155,0.0015474239941744039,0.018978700163844894,0.0,9.102494083378845e-05,0.0859275441470963,0.0,0.0,9.102494083378845e-05,0.0032768978700163844,0.003185872929182596,0.0008192244675040961,0.0019115237575095577,0.0,0.0001592936464591298,0.0007054432914618605,0.0002958310577098125,0.008055707263790278,0.03636446386309849,0.0,0.0009330056435463317,0.003936828691061351,0.0010695430547970144,2.2756235208447114e-05
1031,84bf2e9a-56a4-49ba-bbb9-ad931c77e117.FPKM.txt.gz,0.19384547644965203,0.007607539046733773,0.13041670233974634,0.0047700003669231055,0.05083108083316006,0.002067000159000012,0.0,0.00040361541566272426,0.004231846479372806,0.0010763077751005982,0.0027763848289526793,0.0005748461980650922,0.00024461540343195413,0.019642616895585916,0.0,8.561539120118394e-05,0.025097540392118492,0.14992478076344468,4.892308068639082e-05,0.0004647692665207128,0.004549846503834346,9.784616137278164e-05,0.0001956923227455633,0.010995462384266337,0.0,4.892308068639082e-05,0.00026907694377514954,7.338462102958624e-05,0.38134318318024485,0.0077298467484497495,0.0,2.446154034319541e-05,1.2230770171597706e-05,3.669231051479312e-05,0.0005136923472071036
1032,8ef08961-b69c-481b-ba38-205bff347775.FPKM.txt.gz,0.4489313631287818,0.0310073493131119,0.22479029786792012,0.0022073908639987537,0.05757394759394396,0.0027787155582101957,0.000285662347105721,0.001220557301269899,0.014153270833874361,0.001688004778351988,0.004284935206585815,0.0001298465214116914,0.0003116316513880593,0.017087802217778586,2.5969304282338277e-05,2.5969304282338277e-05,0.061988729321941466,0.03194224426727608,0.0,0.0,0.049497493962136756,0.00010387721712935311,5.1938608564676554e-05,0.0,0.0,5.1938608564676554e-05,0.0,7.790791284701483e-05,2.5969304282338277e-05,0.017425403173448983,0.0,0.0,0.0,0.008050484327524865,0.02428129950398629
1033,de2b023c-ec3f-4440-8f6e-b0ea8e723122.FPKM.txt.gz,0.48202295863114575,0.026938488195798138,0.2185943253194715,0.011750054147714966,0.06354234351310374,0.0036820446177171324,0.00016244314489928524,0.00046025557721464155,0.016298462204894955,0.0,0.005171106779293914,0.0013266190166774962,0.002084687026207494,0.04851635260991986,0.0028969027507039203,0.00013536928741607104,0.10182477799436863,0.0,0.00013536928741607104,0.00013536928741607104,0.0026803118908382065,0.0024095733160060646,0.00016244314489928524,0.0050898852068442715,0.0,0.00018951700238249947,0.0,0.0022471301711067793,0.00013536928741607104,0.0008934372969460688,0.0,0.00016244314489928524,5.4147714966428416e-05,0.00024366471734892786,5.4147714966428416e-05
1034,b5dc51e7-76d4-480f-bc2f-a0fc74947c35.FPKM.txt.gz,0.47478883321403004,0.0298067287043665,0.19541875447387258,0.00509663564781675,0.10067287043664996,0.013457408732999283,0.00042949176807444524,0.0007158196134574087,0.006642806012884753,0.0,0.0029205440229062274,0.004495347172512527,0.001717967072297781,0.04143163922691482,0.0,0.0006585540443808161,0.07504652827487474,0.0,0.0,0.0,0.04042949176807444,0.0015461703650680029,0.0005153901216893343,0.00031496062992125983,0.0,0.0001145311381531854,0.0,0.00020042949176807444,0.0005153901216893343,0.0006299212598425197,0.0,0.0,0.00025769506084466715,0.0021474588403722263,2.863278453829635e-05
1035,d7cd82fa-6b87-4d9b-af1d-b029dfc1d4bc.FPKM.txt.gz,0.4020910768243442,0.027301655212985,0.2224242586303714,0.014653581838115357,0.16669786346498383,0.004465598844827125,0.000267401128432762,0.0002406610155894858,0.007460491483274059,0.0013102655293205337,0.006283926518169907,0.0001604406770596572,0.00040110169264914296,0.02369173997914271,2.6740112843276198e-05,2.6740112843276198e-05,0.06971147418242105,0.0,5.3480225686552396e-05,0.0002406610155894858,0.00189854801187261,8.02203385298286e-05,0.0,0.006497847420916116,0.0,5.3480225686552396e-05,2.6740112843276198e-05,5.3480225686552396e-05,0.030563948979864693,0.013102655293205338,0.0,0.0,0.0,0.00021392090274620958,0.0
1036,95ffbe8d-1a65-48ca-a3f4-ce05a5fd5201.FPKM.txt.gz,0.49362150259687415,0.034226083626528805,0.21519350901127307,0.008209473205524042,0.04810799167085517,0.01112946075967545,0.00011967162107177903,0.0008137670232880974,0.006845216725305761,0.0006701610780019626,0.002608841339364783,0.0004068835116440487,0.002848184581508341,0.04674373519063689,2.3934324214355807e-05,0.0003829491874296929,0.073119360474857,0.0,2.3934324214355807e-05,2.3934324214355807e-05,0.048658481127785355,0.0005265551327158278,2.3934324214355807e-05,0.0011249132380747229,0.0,9.573729685742323e-05,0.0,0.0009334386443598765,0.0003350805390009813,0.0003111462147866255,0.0,2.3934324214355807e-05,0.00047868648428711614,0.002369498097221225,0.0
1037,4cb8bb61-b1d0-44d3-beb2-c6989b60aa50.FPKM.txt.gz,0.5053603083935958,0.03750808970426855,0.20518303835223275,0.0022229100424885338,0.05568530346942795,0.0044458200849770676,0.00036579532344748026,0.0010973859703424407,0.015222713075775909,0.00014069050901826163,0.00931371169700892,0.0010973859703424407,0.002082219533470272,0.046427867976026334,5.627620360730465e-05,0.00019696671262556627,0.10295731449956386,2.8138101803652325e-05,8.441430541095698e-05,0.0008160049523059174,0.002504291060525057,0.00039393342525113255,0.00028138101803652327,0.0014069050901826163,8.441430541095698e-05,0.00014069050901826163,2.8138101803652325e-05,0.00047834773066208954,0.00019696671262556627,0.0025605672641323615,0.0,0.0011536621739497454,2.8138101803652325e-05,0.00036579532344748026,8.441430541095698e-05
1038,4791874c-5ef8-4fbf-8085-055a28057529.FPKM.txt.gz,0.020797994479103802,0.001028472254461177,0.014198630846311249,0.0002428337267477779,0.012566645359197506,0.00012498794759076802,7.142168433758173e-06,0.9421555778549926,0.0014373613972938324,0.00036425059012166685,0.00020355180036210795,1.9640963192834978e-05,1.071325265063726e-05,0.0033496769954325834,5.35662632531863e-06,3.5710842168790867e-06,0.0026622432836833593,0.0,0.0,8.927710542197717e-05,0.0005731590168090935,1.4284336867516347e-05,1.071325265063726e-05,3.3925300060351326e-05,0.0,4.285301060254904e-05,0.0,5.35662632531863e-06,0.0,0.0,0.0,0.0,0.0,1.7855421084395434e-06,4.9995179036307215e-05
1039,506c50e7-9e5a-434d-bb0d-2fd224c33bfb.FPKM.txt.gz,0.4415139578694982,0.015563452646001027,0.21230090768967289,0.012587771878746361,0.08944168522007193,0.00417451618427813,0.00010703887651995205,0.0011132043158075013,0.006914711423188902,4.2815550607980816e-05,0.003468059599246446,0.0016912142490152424,0.0006422332591197123,0.03658588799451961,0.006572187018325056,4.2815550607980816e-05,0.07445624250727864,0.0,4.2815550607980816e-05,4.2815550607980816e-05,0.014578694982017469,0.000470971056687789,0.0,0.0034894673745504367,0.0,6.422332591197122e-05,0.00038533995547182737,0.050051378660729576,0.0002354855283438945,0.0011560198664154822,0.0,8.563110121596163e-05,4.2815550607980816e-05,0.014064908374721699,0.008070731289604385
1040,1e215a66-f961-4870-a370-4b945e1f7053.FPKM.txt.gz,0.4092265515066233,0.07279586588383716,0.12505458780144596,0.003335921199475957,0.013489252268426415,0.03612499393468873,0.0005094861468290553,0.00043670241156776166,0.004112281042263089,1.2130622543548935e-05,0.00433063224804697,0.0004488330341113106,0.0036998398757824252,0.012470279974768305,0.0003517880537629191,0.0011038866514629531,0.07433645494686787,0.00015769809306613616,0.00012130622543548935,0.00023048182832742978,0.20697268183803194,0.005592216992576059,6.0653112717744674e-05,0.0008248823329613275,1.2130622543548935e-05,4.852249017419574e-05,0.001285845989616187,0.0007035761075258382,0.004427677228395361,0.006890193604735795,0.0,0.004088019797175991,0.00016982871560968508,0.006465621815711582,0.00010917560289194042
1041,e5cb3591-f0c2-4630-be79-aaaf125fe720.FPKM.txt.gz,0.40676596818985106,0.031810148952284775,0.21709164352436253,0.0031052764453420854,0.11229487503155769,0.007927291088109063,0.00022721534965917698,0.0008836152486745772,0.00878566018682151,0.00651350669022974,0.00456955314314567,0.0002019691996970462,0.001237061348144408,0.016233274425650087,0.00025246149962130775,0.0004039383993940924,0.07700075738449887,2.5246149962130775e-05,2.5246149962130775e-05,0.0003029537995455693,0.09394092400908861,0.0024488765463266853,0.0,0.0011360767482958849,0.0,0.00012623074981065388,2.5246149962130775e-05,0.0003029537995455693,0.0,0.0043423377934864935,0.0,0.0,2.5246149962130775e-05,0.0012118151981822772,0.0007826306488260541
1042,5d3c2256-e8ed-4145-8c2d-b221c75dc049.FPKM.txt.gz,0.4974791728451646,0.041681270389043165,0.194575503491413,0.008519586961796662,0.06265670917473241,0.010298994365209889,0.0002965679005688712,0.0004313714917365399,0.006632336685449301,0.0001348035911676687,0.0023995039227845028,0.0009166644199401472,0.004852929282036073,0.041303820333773694,0.0004313714917365399,0.0018063681216467606,0.08934782022593082,0.0,0.00021568574586826994,0.00016176430940120244,0.015367609393114233,0.004987732873203742,5.3921436467067486e-05,0.0035857755250599875,0.0,0.00016176430940120244,8.088215470060122e-05,0.0013210751934431533,0.0038284219891617914,0.002992639723922245,5.3921436467067486e-05,2.6960718233533743e-05,2.6960718233533743e-05,0.0025343075139521716,0.000835782265239546
1043,88a06699-eaa7-4c6e-9062-d235298fe3da.FPKM.txt.gz,0.5117036233135189,0.020866734084798857,0.21330439286683275,0.005303011617295217,0.07868189329847322,0.006881582517327282,0.007226894901709296,0.00034531238438201414,0.00683225217670128,0.00017265619219100707,0.0025405125422391043,0.0003699775546950152,0.0032558024813161336,0.03356929679599437,0.0002219865328170091,0.00014799102187800607,0.06925979823890684,0.0,4.9330340626002024e-05,7.399551093900303e-05,0.0014305798781540585,0.0011592630047110475,7.399551093900303e-05,0.0016525664109710678,0.0,0.0011839281750240485,2.4665170313001012e-05,0.00014799102187800607,0.004119083442271169,0.0048837037219742006,0.00012332585156500506,0.0,0.02271662185827393,0.0016279012406580668,4.9330340626002024e-05
1044,9f90bbb9-173f-4dad-a5d2-0e07a7481099.FPKM.txt.gz,0.4281981404296249,0.02760500160307791,0.15806348188521963,0.002228278294325104,0.010500160307790959,0.0008336005129849311,4.8092337287592177e-05,9.618467457518435e-05,0.010227637063161269,0.0,0.0036229560756652775,0.0005290157101635139,0.00022443090734209682,0.005498557229881372,0.00014427701186277652,0.0015068932350112215,0.04512664315485733,0.0,0.00017633857005450464,0.0009778775248477077,0.00020840012824623278,0.012039115100993909,0.00014427701186277652,0.00014427701186277652,0.0,8.01538954793203e-05,0.022523244629689004,3.206155819172812e-05,0.20282141712087207,0.05865662071176659,0.0,0.001074062199422892,0.005803142032702789,0.0008496312920807951,1.603077909586406e-05
1045,5a4ccc96-fd1b-4237-b8f1-1344b880fa00.FPKM.txt.gz,0.4940235156364346,0.06940040005854516,0.2037859198907157,0.005610577157632825,0.026906376542908717,0.009928282187637215,0.000268331951017222,0.000268331951017222,0.011318729570181003,0.0,0.00492755037322535,0.00048787627457676734,0.002146655608137776,0.022832609650192712,9.757525491535346e-05,0.002073474166951261,0.08620773771771478,0.0,0.0002927257647460604,0.0,0.04869005220276138,0.0019515050983070694,0.00012196906864419184,0.000268331951017222,0.0,0.00024393813728838367,2.4393813728838365e-05,0.00024393813728838367,0.00031711957847489877,0.00478118749085232,0.0,0.000536663902034444,0.00019515050983070692,0.0020490803532224227,0.0
1046,36866b9a-180c-4d05-8030-6d0ace6f6adf.FPKM.txt.gz,0.41449536828227457,0.05101828400929813,0.19838323561045,0.0014571696214828436,0.010737952329736669,0.01753807722998994,0.004544981438434584,0.00024286160358047394,0.00775422405717656,0.0,0.0014051278492870278,0.0037123130833015302,0.043871213961072755,0.009488949797037089,0.01793706415015786,0.0034867987371196615,0.055216320299760605,0.0,3.469451479721056e-05,1.734725739860528e-05,0.012195121951219513,0.06895534815945599,6.938902959442112e-05,8.673628699302641e-05,0.0,8.673628699302641e-05,1.734725739860528e-05,0.07566873677271624,0.0005898067515525795,0.0,0.0,0.0001908198313846581,0.0,0.0001908198313846581,0.0006071540089511848
1047,141d81ab-3493-4e25-b9ee-17a905f68b23.FPKM.txt.gz,0.4617007704009029,0.05655331468668728,0.21460817508219246,0.0005888414544383925,0.009642278816428677,0.02502576181363168,0.0003434908484223956,0.0006869816968447912,0.0042691005446783455,0.0014721036360959812,0.0055939938171647285,0.018352225329996565,0.005078757544531135,0.004318170665881545,0.0019137347269247754,0.0005888414544383925,0.1309681534913391,0.0,0.017076402178713382,2.4535060601599685e-05,0.010746356543500663,0.005127827665734335,4.907012120319937e-05,2.4535060601599685e-05,0.0,0.0,0.0,0.01970165366308455,0.001324893272486383,0.0,0.0,0.0,0.0037783993326463514,0.0003680259090239953,7.360518180479906e-05
1048,1651f9c4-219f-4d46-adcc-6003c91eb059.FPKM.txt.gz,0.49218940094408486,0.02428342011776729,0.23668629454799098,0.018103070709036936,0.0320859084789203,0.002936071503885023,0.0001784352847664931,0.0007299625285901991,0.0103492465164566,1.6221389524226645e-05,0.009878826220254027,0.0003244277904845329,0.000778626697162879,0.02775479747595179,9.732833714535988e-05,4.866416857267994e-05,0.10425487047220465,3.244277904845329e-05,0.00012977111619381316,0.0,0.014712800298473567,0.001054390319074732,0.0,3.244277904845329e-05,0.0,6.488555809690658e-05,0.0,0.00040553473810566614,0.0028549645562638898,0.012003828247927718,0.0,1.6221389524226645e-05,0.00016221389524226644,0.00019465667429071975,0.00764027446591075
1049,8f994f43-e36e-4659-bb8c-ee3f0f91a2f2.FPKM.txt.gz,0.4959349593495935,0.02345679012345679,0.19894610057211684,0.015176151761517615,0.09653718759409817,0.005691056910569106,9.03342366757001e-05,0.0007226738934056008,0.012195121951219513,3.0111412225233363e-05,0.009183980728696176,0.0005118940078289672,0.0008732309545317676,0.04760614272809395,6.0222824450466725e-05,6.0222824450466725e-05,0.07341162300511894,3.0111412225233363e-05,3.0111412225233363e-05,0.0006022282445046673,0.0009334537789822343,0.001324902137910268,3.0111412225233363e-05,0.007015959048479374,0.0,0.00012044564890093345,0.000331225534477567,0.00021077988557663353,0.0014754591990364348,0.003824149352604637,0.0,3.0111412225233363e-05,0.0026196928635953028,0.00012044564890093345,0.0008130081300813008
1050,a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc.FPKM.txt.gz,0.4059448700615893,0.1189161784587652,0.22205948625506985,0.0006572029442691904,0.01992263782484603,0.011116118371638877,0.002966801862700916,0.00473186119873817,0.005013519603424966,0.00013144058885383806,0.012355415352260778,0.0011266336187471834,0.007003905663211657,0.01838290521255821,0.004544088928946973,0.009726603575184017,0.07279930899804717,5.633168093735917e-05,0.0005633168093735917,0.00011266336187471834,0.028147063241700465,0.03871864203094487,5.633168093735917e-05,0.00020654949677031696,3.755445395823945e-05,0.00013144058885383806,0.0003567673126032747,0.0028165840468679587,0.005802163136547994,0.0002628811777076761,5.633168093735917e-05,0.0008449752140603876,0.0002253267237494367,0.004130989935406339,7.51089079164789e-05
1051,a18f26c8-9497-4824-a5ba-7b192f4ca987.FPKM.txt.gz,0.5011482904423601,0.0251550728681505,0.17514112167586016,0.0020819471571762787,0.03416968942499624,0.012126805606232964,0.0010946320104741258,0.0002360971002983409,0.006803889163143097,0.0,0.004185357687106952,0.0004507308278422871,0.0030263355583696424,0.014917044064304264,0.003047798931124037,0.00012878023652636774,0.1010280955549355,6.439011826318387e-05,0.000858534910175785,0.0003219505913159194,0.0007726814191582065,0.010517052649653367,0.0004721942005966818,0.0003004872185615248,0.0,0.00012878023652636774,0.0,0.06368182696228886,0.020347277371166105,0.000171706982035157,0.0,0.004743405378721212,0.006696572299371123,0.005988280998476101,0.00019317035478955163
1052,0ca8f6dd-6ffc-416c-8f06-5dee152618a9.FPKM.txt.gz,0.49923560886693713,0.02149115070265185,0.25956958899276766,0.0043217498677015345,0.052331392955841716,0.010525077909096254,5.8799317927912035e-05,0.0007937907920268125,0.00590933145175516,0.0001763979537837361,0.014317633915446581,0.00026459693067560415,0.00023519727171164814,0.022872934673957783,0.0,2.9399658963956018e-05,0.07238196036925972,2.9399658963956018e-05,5.8799317927912035e-05,0.001646380901981537,0.00590933145175516,0.0004997942023872523,0.0003233962486035162,0.0015287822661257128,0.0,0.0001763979537837361,2.9399658963956018e-05,0.023578526489092727,0.0,0.0012641853354501088,0.0,0.0,8.819897689186806e-05,0.0003527959075674722,0.0
1053,fe86fbf3-07cb-4d29-bc2b-58c5fbcd275c.FPKM.txt.gz,0.5395322678914561,0.04853072128227961,0.21181515676993018,0.00011716736185968036,0.011740169658339973,0.01855931011857337,0.0007030041711580822,0.000609270281670338,0.0045695271125275345,0.0,0.0037024886347658994,0.002882317101748137,0.007709612410366968,0.0033978534939307307,0.004897595725734639,0.002319913764821671,0.1006233303650935,0.0,0.00016403430660355252,7.030041711580822e-05,0.01570042648919717,0.008553217415756667,2.3433472371936072e-05,0.00018746777897548858,4.6866944743872144e-05,2.3433472371936072e-05,0.0,0.004382059333552046,0.0,0.0,0.0,0.0,0.007030041711580822,0.0021090125134742466,0.0
1054,4d5b0ba8-64d8-404b-9a83-fc4111686afe.FPKM.txt.gz,0.5195644699140402,0.023702005730659025,0.2474269340974212,0.006120343839541548,0.029822349570200572,0.004905444126074498,0.009214899713467048,0.0004126074498567335,0.00786246418338109,0.0003438395415472779,0.008206303724928367,0.00011461318051575932,0.0007335243553008596,0.018934097421203437,0.0,0.0002979942693409742,0.08983381088825215,0.0,4.584527220630373e-05,0.0003667621776504298,0.004240687679083094,0.00038968481375358167,2.2922636103151864e-05,0.0037593123209169054,0.0,9.169054441260745e-05,9.169054441260745e-05,0.00016045845272206303,0.005318051575931232,0.01687106017191977,0.0,6.876790830945559e-05,0.00020630372492836676,0.0002979942693409742,0.0005730659025787965
1055,7d43beb3-7d7b-4d27-b63c-ac3c29ad64e7.FPKM.txt.gz,0.4472768375026027,0.03697314018858384,0.2580980992890925,0.006127487432701746,0.04527201879889348,0.009369701656801213,0.0044617626937148635,0.0008031172848686754,0.004997174216960647,8.923525387429727e-05,0.00469972337071299,0.0010410779618668015,0.0016062345697373508,0.01668699247449359,0.010143073857045123,0.0005651566078705494,0.10898599006514173,0.0,5.949016924953151e-05,0.00017847050774859454,0.019512775513846337,0.006930604717570421,0.0,0.001338528808114459,0.0,0.00011898033849906302,2.9745084624765756e-05,0.007019839971444719,0.00017847050774859454,0.00029745084624765755,2.9745084624765756e-05,0.006811624379071358,2.9745084624765756e-05,0.0002082155923733603,5.949016924953151e-05
1056,9221965b-27b8-410e-bf2c-32f9318d0514.FPKM.txt.gz,0.4491355135027712,0.05524764281140283,0.19166648265506658,0.007066045443504759,0.028816216574292845,0.012166846998034756,0.0003533022721752379,0.0018989997129419038,0.0068452315233952345,0.0,0.004615010930289046,0.01238766091814428,0.0014573718727228565,0.022964647691390467,0.00011040696005476186,0.00044162784021904743,0.08165698765650187,4.416278402190474e-05,0.000596197584295714,0.0010599068165257138,0.09552410183937995,0.0016119416167995231,0.0006624417603285711,0.0009274184644599996,2.208139201095237e-05,0.0001545697440766666,2.208139201095237e-05,0.00011040696005476186,0.0017002671848433326,0.013447567734669994,0.0,4.416278402190474e-05,0.0003533022721752379,0.005343696866650474,0.001545697440766666
1057,71c9e9d3-9276-468c-a3a0-053880a75511.FPKM.txt.gz,0.5185361641306614,0.027275704969776375,0.214185748741923,0.005359854688384004,0.03623857308757407,0.008516213560432362,2.9776970491022243e-05,0.0009230860852216896,0.006134055921150582,0.0,0.001607956406515201,0.0011910788196408898,0.0013101867016049786,0.031950689336866865,0.0,0.0008337551737486228,0.131167555012953,0.0,8.933091147306673e-05,0.0010719709376768008,0.0020248339933895128,0.0008337551737486228,2.9776970491022243e-05,0.0006253163803114671,2.9776970491022243e-05,8.933091147306673e-05,0.00014888485245511123,0.00011910788196408897,0.0013995176130780454,0.006074501980168538,0.0,0.0,0.0,0.0003573236458922669,0.0018461721704433791
1058,2bb5a0f3-eaa6-4138-8bec-38c7c36c95fc.FPKM.txt.gz,0.5173673802768464,0.031403146762961055,0.1981987791247528,0.008404264465652136,0.026652910325853322,0.012316223884446737,0.0005803456280629352,0.00045137993293783854,0.00550253632533746,0.0,0.0041269022440030955,0.0007952884532714298,0.0049436849797953744,0.03752901728140315,0.0011177026910841716,0.0012681626687301177,0.11512337718166968,2.1494282520849452e-05,0.00021494282520849453,4.2988565041698905e-05,0.01652910325853323,0.010704152695383029,0.0,0.0012251741036884188,2.1494282520849452e-05,0.00017195426016679562,0.0,0.0013111512337718168,0.00023643710772934399,0.0026437967500644827,0.0,0.0,4.2988565041698905e-05,0.0010102312784799243,4.2988565041698905e-05
1059,c77a24cf-b389-4c74-8477-792a1529b1fb.FPKM.txt.gz,0.4345059759672691,0.03886794884185432,0.1496246899262266,0.000773170967430173,0.01108211719983248,0.004864534003414838,0.0005154473116201153,0.0003221545697625721,0.004510163976676009,0.0,0.006716922779549628,0.0012402950935859025,0.00277052929995812,0.0058793208981669405,0.08453335910569891,0.002158435617409233,0.10652040849199446,0.0,0.00025772365581005764,0.0,0.010534454431236106,0.11689378563834928,1.6107728488128602e-05,1.6107728488128602e-05,0.0,3.2215456976257205e-05,0.0,0.006765245965014014,0.0,1.6107728488128602e-05,0.0,3.2215456976257205e-05,0.007538416932444187,8.053864244064302e-05,0.002931606584839406
1060,6068fbcf-7836-41f6-8cd2-4cffde58d00a.FPKM.txt.gz,0.5068482242395286,0.027074374900461856,0.21755056537665232,0.00485746137920051,0.05436109783935871,0.01433349259436216,0.00015926102882624622,0.002096936879545575,0.022455805064500716,0.0,0.003371025110155545,0.00031852205765249244,0.0018049583266974572,0.02564102564102564,0.00015926102882624622,0.0004512395816743643,0.10065297021818762,0.0,2.654350480437437e-05,0.00010617401921749748,0.010192705844879758,0.0016191537930668365,0.0003716090672612412,0.0009821096777618517,0.0,0.00021234803843499497,0.0004512395816743643,0.0005574136008918618,0.0002654350480437437,0.001008653182566226,0.0,0.0,5.308700960874874e-05,0.0019907628603280775,2.654350480437437e-05
1061,a8a58442-78f5-4876-b25e-c04339eb6f26.FPKM.txt.gz,0.38771725053163425,0.03359288809299202,0.12871144652479094,0.001327086964168652,0.012375485665861887,0.012007738675791055,0.00015988999568297013,0.00033576899093423724,0.005260380857969717,0.0,0.008777960762995059,0.004253073885167005,0.0006075819835952864,0.010137025726300306,4.796699870489103e-05,7.994499784148506e-05,0.05911133140399405,0.0,9.593399740978206e-05,0.0005596149848903954,0.28764210223366327,0.010232959723710088,1.5988999568297013e-05,0.00015988999568297013,1.5988999568297013e-05,0.00014390099611467312,0.0,0.009337575747885454,0.0006875269814367715,0.0003517579905025343,0.0004476919879123163,0.0034376349071838573,0.0028140639240202743,0.019506579473322353,4.796699870489103e-05
1062,b8001d68-74fb-46a4-b0c5-388387479685.FPKM.txt.gz,0.4285123223601367,0.03635545961503868,0.14389278647238712,8.994423457456377e-05,0.01169275049469329,0.006080230257240511,0.0070696168375607125,0.0003597769382982551,0.003975535168195718,0.0,0.002572405108832524,0.004173412484259759,0.013005936319481921,0.004263356718834323,0.0017089404569167117,0.008382802662349344,0.10377765785213168,0.0,3.597769382982551e-05,7.195538765965101e-05,0.20581039755351682,0.003363914373088685,0.0001618996222342148,1.7988846914912754e-05,0.0,0.00012592192840438929,0.011243029321820471,0.0004317323259579061,0.0005216765605324698,0.0,0.0,0.00048569886670264434,0.0014570966001079331,0.0003597769382982551,0.0
