,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65
RHAG,2.402588472233629,7.370870648077533,3.1840403597347122,3309.402519501729,2.168544077164384,3.4686813106932664,2.6130440656970872,2.3112673865815214,2.6159975001338327,2.835120375399534,58.147595487627974,2.035880899953399,4.014644748177581,2.3374342301296376,6.5079520340051245,8.878747884799695,3.1136260419959423,2.563117242071899,1515.9622876229685,3.6668998946934463,3.353649736406135,3.002446590511806,3.348500777811531,4.051937493828211,4.393667978942033,4.239323552845764,2.209353489569551,2.01263431788349,2.9122885215197316,2.446776696447246,3.9631139047214345,2.6547687415394465,2.407453428193927,2.6272758591541185,2034.943819679684,2.916867543507936,1008.1292653012981,4.087115530283989,3.6454703019304637,3.255657742026514,2.639181539185048,3.012214263608884,48.48505739953081,3.326082307777791,6.885602086867459,2.405435295468675,2.0598393239141353,2.81865749125765,2.5390615865168,2.409869349558179,2.6094041797343235,2.3817601286172647,4.86148332812109,2.803616840068027,3.702864714697987,2.4034284323715545,4.192939008936064,3.1763199994190012,4.73882694674483,3.3420808178381702,3.7184643831305664,2.1570816650906175,3.2367094972452444,2.1934229833578818,2.568581783417434
RHCG,20.34279399632765,44.934442172542454,28.085881028391064,6987.287714169485,18.951847495415844,20.63492154539657,17.57769784237938,13.599661210364564,18.5128023841694,19.87993304938922,443.78585738068193,9.249493347780941,28.571794975176353,20.092775660403746,53.49964510647375,47.42258599808113,21.62444701976874,26.15748368206797,384.0995021389685,21.074198524728,32.167928412124,14.638489333762456,16.319988284415878,26.78167802928855,20.57311376958327,15.908577019803635,14.819558998933,9.798126701979491,13.222311549952481,24.380320891776496,13.459593871257152,13.769429962691984,18.127043070106033,23.9217857779962,687591.0766445275,16.263286942135405,2884.9178884751504,44.28053358281793,32.885935164974505,76.67583688739987,18.34082102851491,10.44793770993707,844.9232810425382,32.972275802936785,52.746214062077286,26.807198538090393,55.73813501817541,12.050734020387406,11.67378293745998,14.961427901470834,6.814888089329291,24.68972595260609,14.301421498325608,22.773531464662128,14.040959779224407,14.09127848952636,40.769367277105715,11.807448912130418,39.63346346490758,17.01919157867334,9.375355044108518,14.386806842025308,22.248527515353857,17.765771916613087,29.931500646285656
RHOB,1971.156640395321,103202.37694816662,1361.4741772981622,1603187.7230087605,1655.0063734204318,1047.2935477288981,3012.2101434299348,1209.9702521813101,709.6245784583276,1478.5848639157184,532198.501823589,848.9292380886651,1346.9654304535356,1735.2016458441606,157602.4072984437,458021.44230628334,2068.095019039937,1574.539807931911,807499.8110793389,2558.847807535132,1406.8671197490808,1589.3730930843722,1864.676363529998,1593.7167962048047,2474.9310461530795,1164.6234625841619,992.8438678213669,1195.0007197762263,1465.464711805409,1156.3014299092188,2149.5578703233286,1586.312538301428,1451.6906913727412,1617.7330811224233,803044.8841222659,1257.4421567861648,2678025.3691317774,1554.547057107793,1824.3765920749452,973.264056370806,1462.3760468717717,1514.351656343943,1113782.8757883473,1094.0517704619597,107955.19383973014,1745.9467123229656,1207.8526163254262,1018.087830340644,1022.0939359567969,982.9393925958731,724.5684033363303,840.3508229063119,2226.694941141006,1292.8704532108773,1579.4067997848147,1679.4313283137412,5632.949110775178,1107.9738817524421,963.7887172490424,2826.0422102143575,1412.6811230358944,1349.7692383492943,1571.531773993111,1080.655051019133,1475.4689819617788
RHOBTB2,306.59479817601186,66021.64790391175,186.08056686329007,278481.42861007195,240.39135892403186,173.90875591082897,274.1074523250771,190.70791086956072,152.55553971162522,333.4682939747537,55845.36354949578,124.60108490050949,172.8957725903887,210.94572242881614,125200.19361153318,271149.14100050216,546.3916463786899,166.97579565954092,298920.04190737224,565.7020694092118,296.4246267502889,180.64194357537963,161.19910376672055,223.01836347999225,383.86116675728056,405.91902281320023,212.23192357725173,202.84051969430925,330.1350546710077,187.14638963902956,288.7585645431344,224.66702138277728,152.44526878870164,233.2590258926445,36249.826341977685,350.50772449878,368006.6376555603,382.1011333661544,245.3729632081223,207.84322275969365,198.85645995552736,403.4583523599786,112830.71844605428,204.6210730772351,67038.1251885464,293.15141389998087,195.40467390848542,126.6283496597655,142.51381089061002,117.58049762965913,124.43805899586636,187.69221396226214,1035.5300724722701,186.59223871561142,235.71342129960024,256.1049528219395,1946.0194967865334,260.47376581990136,143.25307835619893,576.6821231833377,288.457189942303,308.1927326340338,303.7587392620061,207.79117316629643,282.79024336063134
RHOU,295.4996534905797,20547.789622577395,283.2603020548871,359676.0143597699,274.10022374504143,220.19545609895397,410.49197775444185,241.69177776200698,266.6274287470159,379.6757560982729,42997.22944992471,164.97388411110128,233.87370790180975,289.5285499838206,21356.43317359916,56763.1838741,530.1204874661855,261.16863351992015,201955.29984072366,724.7224747382328,323.3723225817553,250.62419939580224,551.175893563457,269.68115079100943,690.6294921467113,411.52382357593194,196.01023533108443,241.29085204055332,262.21608243494876,194.15063441622343,391.28380234606976,241.6202038080183,233.93981127649045,260.101826075803,103333.06537040567,377.0265905713264,328197.25978893787,425.7209493749228,231.1181464735308,240.75411238311025,297.54793575798936,448.33035385964445,87038.36963738262,237.02179908330456,24400.890538202875,444.28229860067546,218.83781454687653,272.81379146505395,202.9391141063152,183.40456126855037,194.06603763340198,246.57597209958067,7987.419618508621,200.64415279816376,364.15322319478764,359.74524962468007,1710.969344573761,329.0070894535816,266.7990028685302,487.53616694560935,393.9671001420812,216.90702866781666,300.2318668130683,232.42411159118564,305.3759369323019
RHOV,96.32613998215466,272.33553767611784,75.69939566088026,41491.182988443965,79.28881771763301,74.05227120497813,72.13445489674596,80.1144969399457,78.94379256471,68.41757968145845,2904.2281647878135,54.79283859285946,86.17279165460923,84.53006992615629,304.199665830798,296.9082678954241,66.30691202084934,105.52819664884255,10308.58522360003,66.62559925937074,98.0869539820653,87.83689858932651,55.0312455994069,106.89978488207878,57.61213805658986,60.770910154624616,74.1435284734044,89.98025901984578,63.767597294219684,71.5096409132575,73.50585135073091,65.37910448555557,55.68604120019237,78.04818767155035,689608.2939476559,74.3866345104772,26720.958014039625,115.34249115281193,119.17628698327684,119.2249296428779,78.82038716663601,60.48995938051929,3216.134819996602,77.17816761303683,252.93786877741871,65.59280245560284,106.6444339861641,67.09645058647959,59.2956048325605,84.53452009295992,65.65285884233568,84.3746979956364,113.37547797470309,60.18010263733446,63.61299862125987,110.57366206850611,84.4015880263765,66.796683953508,74.35531994882389,95.98437419828893,96.93615880609744,62.38321496128788,52.58727119424139,86.6352981664038,102.95227877463937
RHOXF2,1.7249327601401991,5.557326920966849,1.74569472096989,1696.880815064314,1.877455652951182,1.7572841632874205,2.2093523465886693,1.6428209708033008,2.1169892683956095,1.769587210211767,8.672872325908731,1.994375533233376,1.7432310555162533,1.4730331077132333,6.249853642001648,7.9671064172418875,1.881121361573634,2.1288456441733894,479.1131174672658,2.152257622137849,1.9066619906114346,1.5097203046393919,2.719561783142413,1.6999767056444568,1.7035276348958581,1.7960643412683657,1.6919515715504516,1.7790000688122705,2.2476395382301333,1.9801532327250015,1.7407732176467083,2.234816216851458,2.005296816003878,1.4128162789405234,1940.4547943814437,1.801558171807455,975.2086720937465,1.6815988587684991,1.573114930669085,2.347389599781935,1.9950043948688945,1.3367612405090878,7.324768091844683,1.9525976733805712,5.888365999666505,2.040690528863263,1.9214685226952783,1.751192356900515,2.153819586243943,1.7621896372381647,1.951181217649663,2.2324773772118993,1.7220284718719052,1.6752698746536836,1.691490251452678,2.287042892769096,2.035183995848319,1.8924554692014752,1.534124424138532,2.2191660924663847,1.8921538517696754,1.8959665553361067,1.6480734737221217,2.019636465970665,1.767526933705477
RHOXF2B,1.0816704134798154,2.5754008498537084,1.1310830248033577,316.62372847023954,1.1632870552147998,1.1409136787895369,1.1502366729708853,1.111550249268754,1.1410320086358563,1.0935548773605905,4.272453945527609,1.168356444043933,1.1199484614156014,1.0931174218814126,3.24094044011319,4.939448826283167,1.1365444730731014,1.1676060442301133,129.04602579698124,1.1677287747763456,1.143914140161483,1.1287738676430263,1.1000082951978654,1.141940345014929,1.1188547078275584,1.1731222792853764,1.1240948012614376,1.1506003930210913,1.1774895060003037,1.1419157280566496,1.1664382761614935,1.2031763587712767,1.1696491989166222,1.1050006818673377,280.287833001841,1.1428130396588598,168.74194109045712,1.1592628529811932,1.089769413998595,1.1655299697655974,1.1966688658832967,1.1093147409753314,6.1016027096911625,1.1276772312552352,2.731698333481954,1.1334052323547275,1.22425611231286,1.1526198585830512,1.1530257453099426,1.1209090056683242,1.1460496635761173,1.086116578733802,1.1443705990896662,1.1571528276898835,1.1621336819910815,1.2386333229689042,1.1642066085279499,1.1730525226635509,1.0920595452604591,1.1257530629139945,1.1180105441875463,1.1708305381458524,1.1263209046434435,1.1030969686579175,1.1365227549205577
RIIAD1,33.75404576081755,1639.0469026658275,22.361333634747716,12972.120875125715,24.668685715898086,20.1798436575553,161.69724646306216,12.20445500577582,22.135668278081347,25.503332882552677,3736.5520608344223,17.770083919781296,25.30795998404608,30.115505962710877,488.0979781169399,900.230499812327,32.73433219211278,19.15724900515743,10966.103637257644,29.882765754249814,20.009681071473075,29.74654095965496,12.435986555322796,55.51307496933612,40.097648540368596,35.4025662541947,11.93919342928753,11.567740442443906,28.893161790489557,17.515904107459278,28.81235135447151,24.33154173223871,25.856731015091146,30.700499472613615,2017.41646163941,21.404066079860865,7425.195200038366,24.387879989802407,22.31384790112255,27.677549576958015,21.40383703427536,69.31822119144856,77347.00630658273,17.708476821311685,696.3772062838675,25.892514551905858,15.114517912330097,17.261412905379153,16.127252564613606,11.05562299988618,13.854023460759024,18.346000957207327,9.185924878266489,21.980061033358044,25.477683918168733,16.43083175773073,70.94168083309077,18.438577797219633,15.562613056964684,49.62067289459684,22.517990791169336,16.480517489964807,34.89668787546712,11.623130600623686,21.170543220945582
RIMKLB,129.13350143294917,4985.115788024117,145.8828962594815,196195.95913074352,137.8864759637471,130.70750896916488,298.9442694226959,81.21394797306873,106.70190098215893,151.87326154689515,30456.779118927574,106.18992753162209,129.88423756146094,123.51910030056064,6578.2340105524445,12227.046812744633,155.08264033656917,129.37478281380524,85070.86696911177,200.80607037717564,128.67335660787808,199.31940320872843,302.5670241236267,158.76059744823507,159.2199871602171,136.68058414322715,125.69237722885246,118.59251867228454,170.63055833962102,157.30995734099605,198.77240525833082,146.04396178019962,100.69196674108292,123.34109071167184,206609.932729197,132.29716122010296,177884.37166481066,164.16339465393185,122.13350379059733,121.63909200704084,149.0431794299634,129.66853693117156,48797.57220363344,111.40312446084728,7100.1114524766035,153.29409123215765,127.0408410738737,123.83887407519457,98.13291562676652,116.16464210913739,95.38789817540221,116.31466912739403,144.44411725070125,114.59897976681117,140.57905348418396,162.86406832685904,444.1683860825931,128.06764518309848,141.44001190778823,390.8748342334005,123.44515738150785,138.9111312619584,152.60112060557864,149.54354611559964,126.45083328168882
RIT2,1.1035097220526366,4.931402966332558,1.1260969737318802,201.29411771943836,1.1276664376125778,1.0831341435635307,1.1319726874576344,1.1040819269034599,1.0874132936034675,1.099282734056009,21.86513917096295,1.1148332592543484,1.1085346772366065,1.1596717109246388,4.205280984595496,5.520048971101361,1.1805091155199692,1.0746551559685447,29.681450118778447,1.14529437867205,1.1332643886961895,1.11682488806812,1.228233612915866,1.0573585377497543,1.154878272167104,1.057300403238039,1.0863638642755884,1.0868555461788856,1.0675975140770801,1.1131757116549021,1.1977408353849373,1.09314192358471,1.0638483406338473,1.1113688517792841,109.08568679427633,1.0980354564506851,76.17451523123674,1.1304560148737257,1.088451254196473,1.118177692136071,1.086756424464425,1.0864960857841575,7.504269609098599,1.084247938595818,4.162307686749408,1.1344876319639001,1.1002909676505903,1.1157369012519143,1.0968550560250736,1.1155429570082778,1.0606088157227533,1.0862402176810455,1.1169270382759482,1.0628227794766802,1.151192702340972,1.075258181095689,1.2038463212059076,1.0944153686585694,1.0915921496964947,1.75980987399754,1.103923991411974,1.0810427550587567,1.1068077031050012,1.1086576618744746,1.1154919334476758
RMI2,42.6501486774819,731.295000237416,62.437422630141256,96802.36712182258,58.15819781207916,42.58365510642892,76.30536613056474,50.23270052879198,53.61180894142167,69.32117694005184,1543.9417649966765,40.16415042983328,69.03425261187985,43.88337879095636,874.0628954944408,1138.9083021206802,90.55115507222105,44.094624375726546,13808.128885632064,61.70237865778269,62.16648880029799,34.76318825041039,60.379685949195235,56.129353746676216,70.61866994606898,73.8248231276525,36.90930567375026,52.5364389277439,53.07552860884098,57.8955737504932,74.97289055208536,60.57938459886944,72.52313238261777,73.03521995204248,398025.1758286108,41.29127957411226,34245.27901280153,69.53132009931957,63.555938184358325,66.07812431868985,57.07357248434056,60.70968042073656,1181.7719723643725,68.47975369545323,841.7594733596704,53.21772440619537,57.56863760784329,49.89298743246481,55.568579231666526,61.47921691859923,44.7963288504026,54.67081778768324,140.40987526760702,48.57926767081404,56.465026587467435,53.68777667334275,113.45933051894528,68.23611174076387,47.91722709785149,68.0611186371706,74.32906265196127,51.324286316457936,50.33445481138215,51.675673827561965,86.33863275292397
RNASE11,1.0149114879431216,3.932154775131882,1.0218201143320507,17.63692377130217,1.014640951629676,1.013750998750323,1.0307808781863657,1.0208889863832271,1.0128093104450253,1.0185791505580926,5.070492904888438,1.0103381189607115,1.0154443097424848,1.0151641695868698,4.036278961635545,4.290131972282859,1.033211782310042,1.0175205097218685,19.16916890128763,1.0318589605811763,1.0157874575642654,1.0142711920401484,1.0088459829865124,1.022220174322798,1.0200174158692394,1.0169821584335097,1.0265182283112908,1.0153493557846172,1.0265491239740978,1.0193178396854388,1.021234602536195,1.0193409023864142,1.01673431155038,1.0263094568954667,109.06272288291628,1.0162821021812136,22.685558119806565,1.0168984337334295,1.01706136675938,1.0127089962864033,1.0238139273789286,1.0264619462896305,3.795990837327581,1.0172949376518554,5.21839558633856,1.0144400372659255,1.014222660315901,1.0102634781108168,1.0130858011675126,1.0128504122218986,1.018042900883052,1.0166941654437713,1.015822865269366,1.013899093013133,1.0170071767136362,1.0248237907213533,1.0884963975354238,1.0184576773136385,1.0161346838415752,1.1056928148062342,1.01891202539012,1.0220718663452426,1.0252170723635279,1.0174892540412044,1.0179121144577172
RNASE7,2.9456037302759097,26.20118699843743,4.270428326854039,1350.1362051765984,2.8768196161462605,3.8695982074915554,3.1693677519666887,2.251233249668784,3.2840827872510343,2.763793324650154,103.94123676408117,2.2985573869922598,4.125690853316342,3.494042940940126,33.08062686799353,35.23723740811056,2.214696063357475,3.443445757661686,47.57892623836496,2.902699163464224,3.9983761382452125,2.856140251533103,4.030571552290297,3.1979517447796986,3.2538046799954286,2.4148137621956987,2.5889546283175706,2.5147204317929366,2.8235203844266894,3.037495921148904,3.004415096830746,2.410049328251011,3.2848130050103848,3.968507576544763,54904.430191482104,2.807082490442397,684.4704871158308,4.168794346079102,3.091625550451397,6.351533366539342,3.022303080170957,2.0630531627897732,137.7888635806204,3.7277382089613478,30.510785611554407,3.6275008692929642,5.000399119693831,2.254773088546225,2.412856090812662,2.42741861671683,2.4292786415419028,3.18655988583373,3.978010637797768,3.124829983242555,3.8060350784670964,3.745877835429618,3.498313878937038,2.6641755091656374,2.523895299562476,4.782023509471948,2.387064512328389,3.0123693102349014,2.6251738459625584,2.6681706384731934,4.018181464456749
RND1,319.1316088861984,16419.65506068117,229.27046503518892,262663.6372762176,277.59673620042287,236.17934787117943,464.23606054190986,140.2760889506129,131.53586917759372,319.2828077648597,246670.0085533637,193.52293931554476,181.5211281327819,275.8914569685199,27696.918235728215,102611.68200734671,415.4640655282011,228.88162447838613,146912.68362309528,573.8442798258449,302.41638404251177,284.4670020327989,166.80188279699732,290.2430922363449,378.11889950335114,277.01330852747515,205.2879355320769,162.32216024572753,321.83365946297823,165.98207618919557,284.8954817664699,223.93240049369072,253.73665536711962,271.2407518622644,31309.273297235748,140.65860162143525,326770.77110037813,354.933889095606,303.954538805996,276.0828262878842,167.56899788085624,427.7315904211749,146801.78980386182,272.33727813948985,29645.39252391848,359.5647969499566,169.09921404012124,210.24742149865065,188.7554939589752,129.727012683001,200.56369529995783,262.1756374120223,4835.875949874562,207.36365682613152,157.22968387902912,162.84257425284642,1213.4012507702366,205.29081383183478,182.58910199516993,384.32327151524873,309.39669267065545,221.3998151994163,350.4610824022872,135.6233614874557,284.44782231575937
RNF113B,1.1997481279348037,4.6444534209594,1.2003742377962379,427.3340850309026,1.2128232959687835,1.1090913087576264,1.33727133415876,1.1150445136673899,1.1756535951115474,1.1065935493128758,19.28672282903962,1.2119458883111098,1.1666208843215493,1.1768500470987953,3.2056733250039207,4.684113277155321,1.2464018393478271,1.0730681844593215,9.887085134242291,1.2239567917032792,1.1962652920470864,1.1707363563917248,1.1671997698823775,1.1269210789589934,1.202060922795755,1.1615367442045432,1.1380314399212557,1.1075920505759174,1.1309121814275027,1.1438946726320793,1.2812863011990139,1.1535718695934791,1.095397200751956,1.1814342709645822,2020.0251839695072,1.1928086308377444,40.39003029251079,1.2237603708512927,1.13506176625028,1.144846717245344,1.1441446804711222,1.2264914413176031,12.335835792083044,1.1075293883108266,2.9852575194635573,1.2129663809024158,1.1301338156555873,1.1642250126679472,1.1336562299369284,1.13247748046203,1.1251869378637447,1.2165412477937028,1.0822991636356156,1.1301787629422075,1.192504966982486,1.136189107036883,1.4882682319758425,1.1793998922298234,1.2252428979401928,1.1775346021516173,1.231509079640529,1.1310185198166927,1.1900057212208963,1.1292191220419907,1.2784028400273935
RNF128,55.45527682961977,14624.596507763381,67.0900279061159,68579.09528750733,59.37269238399981,53.02035294213555,97.03422763245517,47.762200408682595,46.39364974535946,52.26797665277741,10142.908917685243,36.693229473592474,60.72408970524564,51.089275356493104,24316.561156314452,38771.57787737088,145.61056753407107,51.418059350864596,41368.989049875425,116.94345170355275,65.95686120696728,38.20632765355496,51.32005717510079,63.017559680982224,149.77884464687568,70.9569099426175,37.71353499910967,47.34620335739961,89.70313656574562,49.09111538106275,57.799969125725525,42.86905148573888,46.38569086420788,53.52134607576687,45369.447203007476,47.64505187785549,82623.09339492029,68.99460106155975,55.34956309183778,55.92693436621616,53.597402866150155,88.17331531140908,30153.688372324075,51.93330845362079,33676.71644329374,62.7451544834327,35.328619307023374,48.62780662493303,28.420684088284165,31.856411423133316,23.57414379395766,51.78255965982797,94.04685998695295,41.237443955578684,64.5309650371015,56.35547717191741,241.5620965166467,58.835237173302204,48.0273029246335,117.2110439037226,75.9056477101417,61.45004028595139,84.67577026555499,39.18187650801792,42.258486764483514
RNF212,67.76362839647577,3304.6264001165982,54.07194930656881,92423.06109248514,53.025390149857685,37.437180935837816,84.82517020411458,44.453923511682284,48.02807284450011,43.64181296963449,10355.728934484741,34.684004995769,42.88102639326706,64.34202016344892,4474.163827883185,4920.528992088214,45.8534547445756,42.47579269811083,24470.966669758647,89.69654387114458,56.953660606765176,62.69959366433928,76.68829991729855,42.51050377552798,78.32679922112756,55.5340769855493,50.858750204125435,42.17767225195193,53.287099004451676,36.71667756229888,44.88721978943941,41.86689050977487,38.465642823416715,58.07445065461679,62186.65086405107,65.409955953532,46383.36042138437,49.53903137403561,47.6189447584071,37.790058550086464,37.71543607062719,52.6074522951244,10742.282889455408,37.12879856029486,3849.480564718675,53.42529468637093,45.7345180924568,42.09305972316999,31.326485309941322,31.183107624813992,43.464187117542096,43.446137818805774,110.13685397281914,51.71324337737888,46.53941920173143,57.98963291281628,152.5667943877482,46.37892131926752,58.62381214335176,78.44125196449843,61.02913463516995,37.39536893979812,43.75097721273981,32.260382341595474,44.15008780401258
ROBO4,234.7362848482837,13192.726739671376,209.70585785834135,147587.58944689832,163.48372558945448,119.96476816498637,380.39316032646326,82.26782904822358,85.36170806548729,146.66351330307833,107442.87755534153,135.70659887796876,162.56052259072405,196.9461501238696,14776.487797613798,120110.08599136538,423.35031717020865,119.68968193208059,14643.504442687226,462.3043472823038,155.42975438898944,197.5101292016246,380.41350153731753,109.34334425660465,415.7455869211934,237.23077046463015,88.63057183941386,114.11369629156194,184.3341722197751,106.55368739396646,313.64944230629925,107.41769641909295,138.43046840532705,206.5749058318581,12427.843761882834,195.78604390627908,232554.32129799313,211.73198868924527,121.97871739381101,67.98962777909357,215.90918176637157,224.6433712228155,204449.4935167051,155.29642668534945,15529.902637479121,260.7284867779999,127.0973096789328,126.43827528998767,86.25423744651151,54.878677773065654,99.15268163395531,146.51607724523208,1102.4008398104968,97.74000339124407,154.15928556969095,151.7913761381902,864.6366139422629,162.2536066371186,124.67829054291549,509.7264393960957,296.97676949656466,117.05093623242155,274.0457695353223,86.23603905013277,139.28980572457368
ROPN1L,45.091037705052365,2784.7672412475636,34.1669892640034,20101.37602612211,27.827481226917314,34.329994092021835,319.03126112406704,25.53015659705616,19.662036486276957,42.029144633299886,5869.2174155421,23.664956802588865,30.26110779590443,38.593015319758855,1023.2421015558483,1357.4655634073486,50.16876372094256,28.65524955457088,7148.3919580280035,51.411447411086186,31.410750624378363,43.4674041814719,15.601844155949541,74.9174581334625,44.63529485918464,36.95298408453717,20.20820889468578,17.884525197207243,41.48040625957559,21.92047332536993,37.89798624994929,36.83588313450851,48.621616296926604,40.85356519758014,10719.224174160108,29.49951493568408,11582.6284790756,59.54305639206083,42.89358965651212,45.10567965760757,32.56160488533555,73.5907396100807,153962.07808804867,23.998823874318337,1585.907868527044,35.8948574390869,25.919165556966448,30.22787732060248,13.718948359747738,15.784760209220863,18.432543532972126,23.961164473817888,170.75964960735794,25.244576276677115,30.900240977013045,20.235723817877833,106.15408795381938,43.90903172199707,17.905103312512836,72.96567324079065,27.75187496286739,23.996025986668016,52.64284051205453,17.421437377083887,27.22804057842384
RORC,114.97382280625024,29400.53154772643,70.87300403045238,65463.45285286996,76.04693498765572,63.1236588167663,184.7762073428077,55.69047097739653,78.27649180932585,158.51380056214907,12337.115174764269,67.29186717182851,97.77957422799288,81.54312193321772,25625.44623724368,40872.069986542294,166.64459492491267,69.2403332692897,154342.34192502243,176.9027676916725,132.4904221086152,71.90548926793203,64.65095499394957,103.41790139719406,128.3069274782552,131.08672443072726,77.25211594482133,88.90184194943848,140.75108454255806,67.66423337964287,104.88670665612236,112.7067247479422,96.59790762364317,105.17317150710144,9758.693743376418,99.69577634454645,81164.0215049181,117.13921008741818,61.85766202142084,82.22784847950474,106.02736705547548,175.33617589053887,79536.95839528026,73.9864683550197,29323.81245362288,91.80754324089267,47.988268085394346,97.30643515909553,70.5727582722104,57.582317585841786,68.15185321636568,80.1680782997052,215.3657232036875,95.35499791001078,87.30708430560146,79.65456663170625,309.1222045038077,102.14278025900286,112.95665370554308,132.31547685577124,117.03068573773177,88.81213968985774,141.09143208455308,85.46948978632301,69.03024184039191
ROS1,100.57077967011956,38887.900601704634,81.71167051163049,111727.4258315365,98.11787624412244,56.08286089604081,111.43319569535306,68.51054040942402,62.64816559404166,82.07512932950726,20167.666691663893,54.50963160711897,58.480136803597205,82.33821309464676,37621.40154533739,139441.48399175645,209.94691537159312,52.65973116543223,49025.41567813351,268.1930342060053,89.97174279163187,54.36281851784993,71.71584916302497,66.64850096833058,225.1366061980905,94.78743722825732,74.9722007766891,82.75597726815462,148.08929945048212,49.864147220363954,103.99737844744591,60.69744780441254,84.75436037307342,91.15677378941511,13998.13358576111,111.16168295820465,127646.04623335903,130.947168055826,102.90062873435296,66.0297130354999,82.4965787737643,152.05155421905923,24458.08713398832,75.1296404836025,43066.992015221724,111.29985013940698,69.13408432174424,81.34146545531277,67.64845552231697,52.62208442449846,67.47977330361269,68.63817869203021,485.00246753824024,75.74369497846548,102.84871308255235,71.67688718545153,650.2473320151536,96.55309373799285,92.33462834182491,185.16463268124923,130.36899894309974,83.23754858604786,157.0108999524761,67.09132400088009,68.74274974079297
RP1-170O19.20,1.4433499109392518,19.506121012772024,1.2512476013081733,161.67123186883552,1.3659839128366227,1.1867022024817249,1.5185605216135596,1.0875829189676074,1.2822772540215095,1.3247912186387334,30.977144666038075,1.1045295676654743,1.3022791646647485,1.29253391683448,6.24743983647311,58.572418629443895,1.715628107754363,1.2469591906947137,213.34106194161205,1.4542609170201726,1.3665169300712539,1.2495247462245849,1.108836253674839,1.273442645920468,1.3700715400933978,1.2141396041050962,1.2676905354413748,1.2763404064444404,1.2608289654292484,1.2140261785087592,1.2026516996938308,1.3467347641852054,1.3168121744081982,1.3197790787304213,1246.1590677779684,1.2376140353817797,67.01003671160456,1.5942710891446887,1.2432181768999926,1.31079086797378,1.284203508059493,1.5772660826915599,164.8191982562861,1.2592228736198228,10.349128829156156,1.370730515622526,1.3273147905417388,1.2173502275747459,1.1420827453465148,1.1168448455804505,1.1135019083049151,1.21153057690068,1.0878078232094355,1.2779850409597742,1.1891084795763134,1.2973518075114447,2.1721994663604405,1.4646097412072885,1.1522044973719765,1.3843702351140725,1.521758475125128,1.2316956160270964,1.339099353160393,1.175996915419995,1.3629954830360875
RP11-1085N6.3,1.2020432485761676,2.5075706391032657,1.1788317460298579,21.978623859310016,1.1388620426726666,1.1423792494067635,1.1637275058762646,1.0909207780585213,1.2311703345898974,1.1942253525162747,507.55141390565626,1.1321607662752888,1.19208573074071,1.3154623149768683,2.029242860053521,4.497158771695666,1.2309889653902215,1.1069965839675824,5.37582131121565,1.2391762909468973,1.2725139794601132,1.226360123779193,1.139423069145562,1.1302541032376274,1.5105046458181208,1.1435105459337136,1.1481986304172034,1.0962080968162844,1.2096837976082613,1.167972094397367,1.1964746130344392,1.1489047580858902,1.1358760430683532,1.151589786429631,382.09194051990386,1.1505537191694601,25.546474315281497,1.2564650511869053,1.2060836293895105,1.2303513837810822,1.1936879303762453,1.216810641954508,10.990977810065035,1.1069656016793412,1.8753856475547865,1.1198895264795863,1.1921130708851475,1.131772976445877,1.1018249213097968,1.1476665564261255,1.0803167782452443,1.1901163765705436,1.0595172874314789,1.1382929560887975,1.1256904685362328,1.1345458318640624,2.2416222851117564,1.150941759854615,1.3099537321376502,1.1858227915972128,1.1599777927023707,1.1045763792797092,1.3329464257369457,1.1776675313917984,1.2261533875171258
RP11-1118M6.1,1.1023134641554184,10.741650093996485,1.1559702797408853,150.22613020803254,1.1080221392553833,1.1061154061727427,1.145580197334572,1.0554473558937771,1.0911404962866902,1.094572213002923,9.564844371323826,1.0478554437322858,1.183554659794675,1.1143455603185806,12.519907270751228,13.453682520627181,1.1438118225727054,1.1383764368082163,8.194500138258935,1.1647400410069777,1.1315582012878793,1.1520309736677687,1.0956277787930182,1.155128343953146,1.175685439289615,1.1236012369603403,1.0633796688500876,1.0690223087516266,1.0946079335333,1.1026328667911103,1.1796458838353105,1.0823926605937888,1.1003090217935954,1.1822168241057145,1799.9279890392181,1.0730281315860881,53.23598204583546,1.1739241318135822,1.1380062239216844,1.1953018885851943,1.1285895301717666,1.1423705983029055,23.508288871897097,1.117787945456547,11.769870226995039,1.1423947929192737,1.1574858576811826,1.0905413404382391,1.1085973659219432,1.0569874971437678,1.0437559249152835,1.115204801461477,1.0440423524537998,1.1065008180663654,1.1311465580256814,1.161748412886358,1.1956393058447978,1.1074491623840008,1.113544551151426,1.649366144761129,1.0774734728626654,1.095997435330597,1.1456000423603951,1.090700530308632,1.190398437208653
