i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41
1118,b50bf6cf-8540-4fdf-9745-973f1c546f77.FPKM.txt.gz,0.09188361408882083,0.0030627871362940277,0.06584992343032159,0.030627871362940276,0.030627871362940276,0.007656967840735069,0.006125574272588055,0.11485451761102604,0.006125574272588055,0.04747320061255743,0.004594180704441042,0.0015313935681470138,0.17457886676875958,0.026033690658499236,0.13476263399693722,0.019908116385911178,0.0015313935681470138,0.03828483920367534,0.0015313935681470138,0.039816232771822356,0.0030627871362940277,0.015313935681470138,0.013782542113323124,0.0015313935681470138,0.009188361408882083,0.0015313935681470138,0.0015313935681470138,0.004594180704441042,0.030627871362940276,0.013782542113323124,0.0015313935681470138,0.006125574272588055,0.015313935681470138,0.004594180704441042,0.01225114854517611,0.004594180704441042,0.004594180704441042,0.0015313935681470138,0.006125574272588055,0.0015313935681470138,0.0
1119,9db4e7bf-c6e2-4774-bf72-7092224aa5bf.FPKM.txt.gz,0.0651085141903172,0.0,0.07512520868113523,0.015025041736227046,0.03005008347245409,0.00667779632721202,0.005008347245409015,0.12186978297161936,0.00667779632721202,0.048414023372287146,0.005008347245409015,0.001669449081803005,0.19699499165275458,0.028380634390651086,0.14691151919866444,0.01669449081803005,0.0,0.041736227045075125,0.001669449081803005,0.03171953255425709,0.00333889816360601,0.015025041736227046,0.01669449081803005,0.001669449081803005,0.0,0.001669449081803005,0.0,0.005008347245409015,0.0333889816360601,0.01669449081803005,0.001669449081803005,0.005008347245409015,0.01335559265442404,0.011686143572621035,0.01335559265442404,0.001669449081803005,0.005008347245409015,0.00333889816360601,0.005008347245409015,0.001669449081803005,0.0
1120,0cb461ea-1a40-4f29-97d8-9337a74bc6c7.FPKM.txt.gz,0.06476190476190476,0.0038095238095238095,0.08190476190476191,0.011428571428571429,0.03619047619047619,0.007619047619047619,0.0038095238095238095,0.13333333333333333,0.007619047619047619,0.05142857142857143,0.005714285714285714,0.0019047619047619048,0.2057142857142857,0.02857142857142857,0.15047619047619049,0.022857142857142857,0.0,0.0380952380952381,0.0019047619047619048,0.01904761904761905,0.0019047619047619048,0.013333333333333334,0.015238095238095238,0.0019047619047619048,0.0,0.0019047619047619048,0.0038095238095238095,0.0,0.02666666666666667,0.011428571428571429,0.0019047619047619048,0.0038095238095238095,0.005714285714285714,0.0038095238095238095,0.015238095238095238,0.0,0.005714285714285714,0.0,0.007619047619047619,0.0019047619047619048,0.0019047619047619048
1121,d8a963cd-8c5d-4b31-86bc-ecaf7e74b456.FPKM.txt.gz,0.09453471196454949,0.0029542097488921715,0.050221565731166914,0.033973412112259974,0.025110782865583457,0.0103397341211226,0.007385524372230428,0.11078286558345643,0.005908419497784343,0.047267355982274745,0.004431314623338257,0.0014771048744460858,0.16395864106351551,0.025110782865583457,0.13737075332348597,0.01772525849335303,0.0,0.04579025110782865,0.0014771048744460858,0.04431314623338257,0.0029542097488921715,0.014771048744460856,0.01624815361890694,0.0014771048744460858,0.008862629246676515,0.0,0.0014771048744460858,0.004431314623338257,0.03840472673559823,0.014771048744460856,0.0029542097488921715,0.007385524372230428,0.011816838995568686,0.01772525849335303,0.005908419497784343,0.005908419497784343,0.007385524372230428,0.0014771048744460858,0.004431314623338257,0.0,0.0014771048744460858
1122,5762891c-adc4-4d52-9927-2af194da03e1.FPKM.txt.gz,0.04599659284497445,0.0034071550255536627,0.08006814310051108,0.01192504258943782,0.03236797274275979,0.008517887563884156,0.005110732538330494,0.1260647359454855,0.0068143100511073255,0.05110732538330494,0.005110732538330494,0.0017035775127768314,0.1839863713798978,0.03236797274275979,0.151618398637138,0.02385008517887564,0.0,0.044293015332197615,0.0017035775127768314,0.030664395229982964,0.0034071550255536627,0.017035775127768313,0.017035775127768313,0.0017035775127768314,0.005110732538330494,0.0017035775127768314,0.0034071550255536627,0.0034071550255536627,0.027257240204429302,0.013628620102214651,0.0,0.005110732538330494,0.013628620102214651,0.005110732538330494,0.01192504258943782,0.0068143100511073255,0.010221465076660987,0.0,0.0034071550255536627,0.0017035775127768314,0.0017035775127768314
1123,9f9209c4-5e84-4efa-9fcc-60766c36e082.FPKM.txt.gz,0.06710310965630115,0.0,0.06382978723404255,0.014729950900163666,0.029459901800327332,0.014729950900163666,0.006546644844517185,0.11620294599018004,0.006546644844517185,0.05237315875613748,0.004909983633387889,0.0016366612111292963,0.18821603927986907,0.024549918166939442,0.132569558101473,0.02127659574468085,0.0,0.03764320785597381,0.0016366612111292963,0.03764320785597381,0.0032733224222585926,0.016366612111292964,0.01800327332242226,0.0,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963,0.004909983633387889,0.0425531914893617,0.011456628477905073,0.0032733224222585926,0.009819967266775777,0.01309328968903437,0.01309328968903437,0.01309328968903437,0.0016366612111292963,0.006546644844517185,0.004909983633387889,0.008183306055646482,0.0016366612111292963,0.0016366612111292963
1124,36725a42-52bc-4e9a-bb7c-728fbb8b1d19.FPKM.txt.gz,0.06420545746388442,0.0,0.07062600321027288,0.01765650080256822,0.028892455858747994,0.008025682182985553,0.0032102728731942215,0.12359550561797752,0.006420545746388443,0.048154093097913325,0.004815409309791332,0.0016051364365971107,0.18298555377207062,0.028892455858747994,0.14446227929373998,0.02247191011235955,0.0,0.04173354735152488,0.0016051364365971107,0.03691813804173355,0.0032102728731942215,0.016051364365971106,0.01765650080256822,0.0016051364365971107,0.0016051364365971107,0.0016051364365971107,0.0032102728731942215,0.0032102728731942215,0.033707865168539325,0.014446227929373997,0.0032102728731942215,0.008025682182985553,0.014446227929373997,0.008025682182985553,0.009630818619582664,0.004815409309791332,0.008025682182985553,0.004815409309791332,0.0032102728731942215,0.0016051364365971107,0.0016051364365971107
1125,3fcf11cb-f4ef-4adf-ae8c-f6f225fafebd.FPKM.txt.gz,0.04066543438077634,0.0018484288354898336,0.07393715341959335,0.011090573012939002,0.036968576709796676,0.0073937153419593345,0.0036968576709796672,0.12754158964879853,0.0073937153419593345,0.051756007393715345,0.005545286506469501,0.0018484288354898336,0.2033271719038817,0.031423290203327174,0.15157116451016636,0.018484288354898338,0.0,0.036968576709796676,0.0018484288354898336,0.024029574861367836,0.0036968576709796672,0.014787430683918669,0.018484288354898338,0.0018484288354898336,0.0036968576709796672,0.0018484288354898336,0.0018484288354898336,0.0036968576709796672,0.04066543438077634,0.012939001848428836,0.0,0.0073937153419593345,0.011090573012939002,0.0036968576709796672,0.012939001848428836,0.0018484288354898336,0.009242144177449169,0.005545286506469501,0.0036968576709796672,0.0018484288354898336,0.0018484288354898336
1126,1d293e9f-7672-428c-be8d-3d180c8e8590.FPKM.txt.gz,0.07898894154818326,0.00315955766192733,0.06635071090047394,0.023696682464454975,0.026856240126382307,0.004739336492890996,0.00315955766192733,0.11690363349131122,0.00631911532385466,0.05055292259083728,0.004739336492890996,0.001579778830963665,0.18167456556082148,0.02527646129541864,0.14691943127962084,0.018957345971563982,0.0,0.044233807266982623,0.0,0.03949447077409163,0.00315955766192733,0.01579778830963665,0.01579778830963665,0.0,0.00315955766192733,0.001579778830963665,0.0,0.004739336492890996,0.03949447077409163,0.01579778830963665,0.001579778830963665,0.001579778830963665,0.017377567140600316,0.011058451816745656,0.009478672985781991,0.00315955766192733,0.00631911532385466,0.0,0.00631911532385466,0.0,0.0
1127,892b14a6-b2b6-4860-a7fc-f65beac8530e.FPKM.txt.gz,0.062264150943396226,0.005660377358490566,0.08867924528301886,0.007547169811320755,0.03773584905660377,0.0018867924528301887,0.0,0.1320754716981132,0.007547169811320755,0.052830188679245285,0.005660377358490566,0.0018867924528301887,0.2,0.033962264150943396,0.15283018867924528,0.024528301886792454,0.0,0.035849056603773584,0.0018867924528301887,0.02830188679245283,0.0037735849056603774,0.016981132075471698,0.013207547169811321,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.0,0.0037735849056603774,0.022641509433962263,0.011320754716981131,0.0,0.005660377358490566,0.0037735849056603774,0.0018867924528301887,0.013207547169811321,0.0,0.005660377358490566,0.0,0.011320754716981131,0.0,0.0
1128,e14e717e-76d5-4474-a3ad-b902f7c157bf.FPKM.txt.gz,0.07290015847860538,0.003169572107765452,0.07606973058637084,0.022187004754358162,0.03169572107765452,0.006339144215530904,0.006339144215530904,0.11885895404120443,0.006339144215530904,0.05071315372424723,0.004754358161648178,0.001584786053882726,0.18066561014263074,0.030110935023771792,0.13946117274167988,0.01901743264659271,0.0,0.04120443740095087,0.001584786053882726,0.03486529318541997,0.003169572107765452,0.01584786053882726,0.01584786053882726,0.0,0.001584786053882726,0.001584786053882726,0.003169572107765452,0.004754358161648178,0.03486529318541997,0.014263074484944533,0.001584786053882726,0.003169572107765452,0.014263074484944533,0.004754358161648178,0.011093502377179081,0.001584786053882726,0.009508716323296355,0.0,0.00792393026941363,0.001584786053882726,0.001584786053882726
1129,efab89c4-921c-4b89-9bff-78c1cf10417d.FPKM.txt.gz,0.0649895178197065,0.0,0.06079664570230608,0.010482180293501049,0.012578616352201259,0.0,0.008385744234800839,0.13836477987421383,0.008385744234800839,0.03773584905660377,0.0041928721174004195,0.0,0.20964360587002095,0.016771488469601678,0.16561844863731656,0.010482180293501049,0.0,0.033542976939203356,0.0,0.041928721174004195,0.0041928721174004195,0.016771488469601678,0.012578616352201259,0.0,0.0020964360587002098,0.0020964360587002098,0.0,0.0020964360587002098,0.05450733752620545,0.012578616352201259,0.0020964360587002098,0.0,0.014675052410901468,0.018867924528301886,0.012578616352201259,0.0,0.008385744234800839,0.0020964360587002098,0.006289308176100629,0.0020964360587002098,0.0020964360587002098
1130,92d61df7-5fb6-440d-8a44-fcc1f51c2aee.FPKM.txt.gz,0.06565656565656566,0.003367003367003367,0.07407407407407407,0.015151515151515152,0.026936026936026935,0.003367003367003367,0.005050505050505051,0.12457912457912458,0.006734006734006734,0.04882154882154882,0.005050505050505051,0.0016835016835016834,0.1835016835016835,0.025252525252525252,0.13973063973063973,0.02356902356902357,0.0,0.04040404040404041,0.0016835016835016834,0.03198653198653199,0.003367003367003367,0.016835016835016835,0.011784511784511785,0.0016835016835016834,0.003367003367003367,0.0016835016835016834,0.003367003367003367,0.005050505050505051,0.04377104377104377,0.016835016835016835,0.003367003367003367,0.003367003367003367,0.015151515151515152,0.006734006734006734,0.011784511784511785,0.008417508417508417,0.008417508417508417,0.003367003367003367,0.005050505050505051,0.0,0.0
1131,6577de41-48a3-4933-94de-64553f13bf05.FPKM.txt.gz,0.05663716814159292,0.0035398230088495575,0.07964601769911504,0.012389380530973451,0.033628318584070796,0.010619469026548672,0.005309734513274336,0.12212389380530973,0.007079646017699115,0.05309734513274336,0.005309734513274336,0.0017699115044247787,0.19646017699115045,0.033628318584070796,0.1415929203539823,0.023008849557522124,0.0,0.04424778761061947,0.0017699115044247787,0.033628318584070796,0.0035398230088495575,0.01592920353982301,0.01592920353982301,0.0017699115044247787,0.0035398230088495575,0.0017699115044247787,0.0017699115044247787,0.0035398230088495575,0.02654867256637168,0.010619469026548672,0.0,0.0035398230088495575,0.010619469026548672,0.0017699115044247787,0.012389380530973451,0.0017699115044247787,0.005309734513274336,0.0035398230088495575,0.007079646017699115,0.0017699115044247787,0.0017699115044247787
1132,5c0f9cb8-cc53-49ce-8384-6acb54cb1855.FPKM.txt.gz,0.08688783570300158,0.001579778830963665,0.0679304897314376,0.02527646129541864,0.030015797788309637,0.017377567140600316,0.004739336492890996,0.11690363349131122,0.00631911532385466,0.05055292259083728,0.004739336492890996,0.001579778830963665,0.17535545023696683,0.02843601895734597,0.12954186413902052,0.023696682464454975,0.0,0.03475513428120063,0.001579778830963665,0.037914691943127965,0.00315955766192733,0.01579778830963665,0.020537124802527645,0.0,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.004739336492890996,0.036334913112164295,0.01263823064770932,0.001579778830963665,0.009478672985781991,0.01263823064770932,0.00631911532385466,0.007898894154818325,0.001579778830963665,0.00631911532385466,0.001579778830963665,0.004739336492890996,0.001579778830963665,0.001579778830963665
1133,46927791-e908-49eb-8ad8-21158fc1549a.FPKM.txt.gz,0.08087091757387248,0.0,0.05598755832037325,0.02332814930015552,0.01866251944012442,0.0015552099533437014,0.006220839813374806,0.10730948678071539,0.006220839813374806,0.04510108864696734,0.004665629860031105,0.0,0.16640746500777606,0.02021772939346812,0.13841368584758942,0.02177293934681182,0.0,0.03576982892690513,0.0015552099533437014,0.04043545878693624,0.003110419906687403,0.017107309486780714,0.013996889580093312,0.0,0.006220839813374806,0.0015552099533437014,0.0,0.004665629860031105,0.05909797822706065,0.02177293934681182,0.003110419906687403,0.012441679626749611,0.007776049766718507,0.03732503888024884,0.004665629860031105,0.004665629860031105,0.007776049766718507,0.006220839813374806,0.01088646967340591,0.0015552099533437014,0.0015552099533437014
1134,8e21887e-f3ca-4c2c-819a-538952264c23.FPKM.txt.gz,0.05656934306569343,0.0018248175182481751,0.06386861313868614,0.012773722627737226,0.016423357664233577,0.0,0.0072992700729927005,0.1332116788321168,0.0072992700729927005,0.041970802919708027,0.005474452554744526,0.0,0.20072992700729927,0.021897810218978103,0.15693430656934307,0.014598540145985401,0.0018248175182481751,0.03102189781021898,0.0018248175182481751,0.041970802919708027,0.0036496350364963502,0.016423357664233577,0.010948905109489052,0.0018248175182481751,0.0036496350364963502,0.0018248175182481751,0.0,0.005474452554744526,0.05474452554744526,0.012773722627737226,0.0018248175182481751,0.0018248175182481751,0.016423357664233577,0.020072992700729927,0.010948905109489052,0.0018248175182481751,0.005474452554744526,0.0018248175182481751,0.0072992700729927005,0.0018248175182481751,0.0018248175182481751
1135,67943973-e57a-4285-bd6e-995053d23fe0.FPKM.txt.gz,0.05244755244755245,0.0017482517482517483,0.06118881118881119,0.02097902097902098,0.019230769230769232,0.0017482517482517483,0.008741258741258742,0.1258741258741259,0.006993006993006993,0.045454545454545456,0.005244755244755245,0.0017482517482517483,0.20104895104895104,0.022727272727272728,0.15034965034965034,0.017482517482517484,0.0,0.03496503496503497,0.0017482517482517483,0.04195804195804196,0.0034965034965034965,0.017482517482517484,0.013986013986013986,0.0017482517482517483,0.0,0.0017482517482517483,0.0,0.0034965034965034965,0.04895104895104895,0.019230769230769232,0.0017482517482517483,0.0034965034965034965,0.013986013986013986,0.019230769230769232,0.012237762237762238,0.0017482517482517483,0.01048951048951049,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0
1136,071c5b23-9ae3-4bc7-8a07-ce39445c8429.FPKM.txt.gz,0.10477657935285054,0.0030816640986132513,0.05084745762711865,0.03389830508474576,0.02157164869029276,0.007704160246533128,0.007704160246533128,0.11248073959938366,0.0061633281972265025,0.05084745762711865,0.004622496147919877,0.0015408320493066256,0.17103235747303544,0.023112480739599383,0.1386748844375963,0.02157164869029276,0.0015408320493066256,0.040061633281972264,0.0015408320493066256,0.04468412942989214,0.0030816640986132513,0.015408320493066256,0.01078582434514638,0.0015408320493066256,0.012326656394453005,0.0,0.0,0.004622496147919877,0.032357473035439135,0.015408320493066256,0.0015408320493066256,0.0061633281972265025,0.01078582434514638,0.015408320493066256,0.0030816640986132513,0.0030816640986132513,0.007704160246533128,0.0015408320493066256,0.007704160246533128,0.0,0.0
1137,e733093b-8a60-46d7-9ddd-ec8a82206126.FPKM.txt.gz,0.0773109243697479,0.0,0.06554621848739496,0.021848739495798318,0.031932773109243695,0.008403361344537815,0.0067226890756302525,0.12100840336134454,0.0067226890756302525,0.047058823529411764,0.005042016806722689,0.0016806722689075631,0.18823529411764706,0.02857142857142857,0.13949579831932774,0.021848739495798318,0.0033613445378151263,0.040336134453781515,0.0016806722689075631,0.040336134453781515,0.0033613445378151263,0.01680672268907563,0.011764705882352941,0.0016806722689075631,0.0033613445378151263,0.0016806722689075631,0.0033613445378151263,0.005042016806722689,0.03361344537815126,0.013445378151260505,0.0016806722689075631,0.005042016806722689,0.015126050420168067,0.0016806722689075631,0.013445378151260505,0.0,0.005042016806722689,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631
1138,e9dd15eb-0841-4c8a-a6f1-3285cb1703dc.FPKM.txt.gz,0.04054054054054054,0.0,0.055984555984555984,0.021235521235521235,0.013513513513513514,0.0,0.007722007722007722,0.12355212355212356,0.007722007722007722,0.04054054054054054,0.005791505791505791,0.0019305019305019305,0.19111969111969113,0.023166023166023165,0.15637065637065636,0.015444015444015444,0.0019305019305019305,0.032818532818532815,0.0019305019305019305,0.03667953667953668,0.003861003861003861,0.013513513513513514,0.005791505791505791,0.0,0.007722007722007722,0.0019305019305019305,0.0,0.005791505791505791,0.06756756756756757,0.013513513513513514,0.003861003861003861,0.009652509652509652,0.015444015444015444,0.03861003861003861,0.005791505791505791,0.003861003861003861,0.007722007722007722,0.005791505791505791,0.007722007722007722,0.0019305019305019305,0.0019305019305019305
1139,01f17467-b7de-49d4-a9d7-00108f4de1f9.FPKM.txt.gz,0.10381679389312977,0.0030534351145038168,0.04732824427480916,0.03206106870229008,0.01984732824427481,0.007633587786259542,0.004580152671755725,0.10687022900763359,0.0061068702290076335,0.050381679389312976,0.004580152671755725,0.0015267175572519084,0.16946564885496182,0.01984732824427481,0.13587786259541984,0.0183206106870229,0.0015267175572519084,0.0366412213740458,0.0015267175572519084,0.044274809160305344,0.0030534351145038168,0.015267175572519083,0.010687022900763359,0.0015267175572519084,0.015267175572519083,0.0,0.0,0.004580152671755725,0.0366412213740458,0.013740458015267175,0.0015267175572519084,0.004580152671755725,0.012213740458015267,0.0183206106870229,0.010687022900763359,0.0061068702290076335,0.010687022900763359,0.0015267175572519084,0.015267175572519083,0.0015267175572519084,0.0015267175572519084
1140,1ff9e4f4-089a-4364-9ec9-c5ecc6b8c4f6.FPKM.txt.gz,0.04878048780487805,0.0,0.059233449477351915,0.020905923344947737,0.006968641114982578,0.0,0.006968641114982578,0.12020905923344948,0.006968641114982578,0.03832752613240418,0.005226480836236934,0.0,0.1951219512195122,0.02264808362369338,0.15156794425087108,0.01916376306620209,0.0017421602787456446,0.03832752613240418,0.0017421602787456446,0.036585365853658534,0.003484320557491289,0.01916376306620209,0.013937282229965157,0.0,0.005226480836236934,0.0017421602787456446,0.0,0.005226480836236934,0.05749128919860627,0.013937282229965157,0.003484320557491289,0.003484320557491289,0.0156794425087108,0.0313588850174216,0.012195121951219513,0.0017421602787456446,0.010452961672473868,0.005226480836236934,0.012195121951219513,0.0017421602787456446,0.0017421602787456446
1141,b7d3f454-f36e-4ad0-bb40-8728ca3b240d.FPKM.txt.gz,0.08227848101265822,0.0031645569620253164,0.06962025316455696,0.02689873417721519,0.02531645569620253,0.00949367088607595,0.004746835443037975,0.11867088607594936,0.006329113924050633,0.0490506329113924,0.004746835443037975,0.0015822784810126582,0.185126582278481,0.02689873417721519,0.1360759493670886,0.02689873417721519,0.0,0.04113924050632911,0.0015822784810126582,0.0379746835443038,0.0031645569620253164,0.015822784810126583,0.012658227848101266,0.0015822784810126582,0.0015822784810126582,0.0015822784810126582,0.0031645569620253164,0.004746835443037975,0.028481012658227847,0.012658227848101266,0.0031645569620253164,0.0031645569620253164,0.014240506329113924,0.00949367088607595,0.011075949367088608,0.0,0.007911392405063292,0.0031645569620253164,0.0031645569620253164,0.0015822784810126582,0.0
1142,f4d80dc6-a28c-4d31-99e8-f58e78678654.FPKM.txt.gz,0.09659090909090909,0.002840909090909091,0.056818181818181816,0.032670454545454544,0.02556818181818182,0.014204545454545454,0.007102272727272727,0.10795454545454546,0.005681818181818182,0.046875,0.004261363636363636,0.0014204545454545455,0.16335227272727273,0.02556818181818182,0.1278409090909091,0.019886363636363636,0.002840909090909091,0.04261363636363636,0.0014204545454545455,0.03977272727272727,0.002840909090909091,0.014204545454545454,0.014204545454545454,0.0014204545454545455,0.011363636363636364,0.0,0.0014204545454545455,0.004261363636363636,0.036931818181818184,0.015625,0.0014204545454545455,0.007102272727272727,0.01278409090909091,0.014204545454545454,0.007102272727272727,0.004261363636363636,0.008522727272727272,0.002840909090909091,0.01278409090909091,0.0,0.0014204545454545455
1143,7e7b4326-0563-466d-90e7-47edae5f6961.FPKM.txt.gz,0.06802721088435375,0.0,0.061224489795918366,0.013605442176870748,0.022108843537414966,0.01020408163265306,0.00510204081632653,0.12585034013605442,0.006802721088435374,0.04591836734693878,0.00510204081632653,0.0017006802721088435,0.1921768707482993,0.022108843537414966,0.15306122448979592,0.02040816326530612,0.003401360544217687,0.03571428571428571,0.0017006802721088435,0.03571428571428571,0.003401360544217687,0.015306122448979591,0.013605442176870748,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.003401360544217687,0.04421768707482993,0.015306122448979591,0.003401360544217687,0.00510204081632653,0.013605442176870748,0.017006802721088437,0.01020408163265306,0.0,0.01020408163265306,0.00510204081632653,0.003401360544217687,0.0017006802721088435,0.0017006802721088435
1144,e8ba3864-1068-4ff8-9a11-01f37ad6dc81.FPKM.txt.gz,0.04823747680890538,0.0,0.07606679035250463,0.00927643784786642,0.03153988868274583,0.011131725417439703,0.0037105751391465678,0.14100185528756956,0.0074211502782931356,0.05009276437847866,0.0055658627087198514,0.0018552875695732839,0.20964749536178107,0.029684601113172542,0.15769944341372913,0.022263450834879406,0.0,0.03896103896103896,0.0,0.025974025974025976,0.0018552875695732839,0.01855287569573284,0.012987012987012988,0.0,0.0,0.0018552875695732839,0.0,0.0037105751391465678,0.03525046382189239,0.012987012987012988,0.0018552875695732839,0.0037105751391465678,0.012987012987012988,0.0,0.00927643784786642,0.0018552875695732839,0.0037105751391465678,0.0,0.0074211502782931356,0.0018552875695732839,0.0
1145,a4cc111b-f49a-4aea-91ed-10e31c60d522.FPKM.txt.gz,0.07487520798668885,0.0033277870216306157,0.07487520798668885,0.014975041597337771,0.03161397670549085,0.009983361064891847,0.0033277870216306157,0.12312811980033278,0.0066555740432612314,0.048252911813643926,0.004991680532445923,0.0016638935108153079,0.194675540765391,0.03161397670549085,0.14309484193011648,0.02329450915141431,0.0,0.03826955074875208,0.0,0.03826955074875208,0.0033277870216306157,0.016638935108153077,0.013311148086522463,0.0016638935108153079,0.0033277870216306157,0.0016638935108153079,0.0033277870216306157,0.004991680532445923,0.029950083194675542,0.011647254575707155,0.0,0.0033277870216306157,0.013311148086522463,0.0,0.011647254575707155,0.0016638935108153079,0.0066555740432612314,0.0016638935108153079,0.0033277870216306157,0.0016638935108153079,0.0
1146,c6bcced6-eb76-43f3-963a-967f1cbfec38.FPKM.txt.gz,0.044,0.002,0.07,0.014,0.032,0.008,0.004,0.14,0.008,0.054,0.006,0.002,0.198,0.024,0.146,0.022,0.004,0.032,0.002,0.028,0.004,0.016,0.016,0.002,0.0,0.002,0.002,0.004,0.038,0.016,0.002,0.01,0.014,0.002,0.006,0.01,0.008,0.002,0.002,0.002,0.002
1147,1f4c4871-667d-4310-a45a-4a5d5f6b60eb.FPKM.txt.gz,0.08683068017366136,0.004341534008683068,0.06657018813314038,0.02604920405209841,0.02894356005788712,0.010130246020260492,0.005788712011577424,0.10709117221418235,0.005788712011577424,0.04775687409551375,0.004341534008683068,0.001447178002894356,0.1678726483357453,0.027496382054992764,0.13314037626628075,0.024602026049204053,0.001447178002894356,0.041968162083936326,0.001447178002894356,0.03907380607814761,0.002894356005788712,0.01447178002894356,0.015918958031837915,0.001447178002894356,0.010130246020260492,0.001447178002894356,0.002894356005788712,0.004341534008683068,0.03183791606367583,0.015918958031837915,0.0,0.00723589001447178,0.011577424023154847,0.01447178002894356,0.005788712011577424,0.002894356005788712,0.005788712011577424,0.001447178002894356,0.01447178002894356,0.001447178002894356,0.001447178002894356
1148,8dc6012e-51fa-4750-85b3-0edd67a9266a.FPKM.txt.gz,0.05,0.005357142857142857,0.08392857142857142,0.008928571428571428,0.03571428571428571,0.007142857142857143,0.0035714285714285713,0.12857142857142856,0.007142857142857143,0.05357142857142857,0.005357142857142857,0.0017857142857142857,0.19107142857142856,0.033928571428571426,0.14642857142857144,0.019642857142857142,0.0,0.039285714285714285,0.0,0.025,0.0035714285714285713,0.017857142857142856,0.019642857142857142,0.0,0.0035714285714285713,0.0017857142857142857,0.0017857142857142857,0.0035714285714285713,0.033928571428571426,0.014285714285714285,0.0,0.0035714285714285713,0.014285714285714285,0.007142857142857143,0.008928571428571428,0.0017857142857142857,0.007142857142857143,0.0,0.007142857142857143,0.0017857142857142857,0.0017857142857142857
1149,1b70d7d9-1d4f-4912-820a-e7ccaa0c9038.FPKM.txt.gz,0.0701468189233279,0.0016313213703099511,0.0734094616639478,0.01468189233278956,0.02936378466557912,0.011419249592169658,0.0032626427406199023,0.12561174551386622,0.0065252854812398045,0.04730831973898858,0.004893964110929853,0.0016313213703099511,0.18923327895595432,0.02936378466557912,0.14355628058727568,0.01957585644371941,0.0016313213703099511,0.04404567699836868,0.0016313213703099511,0.040783034257748776,0.0032626427406199023,0.01794453507340946,0.013050570962479609,0.0016313213703099511,0.0016313213703099511,0.0016313213703099511,0.0032626427406199023,0.0032626427406199023,0.02773246329526917,0.011419249592169658,0.0032626427406199023,0.0016313213703099511,0.01631321370309951,0.004893964110929853,0.013050570962479609,0.0,0.0065252854812398045,0.0032626427406199023,0.0065252854812398045,0.0,0.0
1150,684122bd-81c6-41af-a8e3-700bb833cd11.FPKM.txt.gz,0.08,0.0015384615384615385,0.06615384615384616,0.023076923076923078,0.02923076923076923,0.007692307692307693,0.004615384615384616,0.11538461538461539,0.006153846153846154,0.04923076923076923,0.004615384615384616,0.0015384615384615385,0.1753846153846154,0.027692307692307693,0.13846153846153847,0.023076923076923078,0.0,0.04923076923076923,0.0015384615384615385,0.036923076923076927,0.003076923076923077,0.013846153846153847,0.015384615384615385,0.0015384615384615385,0.004615384615384616,0.0015384615384615385,0.003076923076923077,0.004615384615384616,0.033846153846153845,0.013846153846153847,0.003076923076923077,0.006153846153846154,0.016923076923076923,0.009230769230769232,0.010769230769230769,0.003076923076923077,0.007692307692307693,0.0015384615384615385,0.0015384615384615385,0.0015384615384615385,0.0015384615384615385
1151,f4ff65b1-0c38-4cc3-85ce-52e8a0640446.FPKM.txt.gz,0.08210180623973727,0.0016420361247947454,0.0755336617405583,0.019704433497536946,0.031198686371100164,0.009852216748768473,0.003284072249589491,0.12151067323481117,0.006568144499178982,0.04597701149425287,0.0049261083743842365,0.0016420361247947454,0.19047619047619047,0.031198686371100164,0.14942528735632185,0.021346469622331693,0.0016420361247947454,0.031198686371100164,0.0016420361247947454,0.034482758620689655,0.003284072249589491,0.014778325123152709,0.014778325123152709,0.0016420361247947454,0.003284072249589491,0.0016420361247947454,0.0016420361247947454,0.003284072249589491,0.031198686371100164,0.016420361247947456,0.0,0.0049261083743842365,0.011494252873563218,0.0,0.013136288998357963,0.0016420361247947454,0.0049261083743842365,0.003284072249589491,0.0016420361247947454,0.0016420361247947454,0.0
