i_doc,doc,MEgrey60,MEsalmon,MEyellow,MEbrown,MEblue,MEmidnightblue,MEcyan,MEgreen,MEmagenta,MEred,MEblack,MEpurple,MEgreenyellow,MElightcyan,MEturquoise,MEpink,MEtan,MEgrey
188,29b681e1-b036-4b63-9113-59bb58618c8a.FPKM.txt.gz,-0.0008502573932433821,0.0007293772202212349,-0.00906474122125467,0.0838544017981194,0.0017668250705558102,-0.0248928950820468,0.8915918357788779,0.0500043697243698,0.00282243146711454,-0.0027370203051795897,-0.007782790328246521,-0.00925752795138783,0.00627690290736844,-0.0104438344348034,-0.01340503838682,0.00627112726155207,-0.00769313686895188,-0.0224961822143082
189,43dc7dbc-8b13-48cf-8e06-ed102da87d57.FPKM.txt.gz,-0.0059948309775795395,-0.00486519246226856,-0.01788799173995,0.0878477484958253,0.0013674359153822199,-0.0136939418800117,-0.007935915860978459,0.0335091293093446,0.00609233443310024,0.0016440695156786,0.00413691175766256,0.00756044934162069,0.0013983785521329301,0.0143238258411409,0.00836172031969525,0.0005093114056664259,-0.00528691472342652,0.0307745663540585
190,97fbdeeb-5066-44c3-93ad-b05917236933.FPKM.txt.gz,-0.0107856916979394,0.0135579252026313,-0.0151231704233755,0.0342752748919198,-0.00133582414488465,0.0208530736122717,-0.012771337893067,-0.0275750971460962,-0.0103061566351661,-0.00691692044142531,-0.0200930912120622,-0.0109722909986259,-0.0102176150518559,-0.0238931851141498,-0.0164924643516947,-0.0134367986025764,-0.009841270389775541,-0.0425881183137011
191,1b5c1647-d213-43f4-961c-ef74b269a152.FPKM.txt.gz,-0.0111749863488437,-0.00398824494448451,-0.0223474785399406,-0.008903712171278059,-0.0170306562203482,-0.0264720502904396,-0.0102301603477314,0.0604523983942196,-0.0074119709518727,0.00099827691789903,0.00414984958052056,0.006121782833674479,-0.0115498144803332,-0.0245257021454959,0.00200882435025302,0.0154618504392895,-0.00399104934286236,0.0594161696545996
192,245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM.txt.gz,-0.000940074011635066,-0.0060801227509134,0.0172768665802945,0.0023165494267924,-0.0133122872822302,-0.0258206981937801,-0.00344905216196357,-0.00303924223730345,-0.00893614156834301,-0.007913553373381791,-0.0022514455411138897,-0.00892914422697237,-0.00450234324296321,-0.00450920465226857,-0.00975727657445742,-0.00773246498256248,-0.00709424624570037,-0.0306340139442651
193,ae95b302-bd9d-4d3b-a791-2f788bf53d24.FPKM.txt.gz,-0.008590174367709041,-0.00485280923058868,-0.0191017334334606,-0.0440793788463364,-0.0136553664786056,-0.0288509768977582,-0.0120070304330337,-0.0273670200660229,-0.0161845542796631,-0.00818878562398917,-0.0116694302496157,-0.00843234110412593,-0.00158126484404656,0.0105455797237273,-0.00122071890356671,0.0383435902745863,0.0132153010995582,-0.004507550493362929
194,cea0635c-ac68-4712-937e-56ba8abca332.FPKM.txt.gz,-0.0117137855885903,-0.005819814496176429,-0.0240493857085775,0.0100793157185649,-0.0282482614846195,-0.0321005053616644,-0.00388796126065812,-0.0221945165820845,-0.0006451712355552981,-0.00490338413209921,-0.00424301691037486,0.00149568676352288,-0.007473185219330859,0.0367850346327194,-0.00390678909392522,0.0120658167840655,0.0026556159379238697,0.070045203432508
195,9fc18ac7-7fce-4840-b2c5-5daac7e422cf.FPKM.txt.gz,-0.00534241779678825,-0.00865520543039474,-0.0176653970649684,0.00224167983516088,-0.018680792337096002,-0.0141479670179629,0.0012680617264245,-0.00526904790678495,-0.00592258806286197,-0.00362191358617111,0.00177618434807488,-0.0125133573682842,-0.0249003118595613,-0.00552925185776574,-0.0069696014731796,-0.0112289583124669,-0.0187640270476044,-0.0380080913436415
196,029d304b-56ee-403e-ad39-0c2ce07d5a09.FPKM.txt.gz,-0.0038576522056877,-0.00554625575056155,-0.0210840207827973,-0.0314831753671543,-0.027738687328808,-0.0162433476793428,-0.00121954423093662,-0.0378349189795922,0.00852260984439235,-0.00110185252779605,-0.0118834238940049,-0.0006471173019274559,0.0232005043242274,0.0106204705014122,-0.00615069603589017,-0.0252283363428256,-0.00326566872629738,0.0715836028991782
197,5f02561f-c7c7-4cea-997e-cfdf2ae02128.FPKM.txt.gz,0.0257477559057641,0.00613939714353826,-0.000502480445388865,-0.0462663246117421,-0.007771194884605491,-0.0212940522000321,-0.00865842345659687,-0.0041501671135025205,-0.0148125798918576,-0.00860936345330065,0.0517792716807925,-0.00790232264584107,-0.00567515210392422,0.00866414554285485,0.007572420053385691,0.00292228088907356,0.00520487240153088,-0.0561370851037791
198,8dda6766-08f1-4f38-944f-30da042d3370.FPKM.txt.gz,-0.008237115474535409,-0.00041660834742573196,-0.0131558049856802,-0.0041328884056871795,-0.0305099173622318,-0.0330039233826921,-0.00598776663933739,-0.0417909297332658,-0.00885685303925287,0.00192264392551412,0.0021128410520056197,-0.0111863948541619,0.00920437296727476,-0.003858438814523,0.009704472537736859,-0.00879444408305303,0.0023807709789168802,0.0782356146426054
199,0056ef0b-ecb9-443e-a694-1c0797a21e5c.FPKM.txt.gz,-0.0106058564248406,-0.00340890709361517,0.0280001203018921,-0.0402110428404046,-0.0289015907531862,-0.0338414405230796,-0.0007764098962585059,-0.0392973181877541,-0.0106202245422399,-0.00324940263119147,-0.0101089572762854,0.00560220727291619,-0.00307368018189007,0.0164674487637554,-0.0032850941042391,-0.0204101054919184,0.0007790150747398059,0.0838305035482961
200,0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM.txt.gz,-0.0032100370463032,-0.00524861581785114,-0.0224876824122091,-0.0201919209443189,-0.030748483804312,-0.032821652329617,-0.00538287478117074,-0.0432011241117409,0.0118580006515185,-0.000168367937606621,-0.00983875630909953,-0.00509908424326769,-0.007318647403067979,0.0501872197637677,-0.0110367106319481,-0.0149076636826244,-0.0036875497284584897,0.0712569939092173
201,01667231-844e-4f98-905c-c0ecafee35b5.FPKM.txt.gz,-0.00494763383957473,-0.0035996171467309298,-0.0231542808223893,0.142305568152228,-0.00966461994584239,-0.0211408368405823,0.11188565293278901,-0.0357474642515006,-0.00597157582818015,-0.00676770068554144,-0.00701968038133062,-0.00699787720967972,-0.008166710227857409,-0.0210967269981511,8.40223201144484e-05,-0.009544686822860159,-0.0132105834231403,-0.0289183433614255
202,6b34f95d-8875-4a62-b90e-9cf9d92c8055.FPKM.txt.gz,-0.0032381516507438103,0.0015217333261804199,-0.0132441872197494,0.0407343089926522,0.0282652600382787,0.0704962555009017,-0.00467645134803832,0.0209933699422818,0.0150550805176629,-0.0036719100388027796,0.0122121044635613,0.00226004000524817,-0.00173464183831923,-0.00774223708878353,0.0111422164314654,0.0167378635116164,-0.00336627698713522,-0.0065622368511104295
203,80af6fa2-c963-4ab7-9965-8b1678f49376.FPKM.txt.gz,0.0304120396629648,-0.00958567830644889,-0.0230468556535778,-0.00550573296727495,-0.0310779381754167,-0.0181161175806998,-0.0081851035632048,-0.0379992852275245,-0.016671470761238996,-0.000434479268168726,-0.007781029981687279,-0.016847842092375002,-0.00792305132026207,-0.0059648140531692,-0.0109663952283016,-0.0266784617513778,0.00703199768393859,-0.00403102055859781
204,ce69433a-55bd-4160-b1fa-85178fe0fce4.FPKM.txt.gz,-0.00818858676282106,-0.0018076365245301,-0.0161191624414963,-0.0103915254497251,-0.0181112437340144,-0.00198526832761414,-0.0065340901169542,0.0114052387242537,0.00211622456070556,-0.00569730068923561,0.00164352492730434,-0.0129855336804032,0.000559596360403366,-0.00302576258134702,-0.00445649301938721,-0.000171675469632629,-0.0107135199536162,-0.0292958601412574
205,80980cc8-30b5-4668-a7ea-e3cca5a44e2f.FPKM.txt.gz,-0.00443811957958352,-0.00514256086151714,-0.0274319352966438,0.000101042029610256,-0.00651024288942089,-0.019094068055371997,-5.0296018312483705e-05,0.156562329596344,0.0296785947918431,-0.007067582563007171,-0.0119163615927686,-0.0007343606099370991,-0.0146922821430553,-0.00921578342444927,-0.00762040745612397,0.0183161307569209,-0.0115318387569351,0.0222153728020319
206,44624e0b-ad12-4670-b427-02db7dc87267.FPKM.txt.gz,-0.0095397757637945,0.00269096470841173,-0.0253109535132679,-0.009562416321902741,-0.00271586962627939,0.0216379506295492,-0.0117972246041391,0.0812803049941732,-0.00547989347753991,-0.00968771205557785,-0.00846501633041416,-0.00734848735925335,0.0053090639915379205,0.0105473785628788,-0.00830269261316705,-0.00894989088350082,-0.0113389889035181,-0.04392356299996399
207,db126604-3a46-470e-871a-d219267f4f10.FPKM.txt.gz,-0.00884054454670465,-0.0107121189860302,-0.0240560073547561,-0.0524875114332647,-0.0363476845475289,-0.0255784169892826,-0.00296648868898018,-0.0509089939734993,-0.00726501653872782,0.00259159593382885,-0.00875609777091166,-0.0110602207290843,0.0884169480982893,-0.0223543585724482,-0.0065885775876545205,-0.00918829918623478,0.0616322056776975,0.124073323969546
208,68ebb9b3-4081-4e5d-8340-551e3d622970.FPKM.txt.gz,-0.0100760077824433,-0.00411749981758335,-0.00920229780079377,-0.000828815059688065,-0.0149281672120254,0.008760331530265291,-0.0030189151700652397,-0.0203600290472347,0.00862153235611151,-0.00713485231365523,-0.00269897625859912,-0.00252712008073565,-0.0118607940053291,-0.0110988938515241,-0.00711687796576894,-0.0110335162198328,-0.002001120446506,0.0201846995869838
209,4001b986-adbc-4d49-9107-29488ddc6b61.FPKM.txt.gz,-0.00763415487285554,-0.00353353767718336,-0.0185760193136313,0.0055914901944482,-0.0074447727941423705,-0.0325912454680672,-0.0120067708619764,0.14974625757672302,-0.00236658355509948,-0.00888947829568005,-0.0145878483782984,-0.00851958530653144,-0.0135057947860497,-0.0224769096829691,-0.0118807668479615,-0.0104011419869119,-0.00579704901202053,0.0291569390424646
210,83fea6d3-5ae6-48e7-9d09-113dcb39e22b.FPKM.txt.gz,-0.0113484142882049,-3.0130044030876802e-05,-0.0192268742777878,0.000445810382757814,-0.021631360640341,-0.0318039905396318,-0.007158958207604109,0.004244831831696071,-0.0046563344748035106,-0.00675405222172873,-0.0042322976041974,-0.010821676009428,-0.0143392612607269,-0.000583672992137989,0.0038432613528306203,0.0185071165465231,0.0026802533320369397,0.0357738961211058
211,5be2bd1d-24ac-47c5-9e20-33dea602ed65.FPKM.txt.gz,-0.00822025628009058,-0.0062181776140949,-0.0209503051005009,-0.027409775187185,-0.0187632379516649,-0.0320769385921579,-0.00370506383200498,0.10737092099545,0.0141342477194151,-0.007808654963738579,-0.00343878852052571,-0.00832036162535104,-0.021823134437329,0.00222674428772698,0.00238411691010051,-0.0193327400564431,-0.0140928366673045,0.007401770638747659
212,feb99183-103f-4ca1-b61a-b88227826952.FPKM.txt.gz,-0.0062761783559918,-0.0014030648664380698,-0.00402088643668742,-0.0327140653437784,-0.0146793330777091,-0.0172250915046164,-0.00864678119537487,0.0023668861941857,-0.0094972783660359,-0.00222037203116801,0.0125292837098846,-0.00319880151384202,0.00160053291413106,-0.005891334634450129,0.00576316636072992,0.00435458825949815,-0.0050703345084846104,-0.0274001330767783
213,fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM.txt.gz,-0.00524955659279616,-0.0047857173054602605,-0.0165994805417114,-0.0482221619489988,-0.0219840886782088,0.0367765862312001,-0.00647747426652656,-0.0516946846567662,-0.0133301734965664,-0.00864979876257953,-0.0133862529113454,-0.0149137875826707,-0.0244161252830094,-0.0252696756865532,-0.0145168596996123,-0.0270358036340399,-0.008790793337781891,-0.0522038512887264
214,b4661ac5-95c7-450e-8797-b2dbe04ad1ee.FPKM.txt.gz,-0.0099336469066659,0.000667240947939963,-0.0112719250608335,0.00541216552036285,-0.00416413671123034,-0.00824695972347608,-0.0105026194463979,0.0141401142411399,-0.0109753348512002,-0.00970477445156992,-0.0100838050993437,-0.01115677528117,-0.00586073222791899,-0.0102319659958944,-0.0116537019658579,-0.0104611487285872,-0.00974912792303499,-0.0128109201360328
215,94da98fb-7e9f-4937-bf6b-dd6885258f7c.FPKM.txt.gz,-0.00657421498553329,-0.00852322991068387,-0.0125735981884313,0.0080349514833259,-0.0071868314610858295,0.0639951319054641,-0.0012108245560699,-0.0210007125415682,-0.00635223070883646,-0.00652856355606203,2.9029804107696996e-05,-0.0050327110864348,-0.00836325610428506,0.0142025939486116,0.00276061219985147,-0.007647442969968041,-0.0114946607404679,-0.0631642929852909
216,fc435124-0749-4c74-ba94-d59a30953ed2.FPKM.txt.gz,-0.00102264456541931,-0.00759170053777178,-0.0173641519011008,-0.00838302803089192,0.00117743738538708,0.00322831903544723,0.0455451366983185,-0.0113497657984871,-0.0100000577512515,-0.00344406845616749,0.0056837562581482,-0.0120271791441056,-0.00443068274128346,-0.0171459222126651,-0.0102053307230014,-0.014861792798450001,-0.0056432269980383,-0.0452685463428162
217,9375a989-fa46-4658-8e39-d086885d6065.FPKM.txt.gz,-0.00978283540838825,-0.00249910232679265,0.0262677916989929,-0.0507083282985525,-0.0320697656372214,-0.0237924907068148,-0.00973167433144885,-0.0449746566601302,-0.0140303484233301,-0.000439098343860413,-0.0176889648474913,0.00552221594591003,-0.0071714101778327,0.0119384049466472,-0.00878323773826482,0.00856260407883239,0.009686849701849371,0.08582075696928701
218,10e453a6-8c30-456c-9a8a-f1195b6122f4.FPKM.txt.gz,0.00618825295597518,-0.00993146080590307,-0.00149019319932751,0.00582881216110932,0.0132989209241654,0.0434546269274829,-0.0128831353514992,0.00146740915607839,-0.00144986546723714,-0.00278445876990467,0.00149847070256592,-0.0089421627676359,0.010427579700595,0.008808741105465341,0.0102136967137536,-0.0193319619100646,-0.0118591442492775,-0.0549241972612876
219,42c07ead-83bf-4277-9691-1a363e2b5b90.FPKM.txt.gz,-0.0114348180935407,-0.000113024621802548,-0.0177920230714352,-0.0357483264313745,-0.00657854985895737,-0.0214849083480686,-0.009058053363017609,-0.0207764353819539,-0.00772208140355359,-0.00612388770976551,-0.0105374105706652,-0.0064901951717003395,-0.00393800275945991,0.10280318964125099,-0.00699005775140838,-0.0068402856690412,0.0212882851536375,0.0139765543420899
220,17112e14-d73c-4cb1-9cba-d0ebbdfea020.FPKM.txt.gz,-0.009127482274615191,-0.00919478388151193,-0.0229258762405304,-0.0240953327517701,-0.0266349982406442,-0.0325509484968426,-0.0072176946102153906,-0.0239881204124669,0.00285742738528712,-0.000990085399729019,-0.0040822124370049106,-0.00912026683480773,0.0538077797574783,-0.00383783464216574,-0.0122393103054424,-0.0118276520276965,-0.00564675307345651,0.0797204268190161
221,e0c71365-4f21-4bf8-b861-fb3ec1316ce3.FPKM.txt.gz,-0.00314013804176943,-0.00774411024496857,-0.0127997211695825,-0.010151993515593,-0.0183270284278806,-0.0276240561517675,-0.0059368339032633,-0.0107280123907848,-0.0151685060922877,-0.0086243800109879,-0.00978659329308961,-0.0154915686999219,-0.00309921693910788,-0.0177057429710809,-0.0150533225585011,0.024237885471167005,-0.008536358671485009,0.00496217596069558
222,67ba85ff-0919-4c9d-ad1e-73b25804c0dc.FPKM.txt.gz,-0.0134533525169054,-0.00649078409943929,-0.0184767095371905,-0.044581607989467004,-0.0325759677895834,-0.0200357663471398,-0.00378559048654226,-0.0462686644072894,-0.0118633253974228,-0.000687986490741529,-0.00028813190111335696,0.00203486125436403,-0.0100727779679405,-0.0100089013915775,0.0016342273575843,-0.00974534026616785,0.00505757000192688,0.077492949337544
223,f4a1e772-2a5e-4c0a-803a-1bdb2b376a47.FPKM.txt.gz,0.00701782811600056,-0.006360132600592571,-0.0185491799488148,0.0981456072438426,0.11072046419862701,0.24878441729984696,-0.00985451113862165,-0.0323198104540614,0.00827694748692256,-0.000931015369271672,-0.0104926912328872,-0.0023188473782593897,-0.00202479805093975,0.0037897377892296,0.0190513380193328,-0.00418829210065945,-0.0116542766554084,-0.06532626276940401
224,c9ad1adf-993c-465b-866c-c5c2c5fa9f06.FPKM.txt.gz,-0.008733625602086409,-0.00802762068414084,-0.0223775977623408,-0.0390341576427902,-0.022175184470639996,-0.0313444995415148,-0.0023302731363061,-0.0346548942594091,-0.00517153991393598,-0.0059080498701185894,0.9300312666879891,0.0167382609914844,-0.00406841916218465,0.0212999600048097,-0.00620555406489256,-0.0042378172777342606,0.0035444298710454398,0.0819761200667589
225,653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM.txt.gz,0.00467841576412406,-0.00950727287122448,-0.009013152327335591,-0.014481048135076998,-0.0237361542922863,-0.0101059211118041,-0.00888637811427624,-0.0294380006620957,-0.0115560815478482,-0.0077176477979572205,0.0237522518590798,-0.0122739834470446,-0.0072555033944122094,-0.0168749186064977,-0.0128352701046725,-0.00287423885869467,-0.0109260020282796,-0.0279146632556992
226,2b5a102d-0462-4fee-a1f1-21dca1390db0.FPKM.txt.gz,0.00244229738051425,0.00229672224924078,0.00152554657266075,0.00814815123966649,-0.0173862344812949,-0.0313816079375859,0.00110245552216765,-0.019814680110005,-0.009327716969072329,0.00207314326381084,0.0219961272680792,0.00523959562808232,0.0187994405772053,0.00289509023622778,-0.00434268930225142,-0.0193169979555648,-0.00392246632885352,-0.0137717428830296
227,7c1d57e4-ea8b-4634-8b1d-65ef201dda59.FPKM.txt.gz,-0.00206269333630637,-0.00719844596189182,-0.0183004208172788,-0.0229076239382337,-0.00994160755046289,-0.0215939676312185,-0.0138347558884065,-0.00606683603863045,-0.0119708924355938,-0.00554235672953733,-0.00305318497569107,-0.0075466657851254405,-0.007192884008077609,0.0204751773027315,0.00501318299150563,0.000129315913719064,-0.0019361870328737,-0.0256606374561327
228,13cf1657-4a38-4e8b-a3e4-8223ba78c6a5.FPKM.txt.gz,0.000201730412200799,0.00210070262354525,-0.00612465919579408,0.191369895085455,-0.0101766371784594,-0.0172641594256738,-0.00844045907802878,-0.0402764543518824,-0.005660281825311999,-0.00580643679875015,-0.00435682051340413,0.0014259692003984199,-0.0108400605956183,-0.0078578096218755,0.0234614388646147,0.0241798099446257,-0.00312753527314174,-0.0456444767384524
229,10d6ec12-4039-4262-b16d-1bd671b99a57.FPKM.txt.gz,-0.012898295057427001,-0.0063404340777179794,0.011482663638119,-0.011643723327993,-0.0105382519444046,-0.0166284166583251,0.0036640890101947298,-0.0341366913616781,-0.00794904527653534,-0.0026844423945272,0.0009577612201432651,0.0176457193620482,0.0303070105780961,0.0533627526420456,-5.05157412173362e-06,0.00259533193113331,-0.0095696003837173,-0.00713876394859387
230,c60f9638-1b5b-4bd5-90f6-c903b8679f2b.FPKM.txt.gz,-0.0115161062184067,-0.00542626292547764,-0.0185207159455584,-0.0311503061710917,-0.0332804705795321,-0.0252603330889999,0.00975185948353767,-0.0391601828860746,-0.0125126774251865,-0.007521699811092691,-0.0067605539324172605,-0.0168576822232819,0.0506249225082248,-0.00192535297032385,-0.0124950886599914,-0.0109405698089813,-0.00474066569038461,0.0696334793033888
231,b448bfa4-4ce9-457c-8e63-5bee1a31e275.FPKM.txt.gz,-0.00794627143454612,-0.0067631714162677105,-0.0170896099361396,0.00663760495486962,-0.00984079385658244,-0.0311875500596776,-0.0061128122050982,0.0397486625027496,0.9660176455586199,0.0348557456655185,0.0175051757664205,0.0047756398135886,-0.00205039883121492,-0.00367618871333952,-0.00924530796170424,0.00010060357852745401,0.0134148935141752,0.0448626708122417
232,d146cc22-0cb0-4adf-b507-95c343419dc1.FPKM.txt.gz,-0.00174449332591756,0.0111702750762327,-0.0229504773741289,0.0341527264273879,-0.0213843040485993,0.0011252499487245599,0.0017619961751218199,-0.0364176624543652,-0.0062207101481221,-0.0019137874585165898,0.00172341679452905,-0.00155275264290536,0.006697899203836371,0.00115779395773963,-0.00507467253914606,0.0087575280557676,0.00504470113408835,0.0359592938632071
233,2b72861d-7b1b-4b7b-8b9d-1e2fb596bfc7.FPKM.txt.gz,-0.000572522925125577,0.00913568725114255,-0.0181469733294414,0.0509960973324256,-0.00321762866576508,-0.00235784810203314,-0.00194303776161758,-0.0110478772081666,-0.00220403698514625,0.00551539859691315,-0.0095153231800689,-0.00206988149445798,0.0054097794484276795,0.0050842386216803795,0.00265679075702448,0.0064807954701054105,-0.00231186099931751,0.0373447808342793
234,12b16f45-0e5e-4c24-85b5-fd05a6482fa2.FPKM.txt.gz,0.00766008860831075,-0.00496163928245326,-0.0113821528888153,0.0321300034061743,-0.0008611595829775441,-0.0283344129893947,-0.0051485775870795105,0.11908875386878699,0.0039380277144535,-0.00580343271635036,-0.00666721178265323,-0.00511238304984585,0.0116659122571935,-0.0025753185861160603,0.00165547114396999,0.058544082969284005,-0.0111861961855265,-0.0141562391646375
235,778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM.txt.gz,-0.00407640791145031,-0.0045783406330459995,0.011991367831935,0.0482507367249487,-0.015566568467021999,0.0875898571921429,-0.00819313681372309,-0.041074127059466004,-0.00820888643377652,-0.00626374429708729,-0.00807895316392851,-0.00303186778616892,-0.009713228721500159,0.00023362460238596802,-0.00853827082113317,-0.0254952634133178,0.00416301365497426,-0.0540055441263634
236,0b0f745e-573f-4ace-9431-6b17c550b878.FPKM.txt.gz,0.00128131042693345,0.00263911509168731,0.000588543520766011,-0.017087724173006,-0.00838753188840875,-0.0117501820964014,-0.000594146338482408,0.015893810752258,0.00765351879361846,0.00475292181547117,-0.0037795363544244898,0.0133782846851004,0.00545010936966411,0.00205410068930567,-0.004965860793974821,0.0183835052418386,0.0322598221830129,0.0654118682761712
237,ed82f112-4b2e-416b-89f3-9c408f0f022a.FPKM.txt.gz,-0.0031963506420499897,0.000479283265193291,-0.0159543486915978,0.0177559337619599,-0.00340973380363992,0.0016624926756086099,-0.0112951479665265,-0.0270279076769973,-0.0031055792943548103,-0.00136561082197411,0.0071336433838788205,-0.00444856640126214,-0.0036771022046331397,0.0121684707491676,0.0044364195471006205,-0.0042652368104041105,-0.00381178894049511,-0.027246811861592998
238,39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM.txt.gz,-0.0102550040928213,0.0158951806140712,-0.0178807736745401,-0.0278792905561407,-0.0270687691074816,-0.0307813575517093,0.0177207339546514,-0.0346836595620607,-0.00623493345152575,-0.0036829611632155203,-0.0100272915606013,0.00162609926843234,-0.00447887419250553,-0.0168628700846602,-0.0102992849658186,0.0007963406997808611,-0.0054800318880047294,0.0204646541436055
239,e3bee637-c8c3-4953-842c-11b16ea1bf73.FPKM.txt.gz,0.0223497763195833,-0.0038345183678907603,-0.0175299510130493,-0.0380714206874004,-0.0038219841674429,-0.0322373000213496,-0.00520108615385597,0.0482879298205172,0.0785438169229425,0.00318975707954217,0.000756268227149679,0.0287028242073554,0.00907703913413809,0.0244579733829093,-0.00738015262249252,-0.000305583859499391,-0.0122452218249211,0.0551113348549691
240,ffb473b7-a5cf-4607-b97c-fc78b4719ccb.FPKM.txt.gz,-0.00936768767402933,-0.00307429569224215,-0.0176004863411671,-0.0369421574136557,-0.0235509993109277,-0.0272255699484123,0.0271736946526753,-0.0381537665563903,0.0135740044915338,-0.0066148648258043796,-0.00803267810679354,0.0167284100636426,0.0125827036543432,0.0285599719033589,-0.00736532282215477,0.0162278046748596,0.00393322141673059,0.090839746185119
241,73820dc9-48b2-4fce-ae5d-ca8e0a5359d9.FPKM.txt.gz,-0.00487242777430033,-0.0033895775142497604,-0.00330656317524088,-0.0252819725473089,-0.0213483339800994,-0.0284996278699444,0.000817750008299159,-0.0195397084761228,0.0869510079998658,0.989639168640693,0.0333188957954539,0.0187232176957592,0.0125933120126045,0.0132429206619511,-0.00015870932675545702,-0.00419449008642891,0.0205203772061831,0.0402303070492882
242,378bba31-bcf1-49a1-b1ff-e14278f7054c.FPKM.txt.gz,-0.00305609370237525,-0.00533575169101025,-0.00316095617242021,-0.00392360830424201,-0.00770903308101144,-0.027658086942753998,0.0046124640337357,-0.0104350911854432,-0.010458511417348,-0.00197197041805918,0.0039271002291538,-0.000374676123424283,-0.00378416811100078,-0.019477127744912,0.00681712051860973,0.0471835079894732,-0.004900433175103879,-0.0413365116863441
243,222a1182-fa38-46be-88c7-0731ba0a81bb.FPKM.txt.gz,-0.0101743497882862,-0.0049287484513238,-0.0125740556995812,-0.0478138073998622,-0.0247618087569316,-0.0308936797437367,0.008446143110231159,-0.0413829340037901,0.016188819996673,-0.0041149397449575294,0.195515613319538,0.008806466520673009,-0.000931766508376487,0.0257516799327506,0.014747966094196001,0.0546174673131211,0.00468083759709384,0.059800823364445
244,88b3eb4d-02ae-4903-89f5-9ee294ee732e.FPKM.txt.gz,-0.01196444839195,0.00365400071510687,-0.0209900852538059,-0.0209662247843292,-0.0312745644576667,-0.03109348247995,-0.00346353582633665,-0.0411739068771495,-0.016741843238526,-0.00346944122560458,-0.00673556812207929,0.008871868149790041,-0.009593349382276859,0.0155245520256564,-0.00440459709366774,0.953149744346655,0.0226447366030625,0.0517598318784143
245,dbebc784-425a-4946-b5e1-cb43c349c398.FPKM.txt.gz,-0.00871738145674756,-0.0074430210128746096,-0.0194006400806735,-0.0167614131830071,-0.0183728414095317,-0.0148649868314692,-0.00602062326019888,-0.00565681810396033,-0.0120725897444492,-0.00272343632997553,-0.0108228350756194,-0.0138756044409358,0.0035259459468745397,-0.00809684689359003,-0.0111567587199166,0.00132848667949899,-0.005850738364712479,-0.0325766423271784
246,8a705b7c-4607-4ede-9486-cbeb1191004e.FPKM.txt.gz,-0.0101036524003305,-0.00942677203410936,-0.024305534892736,-0.00804576671084087,-0.00746314329145377,0.0033165663762183,-0.00767492784211225,0.00858594624642131,0.00569279072939894,0.0019173678531624698,-0.00383477102384376,-0.0056139643879362,-0.00540612597249058,-0.0106344260577098,-0.00892712198881316,-0.0046575155878380604,-0.0024613544217201803,0.0629473304198977
247,1ef4c9a4-403e-4ed2-b9d6-06302a842278.FPKM.txt.gz,-0.0137325641253376,-0.004405478358790071,-0.0253559283158693,0.00116421776236441,-0.0167530802362096,-0.0243817918618957,-0.0057659330249318,0.012534602932837001,-0.0120922926469432,-0.0105424222829582,-0.00999143606160155,-0.0123671889204885,-0.00811196880448053,-0.0178080814389127,-0.0110958179762073,-0.0203954567315284,-0.0119752106884655,-0.0162123548491866
248,a8b5d651-3c19-464b-aa1a-9dc46be11044.FPKM.txt.gz,0.00843487425946678,-0.000350189136813842,-0.000301167703355662,-0.016413791044354,-0.0170218426281838,-0.0274888665694224,-0.0135323776583963,9.82326477905809e-05,0.00150621123839328,-0.0016787273664483,-0.00829769981728844,0.0009720691702802801,-0.0225723739780273,-0.0366897742099775,-0.0135547385576339,0.0129832823843327,-0.00771889994871145,0.0337509318578897
249,6fdbffc8-dac1-4a98-9912-9084b2ce3f28.FPKM.txt.gz,-0.0100402345313025,-0.00902565521807376,-0.0254314518479557,-0.0429054470072233,0.008834854646140209,-0.00347948689123901,0.0046081354890083895,-0.0335629665865129,-0.00283592264680708,-0.006143088776532171,-0.0132908454091064,-0.0184405632353561,-0.0195479135206307,-0.0175016504178857,-0.0115024389725092,-0.00997306340012435,-0.0138818016003249,-0.0673147879591644
250,1af985f0-777b-4283-b8cb-cddb4ac1e7cc.FPKM.txt.gz,-0.00699911685672255,-0.00459319364998986,-0.0102530572375913,-0.0329390814838655,-0.0220944873591686,-0.0314741446829712,-0.0074572006846884,0.0223186039766291,0.00868335775600385,-0.00307233471713169,0.0321906746681374,0.0472910759064305,0.0112140861979942,0.0382358334876064,0.02633416810236,0.016334805539746998,0.0132960915693575,0.0802981843479931
251,1916f968-78bb-4ac4-8ddf-0585132076a9.FPKM.txt.gz,-0.006867723615419779,-0.00899906788866932,-0.0187435691059858,0.0322698082975849,-0.00291369549352756,0.00765043843930767,-0.0102310961877428,0.0081561200041944,-0.00928188676591413,0.0094519076410729,-0.008554414734583309,-0.0115092603459492,-0.00109155370727757,-0.0136668952668139,-0.0117365804279324,-0.00437529219179115,-0.0138613307915664,-0.0323102016023092
