i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123
379,780ab54f-9100-447b-ba9e-75480e7be3d9.FPKM.txt.gz,0.017532697066101097,0.00303994344291269,0.00607988688582538,0.036125839519264756,0.0004241781548250265,0.008412866737363026,0.003958996111700247,0.001343230823612584,0.0012725344644750796,0.012725344644750796,0.0032520325203252032,0.00494874513962531,0.00240367621067515,0.0003534817956875221,0.00021208907741251324,0.07147401908801697,0.02686461647225168,0.008837044892188053,0.014492753623188406,0.07458465889006716,0.010816542948038176,0.006574761399787911,0.020077765995051254,0.0022622834924001414,0.0002827854365500177,0.0026157652880876635,0.0038176033934252387,0.0019088016967126194,0.02863202545068929,0.0006362672322375398,0.008412866737363026,0.0400141392718275,0.0036055143160127253,0.014280664545775892,0.022198656769176386,0.00021208907741251324,0.00014139271827500884,0.015270413573700955,0.008130081300813009,0.012725344644750796,0.02318840579710145,0.001343230823612584,0.0007069635913750442,0.011594202898550725,0.000848356309650053,0.009190526687875575,0.0004241781548250265,0.003888299752562743,0.010533757511488159,0.016260162601626018,0.003958996111700247,0.0037469070342877344,0.0,0.0303994344291269,0.012089077412513256,0.002827854365500177,0.0,0.0004948745139625309,0.002757158006362672,0.0,0.020077765995051254,0.0007069635913750442,0.0046659597030752915,0.009261223047013078,0.0005655708731000354,0.0019088016967126194,0.011099328384588193,0.0,0.004736656062212796,7.069635913750442e-05,0.002191587133262637,0.002898550724637681,0.005090137857900318,0.0009190526687875574,0.0036055143160127253,0.002474372569812655,0.0009190526687875574,0.0009897490279250618,0.000848356309650053,0.001343230823612584,0.0009897490279250618,0.0019794980558501237,0.0002827854365500177,0.00021208907741251324,0.00021208907741251324,0.00303994344291269,0.010957935666313185,0.0,0.1536231884057971,0.0012725344644750796,0.0004948745139625309,0.0004241781548250265,0.0023329798515376457,0.0004241781548250265,0.0009897490279250618,0.00014139271827500884,0.0,0.007281724991162955,7.069635913750442e-05,0.016825733474726053,0.0,0.020219158713326264,7.069635913750442e-05,0.0009897490279250618,0.008130081300813009,0.0006362672322375398,0.023966065747613997,0.0002827854365500177,0.013008130081300813,0.004171085189112761,0.003181336161187699,0.0014139271827500884,0.0,0.0002827854365500177,0.0,0.0,0.001696712619300106,7.069635913750442e-05,0.000848356309650053,0.008907741251325556,0.0,0.0009190526687875574,7.069635913750442e-05
380,6e98ba8f-e00d-470c-832f-adc3dc6956a6.FPKM.txt.gz,0.0023837902264600714,0.004926499801350815,0.005085419149781486,0.0177989670242352,0.019467620182757252,0.00389352403655145,0.00015891934843067143,0.00015891934843067143,0.004370282081843465,0.006992451330949543,0.02471195868096941,0.009773539928486293,0.0027810885975367503,0.0,0.00015891934843067143,0.011601112435439015,0.01764004767580453,0.027731426301152166,0.011124354390147001,0.01056813667063965,0.0028605482717520858,0.0044497417560588,0.021771950735001988,0.07389749702026222,0.015653555820421137,0.00031783869686134286,0.0008740564163686929,0.00055621771950735,0.0066746126340882,0.006277314263011521,0.01692491060786651,0.010170838299562971,0.0008740564163686929,0.011203814064362336,0.013190305919745729,0.0019070321811680572,0.004290822407628129,0.01684545093365117,0.00985299960270163,0.004926499801350815,0.0018275725069527215,0.0010329757647993642,7.945967421533571e-05,0.016607071911005165,0.00166865315852205,0.00723083035359555,0.00023837902264600716,0.0055621771950735005,0.013190305919745729,0.04362336114421931,0.01628923321414382,0.004052443384982122,0.00055621771950735,0.008263806118394914,0.045848232022248706,0.0,7.945967421533571e-05,0.0010329757647993642,0.007151370679380214,0.0,0.02248708780294001,0.0033373063170441,0.004052443384982122,7.945967421533571e-05,0.00015891934843067143,0.0032578466428287646,0.010250297973778308,0.00015891934843067143,0.0058005562177195075,0.0,0.00015891934843067143,0.002542709574890743,0.022010329757647995,0.007071911005164879,0.009058402860548272,0.011601112435439015,0.0008740564163686929,0.00023837902264600716,0.05697258641239571,0.00015891934843067143,0.00055621771950735,0.0023837902264600714,7.945967421533571e-05,0.0022248708780294,0.00023837902264600716,7.945967421533571e-05,0.012316249503377036,0.0,0.06086611044894716,0.0,0.056257449344457686,0.0018275725069527215,0.004529201430274136,7.945967421533571e-05,0.0011124354390147,0.019229241160111245,0.0,0.00015891934843067143,7.945967421533571e-05,0.0015097338100913786,0.0011124354390147,0.00015891934843067143,0.0022248708780294,7.945967421533571e-05,0.0034962256654747716,0.018434644417957887,0.005164878823996822,0.0007945967421533572,0.014700039729837107,7.945967421533571e-05,0.0024632499006754073,7.945967421533571e-05,0.0007945967421533572,0.0,0.0,0.0,0.04282876440206595,0.0,0.00023837902264600716,7.945967421533571e-05,0.0,0.004131903059197457,0.00015891934843067143
381,f9ea29ab-6953-4646-b367-cff2483b9f46.FPKM.txt.gz,0.0067842605156037995,0.0034965034965034965,0.0018787182966287445,0.026249869533451622,0.009341404863792924,0.015395052708485544,0.0008349859096127753,0.0008349859096127753,0.004801168980273458,0.006053647844692621,0.001617785199874752,0.010228577392756497,0.0015134119611731553,0.0004696795741571861,0.0002609330967539923,0.026145496294750027,0.01419476046341718,0.01826531677277946,0.008506418954180148,0.01315102807640121,0.007567059805865776,0.0013568521031207597,0.01962216887590022,0.003235570399749504,0.0,0.0028180774449431166,0.0014090387224715583,0.00031311971610479075,0.016282225237449117,0.0007827992902619768,0.0018787182966287445,0.015655985805239536,0.006940820373656195,0.007306126709111784,0.011272309779772467,0.0004696795741571861,0.0004696795741571861,0.010646070347562885,0.0018787182966287445,0.002087464774031938,0.007462686567164179,0.001826531677277946,0.00010437323870159691,0.005009915457676652,0.0016699718192255506,0.024214591378770484,0.006627700657551404,0.001148105625717566,0.022544619559544933,0.0014090387224715583,0.000574052812858783,0.001617785199874752,0.00010437323870159691,0.01247260202484083,0.005166475315729047,0.0008349859096127753,0.0,0.00010437323870159691,0.002087464774031938,0.10254670702431896,0.008088925999373761,0.0008871725289635738,0.012002922450683644,0.002296211251435132,0.001252478864419163,0.0006262394322095815,0.003809623212608287,5.2186619350798456e-05,0.004070556309362279,0.005009915457676652,0.002557144348189124,0.001043732387015969,0.001826531677277946,0.0015134119611731553,0.000574052812858783,0.0005218661935079845,0.00010437323870159691,0.000574052812858783,0.0,0.0009393591483143722,0.001617785199874752,0.0028702640642939152,0.0008349859096127753,0.0007827992902619768,0.00015655985805239537,0.00015655985805239537,0.002765890825592318,0.0,0.0030790105416971087,0.00020874647740319382,0.3273666631875587,0.0,0.0012002922450683644,0.0008871725289635738,0.0004696795741571861,0.00041749295480638765,0.0,0.004696795741571861,0.018995929443690638,0.02165744703058136,0.0,0.000574052812858783,0.00036530633545558917,0.004122742928713078,0.010646070347562885,5.2186619350798456e-05,0.007827992902619768,0.002557144348189124,0.005323035173781443,0.0337647427199666,0.010332950631458095,0.00020874647740319382,0.0030268239223463105,5.2186619350798456e-05,0.00015655985805239537,0.0,0.002191838012733535,0.0,0.002765890825592318,0.0005218661935079845,0.0,5.2186619350798456e-05,0.0
382,df692bf8-d523-4528-aa0c-a0549373adee.FPKM.txt.gz,0.0022240579525957932,0.004066848827603736,0.0026053250301836437,0.03907987545275465,0.011755734892292051,0.003622037237084578,0.0003177225646565419,0.033932769905318676,0.0035584927241532694,0.009150409862108407,0.004257482366397661,0.0035584927241532694,0.0003177225646565419,6.354451293130838e-05,0.0,0.0044481159051915865,0.002859503081908877,0.0106119336595285,0.009213954375039714,0.028340852767363537,0.001652157336214018,0.0017792463620766347,0.01296308063798691,0.16743979157399758,0.0,0.0037491262629471946,0.0003177225646565419,0.007116985448306539,0.003622037237084578,0.0007625341551757006,0.0038126707758785027,0.00667217385778738,0.0037491262629471946,0.008514964732795323,0.010294211094871959,0.0,0.00019063353879392514,0.013979792844887843,0.002160513439664485,0.004575204931054204,0.005337739086229904,0.0003177225646565419,0.003685581750015886,0.012835991612124294,0.0003177225646565419,0.017157018491453263,0.0014615237974200928,0.005147105547435979,0.014106881870750461,0.002859503081908877,0.0007625341551757006,0.0003812670775878503,0.0032407701594967275,0.008514964732795323,0.01919044290525513,0.005655461650886446,0.0,0.00019063353879392514,0.00196987990087056,0.0,0.011882823918154668,0.00019063353879392514,0.005401283599161213,0.010548389146597191,6.354451293130838e-05,0.005591917137955138,0.003367859185359344,0.0,0.004003304314672428,0.0,0.002478236004321027,0.002795958568977569,0.003494948211221961,0.004956472008642054,0.000508356103450467,0.002541780517252335,0.000508356103450467,0.0002541780517252335,0.00019063353879392514,0.009722310478490183,0.0012708902586261676,0.0010802567198322426,0.0003177225646565419,0.0,0.0007625341551757006,0.0,0.005337739086229904,0.0,0.002287602465527102,0.00019063353879392514,0.24598080955709475,6.354451293130838e-05,0.007244074474169156,0.0008896231810383173,0.00019063353879392514,0.0,0.009341043400902332,0.0044481159051915865,0.000826078668107009,0.01296308063798691,0.0,0.006545084831924763,0.0,0.0,0.01334434771557476,0.0017792463620766347,0.005210650060367287,0.000508356103450467,0.00019063353879392514,0.00044481159051915867,0.0030501366207028023,6.354451293130838e-05,0.0,0.0003812670775878503,0.0,0.0,0.07110630997013408,0.0,0.000826078668107009,6.354451293130838e-05,0.0030501366207028023,0.0012708902586261676,0.0
383,b0937926-a768-41bd-80bc-68d4e5743f8c.FPKM.txt.gz,0.010687536817302027,0.0024404611630059747,0.004880922326011949,0.03172599511907767,0.006479845156946899,0.014221997812000337,0.0019355381637633595,0.0324833796179416,0.009761844652023899,0.014979382310864259,0.0042076916603551295,0.006227383657325591,0.002777076495834385,0.0004207691660355129,8.415383320710259e-05,0.03744845577716065,0.028443995624000674,0.015905074476142388,0.013969536312379028,0.06707060506606076,0.006563998990154002,0.002187999663384667,0.018766304805183875,0.018429689472355466,8.415383320710259e-05,0.0010939998316923335,0.0023563073297988724,0.0006732306656568207,0.02095430446856854,0.0007573844988639232,0.0045443069931835394,0.04190860893713708,0.0035344609946983086,0.015484305310106876,0.019355381637633593,0.00025246149962130775,0.0015147689977278464,0.019776150803669106,0.0023563073297988724,0.003281999495077001,0.015231843810485568,0.0023563073297988724,0.00025246149962130775,0.011613228982580156,0.002187999663384667,0.01758815114028444,0.0029453841622485905,0.002692922662627283,0.017672304973491544,0.005469999158461668,0.0006732306656568207,0.0029453841622485905,0.0004207691660355129,0.04367583943448624,0.03475553311453337,0.005974922157704283,8.415383320710259e-05,0.00025246149962130775,0.007657998821846335,0.013885382479171926,0.013464613313136413,0.0035344609946983086,0.009004460153159977,0.0025246149962130774,8.415383320710259e-05,0.003281999495077001,0.005722460658082976,0.0,0.004123537827148026,0.0,0.0009256921652781284,0.001430615164520744,0.007573844988639233,0.0012623074981065387,0.0037869224943196163,0.0005890768324497181,0.0018513843305562568,0.001009845998485231,0.0024404611630059747,0.0009256921652781284,0.0019355381637633595,0.0021038458301775647,8.415383320710259e-05,0.00016830766641420518,8.415383320710259e-05,0.0006732306656568207,0.0031136918286627955,0.0,0.0012623074981065387,0.0005890768324497181,0.14179920895396786,0.0005049229992426155,0.0016830766641420516,0.00025246149962130775,0.001430615164520744,8.415383320710259e-05,0.0,0.010350921484473618,0.0022721534965917697,0.009845998485231003,0.0,0.0063956913237397965,8.415383320710259e-05,0.0013464613313136414,0.012286459648236978,0.002861230329041488,0.0163258436421779,0.0013464613313136414,0.005722460658082976,0.00025246149962130775,0.0022721534965917697,0.0005049229992426155,0.015736766809728183,0.00016830766641420518,8.415383320710259e-05,0.0009256921652781284,0.012959690313893798,0.0,0.00025246149962130775,0.0,0.0,0.00033661533282841036,0.0
384,b1f9bae8-7483-41ba-aab7-7a051850df23.FPKM.txt.gz,0.006181899043806983,0.002846342005781632,0.00266844563042028,0.018857015788303313,0.000756059595285746,0.003291082944185012,0.002357126973537914,0.03211029575272404,0.004936624416277518,0.007249277295975094,0.0027129197242606183,0.009828774738714699,0.00044474093840338,0.001512119190571492,0.000578163219924394,0.010140093395597065,0.013475650433622414,0.027307093617967532,0.009072715143428953,0.0187235935067823,0.002179230598176562,0.00355792750722704,0.009339559706470981,0.0,0.0,0.000578163219924394,0.000578163219924394,0.000489215032243718,0.008049810985101179,0.002179230598176562,0.00289081609962197,0.013297754058261063,0.00155659328441183,0.004180564820991772,0.016766733377807427,0.000533689126084056,8.8948187680676e-05,0.013119857682899711,0.000711585501445408,0.004047142539470758,0.010718256615521459,0.000266844563042028,4.4474093840338e-05,0.0076940182343784745,0.000578163219924394,0.013742494996664443,0.0017344896597731821,0.001645541472092506,0.010362463864798754,0.003068712474983322,0.000266844563042028,0.000266844563042028,0.000533689126084056,0.019079386257505004,0.001956860128974872,0.0,8.8948187680676e-05,0.000177896375361352,0.0034245052257060263,0.000177896375361352,0.00822770736046253,0.0034689793195463643,0.008983766955748276,0.0017344896597731821,0.0024905492550589283,0.0009339559706470981,0.009917722926395374,0.002535023348899266,0.0018234378474538582,0.0,0.000133422281521014,0.000177896375361352,0.0011118523460084502,0.0012452746275294641,0.000756059595285746,0.007738492328218813,0.000266844563042028,0.005025572603958194,8.8948187680676e-05,0.000578163219924394,0.0010229041583277741,0.0018679119412941961,0.000133422281521014,0.007827440515899488,4.4474093840338e-05,0.000133422281521014,0.0024460751612185904,0.0,0.004669779853235491,0.00031131865688236604,0.46301979097175894,0.00044474093840338,0.001956860128974872,0.0,0.000266844563042028,0.0,0.0,0.009161663331109628,0.0038692461641094064,0.02068045363575717,0.0,0.01561040693795864,0.000133422281521014,0.0012452746275294641,0.02361574382921948,0.002357126973537914,0.008405603735823882,0.0020013342228152103,0.020724927729597508,0.000355792750722704,0.010317989770958417,0.00066711140760507,0.0,8.8948187680676e-05,4.4474093840338e-05,0.0,4.4474093840338e-05,0.0,0.000133422281521014,0.00355792750722704,0.0,0.000133422281521014,0.00044474093840338
385,3c050f49-77a0-4055-8c9b-5c0e06a075d0.FPKM.txt.gz,0.009342657342657342,0.0038601398601398602,0.005874125874125874,0.019748251748251747,0.00022377622377622378,0.0024615384615384616,0.0006713286713286714,0.00011188811188811189,0.0005594405594405594,0.01146853146853147,0.0041398601398601395,0.0015664335664335664,0.0005594405594405594,0.00011188811188811189,0.0007832167832167832,0.022601398601398603,0.014041958041958041,0.005202797202797203,0.004979020979020979,0.038433566433566435,0.003300699300699301,0.005706293706293706,0.01034965034965035,5.5944055944055945e-05,0.0006153846153846154,0.0003916083916083916,0.0008391608391608392,0.0002797202797202797,0.014825174825174826,0.013874125874125873,0.0026853146853146855,0.012531468531468531,0.0011188811188811189,0.010461538461538461,0.011300699300699301,0.003076923076923077,0.00022377622377622378,0.02002797202797203,0.002181818181818182,0.02707692307692308,0.007944055944055945,0.006825174825174825,0.0011748251748251747,0.006825174825174825,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.014153846153846154,0.009398601398601398,0.04464335664335664,0.00044755244755244756,0.0002797202797202797,0.0,0.008783216783216783,0.01902097902097902,0.0,0.0011748251748251747,0.004419580419580419,0.001958041958041958,0.00016783216783216784,0.011916083916083916,0.0006713286713286714,0.0013426573426573427,0.0003356643356643357,0.0007272727272727272,0.0023496503496503495,0.009062937062937064,0.0,0.020643356643356644,0.00044755244755244756,0.00011188811188811189,0.00011188811188811189,0.012531468531468531,0.0013986013986013986,0.0013986013986013986,0.0012307692307692308,0.0007272727272727272,0.001062937062937063,0.0006153846153846154,0.0011748251748251747,0.0007272727272727272,0.0012307692307692308,0.0035804195804195805,0.0005034965034965035,0.00011188811188811189,0.00022377622377622378,0.0064335664335664336,0.00011188811188811189,0.028587412587412587,0.008503496503496504,0.07776223776223776,0.009118881118881119,0.0007832167832167832,0.0003916083916083916,0.05605594405594406,0.0,0.0,0.0005594405594405594,0.0006713286713286714,0.0023496503496503495,0.007160839160839161,0.007888111888111888,0.007944055944055945,0.00022377622377622378,0.0062657342657342656,0.00011188811188811189,0.034293706293706296,0.0019020979020979022,0.0016223776223776225,0.0,0.001062937062937063,0.016503496503496504,0.003076923076923077,0.061986013986013985,0.0,0.023496503496503496,0.0006153846153846154,0.0,0.00016783216783216784,0.0019020979020979022,0.04100699300699301,5.5944055944055945e-05,0.09935664335664336
386,524d2e99-0526-426f-873d-ea65e27b18a0.FPKM.txt.gz,0.0024234808365496815,0.006776770487388924,0.002019567363791401,0.01956736379140113,0.0016156538910331209,0.006731891212638004,0.0006283098465128804,0.00013463782425276007,0.00013463782425276007,0.005609909343865003,0.001705412440534961,0.008571941477425725,0.0008078269455165604,0.0015707746162822009,0.00013463782425276007,0.011130060138228166,0.008930975675433085,0.007539718158154564,0.012431559106004847,0.007988510905663765,0.009604164796696886,0.0008975854950184005,0.022215241001705414,0.0030966699578134816,0.0011668611435239206,0.0038147383538282022,0.00044879274750920026,0.0010771025940220806,0.025581186608024414,0.00013463782425276007,0.001750291715285881,0.009155372049187685,0.0016605331657840409,0.007584597432905484,0.011893007808993807,0.0004039134727582802,0.0,0.012655955479759447,0.0012117404182748408,0.002019567363791401,0.0041737725518355626,0.0003141549232564402,0.0,0.005071358046853963,0.0033210663315680817,0.01840050264787721,0.001929808814289561,0.0016156538910331209,0.013284265326272327,0.003949376178080962,0.0005834305717619603,0.0030966699578134816,0.010322233192711605,0.005834305717619603,0.003500583430571762,4.487927475092002e-05,0.0,0.00013463782425276007,0.001795170990036801,0.0021093259132932414,0.02024055291266493,0.0029171528588098016,0.008616820752176645,0.0029171528588098016,0.0003141549232564402,0.0007629476707656404,0.0055201507943631635,0.00022439637375460013,0.008482182927923885,0.0062830984651288035,8.975854950184004e-05,0.00022439637375460013,0.0015258953415312809,0.0010322233192711606,0.0013912575172785207,0.0003590341980073602,0.00013463782425276007,0.0013912575172785207,0.011937887083744726,0.0005385512970110403,0.003276187056817162,0.0013014989677766807,0.0,0.0005385512970110403,4.487927475092002e-05,0.0004039134727582802,0.006552374113634324,0.0,0.001750291715285881,0.0001795170990036801,0.49398617718337673,0.0007180683960147203,0.003859617628579122,0.00013463782425276007,8.975854950184004e-05,4.487927475092002e-05,0.0,0.002019567363791401,0.0001795170990036801,0.0410196571223409,0.0,0.00022439637375460013,0.0,0.001750291715285881,0.010636388115968046,0.0,0.006911408311641684,0.0028273943093079616,0.0008078269455165604,0.0021990844627950814,0.01557310833856925,8.975854950184004e-05,0.007001166861143524,0.00013463782425276007,0.0026927564850552014,4.487927475092002e-05,0.013508661700026927,0.0,4.487927475092002e-05,0.002154205188044161,0.0,8.975854950184004e-05,0.0
387,485f059b-e143-40b6-b4d2-96bb7497558f.FPKM.txt.gz,0.01855717930874507,0.0071909069821387145,0.0017783963504214026,0.033944173818912855,0.0009278589654372535,0.0121394881311374,0.004020722183561432,0.0,7.732158045310446e-05,0.014768421866542952,0.002551612154952447,0.003170184798577283,0.003247506379030387,0.0,0.0,0.11714219438645326,0.03363488749710044,0.013144668677027758,0.014459135544730535,0.07592979200494858,0.005103224309904894,0.0035567927008428053,0.018325214567385756,0.0,0.0014691100286089848,0.0006958942240779402,0.00433000850537385,7.732158045310446e-05,0.04484651666280059,7.732158045310446e-05,0.0012371452872496714,0.06525941390242017,0.002319647413593134,0.009819840717544267,0.022655223072759606,0.002319647413593134,7.732158045310446e-05,0.018789144050104383,0.003170184798577283,0.017783963504214025,0.0138405629011057,0.00023196474135931338,7.732158045310446e-05,0.011752880228871878,0.0037887574422021185,0.009278589654372536,0.0003866079022655223,0.0037887574422021185,0.008041444367122863,0.01074769968298152,0.003015541637671074,0.0010825021263434625,0.0,0.036495785973865304,0.01368591974019949,0.0,0.0,0.00023196474135931338,0.003866079022655223,0.00023196474135931338,0.026057372612696205,0.001005180545890358,0.003170184798577283,0.0036341142812959097,0.00046392948271862676,0.002010361091780716,0.01770664192376092,0.0,0.007500193303951133,0.0,0.0014691100286089848,0.00023196474135931338,0.0036341142812959097,0.001159823706796567,0.00796412278666976,0.0034021495399365964,0.00046392948271862676,0.0008505373849841491,0.0,0.0009278589654372535,0.0003866079022655223,0.0019330395113276114,0.0010825021263434625,0.0007732158045310446,0.0009278589654372535,7.732158045310446e-05,0.004716616407639372,0.0,0.008582695430294595,0.0012371452872496714,0.07879069048171344,0.0003866079022655223,0.0008505373849841491,0.00015464316090620892,0.0006958942240779402,0.00015464316090620892,0.0,0.001159823706796567,7.732158045310446e-05,0.008350730688935281,0.0,0.0037887574422021185,0.0027835768963117608,7.732158045310446e-05,0.04786205830047166,7.732158045310446e-05,0.021418077785509936,0.001855717930874507,0.0,0.001159823706796567,0.0019330395113276114,0.0007732158045310446,0.0,0.0003866079022655223,0.00030928632181241784,0.0,0.0,0.0,0.0005412510631717313,0.0,0.0,0.0,0.025902729451789994
388,8dcf8486-6c13-4623-90c9-2c9f65f58fc8.FPKM.txt.gz,0.002132622459180273,0.0020881928246140177,0.0007330889703432189,0.012462512495834722,0.0005331556147950683,0.002021548372764634,0.0008219482394757303,0.00017771853826502277,0.00011107408641563923,0.003154504054204154,0.000999666777740753,0.0030878596023547708,0.00031100744196378986,0.0017549705653671,6.664445184938353e-05,0.0048428301677218705,0.007819615683661001,0.0039320226591136286,0.00464289681217372,0.0043985338220593135,0.00753082305898034,0.0005553704320781962,0.011440630900810841,2.2214817283127847e-05,0.0,0.005664778407197601,0.00031100744196378986,6.664445184938353e-05,0.00402088192824614,2.2214817283127847e-05,0.0007997334221926024,0.01135177163167833,0.00035543707653004554,0.00546484505164945,0.006531156281239587,0.00013328890369876707,2.2214817283127847e-05,0.004620681994890592,0.00026657780739753413,0.0012662445851382871,0.0057314228590469845,0.00013328890369876707,2.2214817283127847e-05,0.002132622459180273,0.000866377874041986,0.009308008441630567,0.0004887259802288126,0.0004442963456625569,0.0050649783405531485,0.0006442297012107075,0.0004887259802288126,0.00013328890369876707,2.2214817283127847e-05,0.004309674552926802,0.0018216150172164834,0.0003332222592469177,2.2214817283127847e-05,8.885926913251139e-05,0.0028657114295234922,0.00035543707653004554,0.0026435632566922137,0.0011773853160057758,0.002443629901144063,0.0010663112295901365,6.664445184938353e-05,0.00013328890369876707,0.002999000333222259,0.0,0.0014883927579695656,0.0,0.00015550372098189493,0.0,0.0005331556147950683,0.0001999333555481506,0.0011773853160057758,0.0004442963456625569,8.885926913251139e-05,0.0009552371431744974,0.0038431633899811174,0.000288792624680662,0.0019771187381983782,0.0010885260468732644,0.0,0.0009108075086082417,4.442963456625569e-05,8.885926913251139e-05,0.0009552371431744974,0.0,0.0007108741530600911,6.664445184938353e-05,0.6905475952460292,4.442963456625569e-05,0.001288459402421415,2.2214817283127847e-05,6.664445184938353e-05,0.0,0.0,0.0015550372098189493,0.0005553704320781962,0.02052649116961013,0.0,0.0005553704320781962,0.0,0.011773853160057758,0.009108075086082417,2.2214817283127847e-05,0.003487726313451072,0.058113962012662446,0.0003776518938131734,0.006797734088637121,0.012329223592135955,0.00011107408641563923,0.0038209485726979895,0.00013328890369876707,0.0,0.0,0.000999666777740753,0.0,2.2214817283127847e-05,4.442963456625569e-05,0.0,0.00022214817283127845,0.00011107408641563923
389,2c1e38c7-ff65-4dee-bcba-0a97dd82a22f.FPKM.txt.gz,0.007551669316375199,0.0013627072450601862,0.004258460140813082,0.02424483306836248,0.0009084714967067908,0.003577106518282989,0.0026686350215761982,0.0,0.0023847376788553257,0.007778787190551897,0.0024415171473995004,0.004883034294799001,0.0035203270497388144,0.00028389734272087216,0.03287531228707699,0.051101521689756985,0.02282534635475812,0.0053372700431523964,0.011185555303202362,0.032080399727458554,0.0028389734272087214,0.0023847376788553257,0.011185555303202362,0.005621167385873268,0.0009084714967067908,0.0011923688394276629,0.0008516920281626164,0.0011355893708834886,0.013229616170792642,0.0024982966159436746,0.007608448784919373,0.02679990915285033,0.0019305019305019305,0.009198273904156257,0.004996593231887349,0.0002271178741766977,0.0029525323642970703,0.01680672268907563,0.0013627072450601862,0.009538950715421303,0.007722007722007722,0.0022711787417669773,0.00034067681126504656,0.012661821485350897,0.0018169429934135816,0.0028957528957528956,0.00017033840563252328,0.0026686350215761982,0.02027027027027027,0.010844878491937316,0.0002271178741766977,0.000397456279809221,0.00028389734272087216,0.018623665682489212,0.020099931864637748,5.6779468544174426e-05,0.0011355893708834886,0.0011923688394276629,0.0035203270497388144,5.6779468544174426e-05,0.01232114467408585,0.0008516920281626164,0.004655916420622303,0.003066091301385419,0.0009084714967067908,0.0023847376788553257,0.005734726322961617,0.0,0.004201680672268907,0.026743129684306154,0.00034067681126504656,0.0006245741539859187,0.05002271178741767,0.0011923688394276629,0.0019305019305019305,0.0007381330910742676,0.0015330456506927096,0.004712695889166478,0.0009652509652509653,0.0010220304337951397,0.0025550760844878493,0.0028389734272087214,0.0023279582103111515,0.0004542357483533954,0.0006813536225300931,0.0016466045877810583,0.0024415171473995004,0.00034067681126504656,0.02293890529184647,0.0025550760844878493,0.006643197819668408,0.01425164660458778,0.0009084714967067908,0.0008516920281626164,0.09226663638428344,0.0,0.00011355893708834885,0.0009652509652509653,0.006132182602770838,0.0005677946854417443,0.0023279582103111515,0.03389734272087213,0.08885986827163297,0.0014194867136043607,0.008516920281626164,0.00011355893708834885,0.036338859868271636,0.0011923688394276629,0.03247785600726777,5.6779468544174426e-05,0.0033499886441062912,0.001873722461957756,0.00028389734272087216,0.006643197819668408,0.0,0.0,0.004144901203724733,0.019986372927549397,0.010447422212128094,0.0,0.0002271178741766977,0.0,0.010617760617760617
