i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
318,42434e75-893e-4a9a-9008-6a3c2ea6dc7d.FPKM.txt.gz,0.1408355795148248,0.03815700808625337,0.18505727762803234,0.008591644204851753,0.0007580862533692722,0.14622641509433962,0.0027796495956873314,0.00016846361185983828,0.0016004043126684635,0.2055256064690027,0.0695754716981132,0.0,0.006233153638814016,0.10646900269541779,0.0136455525606469,0.011202830188679245,0.006991239892183289,0.0002526954177897574,0.0008423180592991914,0.006317385444743935,0.0,0.0,0.0008423180592991914,8.423180592991914e-05,0.016172506738544475,0.010865902964959569,0.019120619946091644,0.0015161725067385444,8.423180592991914e-05,8.423180592991914e-05
319,042d7a67-32a0-4dac-8ecd-02f6984a7b74.FPKM.txt.gz,0.07503524053927062,0.021650341562149854,0.09751689738677848,0.004265008855314997,0.0005783062854664402,0.09249286153178878,0.0007951711425163553,0.0005421621426247876,0.003397549427115336,0.09151696967506416,0.035457404127661116,0.0,0.004084288141106733,0.1866122094914519,0.004590306140889869,0.008746882567679908,0.039541692268767845,0.0002891531427332201,0.004554161998048216,0.08099902410814327,0.00010843242852495752,0.0,3.614414284165251e-05,0.0009397477138829652,0.06610763725738245,0.023529836989915783,0.15588968807604728,0.0005060179997831352,0.0,0.00021686485704991505
320,f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM.txt.gz,0.24605103280680438,0.07189145402997164,0.23390036452004861,0.012656946132037262,0.0032401782098015392,0.05184285135682463,0.0014175779667881733,0.0001012555690562981,0.001215066828675577,0.04029971648440664,0.0749291211016606,0.07189145402997164,0.03017415957877683,0.04121101660591332,0.008606723369785338,0.001012555690562981,0.025718914540299717,0.006682867557715674,0.0064803564196030785,0.0009113001215066828,0.0,0.0,0.025313892264074524,0.012555690562980963,0.011948157148643175,0.00850546780072904,0.002430133657351154,0.008404212231672741,0.0006075334143377885,0.0
321,03d6e124-5927-4573-a041-a1d8e109fa1c.FPKM.txt.gz,0.11054016794084472,0.03076826670008773,0.1769645318962276,0.018799348289259304,0.0008773029201654342,0.10496302794836446,0.0011906253916530894,0.0008773029201654342,0.0013159543802481514,0.17458328111292143,0.034026820403559345,0.00018799348289259306,0.0026945732547938336,0.06918160170447424,0.006830429878430881,0.00802105527008397,0.022433888958516106,0.0011279608973555583,0.0031332247148765507,0.03189622759744329,0.00025065797719012406,6.266449429753102e-05,0.00025065797719012406,0.0003133224714876551,0.027133726030830932,0.062476500814638423,0.10063917784183482,0.00012532898859506203,0.0013159543802481514,0.007018423361323474
322,6821cf1e-ae8a-472d-8b55-92eca84abab5.FPKM.txt.gz,0.04337539432176656,0.01146161934805468,0.09300736067297581,0.015667718191377498,0.00010515247108307045,0.09647739221871714,0.00010515247108307045,0.0003154574132492114,0.00047318611987381704,0.10872765509989485,0.22623554153522607,5.257623554153522e-05,0.004679284963196635,0.1165615141955836,0.023817034700315456,0.009621451104100946,0.01808622502628812,0.001156677181913775,0.0003154574132492114,0.014826498422712935,0.0005257623554153522,5.257623554153522e-05,0.0,0.04468980021030494,0.00967402733964248,0.13906414300736067,0.01146161934805468,0.00946372239747634,0.0,0.0
323,4da5c413-9533-426a-9f39-7bad328a95b7.FPKM.txt.gz,0.05387562148504361,0.010188279403374358,0.11565734778710571,0.0027712119977178254,0.0,0.13375173200749857,0.00016301247045398973,0.0002445187056809846,0.0008965685874969435,0.14662971717336376,0.18779036596299617,8.150623522699487e-05,0.005460917760208656,0.13432227565408753,0.025592957861276387,0.009617735756785394,0.0022821745863558563,0.00032602494090797947,0.0004890374113619692,0.035781237264650746,0.0,0.0,0.0,0.02192517727606162,0.047681147607792,0.010432798109055343,0.032439481620343956,0.018338902926073843,0.0032602494090797946,0.0
324,5fedbbb9-10a8-4f18-a1e8-30b3d6164083.FPKM.txt.gz,0.16855977408220899,0.05447128961405711,0.2088484468151867,0.04668967681204895,0.00815814245371823,0.050643238155004704,0.002259177910260433,0.00037652965171007215,0.00043928459366175085,0.05240037652965171,0.043928459366175086,0.03884530906808911,0.008973956699090053,0.001631628490743646,0.006087229369312833,0.00043928459366175085,0.06018198933165987,0.006903043614684657,0.003890806401004079,6.27549419516787e-05,0.0012550988390335738,0.0,0.0001255098839033574,0.02547850643238155,0.0006275494195167869,0.2,6.27549419516787e-05,0.0013806087229369312,0.0072795732663947284,0.0
325,4fb80022-8f80-4992-b1aa-0f678c941878.FPKM.txt.gz,0.14908503767491926,0.0951291711517761,0.18985468245425188,0.035723896663078576,0.0017491926803013993,0.045748116254036596,0.0008745963401506997,0.00026910656620021526,0.00013455328310010763,0.052206673842841764,0.011638858988159312,0.0,0.0022201291711517763,0.0005382131324004305,0.003969321851453176,0.0057185145317545745,0.14006996770721206,0.001816469321851453,0.002354682454251884,0.0,0.00020182992465016147,0.0,0.00047093649085037676,0.0008073196986006459,0.0014128094725511303,0.25780409041980623,6.727664155005382e-05,0.00013455328310010763,0.0,0.0
326,42f7a87d-594e-4f38-92d7-1b56f3ff11b9.FPKM.txt.gz,0.09580962952684889,0.02636325794366588,0.18849729429721104,0.0073539614263910084,0.0011794089080061053,0.14707922852782018,0.001318162897183294,0.0002775079783543777,0.00020813098376578327,0.17628694324961844,0.062023033162203416,0.00020813098376578327,0.0040238656861384765,0.1044817538504232,0.014777299847370612,0.009435271264048842,0.005411405577910365,0.000485638962120161,0.00298321076730956,0.04211183571527682,0.0,0.0,0.0016650478701262662,0.0005550159567087554,0.05147772998473706,0.0011100319134175107,0.054738448730401,0.00013875398917718884,0.0,0.0
327,2d683c1f-3a48-4bb8-84f9-bad6347c008b.FPKM.txt.gz,0.1498404508113246,0.06585647362346392,0.21535745807590467,0.03340348971416932,0.0014936519790888724,0.04834000950505805,0.00088261253309797,0.00047525290243736844,0.0003394663588838346,0.056622988661823616,0.01147396293027361,0.0,0.0023762645121868423,0.00020367981533030076,0.0023762645121868423,0.0012899721637585715,0.08676760133070813,0.0014936519790888724,0.001697331794419173,0.0,0.00040735963066060153,0.005703034829248422,0.014189693801344288,0.00020367981533030076,0.0013578654355353385,0.29092266956344626,0.0,6.789327177676693e-05,0.0068572204494534595,0.0
328,8c593c14-319f-4268-92c1-46019e543502.FPKM.txt.gz,0.053832784485912916,0.011571533113794365,0.12015184778631541,0.00672338090010977,0.00022868642517380168,0.0787596048298573,0.0010976948408342481,0.0006860592755214051,0.0003201609952433224,0.13428466886205634,0.07395718990120746,0.0,0.002835711672155141,0.25814123673618733,0.013172338090010977,0.004573728503476033,0.0039791437980241495,0.000411635565312843,0.00027442371020856203,0.04761251372118551,9.147457006952067e-05,0.0,0.0,0.020490303695572632,0.03558360775704354,0.023920600073179657,0.10675082327113063,0.00022868642517380168,0.0,0.0003201609952433224
329,82d6c231-8692-460d-bbca-e24237b82b47.FPKM.txt.gz,0.12473728457335015,0.05727196300966793,0.17171080285834384,0.00830180748213535,0.011559478772593527,0.10603194619588062,0.030054644808743168,0.0,0.0004203446826397646,0.060634720470786045,0.03667507356031946,0.0014712063892391761,0.05327868852459016,0.011244220260613703,0.010823875577973938,0.01912568306010929,0.07398066414459857,0.0016813787305590584,0.13671710802858345,0.020491803278688523,0.0,0.0,0.024064733081126524,0.0014712063892391761,0.00031525851197982345,0.014817150063051702,0.0,0.021437578814627996,0.0016813787305590584,0.0
330,b2ca49c5-527d-43e0-8280-6fe8ff7b3738.FPKM.txt.gz,0.08182328505669698,0.029998877287526666,0.08799820366004266,0.21773885707870214,0.001324800718535983,0.022050072976310765,0.0011002582238688672,0.0028741439317390817,8.98169978668463e-05,0.008779611541484225,0.006040193106545414,0.0003592679914673852,0.0010104412260020209,0.0013023464690692713,0.0010104412260020209,0.00015717974626698104,0.051554956775569774,0.012866284944425732,0.004535758392275738,0.0002694509936005389,0.011182216234422365,4.490849893342315e-05,2.2454249466711576e-05,0.00022454249466711575,0.0002919052430672505,0.4552599079375772,0.0,0.0,8.98169978668463e-05,0.0
331,3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.FPKM.txt.gz,0.17308345216269438,0.10090310314388538,0.29177700821620156,0.029130169077205132,0.00821620153459632,0.07211244652678753,0.004209954505330345,0.0005432199361716575,0.0022407822367080873,0.14714470021049772,0.013580498404291437,0.0,0.0015617573164935154,0.0019691722686222585,0.0021049772526651727,0.001493854824472058,0.1105452570109323,0.000746927412236029,0.010185373803218578,0.0,0.00040741495212874313,6.790249202145719e-05,0.007876689074489034,0.0004753174441502003,0.004481564473416175,0.011679228627690635,0.00020370747606437156,0.00020370747606437156,0.0030556121409655735,0.0
332,7f147a1b-4ca6-481b-a79d-be653bbff528.FPKM.txt.gz,0.17291255752794216,0.08736028928336621,0.2559993425378041,0.019970414201183433,0.0036982248520710057,0.11505588428665352,0.002876397107166338,0.0002465483234714004,0.0006574621959237344,0.21992110453648916,0.03451676528599606,0.0,0.003287310979618672,0.0014792899408284023,0.004766600920447075,0.0046022353714661405,0.041748849441157136,0.0014792899408284023,0.005752794214332676,0.0002465483234714004,0.0,8.21827744904668e-05,0.0007396449704142012,8.21827744904668e-05,0.005095332018408941,0.014546351084812623,0.0015614727153188692,0.000410913872452334,0.0009040105193951348,0.0
333,12d1e7fb-44bc-4007-820d-a85c41d019df.FPKM.txt.gz,0.12102671243098045,0.044918668855394715,0.2524250111923593,0.06267721235636473,0.0029846291598268917,0.04044172511565438,0.0011192359349350843,0.001268467392926429,0.00029846291598268916,0.04529174750037308,0.012983136845246978,0.0,0.0011938516639307566,0.0004476943739740337,0.003880017907774959,0.0008953887479480674,0.20243247276525891,0.00261155051484853,0.0013430831219221012,0.0,0.0024623190568571853,0.0,0.0038054021787792868,0.001268467392926429,0.00037307864497836146,0.18862856290105953,0.0,0.0047754066557230265,0.0004476943739740337,0.0
334,057c6a18-e5f2-4eba-9c20-c483c5a67cc3.FPKM.txt.gz,0.1566567709522722,0.06828042932176295,0.29104818451701303,0.021694450787851108,0.0020552637588490525,0.09933774834437085,0.014158483672071249,0.00022836263987211693,0.0018269011189769354,0.1982187714089975,0.0560630280886047,0.00011418131993605846,0.0030828956382735785,0.0018269011189769354,0.005594884676866864,0.0023978077186572275,0.0357387531399863,0.0009134505594884677,0.007650148435715917,0.0003425439598081754,0.00022836263987211693,0.00011418131993605846,0.0031970769582096367,0.00011418131993605846,0.0026261703585293444,0.021694450787851108,0.0,0.0015985384791048184,0.0031970769582096367,0.0
335,c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM.txt.gz,0.050052617732175744,0.011378584583004472,0.09550118389897395,0.001973164956590371,0.0003946329913180742,0.11746908708234675,6.577216521967904e-05,6.577216521967904e-05,0.0,0.08945014469876349,0.19882925545908972,0.0,0.005722178374112076,0.10957642725598526,0.023809523809523808,0.007037621678505656,0.0022362536174690873,0.0,0.00032886082609839514,0.011904761904761904,0.0,0.0,0.0,0.11746908708234675,0.02183635885293344,0.00013154433043935807,0.12746645619573796,0.007300710339384372,0.0,0.0
336,7c5f96bd-441c-4467-8700-dc5224e682bb.FPKM.txt.gz,0.08260053717944,0.04617535597336179,0.136907170977593,0.04735273556790169,0.01990507377019022,0.02259097097023437,0.0008094484712461827,0.0008462415835755547,0.00011037933698811582,0.016520107435888002,0.007321829353545016,0.0011037933698811583,0.003090621435667243,0.0023179660767504323,0.0010670002575517863,0.0001839655616468597,0.06457191213804776,0.006218035983663858,0.0016924831671511094,3.6793112329371944e-05,0.09794326502078811,0.0,3.6793112329371944e-05,0.0029066558740203836,0.0004047242356230914,0.42312079178777734,0.0,0.0003679311232937194,0.013797417123514477,0.0
337,d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.FPKM.txt.gz,0.11523370863186626,0.04102695325827363,0.18750710792675992,0.19720232002729443,0.0013362902308654613,0.024195382690776753,0.0011372682815876266,0.01595018764926646,2.8431707039690663e-05,0.014386443762083475,0.008273626748549983,0.00028431707039690664,0.0004549073126350506,0.0030990560673262823,0.001364721937905152,0.0003696121915159786,0.04253383373137723,0.019418855908108722,0.00471966336858865,0.00042647560559535994,0.004577504833390197,0.000170590242238144,0.0004549073126350506,0.00025588536335721597,0.0007107926759922665,0.3147105652223359,0.0,0.00014215853519845332,2.8431707039690663e-05,0.0
338,fadfa0b7-8543-4ca3-8c26-9114e71caaeb.FPKM.txt.gz,0.17348697940295799,0.0686870519916523,0.10543507848652572,0.005171944469648852,0.038018328645313494,0.0755829779511841,0.00027220760366572906,0.0,0.00045367933944288175,0.053624897922148626,0.05652844569458307,0.0050812086017602755,0.014608474730060793,0.00036294347155430543,0.008438435713637601,0.002812811904545867,0.04455131113329099,0.008075492242083296,0.12185827057435804,0.00099809454677434,9.073586788857636e-05,0.0,0.011886398693403502,0.02830959078123582,0.0031757553761001724,0.12231194991380093,0.0,0.024498684329915615,0.025678250612467108,0.0
339,bbc51e77-8f08-4815-9006-ee7ca1aaf112.FPKM.txt.gz,0.1373091763126992,0.014427109545378292,0.09021137393054857,0.01019124308002013,0.0005452105351451098,0.10153497735279315,0.0005871498070793491,0.009520214729072303,0.0011742996141586982,0.042778057372924005,0.05263378627747022,0.00012581781580271766,0.0027679919476597888,0.2182519711457809,0.008933064921992953,0.007255494044623385,0.006878040597215232,0.00029357490353967456,0.0013001174299614158,0.06651568528770341,0.0002516356316054353,0.000754906894816306,4.193927193423922e-05,0.0007129676228820668,0.054101660795168593,0.01073645361516524,0.15970474752558295,0.00029357490353967456,0.0,0.00016775708773695687
340,0063c2da-4f47-4974-afea-03b4cdb21e33.FPKM.txt.gz,0.09897179619736918,0.027801711758285944,0.17485208800045954,0.01706014130622092,0.0006318570854155896,0.10063760124073755,0.0013785972772703773,0.0012062726176115801,0.002010454362685967,0.15359871330920788,0.06892986386351888,5.744155321959906e-05,0.0022976621287839625,0.08926417370325694,0.011028778218163018,0.005801596875179505,0.02757194554540755,0.0023551036820035616,0.0024125452352231603,0.019013154115687287,0.00017232465965879716,0.0003446493193175943,0.0003446493193175943,0.010569245792406227,0.04170256763742892,0.10035039347463956,0.03549887988971222,0.0035039347463955424,0.00017232465965879716,0.00045953242575679247
341,1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM.txt.gz,0.25201127690297737,0.1257649728391666,0.19239496665062228,0.04524513511655092,0.006051021109812281,0.061679158357972906,0.003506841779550299,0.0002062848105617823,0.0001375232070411882,0.06635494739737331,0.013202227875954067,6.87616035205941e-05,0.005088358660523963,0.0003438080176029705,0.002819225744344358,0.0017190400880148526,0.09447844323729629,0.0024066561232207935,0.009626624492883174,0.0,0.0017190400880148526,0.0,0.0003438080176029705,0.0004125696211235646,0.0018565632950560407,0.1118751289280066,0.0002750464140823764,0.0003438080176029705,6.87616035205941e-05,0.0
342,bc5be208-5934-40dd-81df-567599ea2a51.FPKM.txt.gz,0.1779988629903354,0.04081864695849915,0.12313814667424673,0.018362706083001706,0.003695281409891984,0.072484366117112,0.000511654349061967,0.00022740193291642978,0.03678226264923252,0.09096077316657192,0.058271745309835137,0.06310403638430927,0.011711199545196135,0.10437748720864128,0.006765207504263787,0.0007390562819783968,0.03126776577600909,0.017907902217168845,0.013189312109152928,0.002785673678226265,0.0009664582148948267,5.6850483229107444e-05,0.0011938601478112564,0.011881750994883457,0.015122228538942581,0.09056281978396816,0.004320636725412166,0.0006822057987492893,0.00011370096645821489,0.0
343,b5b0644d-9eb9-44aa-a5a1-39e9630ad156.FPKM.txt.gz,0.0815293439789283,0.03909786813729525,0.14869536587373447,0.01238785085192197,0.0016050703761626471,0.027450818997448348,0.00045271215737920816,4.1155650670837104e-05,0.0,0.09712733558317557,0.010906247427771833,0.0,0.0010700469174417648,0.000781957362745905,0.0009465799654292535,0.006461437155321425,0.287513375586468,0.0005761791093917194,0.003168985101654457,8.231130134167421e-05,4.1155650670837104e-05,0.0,0.00032924520536669683,0.00020577825335418553,0.0009465799654292535,0.27833566548687133,0.00016462260268334841,4.1155650670837104e-05,4.1155650670837104e-05,0.0
344,1d1a63f0-860d-451c-a7f1-b6e15d253dba.FPKM.txt.gz,0.053325453470927854,0.010637814247397372,0.07860162749465836,0.008728462972223485,0.0002273037232349866,0.09992271673410011,9.092148929399464e-05,9.092148929399464e-05,0.0010455971268809384,0.12974496522253035,0.15715779424466972,4.546074464699732e-05,0.004046006273582761,0.12274401054689275,0.008773923716870483,0.0046369959539937266,0.0076828658453425465,0.000863754148292949,0.0006364504250579625,0.09519479929081238,0.0003182252125289812,0.0,4.546074464699732e-05,0.025685320725553483,0.03850525071600673,0.08028367504659727,0.057053234531981634,0.012092558076101287,4.546074464699732e-05,0.0017729690412328955
345,2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.FPKM.txt.gz,0.15118705974432559,0.05615705713540308,0.27250195669188626,0.010370466997130186,0.003522045395251761,0.055374380380902685,0.0037829376467518913,0.00019566918862509784,0.0005870075658752935,0.0782024523871641,0.018784242108009393,0.00013044612575006522,0.0034568223323767286,0.005609183407252805,0.00450039133837725,0.0052830680928776415,0.27954604748238976,0.0004565614401252283,0.01747978085050874,6.522306287503261e-05,0.0009131228802504566,6.522306287503261e-05,0.0009783459431254892,0.00026089225150013044,0.002217584137751109,0.021654056874510826,0.0,0.0008478998173754239,0.0003913383772501957,0.0054787372815027395
346,2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM.txt.gz,0.06420021762785637,0.024301777294160318,0.17772941603191875,0.011606819006166122,0.00045339136742836414,0.13474791439970982,0.000544069640914037,9.067827348567283e-05,0.0,0.18616249546608632,0.18135654697134568,0.0,0.008795792528110264,0.022850924918389554,0.0210373594486761,0.019405150525933987,0.01051867972433805,0.0007254261878853826,0.000544069640914037,0.014236488937250635,0.0003627130939426913,0.00018135654697134566,0.0,0.043706927820094305,0.013692419296336598,0.03763148349655423,0.0029923830250272033,0.02212549873050417,0.0,0.0
347,b13f356a-71cb-41d0-a53d-51553db8987f.FPKM.txt.gz,0.1711736444749485,0.07604667124227865,0.299382292381606,0.03994509265614276,0.0019217570350034316,0.10048043925875086,0.014275909402882635,0.0,0.0008236101578586136,0.11269732326698696,0.03184625943719972,0.00013726835964310226,0.0016472203157172271,0.000549073438572409,0.003980782429649965,0.0028826355525051477,0.08840082361015786,0.0038435140700068633,0.004941660947151681,0.0002745367192862045,0.0006863417982155113,0.0,0.0015099519560741249,0.0004118050789293068,0.0009608785175017158,0.04008236101578586,0.00013726835964310226,0.0006863417982155113,0.0002745367192862045,0.0
348,5b1d889e-c40d-4f58-a4b3-9e9eb0835e86.FPKM.txt.gz,0.19508793208004852,0.06579745300181929,0.21382656155245602,0.02025469981807156,0.002971497877501516,0.03395997574287447,0.001091570648878108,0.00048514251061249243,0.0004244996967859309,0.07210430563978168,0.012977562158884173,0.0,0.0022437841115827773,0.0013341419041843542,0.0026076409945421466,0.005154639175257732,0.0771376591873863,0.011158277744087326,0.0035779260157671315,0.0,0.0023650697392359004,0.0,0.0,0.00024257125530624622,0.00048514251061249243,0.2743480897513645,0.00012128562765312311,0.0,0.00024257125530624622,0.0
349,0358446c-e52e-4524-8f42-9fc427e144d1.FPKM.txt.gz,0.08321490127301866,0.020894439236793565,0.08772035922711742,0.028635360285446464,0.0014514226966224183,0.07426446131051374,0.0006047594569260077,0.0022376099906262284,0.003779746605787548,0.04689909588461189,0.049953131142088235,3.0237972846300383e-05,0.0030237972846300382,0.18953161380061082,0.011550905627286747,0.007408303347343594,0.031719633515769105,0.0016933264793928214,0.0018445163436243235,0.1015995887635693,0.0009373771582353119,3.0237972846300383e-05,3.0237972846300383e-05,0.0010583290496205134,0.07480874482174715,0.10840313265398688,0.06486045175531432,0.00021166580992410268,6.0475945692600767e-05,0.0015421366151613196
350,e897fe45-26b8-468a-84fd-e1ad54f840e3.FPKM.txt.gz,0.15349887133182843,0.03837471783295711,0.16839729119638827,0.024040632054176073,0.005304740406320542,0.04441309255079007,0.002257336343115124,0.0001693002257336343,5.64334085778781e-05,0.08927765237020316,0.016422121896162527,0.0002257336343115124,0.0018623024830699774,0.0003386004514672686,0.002257336343115124,0.0012979683972911963,0.10005643340857788,0.002765237020316027,0.004288939051918736,0.0,0.0006772009029345372,0.0,0.0020880361173814897,0.0001128668171557562,0.0003386004514672686,0.3312641083521445,0.0013544018058690745,0.0005079006772009029,0.008352144469525959,0.0
351,8714911e-19cb-47ab-bcdd-28d7e37c4a13.FPKM.txt.gz,0.062426118772868,0.011089220377146073,0.09445538981142697,0.010413734871939206,0.0001125809175344779,0.12496481846327047,5.629045876723895e-05,0.0006191950464396285,0.0007317759639741064,0.05797917253025612,0.18001688713763017,5.629045876723895e-05,0.0028708133971291866,0.15192794821277794,0.023867154517309315,0.010976639459611595,0.0054601745004221785,0.0005066141289051506,0.00039403321137067266,0.020095693779904306,5.629045876723895e-05,0.0,0.0,0.04086687306501548,0.05826062482409232,0.061525471432592176,0.07289614410357445,0.007374050098508303,0.0,0.0
352,b01ddd22-5864-4e4a-a463-62831421fe99.FPKM.txt.gz,0.14361756576927015,0.2698331456648582,0.2713686150066537,0.08915958644692394,0.0013307400962227454,0.06438734773262361,0.0015354693417954754,0.0,0.0003070938683590951,0.05261541611219163,0.01770907974204115,0.0,0.0011260108506500153,0.0005118231139318251,0.0023543863240863957,0.006960794349472822,0.03142593919541407,0.00020472924557273008,0.006756065103900092,0.0,0.00020472924557273008,0.0,0.0006141877367181902,0.0007165523595045552,0.018835090592691166,0.01648070426860477,0.0015354693417954754,0.00040945849114546015,0.0,0.0
353,5061303f-9743-4495-a9ea-a5c579992525.FPKM.txt.gz,0.20770558694287508,0.061362209667294415,0.2641242937853107,0.018832391713747645,0.00847457627118644,0.10067482736974262,0.0013339610797237916,7.846829880728186e-05,0.00047080979284369113,0.1807909604519774,0.033505963590709356,0.0,0.003295668549905838,0.009494664155681105,0.006669805398618958,0.0006277463904582549,0.06395166352793472,0.00047080979284369113,0.009023854362837414,0.0011770244821092278,7.846829880728186e-05,0.0,0.0007846829880728185,0.00015693659761456373,0.004080351537978657,0.02024482109227872,0.0023540489642184556,0.00023540489642184556,0.0,0.0
354,e77ea9a5-0b4f-466a-86b3-378d756dea57.FPKM.txt.gz,0.1563430840907355,0.07339799893072635,0.2890093943328496,0.016115481555029405,0.00794317574276331,0.08134117467348966,0.004506224700221492,0.0,0.00015275337966852515,0.2224852974872069,0.03146719621171618,7.637668983426258e-05,0.004429848010387229,0.0029786909035362406,0.0035897044222103413,0.0003818834491713129,0.039410371954479495,0.0010692736576796763,0.003284197662873291,0.0011456503475139386,0.0,0.0,0.022683876880775986,7.637668983426258e-05,0.004582601390055755,0.024135033987626977,0.009088826090277247,0.00022913006950278774,7.637668983426258e-05,0.0
355,170b32d9-17b0-4bbe-85d8-89b5fc8b5bb1.FPKM.txt.gz,0.09287177985948478,0.050936768149882905,0.14907786885245902,0.052473653395784546,0.002195550351288056,0.10633782201405152,0.0008050351288056206,0.0007318501170960188,0.0002927400468384075,0.03637295081967213,0.08533372365339578,0.0,0.020125878220140517,0.001097775175644028,0.009879976580796253,0.021589578454332552,0.04069086651053864,0.0020491803278688526,0.003366510538641686,0.00021955503512880562,0.005122950819672131,0.0,0.0,0.012075526932084309,0.004464285714285714,0.29076405152224827,7.318501170960187e-05,0.010977751756440281,0.0,7.318501170960187e-05
356,fe819208-ff01-49e0-a04a-5fb467351305.FPKM.txt.gz,0.0731479911849466,0.029327004577046956,0.12654687235124598,0.0038142057975928123,0.0004238006441769792,0.19571113748092897,0.00025428038650618747,0.0010171215460247499,0.0005933209018477708,0.05967113070011867,0.17350398372605527,0.0,0.004831327343617562,0.06831666384132903,0.0183081878284455,0.0038142057975928123,0.0038989659264282083,0.00016952025767079165,0.0025428038650618747,0.054924563485336496,0.00016952025767079165,0.0,0.00025428038650618747,0.005678928631971521,0.07518223427699611,0.014748262417358875,0.07780979827089338,0.005339888116629938,0.0,0.0
357,3fbc019c-2a61-48f6-9c6d-00823297ae53.FPKM.txt.gz,0.08088860544217687,0.026785714285714284,0.15957164115646258,0.24678465136054423,0.00018601190476190475,0.013605442176870748,0.0002923044217687075,0.004916028911564626,0.000584608843537415,0.010363520408163265,0.007971938775510204,7.971938775510203e-05,0.00047831632653061223,0.0024713010204081634,0.0003985969387755102,0.00010629251700680272,0.07060480442176871,0.007998511904761904,0.0034279336734693877,0.00021258503401360543,0.0016475340136054423,0.0,2.657312925170068e-05,0.0016475340136054423,0.000744047619047619,0.3580729166666667,0.0,0.00010629251700680272,2.657312925170068e-05,0.0
358,33ccace3-8a24-44e8-a101-15bd1e8467fe.FPKM.txt.gz,0.046966347334807174,0.01940555146155736,0.07356914762957505,0.09145173176123803,0.0021861950380741833,0.01638418079096045,0.0003193318594939818,0.0004421518054532056,0.0,0.0060918693195775,0.013608450012281994,0.0006140997297961189,0.0008106116433308769,0.0009579955784819455,0.0009579955784819455,7.369196757553427e-05,0.032989437484647506,0.005183001719479243,0.0014492753623188406,0.0,0.048513878653893394,0.0,2.4563989191844757e-05,0.006927044952100221,9.825595676737903e-05,0.6295013510194055,0.0,0.0014492753623188406,2.4563989191844757e-05,0.0
359,69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM.txt.gz,0.17138415700498738,0.10292117365114321,0.13154997085303452,0.028369713064317636,0.010622449640520759,0.058488244057257596,0.0005181682751473541,0.00025908413757367703,0.00608847723298141,0.036336550294708204,0.08323077919554375,0.023706198587991452,0.004987369648293283,0.003044238616490705,0.005440766889047218,0.0011658786190815466,0.03458773236608589,0.017034782045469266,0.003432864822851221,0.0,0.010881533778094437,0.04119437787421465,0.0001943131031802578,0.02357665651920461,0.0040158041323919945,0.18220091974868838,0.0,0.0018783599974091585,0.012889435844290434,0.0
360,b9e1ccfb-5124-4f8a-8f6e-8ecfeaa54e9e.FPKM.txt.gz,0.20363068835222606,0.05988171513060621,0.17488089370790208,0.019467718087727945,0.008296369311647773,0.11918843436832594,0.0032035485460818135,0.0,0.0007392804337111878,0.1057992442911122,0.09963857401018564,0.0794315754887465,0.014374897322161984,0.009692787908657796,0.010103499260719566,0.004189255791030064,0.021274848036799736,0.030967635945457532,0.00509282076556596,0.0001642845408247084,0.0,0.0013142763265976672,0.0006571381632988336,0.0049285362247412515,0.011335633316904879,0.0006571381632988336,0.0006571381632988336,0.010267783801544274,0.0001642845408247084,0.0
361,2b856cba-b1b2-4d22-aed7-c5b8ab35415a.FPKM.txt.gz,0.15268576088064417,0.08194883294261543,0.267149118336561,0.021404545917847313,0.035470390378146976,0.11008052186321476,0.0006115584547956376,0.0,0.0,0.11935582509428193,0.02670471919274284,0.0033635715013760063,0.010600346549791051,0.0003057792273978188,0.009071450412801958,0.009377229640199776,0.03210681887677097,0.008561818367138926,0.03893588828865559,0.006727143002752013,0.00081541127306085,0.0,0.0,0.0,0.00081541127306085,0.049536234838446644,0.0,0.0,0.0,0.014371623687697482
362,3880c844-453a-47f0-a046-922baa28a07a.FPKM.txt.gz,0.1067598310042249,0.08953526161845954,0.22489437764055897,0.022099447513812154,0.011049723756906077,0.2390315242118947,0.0,0.0,0.00016249593760155997,0.04452388690282743,0.052486187845303865,0.0022749431264218393,0.013812154696132596,0.00032499187520311994,0.04143646408839779,0.0027624309392265192,0.024211894702632433,0.09197270068248294,0.010237244068898277,0.0,0.0,0.00032499187520311994,0.0,0.0,0.00032499187520311994,0.0,0.0,0.021774455638609035,0.0,0.0
