,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
ENSG00000170509,0.0,0.0010359514566659817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170545,0.0010502949420420173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01238908458554421,0.0
ENSG00000170890,0.0,0.0,0.0,0.0,0.009679590040892385,0.0,0.0,0.0,0.0,0.0
ENSG00000170909,0.0010712423114682844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170989,0.0018416742369843674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171033,0.00044235915435469626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171051,0.0011300797755920636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171195,0.0,0.0,0.0,0.0006025031266260738,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171236,0.0,0.0,0.0058828035984697215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03160124286898922,0.0,0.0
ENSG00000171401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30234538725643195,0.0
ENSG00000171428,0.0003020425841537463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171476,0.0,0.0,0.0,0.0,0.0,0.0,0.011051020018955778,0.0,0.0,0.0
ENSG00000171557,0.0,0.0,0.0,0.0,0.0,0.11327440596885643,0.0,0.0,0.0,0.0
ENSG00000171560,0.0,0.0,0.0,0.0,0.0,0.07471701084709727,0.0,0.0,0.0,0.0
ENSG00000171564,0.0,0.0,0.0,0.0,0.0,0.07076795873772074,0.0,0.0,0.0,0.0
ENSG00000171747,0.0,0.0,0.0,0.0,0.0,0.01568071605278527,0.0,0.0,0.0,0.0
ENSG00000171766,0.0005381625645248289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171840,0.0011430178567082873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172005,0.0,0.0,0.0,0.0,0.0,0.0,0.0015112697775212162,0.0,0.0,0.0
ENSG00000172016,0.0,0.0,0.0,0.00025104296942753075,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172023,0.0,0.0,0.0,0.0,0.0,5.249653850949203e-06,0.0,0.0,0.0,0.0
ENSG00000172179,0.0,0.0,0.0,0.000219092046045845,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172201,0.0,0.0,0.0,0.0,0.0,0.0,0.003310690462781897,0.0,0.0,0.0
ENSG00000172236,0.002038979974006779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172346,0.00013353948009245183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172348,0.0,0.0,0.0,0.0,0.0,0.0,0.001676019017318863,0.0,0.0,0.0
ENSG00000172382,0.0,0.00028995380444727205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172403,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461725770723547,0.0,0.0,0.0
ENSG00000172456,0.00025922369665005356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172551,0.0,0.0,0.0,0.015687903380407694,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172602,0.0,0.0,0.0,0.0,0.016446100844879248,0.0,0.0,0.0,0.0,0.0
ENSG00000172724,0.005865725513680326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172828,0.00018190325950309758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000198421545458599,0.0
ENSG00000173110,0.0011507190954679442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173156,0.0,0.0,0.0,0.0,0.0,0.0,0.007870782747998089,0.0,0.0,0.0
ENSG00000173175,0.0,0.0,0.0,0.0,0.0,0.0,0.00026731685990513134,0.0,0.0,0.0
ENSG00000173267,0.0,0.0,0.0,0.0,0.0,0.0,0.006645740735339321,0.0,0.0,0.0
ENSG00000173338,0.0,0.00029839906088748383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173391,0.0,0.0,0.0,0.0,0.0,0.0,0.005179023767802294,0.0,0.0,0.0
ENSG00000173432,0.0,0.023809992990437154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173531,0.00011551858139485453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173599,0.0011701262171422797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173641,0.00013523375261957637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173898,0.0011028173903828778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173991,0.0,0.0,0.0,0.0,0.0,0.0,6.057900062598301e-05,0.0,0.0,0.0
ENSG00000174236,0.0,0.0,0.0,0.0,0.0,4.4622057733068225e-05,0.0,0.0,0.0,0.0
ENSG00000174564,0.0,0.0072368809978915006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174807,0.0025920829417253426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174827,0.0,0.0,0.0,0.00028299389280921647,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175003,0.0,6.826582289171211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175063,0.006718714718699933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175287,0.0,0.0,0.0,0.0,0.0,0.0,0.0017580731134048508,0.0,0.0,0.0
ENSG00000175315,0.0,0.0,0.0,0.0,0.022401665602659444,0.0,0.0,0.0,0.0,0.0
ENSG00000175445,0.0,0.0,0.0,0.0,0.019937194816846974,0.0,0.0,0.0,0.0,0.0
ENSG00000175535,0.0,0.0,0.0,0.00014149694640460823,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175592,0.0,0.00892382097182381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176153,0.0,0.10331363711859111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176387,0.0005789791299510109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176890,0.00217051713202172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176894,0.0010579961808016743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176919,0.0,0.0,0.0,0.0,0.0008123838938063276,0.0,0.0,0.0,0.0,0.0
ENSG00000176920,0.0008948839438721397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176974,0.0008269590180119652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177575,0.0030561595893822714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177791,0.0,0.0,0.0,0.0,0.001496799351243163,0.0,0.0,0.0,0.0,0.0
ENSG00000178104,0.0003376223072233615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178222,0.0,0.0,0.0,0.0,0.0,0.0,0.0005317490054947397,0.0,0.0,0.0
ENSG00000178363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13432246845320372,0.0
ENSG00000178372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555803272840772,0.0
ENSG00000178531,0.0008523731059188333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178726,0.0,0.0,0.0,0.0,0.0,0.0,0.007996748606442592,0.0,0.0,0.0
ENSG00000178826,0.0,0.0,0.0009262685355584425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178860,0.0,0.005383850980635027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040442323984483,0.0
ENSG00000179344,0.010104795376545909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179388,0.0,0.0,0.0,0.0,0.0,0.0,0.0008407339610685367,0.0,0.0,0.0
ENSG00000179456,0.0017306223740701139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179593,0.0,0.0,0.0,0.0,0.026358622196916103,0.0,0.0,0.0,0.0,0.0
ENSG00000179751,4.620743255794181e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179761,0.00011567260617004767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179862,0.0,0.007719668157723609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180209,6.160991007725574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180914,0.0,0.0,0.0,0.0,0.0,0.0,0.00012853004894719145,0.0,0.0,0.0
ENSG00000181458,0.0,0.0,0.0,0.042768593155199326,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181649,0.0,0.0,0.0,0.0,0.0,0.0,0.008478175373322098,0.0,0.0,0.0
ENSG00000181652,0.00012306579537931834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181856,7.855263534850108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181885,0.008933899035527663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182175,0.0,0.0016686419183118495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182253,0.00031405651661881116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182272,0.0008545294527715372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182327,0.0,0.0,0.0,0.0,0.0016175785496143694,0.0,0.0,0.0,0.0,0.0
ENSG00000182333,0.0,0.0,0.0,0.0,0.0,0.00011680479818361977,0.0,0.0,0.0,0.0
ENSG00000182636,0.001701819741108997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182676,0.0,8.445256440211806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182853,0.0,0.0,0.0,0.0,0.0,0.0,0.0021302012601073176,0.0,0.0,0.0
ENSG00000182902,1.1397833364292313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183018,0.0011037415390340367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183036,0.0,0.0,0.0,0.0,0.013734320271925738,0.0,0.0,0.0,0.0,0.0
ENSG00000183044,0.00022841874161142568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183091,0.0,0.0,0.0,0.0,0.00012077919837120624,0.0,0.0,0.0,0.0,0.0
ENSG00000183281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183486,0.0006261107111601115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183569,6.854102496094701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183578,0.00028340558635537644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183628,0.0001412407188521088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183682,6.592260378266365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183696,0.002445605380516667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183773,5.375464654240564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184113,0.0,0.0,0.0,0.0,0.0,0.0,0.003428002178279832,0.0,0.0,0.0
ENSG00000184232,0.001307362291839367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184254,0.0006735503419195984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184292,0.031806424126933665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184363,0.004828830727080112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184500,0.001968436626968321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184730,0.0007969241868493031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185133,0.0001732778720922818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444257314158756
ENSG00000185482,0.00032144970582808187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185559,0.0,0.0,0.0,0.016724026181499502,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185567,0.0,0.006168556058204707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185615,0.0,0.0,0.0,0.0,0.0023882648630306376,0.0,0.0,0.0,0.0,0.0
ENSG00000185633,0.0,0.0,0.0,0.0,0.0,0.0,0.01578579778216753,0.0,0.0,0.0
ENSG00000186340,0.006026681403757157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186352,0.0003899907307890289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186395,0.0,0.021321457426054742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186480,0.00319493591183129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186628,1.5402477519313938e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186806,0.0,0.001963522122349245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537592457530314,0.0,0.0
ENSG00000186847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09661999247351577,0.0,0.0
ENSG00000186907,0.0,0.0,0.0,0.0,0.005594665010266232,0.0,0.0,0.0,0.0,0.0
ENSG00000186998,0.00042741875116096177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187097,0.00037674460012241886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187134,0.0,0.03855611450641699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187260,0.0,0.0,0.0,0.0,0.0,0.0,0.00041283467093262494,0.0,0.0,0.0
ENSG00000187288,0.0,0.0,0.0,0.0,0.0,0.0002506709713828244,0.0,0.0,0.0,0.0
ENSG00000187608,0.015292965904151615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187688,0.0014293499137923334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187699,3.727399559673973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188015,0.0,0.0,0.0,0.0,0.0,0.0,0.0011551678214605436,0.0,0.0,0.0
ENSG00000188505,0.0,0.004953846673554242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03550185044812057,0.0
ENSG00000188761,0.0,0.0,0.0,0.0,0.0,0.0,0.0005628398153398209,0.0,0.0,0.0
ENSG00000188783,0.002585151826841651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188906,0.0,0.0,0.0,0.0,0.0,0.0,0.0027577868856399883,0.0,0.0,0.0
ENSG00000188996,0.0,4.222628220105903e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02484951174923084,0.0
ENSG00000189129,0.0,0.0,0.0,0.0,0.0,0.0,0.0013657519664937226,0.0,0.0,0.0
ENSG00000196083,0.000676322787873075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002644134302403353,0.0
ENSG00000196177,0.0010010070139802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196218,0.0001846757054565741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196296,1.694272527124533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196329,0.0,0.0,0.0,0.0,0.0,0.0,5.641219105911645e-05,0.0,0.0,0.0
ENSG00000196407,0.0008579179978257862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196502,0.00038275156635495135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196549,0.0,0.0,0.0,0.01854522881425559,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196565,0.0,0.0,2.8525647817461933e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196616,0.0,0.0,0.0,0.0,0.017177965273104775,0.0,0.0,0.0,0.0,0.0
ENSG00000196878,0.018195870842216712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197119,0.0009629628945075073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197142,0.0,0.0,0.0,0.0,0.0,0.0,0.009740398148269828,0.0,0.0,0.0
ENSG00000197165,0.0,0.0,0.0,0.0,0.0,0.0,0.0004573874809168135,0.0,0.0,0.0
ENSG00000197249,0.0,0.0,0.0,0.0,0.0,0.0,0.055684281480166145,0.0,0.0,0.0
ENSG00000197380,0.0001295348359374302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197580,0.0,0.0,3.097070334467296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197614,0.0,0.0,0.0,0.013227682280017892,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197616,4.620743255794181e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197696,0.0,0.010455227472982217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197766,0.0,0.0,0.0,0.0,0.0,0.0,0.008286822657059073,0.0,0.0,0.0
ENSG00000197893,1.5402477519313938e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198125,0.0,0.0,0.0,0.0,0.0,0.0,0.001012534724748573,0.0,0.0,0.0
ENSG00000198300,5.298452266643994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198336,1.0781734263519755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198417,0.0007397809952526484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198502,0.03944482077831183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198523,0.0006259566863849184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198576,0.0,0.0,0.000229427710303301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198682,0.0,0.0,0.0,0.0,0.0,0.0,0.007344162123508723,0.0,0.0,0.0
ENSG00000198732,0.0,0.0,0.0,0.0,0.005788774436219956,0.0,0.0,0.0,0.0,0.0
ENSG00000198848,0.0,0.08976674201712136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198865,0.0,0.0,0.0,0.0,0.0,0.0,0.0001070549534871869,0.0,0.0,0.0
ENSG00000203785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414500379007447,0.0
ENSG00000204248,0.0,0.0,0.0,0.0020768100198095725,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204305,0.0,0.0,0.05593023767569762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204323,6.992724793768527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204388,0.008071052244895696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005092076514915058,0.0
ENSG00000204444,0.0,0.0,0.0004861585406604584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204482,0.0012699342714674342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204632,0.0,0.0,0.0,0.027815561012570406,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204983,0.0,0.0009233480374631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205362,0.0,0.00403190617883112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205364,0.0,0.003990383668000079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205413,0.0010578421560264813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623995497430671,0.0,0.0
ENSG00000205517,0.0006518328486173658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206172,0.0,0.0,0.000140998202069169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213398,0.0003825975415797582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213903,0.0,0.004016423208690732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214456,0.0,0.0,0.0,0.0,0.0,0.0,0.00012788900132151967,0.0,0.0,0.0
ENSG00000214872,4.2510837953306465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215252,0.0003947654988200162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000215704,0.0,0.0,4.075092545351705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219073,9.241486511588362e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219607,0.0,0.0,0.0,0.0,0.0,0.0,0.0001448767634018218,0.0,0.0,0.0
ENSG00000227507,0.001829968354069689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229314,0.0,0.0,0.0,0.0,0.01329433890643063,0.0,0.0,0.0,0.0,0.0
ENSG00000229859,1.5402477519313938e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239474,0.0,0.0,0.0,0.0,7.62059227818325e-05,0.0,0.0,0.0,0.0,0.0
ENSG00000240891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030763671725396555,0.0,0.0
ENSG00000241399,0.0005407809857031123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241644,0.0,0.0,0.0,0.0,0.019993270873233604,0.0,0.0,0.0,0.0,0.0
ENSG00000241794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20079591563740135,0.0
ENSG00000241935,0.0,6.474696604162386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242110,0.0001765123923713377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242220,9.241486511588362e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000242265,0.0,0.0,0.0,0.0,0.0,0.0,0.006186750635358328,0.0,0.0,0.0
ENSG00000242574,0.003151962999552404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243566,0.0,0.007922354312288693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243955,0.0,0.04127407953742515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016475676639764569,0.0
ENSG00000244734,0.0,0.0,0.03727446400307751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248485,0.0,0.0,0.005752400637018467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253368,0.0,0.0,0.004101580646896491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253958,0.0008847183087093925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254709,0.010342301579893728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266964,0.0,0.0,0.00011247255425170706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271043,1.0165635162747198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
